"","new2","datetimeAK","solar.time","temp.water","DO.obs","discharge","depth","light","DO.sat"
"2990",1,2022-06-28 05:45:00,2022-06-28 04:00:56,6.805,10.914,62.3709655177428,14,376.067156901541,11.9914429194545
"2991",1,2022-06-28 06:00:00,2022-06-28 04:15:56,6.805,10.916,62.3982028807083,14,428.127414872131,11.9904669871948
"2992",1,2022-06-28 06:15:00,2022-06-28 04:30:56,6.815,10.905,62.3059318571278,14,481.930190463197,11.9869180955823
"2993",1,2022-06-28 06:30:00,2022-06-28 04:45:56,6.786,10.929,62.3318652258471,14,537.245156377645,11.9941029411707
"2994",1,2022-06-28 06:45:00,2022-06-28 05:00:56,6.805,10.937,62.4287368583416,14,593.835511660069,11.9862467001585
"2995",1,2022-06-28 07:00:00,2022-06-28 05:15:56,6.805,10.947,62.4215233770612,14,651.458995445027,11.9851079504341
"2996",1,2022-06-28 07:15:00,2022-06-28 05:30:56,6.805,10.951,62.4094846286822,14,709.86892406373,11.9838403406953
"2997",1,2022-06-28 07:30:00,2022-06-28 05:45:56,6.824,10.961,62.4342849387304,14,768.815247102073,11.9774863831036
"2998",1,2022-06-28 07:45:00,2022-06-28 06:00:56,6.815,10.982,62.588561621305,14,828.045617793964,11.9785965716811
"2999",1,2022-06-28 08:00:00,2022-06-28 06:15:56,6.863,10.974,62.6340109488569,14,887.306473415238,11.9625098245351
"3000",1,2022-06-28 08:15:00,2022-06-28 06:30:56,6.863,11.001,62.752899083458,14,946.344120666656,11.9596664321744
"3001",1,2022-06-28 08:30:00,2022-06-28 06:45:56,6.892,11.002,62.8936132490961,14,1004.90582178586,11.9484365628662
"3002",1,2022-06-28 08:45:00,2022-06-28 07:00:56,6.911,11.009,62.9053931521753,14,1062.7408765087,11.9418524246457
"3003",1,2022-06-28 09:00:00,2022-06-28 07:15:56,6.93,11.009,62.9703584385601,14,1119.60169527467,11.9351327948447
"3004",1,2022-06-28 09:15:00,2022-06-28 07:30:56,6.93,11.03,63.0403248114925,14,1175.24485916453,11.9331115395345
"3005",1,2022-06-28 09:30:00,2022-06-28 07:45:56,6.959,11.041,63.0713667119783,14,1229.43216196742,11.9238986196263
"3006",1,2022-06-28 09:45:00,2022-06-28 08:00:56,7.017,11.055,63.1393355806158,14,1281.93162991879,11.9061958250267
"3007",1,2022-06-28 10:00:00,2022-06-28 08:15:56,7.065,11.079,63.1683311380708,14,1332.51851482696,11.8896882084358
"3008",1,2022-06-28 10:15:00,2022-06-28 08:30:56,7.122,11.091,63.2248815102741,14,1380.97625612847,11.8709843105934
"3009",1,2022-06-28 10:30:00,2022-06-28 08:45:56,7.18,11.116,63.1889948071953,14,1427.09740804523,11.8521095250696
"3010",1,2022-06-28 10:45:00,2022-06-28 09:00:56,7.218,11.161,63.4349027259111,14,1470.68452760046,11.8386508729929
"3011",1,2022-06-28 11:00:00,2022-06-28 09:15:56,7.276,11.165,63.5198235197508,14,1511.55101990486,11.8208408876331
"3012",1,2022-06-28 11:15:00,2022-06-28 09:30:56,7.362,11.195,63.5027446138354,14,1549.52193695976,11.7946386294251
"3013",1,2022-06-28 11:30:00,2022-06-28 09:45:56,7.429,11.194,63.5834848118892,14,1584.43472658229,11.7718379817764
"3014",1,2022-06-28 11:45:00,2022-06-28 10:00:56,7.505,11.199,63.6752576803644,14,1616.13992829061,11.7465703432621
"3015",1,2022-06-28 12:00:00,2022-06-28 10:15:56,7.552,11.227,63.8970148442183,14,1644.50181317316,11.7301902899593
"3016",1,2022-06-28 12:15:00,2022-06-28 10:30:56,7.61,11.221,63.9040232028082,14,1669.39896488399,11.7126478249477
"3017",1,2022-06-28 12:30:00,2022-06-28 10:45:56,7.686,11.213,64.041982863746,14,1690.72479948352,11.6887646043891
"3018",1,2022-06-28 12:45:00,2022-06-28 11:00:56,7.733,11.223,64.049210996647,14,1708.3880216738,11.6735881967577
"3019",1,2022-06-28 13:00:00,2022-06-28 11:15:56,7.828,11.212,64.0344910016716,14,1722.31301565958,11.6450755979113
"3020",1,2022-06-28 13:15:00,2022-06-28 11:30:56,7.904,11.207,63.9203548760655,14,1732.44016885405,11.6216706312703
"3021",1,2022-06-28 13:30:00,2022-06-28 11:45:56,7.97,11.204,64.0885505983481,14,1738.72612707151,11.6001394241029
"3022",1,2022-06-28 13:45:00,2022-06-28 12:00:56,8.064,11.194,63.9960451488358,14,1741.14398013804,11.5732492428909
"3023",1,2022-06-28 14:00:00,2022-06-28 12:15:56,8.121,11.187,63.9760017316562,14,1739.68337708759,11.5547104124569
"3024",1,2022-06-28 14:15:00,2022-06-28 12:30:56,8.224,11.171,64.0414016827898,14,1734.35057048148,11.5234380193284
"3025",1,2022-06-28 14:30:00,2022-06-28 12:45:56,8.29,11.167,64.1318168344091,14,1725.16838963999,11.5028681624094
"3026",1,2022-06-28 14:45:00,2022-06-28 13:00:56,8.365,11.16,64.1886846583953,14,1712.17614291083,11.480033497592
"3027",1,2022-06-28 15:00:00,2022-06-28 13:15:56,8.412,11.149,64.2510761434024,14,1695.4294494038,11.4663645725233
"3028",1,2022-06-28 15:15:00,2022-06-28 13:30:56,8.441,11.149,64.1569736672288,14,1675.00000088778,11.4571167265776
"3029",1,2022-06-28 15:30:00,2022-06-28 13:45:56,8.525,11.135,64.1634936384606,14,1650.97525485547,11.4318029309156
"3030",1,2022-06-28 15:45:00,2022-06-28 14:00:56,8.59,11.113,64.2513642919438,14,1623.45806018212,11.4135957921513
"3031",1,2022-06-28 16:00:00,2022-06-28 14:15:56,8.581,11.116,64.2128744842458,14,1592.56621676765,11.4153690198932
"3032",1,2022-06-28 16:15:00,2022-06-28 14:30:56,8.637,11.096,64.0253386225793,14,1558.43197128611,11.4000547660091
"3033",1,2022-06-28 16:30:00,2022-06-28 14:45:56,8.684,11.067,64.1324810412163,14,1521.20145103206,11.3860865548635
"3034",1,2022-06-28 16:45:00,2022-06-28 15:00:56,8.684,11.059,64.0993732622055,14,1481.0340383681,11.3861759051659
"3035",1,2022-06-28 17:00:00,2022-06-28 15:15:56,8.712,11.052,64.1889142004537,14,1438.1016883732,11.3785714301416
"3036",1,2022-06-28 17:15:00,2022-06-28 15:30:56,8.731,11.025,64.1196315698227,14,1392.58819278658,11.373171863421
"3037",1,2022-06-28 17:30:00,2022-06-28 15:45:56,8.731,11.006,64.1241638045065,14,1344.68839311313,11.3734619137861
"3038",1,2022-06-28 17:45:00,2022-06-28 16:00:56,8.749,11.007,64.0117126152863,14,1294.60734659761,11.3689282266003
"3039",1,2022-06-28 18:00:00,2022-06-28 16:15:56,8.759,10.968,64.0755008881377,14,1242.55944833561,11.3657486200222
"3040",1,2022-06-28 18:15:00,2022-06-28 16:30:56,8.731,10.972,64.0121033251728,14,1188.76751345411,11.3724505692384
"3041",1,2022-06-28 18:30:00,2022-06-28 16:45:56,8.721,10.945,64.1300879431612,14,1133.46182329142,11.3754427751344
"3042",1,2022-06-28 18:45:00,2022-06-28 17:00:56,8.712,10.936,64.2695127661735,14,1076.87913951445,11.3767775391383
"3043",1,2022-06-28 19:00:00,2022-06-28 17:15:56,8.721,10.913,64.2074778039379,14,1019.26169060981,11.373750380676
"3044",1,2022-06-28 19:15:00,2022-06-28 17:30:56,8.675,10.907,64.1735446502919,14,960.856134837148,11.3866596653966
"3045",1,2022-06-28 19:30:00,2022-06-28 17:45:56,8.665,10.888,64.1570420414589,14,901.912504401404,11.3887082362336
"3046",1,2022-06-28 19:45:00,2022-06-28 18:00:56,8.656,10.858,64.2751975950229,14,842.683134949858,11.3892159509242
"3047",1,2022-06-28 20:00:00,2022-06-28 18:15:56,8.647,10.843,64.3286174042602,14,783.421585457291,11.3920290423222
"3048",1,2022-06-28 20:15:00,2022-06-28 18:30:56,8.59,10.842,64.4151010376462,14,724.381552623121,11.4069769972652
"3049",1,2022-06-28 20:30:00,2022-06-28 18:45:56,8.581,10.811,64.3862568802723,14,665.815784898079,11.4106835472333
"3050",1,2022-06-28 20:45:00,2022-06-28 19:00:56,8.553,10.805,64.4067691493157,14,607.975000475809,11.4185982346265
"3051",1,2022-06-28 21:00:00,2022-06-28 19:15:56,8.534,10.785,64.4065737943724,14,551.106813868746,11.4246399149083
"3052",1,2022-06-28 21:15:00,2022-06-28 19:30:56,8.459,10.787,64.3008476990742,14,495.454676031442,11.4467418765419
"3053",1,2022-06-28 21:30:00,2022-06-28 19:45:56,8.422,10.778,64.2530541122031,14,441.256832046046,11.4588487034107
"3054",1,2022-06-28 21:45:00,2022-06-28 20:00:56,8.384,10.751,64.1574815900813,14,388.74530120615,11.471029726262
"3055",1,2022-06-28 22:00:00,2022-06-28 20:15:56,8.3,10.757,64.0880915142316,14,338.144883819398,11.4971402144455
"3056",1,2022-06-28 22:15:00,2022-06-28 20:30:56,8.243,10.749,63.9917278045895,14,289.672198798346,11.5152819658787
"3057",1,2022-06-28 22:30:00,2022-06-28 20:45:56,8.177,10.745,63.9440758500523,14,243.534756283745,11.5359765249784
"3058",1,2022-06-28 22:45:00,2022-06-28 21:00:56,8.121,10.72,63.880004312533,14,199.930069377194,11.5540112116972
"3059",1,2022-06-28 23:00:00,2022-06-28 21:15:56,8.055,10.717,63.7877821276883,14,159.044808528183,11.5747646178517
"3060",1,2022-06-28 23:15:00,2022-06-28 21:30:56,8.027,10.713,63.6488749952756,14,121.054002449593,11.5840576067959
"3061",1,2022-06-28 23:30:00,2022-06-28 21:45:56,7.96,10.708,63.5901171122133,14,86.1202887880747,11.605077106275
"3062",1,2022-06-28 23:45:00,2022-06-28 22:00:56,7.951,10.697,63.5940974691824,14,54.3932178806272,11.6100426446957
"3063",1,2022-06-29 00:00:00,2022-06-28 22:15:56,7.904,10.693,63.329455011407,14,26.008612549557,11.6262204068982
"3064",1,2022-06-29 00:15:00,2022-06-28 22:30:56,7.866,10.687,63.2369300264004,14,1.08798663766868,11.6392226701674
"3065",1,2022-06-29 00:30:00,2022-06-28 22:45:56,7.818,10.681,63.1745190058988,14,0,11.6534658249151
"3066",1,2022-06-29 00:45:00,2022-06-28 23:00:56,7.78,10.679,63.1185986533876,14,0,11.66558483946
"3067",1,2022-06-29 01:00:00,2022-06-28 23:15:56,7.724,10.691,62.9951636324819,14,0,11.6839029151073
"3068",1,2022-06-29 01:15:00,2022-06-28 23:30:56,7.686,10.703,62.953636055416,14,0,11.6958117997534
"3069",1,2022-06-29 01:30:00,2022-06-28 23:45:56,7.676,10.694,62.761401907364,14,0,11.6989920332835
"3070",1,2022-06-29 01:45:00,2022-06-29 00:00:56,7.629,10.694,62.7524106960999,14,0,11.7134086291896
"3071",1,2022-06-29 02:00:00,2022-06-29 00:15:56,7.581,10.702,62.662762312633,14,0,11.7288196272604
"3072",1,2022-06-29 02:15:00,2022-06-29 00:30:56,7.514,10.71,62.5938313208997,14,0,11.7492426409364
"3073",1,2022-06-29 02:30:00,2022-06-29 00:45:56,7.467,10.727,62.5111131540453,14,0,11.7636248824262
"3074",1,2022-06-29 02:45:00,2022-06-29 01:00:56,7.39,10.758,62.4959438427004,14,0,11.7871999373046
"3075",1,2022-06-29 03:00:00,2022-06-29 01:15:56,7.343,10.768,62.4329028025068,14,0,11.8014859906132
"3076",1,2022-06-29 03:15:00,2022-06-29 01:30:56,7.285,10.778,62.3797760256843,14,0,11.8195800802928
"3077",1,2022-06-29 03:30:00,2022-06-29 01:45:56,7.209,10.804,62.2492886913265,14,17.7332668020161,11.844212863697
"3078",1,2022-06-29 03:45:00,2022-06-29 02:00:56,7.189,10.805,62.2270914858974,14,45.2351848764899,11.8500130367243
"3079",1,2022-06-29 04:00:00,2022-06-29 02:15:56,7.122,10.829,62.1898421820892,14,76.1135156453178,11.8694761187071
"3080",1,2022-06-29 04:15:00,2022-06-29 02:30:56,7.094,10.831,62.0751102239062,14,110.236070035972,11.8798694005139
"3081",1,2022-06-29 04:30:00,2022-06-29 02:45:56,7.046,10.842,62.0174121414111,14,147.456770519228,11.8944835219403
"3082",1,2022-06-29 04:45:00,2022-06-29 03:00:56,6.998,10.869,62.0658894705838,14,187.616276478073,11.9089318156498
"3083",1,2022-06-29 05:00:00,2022-06-29 03:15:56,6.978,10.876,62.0083037171811,14,230.542666344192,11.9164861076967
"3084",1,2022-06-29 05:15:00,2022-06-29 03:30:56,6.949,10.886,61.9176199525148,14,276.052173577108,11.9243478557287
"3085",1,2022-06-29 05:30:00,2022-06-29 03:45:56,6.882,10.924,62.0197564007305,14,323.949973324101,11.9444700913966
"3086",1,2022-06-29 05:45:00,2022-06-29 04:00:56,6.882,10.931,62.0519997341173,14,374.031016529923,11.9446965907414
"3087",1,2022-06-29 06:00:00,2022-06-29 04:15:56,6.853,10.964,62.0395898113461,14,426.080907712065,11.9534756733263
"3088",1,2022-06-29 06:15:00,2022-06-29 04:30:56,6.834,10.978,62.1065281826578,14,479.876822750749,11.957754634887
"3089",1,2022-06-29 06:30:00,2022-06-29 04:45:56,6.824,11.001,62.0733471455432,14,535.18846283292,11.9603484596374
"3090",1,2022-06-29 06:45:00,2022-06-29 05:00:56,6.815,11.016,62.0749295205836,14,591.779040341229,11.963156492267
"3091",1,2022-06-29 07:00:00,2022-06-29 05:15:56,6.805,11.041,62.1998199358168,14,649.406292549262,11.9652492444725
"3092",1,2022-06-29 07:15:00,2022-06-29 05:30:56,6.805,11.042,62.2056854679884,14,707.82351871258,11.9644725994929
"3093",1,2022-06-29 07:30:00,2022-06-29 05:45:56,6.815,11.054,62.2671099460264,14,766.780636201758,11.9604940324271
"3094",1,2022-06-29 07:45:00,2022-06-29 06:00:56,6.843,11.068,62.4040293418914,14,826.025251082563,11.9510428526453
"3095",1,2022-06-29 08:00:00,2022-06-29 06:15:56,6.853,11.082,62.4821517837055,14,885.303738672803,11.9474286582528
"3096",1,2022-06-29 08:15:00,2022-06-29 06:30:56,6.872,11.107,62.3848015316,14,944.36232920687,11.9416691016489
"3097",1,2022-06-29 08:30:00,2022-06-29 06:45:56,6.911,11.095,62.4453713317611,14,1002.94819426644,11.9291902344877
"3098",1,2022-06-29 08:45:00,2022-06-29 07:00:56,6.93,11.131,62.6306361922119,14,1060.81052917901,11.9208275009763
"3099",1,2022-06-29 09:00:00,2022-06-29 07:15:56,6.959,11.144,62.7190196524214,14,1117.70162662839,11.9113907560926
"3100",1,2022-06-29 09:15:00,2022-06-29 07:30:56,6.988,11.147,62.7386381725994,14,1173.3779371016,11.9019972658607
"3101",1,2022-06-29 09:30:00,2022-06-29 07:45:56,7.026,11.117,62.8661121569572,14,1227.60111154946,11.8897419797403
"3102",1,2022-06-29 09:45:00,2022-06-29 08:00:56,7.055,11.15,63.0767096696767,14,1280.13902175191,11.8796844149081
"3103",1,2022-06-29 10:00:00,2022-06-29 08:15:56,7.094,11.17,63.1701528229168,14,1330.76675402604,11.8650559750586
"3104",1,2022-06-29 10:15:00,2022-06-29 08:30:56,7.122,11.195,63.3640377202396,14,1379.2675720923,11.8551775299237
"3105",1,2022-06-29 10:30:00,2022-06-29 08:45:56,7.151,11.189,63.4208322861218,14,1425.43384491849,11.8451284080191
"3106",1,2022-06-29 10:45:00,2022-06-29 09:00:56,7.199,11.189,63.5141875296375,14,1469.06793558536,11.8292080450633
"3107",1,2022-06-29 11:00:00,2022-06-29 09:15:56,7.266,11.194,63.6906663015147,14,1509.98304736673,11.807819765781
"3108",1,2022-06-29 11:15:00,2022-06-29 09:30:56,7.314,11.207,63.7690768918702,14,1548.00402340468,11.7926871887244
"3109",1,2022-06-29 11:30:00,2022-06-29 09:45:56,7.419,11.219,63.8852300572654,14,1582.96809656169,11.7613768527821
"3110",1,2022-06-29 11:45:00,2022-06-29 10:00:56,7.476,11.217,64.0175341925956,14,1614.72558619771,11.7436975528676
"3111",1,2022-06-29 12:00:00,2022-06-29 10:15:56,7.562,11.204,64.0707537630163,14,1643.14053898803,11.7180182145012
"3112",1,2022-06-29 12:15:00,2022-06-29 10:30:56,7.629,11.214,64.2061738096916,14,1668.09131090583,11.6969347235001
"3113",1,2022-06-29 12:30:00,2022-06-29 10:45:56,7.695,11.217,64.2484242000475,14,1689.47108800895,11.6782952801733
"3114",1,2022-06-29 12:45:00,2022-06-29 11:00:56,7.733,11.227,64.1408861876505,14,1707.18834369329,11.6674669713341
"3115",1,2022-06-29 13:00:00,2022-06-29 11:15:56,7.818,11.213,64.148236417391,14,1721.16723050815,11.6427055111676
"3116",1,2022-06-29 13:15:00,2022-06-29 11:30:56,7.904,11.199,64.182101196807,14,1731.34790488856,11.6178847557245
"3117",1,2022-06-29 13:30:00,2022-06-29 11:45:56,8.008,11.157,64.3310935281662,14,1737.68678332696,11.5877320758448
"3118",1,2022-06-29 13:45:00,2022-06-29 12:00:56,8.093,11.165,64.2132700780059,14,1740.15672896107,11.5640368533436
"3119",1,2022-06-29 14:00:00,2022-06-29 12:15:56,8.206,11.132,64.0726389382188,14,1738.74716774635,11.5325501662726
"3120",1,2022-06-29 14:15:00,2022-06-29 12:30:56,8.3,11.122,64.0961694411357,14,1733.46413373037,11.50490885116
"3121",1,2022-06-29 14:30:00,2022-06-29 12:45:56,8.412,11.093,64.158663487488,14,1724.33024321856,11.4740435003024
"3122",1,2022-06-29 14:45:00,2022-06-29 13:00:56,8.459,11.091,64.1369058306814,14,1711.38459795966,11.4621101224228
"3123",1,2022-06-29 15:00:00,2022-06-29 13:15:56,8.534,11.084,64.1581653323828,14,1694.68261775466,11.441208441369
"3124",1,2022-06-29 15:15:00,2022-06-29 13:30:56,8.562,11.084,64.0815520075055,14,1674.29580321405,11.4329282841015
"3125",1,2022-06-29 15:30:00,2022-06-29 13:45:56,8.618,11.065,64.0581631369224,14,1650.31142965171,11.4169554639429
"3126",1,2022-06-29 15:45:00,2022-06-29 14:00:56,8.637,11.077,64.061156951428,14,1622.83217346984,11.4117254405121
"3127",1,2022-06-29 16:00:00,2022-06-29 14:15:56,8.693,11.05,64.0685657876517,14,1591.97567262273,11.3955972758837
"3128",1,2022-06-29 16:15:00,2022-06-29 14:30:56,8.721,11.046,64.1282906776831,14,1557.87402300306,11.3876031147841
"3129",1,2022-06-29 16:30:00,2022-06-29 14:45:56,8.731,11.041,64.0678185549937,14,1520.67321290297,11.3839617060403
"3130",1,2022-06-29 16:45:00,2022-06-29 15:00:56,8.749,11.022,64.1160712259814,14,1480.53249813733,11.3778761603769
"3131",1,2022-06-29 17:00:00,2022-06-29 15:15:56,8.759,11.025,64.1669709564507,14,1437.62372015634,11.3746635218122
"3132",1,2022-06-29 17:15:00,2022-06-29 15:30:56,8.796,10.982,64.0804531359496,14,1392.1305705129,11.3641994698094
"3133",1,2022-06-29 17:30:00,2022-06-29 15:45:56,8.759,10.985,64.1477724494007,14,1344.24780439599,11.3740595871505
"3134",1,2022-06-29 17:45:00,2022-06-29 16:00:56,8.768,10.964,64.0871586943774,14,1294.18040694788,11.3720504479554
"3135",1,2022-06-29 18:00:00,2022-06-29 16:15:56,8.74,10.953,64.0912660320597,14,1242.14271566309,11.3790188625965
"3136",1,2022-06-29 18:15:00,2022-06-29 16:30:56,8.712,10.959,64.2065254485894,14,1188.35750289433,11.3860593220093
"3137",1,2022-06-29 18:30:00,2022-06-29 16:45:56,8.703,10.937,64.2064277711179,14,1133.05502211627,11.3884050980685
"3138",1,2022-06-29 18:45:00,2022-06-29 17:00:56,8.684,10.924,64.1930618300929,14,1076.47202222876,11.3948046606977
"3139",1,2022-06-29 19:00:00,2022-06-29 17:15:56,8.675,10.911,64.0022134811697,14,1018.85073403964,11.3988562619733
"3140",1,2022-06-29 19:15:00,2022-06-29 17:30:56,8.656,10.899,64.0173681408939,14,960.437833263971,11.4049427548639
"3141",1,2022-06-29 19:30:00,2022-06-29 17:45:56,8.609,10.908,63.9595626131801,14,901.483384540235,11.4193616242808
"3142",1,2022-06-29 19:45:00,2022-06-29 18:00:56,8.6,10.869,63.8261840256618,14,842.239770909428,11.4227278615135
"3143",1,2022-06-29 20:00:00,2022-06-29 18:15:56,8.553,10.874,63.7676214975428,14,782.96061332052,11.4365738666201
"3144",1,2022-06-29 20:15:00,2022-06-29 18:30:56,8.516,10.855,63.7353097899258,14,723.899684929715,11.4483195638616
"3145",1,2022-06-29 20:30:00,2022-06-29 18:45:56,8.487,10.854,63.6239037496521,14,665.309824686403,11.4565681420963
"3146",1,2022-06-29 20:45:00,2022-06-29 19:00:56,8.412,10.846,63.6361964594573,14,607.441854933111,11.4790945706402
"3147",1,2022-06-29 21:00:00,2022-06-29 19:15:56,8.365,10.843,63.6166316618887,14,550.543507638608,11.4938145806928
"3148",1,2022-06-29 21:15:00,2022-06-29 19:30:56,8.328,10.839,63.5161654984381,14,494.858363845312,11.5064069733175
"3149",1,2022-06-29 21:30:00,2022-06-29 19:45:56,8.272,10.828,63.4534370261538,14,440.624810961369,11.5238844332547
"3150",1,2022-06-29 21:45:00,2022-06-29 20:00:56,8.224,10.818,63.4196894597038,14,388.075022109914,11.5393449464425
"3151",1,2022-06-29 22:00:00,2022-06-29 20:15:56,8.149,10.82,63.3591245434162,14,337.433962342139,11.562359286322
"3152",1,2022-06-29 22:15:00,2022-06-29 20:30:56,8.083,10.814,63.2243687035479,14,288.918425463124,11.5841954008212
"3153",1,2022-06-29 22:30:00,2022-06-29 20:45:56,7.96,10.828,63.1155071614103,14,242.736105955922,11.6211400195176
"3154",1,2022-06-29 22:45:00,2022-06-29 21:00:56,7.913,10.819,63.0663705093041,14,199.084709869675,11.6366526509302
"3155",1,2022-06-29 23:00:00,2022-06-29 21:15:56,7.847,10.823,62.9909683850751,14,158.151108415433,11.6585671531161
"3156",1,2022-06-29 23:15:00,2022-06-29 21:30:56,7.79,10.808,62.8758408331319,14,120.110538015443,11.6780514111152
"3157",1,2022-06-29 23:30:00,2022-06-29 21:45:56,7.743,10.814,62.7877504053376,14,85.1258500501376,11.6949986566915
"3158",1,2022-06-29 23:45:00,2022-06-29 22:00:56,7.657,10.83,62.7351657384827,14,53.346813728109,11.7222777878818
"3159",1,2022-06-30 00:00:00,2022-06-29 22:15:56,7.629,10.804,62.6453415355667,14,24.9094749383401,11.7328546197994
"3160",1,2022-06-30 00:15:00,2022-06-29 22:30:56,7.552,10.812,62.4854923532353,14,0,11.7559548685764
"3161",1,2022-06-30 00:30:00,2022-06-29 22:45:56,7.476,10.825,62.4708749196051,14,0,11.7807504622274
"3162",1,2022-06-30 00:45:00,2022-06-29 23:00:56,7.419,10.824,62.3639132042907,14,0,11.7987220035538
"3163",1,2022-06-30 01:00:00,2022-06-29 23:15:56,7.352,10.84,62.4316329953755,14,0,11.8199555711537
"3164",1,2022-06-30 01:15:00,2022-06-29 23:30:56,7.276,10.852,62.2731903686358,14,0,11.8434708724288
"3165",1,2022-06-30 01:30:00,2022-06-29 23:45:56,7.209,10.869,62.0951096862235,14,0,11.8649072825939
"3166",1,2022-06-30 01:45:00,2022-06-30 00:00:56,7.142,10.88,62.1390108258502,14,0,11.8857589372179
"3167",1,2022-06-30 02:00:00,2022-06-30 00:15:56,7.074,10.889,62.0575185112646,14,0,11.9078245705314
"3168",1,2022-06-30 02:15:00,2022-06-30 00:30:56,6.998,10.904,61.914767770343,14,0,11.9322415663084
"3169",1,2022-06-30 02:30:00,2022-06-30 00:45:56,6.969,10.914,61.9205307411695,14,0,11.9408573448847
"3170",1,2022-06-30 02:45:00,2022-06-30 01:00:56,6.921,10.926,62.0128749034623,14,0,11.9552869295994
"3171",1,2022-06-30 03:00:00,2022-06-30 01:15:56,6.863,10.945,61.9314236651663,14,0,11.9733725945725
"3172",1,2022-06-30 03:15:00,2022-06-30 01:30:56,6.824,10.958,61.8876631675873,14,0,11.9858116161556
"3173",1,2022-06-30 03:30:00,2022-06-30 01:45:56,6.766,10.959,61.718051468345,14,15.6658896228614,12.003974161881
"3174",1,2022-06-30 03:45:00,2022-06-30 02:00:56,6.699,10.981,61.6678005621136,14,43.131601273072,12.0248923893041
"3175",1,2022-06-30 04:00:00,2022-06-30 02:15:56,6.66,11,61.5439183156145,14,73.9764833664224,12.0379333646957
"3176",1,2022-06-30 04:15:00,2022-06-30 02:30:56,6.602,11.023,61.5798903265881,14,108.068489491309,12.0566266329626
"3177",1,2022-06-30 04:30:00,2022-06-30 02:45:56,6.583,11.022,61.4483969142726,14,145.261672283567,12.0633229348169
"3178",1,2022-06-30 04:45:00,2022-06-30 03:00:56,6.524,11.048,61.544579920592,14,185.396808289776,12.0816371486408
"3179",1,2022-06-30 05:00:00,2022-06-30 03:15:56,6.476,11.071,61.5534490350164,14,228.302079531264,12.098244088033
"3180",1,2022-06-30 05:15:00,2022-06-30 03:30:56,6.437,11.092,61.3808578265102,14,273.793809104969,12.110471802916
"3181",1,2022-06-30 05:30:00,2022-06-30 03:45:56,6.408,11.099,61.5196623975777,14,321.677247455723,12.1202867809797
"3182",1,2022-06-30 05:45:00,2022-06-30 04:00:56,6.398,11.11,61.5185439905274,14,371.747406143503,12.1228163040139
"3183",1,2022-06-30 06:00:00,2022-06-30 04:15:56,6.34,11.15,61.4869013735913,14,423.78993535903,12.1411082577753
"3184",1,2022-06-30 06:15:00,2022-06-30 04:30:56,6.34,11.144,61.561429284449,14,477.582041549211,12.1408747263174
"3185",1,2022-06-30 06:30:00,2022-06-30 04:45:56,6.35,11.156,61.571460760786,14,532.893441251264,12.1369666359532
"3186",1,2022-06-30 06:45:00,2022-06-30 05:00:56,6.359,11.179,61.56760738453,14,589.487346833015,12.1340373073963
"3187",1,2022-06-30 07:00:00,2022-06-30 05:15:56,6.359,11.192,61.5930084110288,14,647.121480293364,12.1334651802701
"3188",1,2022-06-30 07:15:00,2022-06-30 05:30:56,6.388,11.218,61.6165193784515,14,705.549110349705,12.1229822393972
"3189",1,2022-06-30 07:30:00,2022-06-30 05:45:56,6.418,11.219,61.7263772307997,14,764.520108750567,12.1123182567477
"3190",1,2022-06-30 07:45:00,2022-06-30 06:00:56,6.447,11.226,61.9621169247183,14,823.782021058172,12.1013850927972
"3191",1,2022-06-30 08:00:00,2022-06-30 06:15:56,6.466,11.25,61.9968852207469,14,883.081147435826,12.0951270767554
"3192",1,2022-06-30 08:15:00,2022-06-30 06:30:56,6.486,11.252,61.9423323528386,14,942.163628624528,12.0873274777969
"3193",1,2022-06-30 08:30:00,2022-06-30 06:45:56,6.534,11.257,62.0302274256897,14,1000.77653288515,12.0718418745788
"3194",1,2022-06-30 08:45:00,2022-06-30 07:00:56,6.553,11.269,62.0435848199359,14,1058.66893862701,12.0651562401206
"3195",1,2022-06-30 09:00:00,2022-06-30 07:15:56,6.612,11.288,62.0514869273912,14,1115.59300874111,12.0474828680568
"3196",1,2022-06-30 09:15:00,2022-06-30 07:30:56,6.621,11.304,62.1266302063204,14,1171.30505146779,12.0437805327321
"3197",1,2022-06-30 09:30:00,2022-06-30 07:45:56,6.67,11.312,62.2519699379229,14,1225.56656376065,12.0276101793214
"3198",1,2022-06-30 09:45:00,2022-06-30 08:00:56,6.737,11.312,62.2473156063995,14,1278.14525220107,12.0068485209606
"3199",1,2022-06-30 10:00:00,2022-06-30 08:15:56,6.747,11.349,62.3284416304663,14,1328.81602757353,12.0023930762181
"3200",1,2022-06-30 10:15:00,2022-06-30 08:30:56,6.795,11.346,62.3894705147441,14,1377.3619683212,11.9875048664592
"3201",1,2022-06-30 10:30:00,2022-06-30 08:45:56,6.843,11.354,62.4464702033171,14,1423.575249336,11.9725117673737
"3202",1,2022-06-30 10:45:00,2022-06-30 09:00:56,6.892,11.369,62.4709921325711,14,1467.25803156526,11.9559526566552
"3203",1,2022-06-30 11:00:00,2022-06-30 09:15:56,6.959,11.376,62.4801445116633,14,1508.2233089776,11.9336913001211
"3204",1,2022-06-30 11:15:00,2022-06-30 09:30:56,7.007,11.377,62.574222568469,14,1546.2957091805,11.9177684414812
