"","new","X","datetimeAK","temp.water","ODO.Psat","ODO.Ploc","DO.obs","DO.sat.EXO","discharge","depth","light","solar.time","DO.sat"
"161",3,33880,2021-07-01 23:00:00,8.11781818181818,93.1090909090909,95.0272727272727,10.9927272727273,11.8062878344074,275.940705363304,0.654989200442995,2.48,2021-07-01 21:13:57,11.8062878344074
"162",3,33881,2021-07-01 23:15:00,8.091,92.8454545454545,94.8,10.97,11.8153333986096,276.685469491194,0.655693856806001,3.41,2021-07-01 21:28:57,11.8153333986096
"163",3,33882,2021-07-01 23:30:00,8.06190909090909,92.6272727272727,94.5454545454545,10.95,11.8215722838355,275.279808480613,0.654363894824425,4.557,2021-07-01 21:43:57,11.8215722838355
"164",3,33883,2021-07-01 23:45:00,8.03,92.4,94.3,10.9309090909091,11.8299881936246,275.223896983817,0.654310994328138,6.107,2021-07-01 21:58:57,11.8299881936246
"165",3,33884,2021-07-02 00:00:00,7.99654545454545,92.2,94.1,10.9190909090909,11.8428317886018,275.031553771318,0.654129009370092,8.122,2021-07-01 22:13:57,11.8428317886018
"166",3,33885,2021-07-02 00:15:00,7.96045454545455,92.0363636363636,93.9363636363636,10.9063636363636,11.8500592651126,274.755343313625,0.653867673667614,10.633,2021-07-01 22:28:57,11.8500592651126
"167",3,33886,2021-07-02 00:30:00,7.92136363636364,91.8181818181818,93.7181818181818,10.8936363636364,11.8643564356436,273.51406976714,0.652693246395937,13.423,2021-07-01 22:43:57,11.8643564356436
"168",3,33887,2021-07-02 00:45:00,7.879,91.6636363636364,93.5636363636364,10.8854545454545,11.8754338986412,269.545341444697,0.648938245905549,16.554,2021-07-01 22:58:57,11.8754338986412
"169",3,33888,2021-07-02 01:00:00,7.832,91.5,93.4,10.88,11.8907103825137,270.538360281852,0.64987778772286,19.685,2021-07-01 23:13:57,11.8907103825137
"170",3,33889,2021-07-02 01:15:00,7.78336363636364,91.4,93.2818181818182,10.8790909090909,11.9027252834693,269.517385696294,0.648911795657401,22.847,2021-07-01 23:28:57,11.9027252834693
"171",3,33890,2021-07-02 01:30:00,7.734,91.3,93.1727272727273,10.8790909090909,11.9157622224435,268.359979395027,0.647816719130177,25.978,2021-07-01 23:43:57,11.9157622224435
"172",3,33891,2021-07-02 01:45:00,7.68409090909091,91.2,93.0636363636364,10.88,11.9298245614035,267.202573093756,0.646721642602949,29.171,2021-07-01 23:58:57,11.9298245614035
"173",3,33892,2021-07-02 02:00:00,7.63354545454545,91.1,92.9636363636364,10.88,11.9429198682766,267.643171015535,0.647138513015315,34.906,2021-07-02 00:13:57,11.9429198682766
"174",3,33893,2021-07-02 02:15:00,7.58154545454545,91,92.8818181818182,10.8863636363636,11.9630369630369,266.926362636043,0.646460306900453,40.61,2021-07-02 00:28:57,11.9630369630369
"175",3,33894,2021-07-02 02:30:00,7.52572727272727,90.9,92.8,10.89,11.980198019802,264.583594285063,0.644243703597816,46.872,2021-07-02 00:43:57,11.980198019802
"176",3,33895,2021-07-02 02:45:00,7.46481818181818,90.9,92.8,10.9,11.991199119912,263.866785905576,0.643565497482959,52.762,2021-07-02 00:58:57,11.991199119912
"177",3,33896,2021-07-02 03:00:00,7.399,90.8181818181818,92.7,10.9190909090909,12.023023023023,265.54865737386,0.645156795167021,61.163,2021-07-02 01:13:57,12.023023023023
"178",3,33897,2021-07-02 03:15:00,7.33354545454545,90.8454545454545,92.7363636363636,10.9345454545455,12.0364254978486,265.796912083155,0.645391680621355,47.151,2021-07-02 01:28:57,12.0364254978486
"179",3,33898,2021-07-02 03:30:00,7.27109090909091,90.8454545454545,92.7272727272727,10.9509090909091,12.0544381066747,262.95763431359,0.642705306410055,45.446,2021-07-02 01:43:57,12.0544381066747
"180",3,33899,2021-07-02 03:45:00,7.20818181818182,90.8909090909091,92.7727272727273,10.9745454545455,12.0744148829766,263.370276486991,0.643095726574296,46.438,2021-07-02 01:58:57,12.0744148829766
"181",3,33900,2021-07-02 04:00:00,7.14581818181818,90.9,92.8,10.99,12.0902090209021,263.618531196281,0.643330612028625,48.949,2021-07-02 02:13:57,12.0902090209021
"182",3,33901,2021-07-02 04:15:00,7.08109090909091,90.9818181818182,92.8454545454545,11.02,12.1123101518785,262.405213398228,0.642182635005124,56.048,2021-07-02 02:28:57,12.1123101518785
"183",3,33902,2021-07-02 04:30:00,7.01609090909091,91.0272727272727,92.9,11.0427272727273,12.1312294017777,262.212870185729,0.642000650047077,86.583,2021-07-02 02:43:57,12.1312294017777
"184",3,33903,2021-07-02 04:45:00,6.95090909090909,91.1,93,11.07,12.1514818880351,261.468106057839,0.641295993684072,68.572,2021-07-02 02:58:57,12.1514818880351
"185",3,33904,2021-07-02 05:00:00,6.88681818181818,91.2,93.1,11.0990909090909,12.1700558213716,259.97857780204,0.639886680958042,62.527,2021-07-02 03:13:57,12.1700558213716
"186",3,33905,2021-07-02 05:15:00,6.824,91.2090909090909,93.1,11.12,12.1917671683445,260.226832511335,0.640121566412376,78.12,2021-07-02 03:28:57,12.1917671683445
"187",3,33906,2021-07-02 05:30:00,6.76363636363636,91.4,93.3,11.16,12.2100656455142,260.971596639239,0.640826222775395,347.324,2021-07-02 03:43:57,12.2100656455142
"188",3,33907,2021-07-02 05:45:00,6.70981818181818,91.5363636363636,93.4272727272727,11.1909090909091,12.2256430628662,260.915685142429,0.640773322279094,301.847,2021-07-02 03:58:57,12.2256430628662
"189",3,33908,2021-07-02 06:00:00,6.659,91.6636363636364,93.5636363636364,11.2227272727273,12.2433799464445,258.793215752356,0.638765154182657,276.334,2021-07-02 04:13:57,12.2433799464445
"190",3,33909,2021-07-02 06:15:00,6.613,91.8727272727273,93.7727272727273,11.26,12.2560854937661,258.544961043071,0.638530268728333,194.401,2021-07-02 04:28:57,12.2560854937661
"191",3,33910,2021-07-02 06:30:00,6.572,92.1,94,11.3,12.2692725298589,258.517005294687,0.638503818480203,134.416,2021-07-02 04:43:57,12.2692725298589
"192",3,33911,2021-07-02 06:45:00,6.537,92.2636363636364,94.1636363636364,11.3263636363636,12.2760863139225,258.544961043071,0.638530268728333,376.619,2021-07-02 04:58:57,12.2760863139225
