"","new","X","datetimeAK","temp.water","ODO.Psat","ODO.Ploc","DO.obs","discharge","depth","light","air.pressure.mbar","DO.sat.EXO","solar.time"
"3767",7,5993,2019-07-09 21:15:00,12.5869090909091,106.8,107.690909090909,11.35,437.680652359923,0.352852527873129,478.339479092561,990.25,10.62734082397,2019-07-09 19:28:57
"3768",7,5994,2019-07-09 21:30:00,12.578,105.4,106.290909090909,11.21,437.680652359923,0.352852527873129,423.052425534714,990.29,10.6356736242884,2019-07-09 19:43:57
"3769",7,5995,2019-07-09 21:45:00,12.5699090909091,104.045454545455,104.9,11.0681818181818,439.528679255759,0.353339876161308,369.41191131891,990.13,10.6378331148973,2019-07-09 19:58:57
"3770",7,5996,2019-07-09 22:00:00,12.5627272727273,102.754545454545,103.6,10.93,437.680652359923,0.352852527873129,317.647586414791,990.19,10.6369990268071,2019-07-09 20:13:57
"3771",7,5997,2019-07-09 22:15:00,12.554,101.4,102.2,10.79,439.528679255759,0.353339876161308,267.981068349712,990.18,10.6410256410256,2019-07-09 20:28:57
"3772",7,5998,2019-07-09 22:30:00,12.544,100.190909090909,101,10.66,439.528679255759,0.353339876161308,220.624993403248,990.22,10.6396878686145,2019-07-09 20:43:57
"3773",7,5999,2019-07-09 22:45:00,12.535,99,99.8,10.53,439.528679255759,0.353339876161308,175.782106287349,990.19,10.6363636363636,2019-07-09 20:58:57
"3774",7,6000,2019-07-09 23:00:00,12.5315454545455,97.8,98.6,10.41,441.376706151594,0.353827224449486,133.644392088119,990.18,10.6441717791411,2019-07-09 21:13:57
"3775",7,6001,2019-07-09 23:15:00,12.53,96.7,97.5,10.3,439.528679255759,0.353339876161308,94.3922543675469,990.26,10.6514994829369,2019-07-09 21:28:57
"3776",7,6002,2019-07-09 23:30:00,12.53,95.7,96.4909090909091,10.1827272727273,452.464867526608,0.356751314178559,58.1937427587381,990.23,10.6402583832051,2019-07-09 21:43:57
"3777",7,6003,2019-07-09 23:45:00,12.5291818181818,94.7,95.4,10.08,450.616840630772,0.35626396589038,25.2038335272898,990.28,10.6441393875396,2019-07-09 21:58:57
"3778",7,6004,2019-07-10 00:00:00,12.5249090909091,93.7,94.5,9.98,450.616840630772,0.35626396589038,0,990.23,10.6510138740662,2019-07-09 22:13:57
"3779",7,6005,2019-07-10 00:15:00,12.519,92.9,93.6,9.89,446.920786839101,0.355289269314023,0,990.17,10.6458557588805,2019-07-09 22:28:57
"3780",7,6006,2019-07-10 00:30:00,12.5112727272727,92.1,92.8454545454545,9.81,437.680652359923,0.352852527873129,0,990.42,10.6514657980456,2019-07-09 22:43:57
"3781",7,6007,2019-07-10 00:45:00,12.4988181818182,91.4,92.1545454545455,9.74,437.680652359923,0.352852527873129,0,990.44,10.6564551422319,2019-07-09 22:58:57
"3782",7,6008,2019-07-10 01:00:00,12.4830909090909,90.8,91.5,9.67,437.680652359923,0.352852527873129,0,990.38,10.6497797356828,2019-07-09 23:13:57
"3783",7,6009,2019-07-10 01:15:00,12.467,90.2,90.9,9.61,433.984598568252,0.351877831296771,0,990.44,10.6541019955654,2019-07-09 23:28:57
"3784",7,6010,2019-07-10 01:30:00,12.4484545454545,89.7,90.4,9.56,437.680652359923,0.352852527873129,0,990.24,10.6577480490524,2019-07-09 23:43:57
"3785",7,6011,2019-07-10 01:45:00,12.426,89.2,89.9,9.51545454545455,433.984598568252,0.351877831296771,0,990.29,10.6675499388504,2019-07-09 23:58:57
"3786",7,6012,2019-07-10 02:00:00,12.4,88.7,89.4,9.47,433.984598568252,0.351877831296771,0,990.23,10.6764374295378,2019-07-10 00:13:57
"3787",7,6013,2019-07-10 02:15:00,12.373,88.3,89,9.43,430.28854477658,0.350903134720414,0,990.35,10.6795016987542,2019-07-10 00:28:57
"3788",7,6014,2019-07-10 02:30:00,12.3458181818182,87.9,88.6,9.39909090909091,428.440517880745,0.350415786432235,0,990.47,10.6929361878167,2019-07-10 00:43:57
"3789",7,6015,2019-07-10 02:45:00,12.318,87.5,88.2,9.36,432.136571672416,0.351390483008593,0,990.44,10.6971428571429,2019-07-10 00:58:57
"3790",7,6016,2019-07-10 03:00:00,12.29,87.2,87.9,9.33,424.744464089073,0.349441089855877,0,990.71,10.6995412844037,2019-07-10 01:13:57
"3791",7,6017,2019-07-10 03:15:00,12.259,86.8,87.5,9.3,424.744464089073,0.349441089855877,0,990.6,10.7142857142857,2019-07-10 01:28:57
"3792",7,6018,2019-07-10 03:30:00,12.225,86.5,87.2,9.27,426.592490984909,0.349928438144056,0,990.5,10.7167630057803,2019-07-10 01:43:57
"3793",7,6019,2019-07-10 03:45:00,12.1881818181818,86.2,86.9,9.25,426.592490984909,0.349928438144056,0,990.51,10.7308584686775,2019-07-10 01:58:57
"3794",7,6020,2019-07-10 04:00:00,12.1487272727273,86,86.7,9.24,422.896437193238,0.348953741567699,27.6550102906758,990.55,10.7441860465116,2019-07-10 02:13:57
"3795",7,6021,2019-07-10 04:15:00,12.106,85.9,86.6,9.23,419.200383401566,0.347979044991341,61.378359034374,990.58,10.7450523864959,2019-07-10 02:28:57
"3796",7,6022,2019-07-10 04:30:00,12.063,85.9,86.6,9.24,415.504329609895,0.347004348414984,98.2805140306657,990.75,10.7566938300349,2019-07-10 02:43:57
"3797",7,6023,2019-07-10 04:45:00,12.014,85.9090909090909,86.6,9.25545454545455,417.352356505731,0.347491696703162,138.20348711934,990.6,10.773544973545,2019-07-10 02:58:57
"3798",7,6024,2019-07-10 05:00:00,11.9629090909091,86.1,86.8,9.28,419.200383401566,0.347979044991341,180.976357103194,990.47,10.7781649245064,2019-07-10 03:13:57
"3799",7,6025,2019-07-10 05:15:00,11.9109090909091,86.2,86.9,9.30181818181818,419.200383401566,0.347979044991341,226.416001510536,990.43,10.7909723686986,2019-07-10 03:28:57
"3800",7,6026,2019-07-10 05:30:00,11.857,86.4,87.1,9.33090909090909,417.352356505731,0.347491696703162,274.327880626173,990.58,10.7996632996633,2019-07-10 03:43:57
"3801",7,6027,2019-07-10 05:45:00,11.803,86.5090909090909,87.2090909090909,9.36454545454545,417.352356505731,0.347491696703162,324.506870334354,990.43,10.8249264396805,2019-07-10 03:58:57
"3802",7,6028,2019-07-10 06:00:00,11.754,86.7,87.4,9.4,417.352356505731,0.347491696703162,376.738140306377,990.36,10.8419838523645,2019-07-10 04:13:57
"3803",7,6029,2019-07-10 06:15:00,11.708,87,87.7,9.44,413.65630271406,0.346517000126805,430.798073803835,990.38,10.8505747126437,2019-07-10 04:28:57
"3804",7,6030,2019-07-10 06:30:00,11.664,87.3727272727273,88.1,9.48,415.504329609895,0.347004348414984,486.455224945871,990.4,10.8500676308397,2019-07-10 04:43:57
"3805",7,6031,2019-07-10 06:45:00,11.6194545454545,87.7,88.4,9.53,408.112222026553,0.345054955262268,543.471309706182,990.53,10.866590649943,2019-07-10 04:58:57
"3806",7,6032,2019-07-10 07:00:00,11.5806363636364,88.2,88.9,9.59090909090909,415.504329609895,0.347004348414984,601.602225972028,990.22,10.8740465883323,2019-07-10 05:13:57
"3807",7,6033,2019-07-10 07:15:00,11.548,88.9,89.6090909090909,9.68,411.808275818224,0.346029651838626,660.599098672264,990.43,10.888638920135,2019-07-10 05:28:57
"3808",7,6034,2019-07-10 07:30:00,11.5208181818182,89.7,90.4545454545455,9.77,409.960248922388,0.345542303550447,720.209345267504,990.47,10.891861761427,2019-07-10 05:43:57
"3809",7,6035,2019-07-10 07:45:00,11.499,90.7,91.4,9.88,409.960248922388,0.345542303550447,780.177757143095,990.5,10.8930540242558,2019-07-10 05:58:57
"3810",7,6036,2019-07-10 08:00:00,11.4795454545455,91.6,92.4,9.99,408.112222026553,0.345054955262268,840.247592183621,990.65,10.9061135371179,2019-07-10 06:13:57
"3811",7,6037,2019-07-10 08:15:00,11.4619090909091,92.7,93.4,10.1090909090909,406.264195130717,0.34456760697409,900.161674022688,990.57,10.9051681867216,2019-07-10 06:28:57
"3812",7,6038,2019-07-10 08:30:00,11.4530909090909,93.8636363636364,94.6,10.24,408.112222026553,0.345054955262268,959.663493041509,990.39,10.9094430992736,2019-07-10 06:43:57
"3813",7,6039,2019-07-10 08:45:00,11.449,95.0272727272727,95.8,10.37,408.112222026553,0.345054955262268,1018.49830457778,990.35,10.9126566535923,2019-07-10 06:58:57
"3814",7,6040,2019-07-10 09:00:00,11.446,96.2,97,10.4954545454545,406.264195130717,0.34456760697409,1076.41421954708,990.34,10.9100359100359,2019-07-10 07:13:57
"3815",7,6041,2019-07-10 09:15:00,11.4487272727273,97.5,98.3,10.6345454545455,408.112222026553,0.345054955262268,1133.16328290062,990.24,10.9072261072262,2019-07-10 07:28:57
"3816",7,6042,2019-07-10 09:30:00,11.4641818181818,98.9727272727273,99.7727272727273,10.7909090909091,409.960248922388,0.345542303550447,1188.50253514814,990.09,10.9029117295857,2019-07-10 07:43:57
"3817",7,6043,2019-07-10 09:45:00,11.485,100.545454545455,101.372727272727,10.96,406.264195130717,0.34456760697409,1242.19505256935,990.14,10.9005424954792,2019-07-10 07:58:57
"3818",7,6044,2019-07-10 10:00:00,11.502,101.9,102.7,11.1,421.048410297402,0.34846639327952,1294.01096149983,990.21,10.8930323846909,2019-07-10 08:13:57
"3819",7,6045,2019-07-10 10:15:00,11.523,103.2,104,11.2372727272727,422.896437193238,0.348953741567699,1343.72842258848,990.02,10.8888301620859,2019-07-10 08:28:57
"3820",7,6046,2019-07-10 10:30:00,11.5327272727273,104.172727272727,105,11.34,421.048410297402,0.34846639327952,1391.1345804618,990.08,10.8857666463042,2019-07-10 08:43:57
"3821",7,6047,2019-07-10 10:45:00,11.5619090909091,105.409090909091,106.3,11.47,415.504329609895,0.347004348414984,1436.0264750788,989.97,10.8814144027598,2019-07-10 08:58:57
"3822",7,6048,2019-07-10 11:00:00,11.5908181818182,106.7,107.581818181818,11.6,409.960248922388,0.345542303550447,1478.21191066359,990.11,10.8716026241799,2019-07-10 09:13:57
"3823",7,6049,2019-07-10 11:15:00,11.6244545454545,107.981818181818,108.827272727273,11.73,415.504329609895,0.347004348414984,1517.51027853099,989.99,10.8629398888702,2019-07-10 09:28:57
"3824",7,6050,2019-07-10 11:30:00,11.665,109.3,110.172727272727,11.86,413.65630271406,0.346517000126805,1553.75333033375,989.97,10.8508691674291,2019-07-10 09:43:57
"3825",7,6051,2019-07-10 11:45:00,11.7135454545455,110.7,111.6,12.0009090909091,411.808275818224,0.346029651838626,1586.78589841673,990.06,10.8409296214174,2019-07-10 09:58:57
"3826",7,6052,2019-07-10 12:00:00,11.7696363636364,112.3,113.2,12.16,409.960248922388,0.345542303550447,1616.4665601092,989.87,10.8281389136242,2019-07-10 10:13:57
"3827",7,6053,2019-07-10 12:15:00,11.8281818181818,113.8,114.7,12.31,411.808275818224,0.346029651838626,1642.66824321239,989.74,10.817223198594,2019-07-10 10:28:57
"3828",7,6054,2019-07-10 12:30:00,11.8901818181818,115.2,116.2,12.4472727272727,408.112222026553,0.345054955262268,1665.27877003837,989.85,10.8049242424242,2019-07-10 10:43:57
"3829",7,6055,2019-07-10 12:45:00,11.9343636363636,116.272727272727,117.2,12.54,411.808275818224,0.346029651838626,1684.20133767647,989.57,10.7849882720876,2019-07-10 10:58:57
"3830",7,6056,2019-07-10 13:00:00,11.9946363636364,117.3,118.263636363636,12.64,413.65630271406,0.346517000126805,1699.35493245963,989.47,10.7757885763001,2019-07-10 11:13:57
"3831",7,6057,2019-07-10 13:15:00,12.0750909090909,118.418181818182,119.4,12.74,409.960248922388,0.345542303550447,1710.6746767856,989.33,10.7584830339321,2019-07-10 11:28:57
"3832",7,6058,2019-07-10 13:30:00,12.1348181818182,119.545454545455,120.5,12.84,408.112222026553,0.345054955262268,1718.11210689298,989.37,10.7406844106463,2019-07-10 11:43:57
"3833",7,6059,2019-07-10 13:45:00,12.193,120.6,121.6,12.9363636363636,408.112222026553,0.345054955262268,1721.6353803673,989.24,10.7266696818935,2019-07-10 11:58:57
