"","new","solar.time","depth","DO.obs","DO.sat.EXO","temp.water","light","discharge"
"14711",1,2021-07-08 02:28:57,0.569088721889907,10.246,11.6830102622577,8.5366,46.387106987992,428.007377056774
"14712",1,2021-07-08 02:43:57,0.56859883966905,10.26,11.6989737742303,8.47716666666667,65.1699451300867,425.49071158849
"14713",1,2021-07-08 02:58:57,0.569415310037149,10.28,11.7084282460137,8.419,83.9527832721815,432.296582766343
"14714",1,2021-07-08 03:13:57,0.568925427816282,10.3,11.7312072892939,8.36466666666667,102.735621414276,430.152978545327
"14715",1,2021-07-08 03:28:57,0.568925427816301,10.33,11.7519908987486,8.3176,144.22618403936,429.406856050793
"14716",1,2021-07-08 03:43:57,0.569252015963542,10.34,11.7633674630262,8.2725,185.716746664443,431.830755524182
"14717",1,2021-07-08 03:58:57,0.571538132994154,10.36,11.7727272727273,8.2334,227.207309289526,446.932745601186
"14718",1,2021-07-08 04:13:57,0.572191309288617,10.39,11.7800453514739,8.19566666666667,268.69787191461,450.661360806165
"14719",1,2021-07-08 04:28:57,0.575457190760943,10.43,11.7853107344633,8.163,303.624004753169,471.16974306708
"14720",1,2021-07-08 04:43:57,0.574967308540086,10.46,11.7925591882751,8.134,338.550137591728,467.160832609826
"14721",1,2021-07-08 04:58:57,0.570558368552469,10.5,11.8110236220472,8.1108,373.476270430287,438.541863439605
"14722",1,2021-07-08 05:13:57,0.568762133742685,10.54,11.8161434977578,8.088,408.402403268846,427.448783819641
"14723",1,2021-07-08 05:28:57,0.566639310785661,10.58,11.8212290502793,8.0678,400.101230403602,413.558743479177
"14724",1,2021-07-08 05:43:57,0.565169664123128,10.6216666666667,11.8259417331601,8.04933333333333,391.800057538359,403.770379590957
"14725",1,2021-07-08 05:58:57,0.566476016712045,10.67,11.8292682926829,8.031,383.498884673115,412.719854989749
"14726",1,2021-07-08 06:13:57,0.565659546343975,10.71,11.8342541436464,8.00933333333333,375.197711807872,408.525412542668
"14727",1,2021-07-08 06:28:57,0.569252015963523,10.746,11.8478500551268,7.988,503.732001334223,431.457694276954
"14728",1,2021-07-08 06:43:57,0.571701427067779,10.785,11.8473086781399,7.97616666666667,632.266290860574,447.025511596119
"14729",1,2021-07-08 06:58:57,0.570721662626084,10.84,11.8392311052862,7.987,760.800580386925,440.126874423527
"14730",1,2021-07-08 07:13:57,0.571211544846932,10.8916666666667,11.838768115942,8.00266666666667,889.334869913276,444.135784880724
"14731",1,2021-07-08 07:28:57,0.571211544846922,10.96,11.828189078351,8.028,1057.19453135424,442.270478644544
"14732",1,2021-07-08 07:43:57,0.571701427067779,11.01,11.8259935553169,8.0415,1225.0541927952,445.533266607303
"14733",1,2021-07-08 07:58:57,0.571048250773297,11.06,11.8162393162393,8.076,1392.91385423616,441.05852890783
"14734",1,2021-07-08 08:13:57,0.57170142706776,11.12,11.817215727949,8.098,1560.77351567712,445.160205360056
"14735",1,2021-07-08 08:28:57,0.571374838920538,11.19,11.7913593256059,8.1538,1667.88542361574,444.228550875656
"14736",1,2021-07-08 08:43:57,0.571864721141386,11.23,11.7838405036726,8.191,1774.99733155437,446.372155096712
"14737",1,2021-07-08 08:58:57,0.572191309288627,11.262,11.7803347280335,8.1976,1882.109239493,448.796054570004
"14738",1,2021-07-08 09:13:57,0.571701427067779,11.31,11.7689906347555,8.2545,1989.22114743162,446.27938910176
"14739",1,2021-07-08 09:28:57,0.570395074478834,11.356,11.7483964411339,8.3134,1652.81324799867,438.076036197405
"14740",1,2021-07-08 09:43:57,0.571701427067779,11.3933333333333,11.7275690512952,8.389,1316.40534856571,446.652450348929
"14741",1,2021-07-08 09:58:57,0.571048250773297,11.412,11.7166324435318,8.405,979.997449132755,441.804651402383
"14742",1,2021-07-08 10:13:57,0.570068486331621,11.3883333333333,11.7405498281787,8.362,643.5895496998,435.279075476826
"14743",1,2021-07-08 10:28:57,0.568598839669069,11.37,11.733746130031,8.373,848.020276851234,425.49071158849
"14744",1,2021-07-08 10:43:57,0.568925427816292,11.41,11.726618705036,8.40333333333333,1052.45100400267,427.168488567346
"14745",1,2021-07-08 10:58:57,0.569252015963514,11.47,11.6921508664628,8.534,1256.8817311541,429.592388040697
"14746",1,2021-07-08 11:13:57,0.569252015963533,11.5,11.6751269035533,8.579,1461.31245830554,429.219326793429
"14747",1,2021-07-08 11:28:57,0.571374838920519,11.526,11.6541961577351,8.6436,1581.04826967979,442.363244639419
"14748",1,2021-07-08 11:43:57,0.569578604110755,11.5683333333333,11.6264656616415,8.77266666666667,1700.78408105404,430.524042525038
"14749",1,2021-07-08 11:58:57,0.567292487080105,11.62,11.5852442671984,8.9016,1820.51989242829,417.287358684116
"14750",1,2021-07-08 12:13:57,0.567292487080124,11.63,11.5721393034826,8.94,1940.25570380254,416.54123618966
"14751",1,2021-07-08 12:28:57,0.568272251521847,11.644,11.5630585898709,8.9624,1721.67090310207,422.693750867911
"14752",1,2021-07-08 12:43:57,0.569415310037158,11.6066666666667,11.571950814224,8.954,1503.0861024016,429.685154035668
"14753",1,2021-07-08 12:58:57,0.56974189818438,11.57,11.57,8.944,1284.50130170113,431.362931014485
"14754",1,2021-07-08 13:13:57,0.568108957448222,11.6,11.5537848605578,8.997,1065.91650100067,420.735678636799
"14755",1,2021-07-08 13:28:57,0.565822840417572,11.56,11.5669401640985,8.972,1250.83755920614,405.260627312411
"14756",1,2021-07-08 13:43:57,0.564189899681423,11.52,11.566265060241,8.975,1435.75861741161,395.379497429201
"14757",1,2021-07-08 13:58:57,0.56353672338696,11.5,11.5577889447236,8.9982,1620.67967561708,390.158637235329
"14758",1,2021-07-08 14:13:57,0.561903782650774,11.52,11.5315315315315,9.07166666666667,1805.60073382255,379.531384857624
"14759",1,2021-07-08 14:28:57,0.560107547841028,11.53,11.5184815184815,9.1324,1672.09339142762,368.065243990471
"14760",1,2021-07-08 14:43:57,0.560760724135491,11.52,11.4893617021277,9.24,1538.58604903269,372.166920442716
"14761",1,2021-07-08 14:58:57,0.559454371546555,11.502,11.474461292897,9.2888,1405.07870663776,362.844383796619
"14762",1,2021-07-08 15:13:57,0.560107547841009,11.5,11.4770459081836,9.3,1271.57136424283,366.199937754292
"14763",1,2021-07-08 15:28:57,0.560107547841019,11.47,11.4883814102564,9.2458,1274.24916194129,366.199937754311
"14764",1,2021-07-08 15:43:57,0.559127783399333,11.4683333333333,11.4874791318865,9.24283333333333,1276.92695963976,360.04742307604
"14765",1,2021-07-08 15:58:57,0.556841666368683,11.45,11.495983935743,9.23,1279.60475733823,344.945432998841
"14766",1,2021-07-08 16:13:57,0.555045431558909,11.46,11.4829659318637,9.26133333333333,1282.28255503669,332.73316963731
"14767",1,2021-07-08 16:28:57,0.554392255264446,11.44,11.4744232698094,9.3034,1204.51165902268,328.258431937876
"14768",1,2021-07-08 16:43:57,0.553575784896348,11.3833333333333,11.4732067864942,9.30233333333333,1126.74076300867,322.944805748974
"14769",1,2021-07-08 16:58:57,0.552922608601894,11.33,11.4676113360324,9.306,1048.96986699466,319.216190544074
"14770",1,2021-07-08 17:13:57,0.551616256012977,11.27,11.4765784114053,9.303,971.198970980654,310.639776392549
"14771",1,2021-07-08 17:28:57,0.551126373792111,11.22,11.4723926380368,9.308,838.494967895264,308.869233418722
"14772",1,2021-07-08 17:43:57,0.550963079718485,11.1766666666667,11.4730538922156,9.31,705.790964809874,308.030344929294
"14773",1,2021-07-08 17:58:57,0.551616256012977,11.116,11.4716202270382,9.3032,573.086961724483,312.132021381462
"14774",1,2021-07-08 18:13:57,0.552596020454672,11.05,11.4765449195084,9.284,440.382958639093,316.792291070723
"14775",1,2021-07-08 18:28:57,0.552596020454653,10.97,11.4869109947644,9.252,344.762628252168,317.16535231799
"14776",1,2021-07-08 18:43:57,0.552269432307412,10.905,11.491043203372,9.243,249.142297865244,314.368391597411
"14777",1,2021-07-08 18:58:57,0.54998331527681,10.85,11.4936440677966,9.236,153.521967478319,300.012524014863
"14778",1,2021-07-08 19:13:57,0.549330138982337,10.8,11.49547631719,9.224,57.9016370913943,295.1647250682
"14779",1,2021-07-08 19:28:57,0.549003550835105,10.746,11.4930481283422,9.214,48.7894740660441,293.486948089344
"14780",1,2021-07-08 19:43:57,0.548513668614258,10.7,11.4950760966876,9.202,39.6773110406938,288.731915137575
"14781",1,2021-07-08 19:58:57,0.548187080467017,10.66,11.4994606256742,9.191,30.5651480153436,288.546383147671
"14782",1,2021-07-08 20:13:57,0.547697198246169,10.63,11.504329004329,9.188,21.4529849899933,284.910533937703
"14783",1,2021-07-08 20:28:57,0.549330138982356,10.6,11.5092290988056,9.1826,21.2961425533689,295.537786315428
"14784",1,2021-07-08 20:43:57,0.548676962687892,10.5683333333333,11.5123456790123,9.17216666666667,21.1393001167445,293.674477346746
"14785",1,2021-07-08 20:58:57,0.549656727129568,10.53,11.5081967213115,9.1624,20.9824576801201,299.080869530502
"14786",1,2021-07-08 21:13:57,0.548350374540651,10.5,11.5131578947368,9.149,20.8256152434957,292.742822862366
"14787",1,2021-07-08 21:28:57,0.5499833152768,10.46,11.5198237885463,9.142,17.3597799366244,303.370075239994
"14788",1,2021-07-08 21:43:57,0.550473197497657,10.43,11.5142594296228,9.13466666666667,13.8939446297532,307.752046944554
"14789",1,2021-07-08 21:58:57,0.551616256012968,10.4,11.529933481153,9.121,10.4281093228819,313.997327617719
"14790",1,2021-07-08 22:13:57,0.552269432307431,10.37,11.5350389321468,9.096,6.96227401601068,318.845126564382
"14791",1,2021-07-08 22:28:57,0.554882137485303,10.35,11.5384615384615,9.061,5.82191473899266,336.744077362081
"14792",1,2021-07-08 22:43:57,0.555208725632525,10.33,11.5548098434004,9.01266666666667,4.68155546197465,338.794915588165
"14793",1,2021-07-08 22:58:57,0.55422896119083,10.32,11.5695067264574,8.9518,3.54119618495664,333.015462157122
"14794",1,2021-07-08 23:13:57,0.554065667117205,10.31,11.5842696629213,8.88816666666667,2.40083690793863,332.549634914962
"14795",1,2021-07-08 23:28:57,0.557494842663156,10.308,11.6081081081081,8.829,2.37597164359573,354.269966912553
"14796",1,2021-07-08 23:43:57,0.557821430810378,10.3,11.6230957306752,8.7825,2.35110637925283,357.066927633093
"14797",1,2021-07-08 23:58:57,0.5581480189576,10.29,11.6271186440678,8.7436,2.32624111490994,357.998582117376
"14798",1,2021-07-09 00:13:57,0.558311313031245,10.28,11.6399320626533,8.70766666666667,2.30137585056704,359.956654348643
"14799",1,2021-07-09 00:28:57,0.560107547841009,10.27,11.6439909297052,8.6714,3.26194013925951,370.676672721184
"14800",1,2021-07-09 00:43:57,0.561087312282723,10.27,11.6572077185017,8.63,4.22250442795197,377.94837114116
"14801",1,2021-07-09 00:58:57,0.56239366487163,10.27,11.6704545454545,8.587,5.18306871664443,386.524785292762
"14802",1,2021-07-09 01:13:57,0.56549625227035,10.28,11.6818181818182,8.54416666666667,6.14363300533689,409.17876904223
"14803",1,2021-07-09 01:28:57,0.567782369300971,10.288,11.7015468607825,8.5,9.78352516260841,426.892187849987
"14804",1,2021-07-09 01:43:57,0.567129193006508,10.3,11.7111995451961,8.456,13.4234173198799,421.671327656174
"14805",1,2021-07-09 01:58:57,0.568925427816292,10.31,11.7292377701934,8.3958,17.0633094771514,434.256652264972
"14806",1,2021-07-09 02:13:57,0.569905192257996,10.3216666666667,11.7425104285173,8.33033333333333,20.703201634423,441.155289437719
"14807",1,2021-07-09 02:28:57,0.56745578115374,10.338,11.7610921501706,8.2662,42.5693325550367,425.587472118398
"14808",1,2021-07-09 02:43:57,0.567945663374606,10.35,11.7836812144213,8.21033333333333,64.4354634756505,429.9694438229
"14809",1,2021-07-09 02:58:57,0.568108957448222,10.36,11.7941712204007,8.1608,86.3015943962642,429.689148570527
"14810",1,2021-07-09 03:13:57,0.565822840417582,10.37,11.8109339407745,8.113,108.167725316878,413.467974751722
"14811",1,2021-07-09 03:28:57,0.564026605607808,10.38,11.8196310635391,8.067,184.98609043529,401.62877263738
"14812",1,2021-07-09 03:43:57,0.564843075975896,10.4,11.8316268486917,8.024,261.804455553702,407.688521320776
"14813",1,2021-07-09 03:58:57,0.566965898932892,10.41,11.8430034129693,7.9868,338.622820672115,421.578561661202
"14814",1,2021-07-09 04:13:57,0.567129193006518,10.435,11.8579545454545,7.95383333333333,415.441185790527,422.044388903363
"14815",1,2021-07-09 04:28:57,0.570231780405237,10.45,11.8615209988649,7.9238,472.325259756504,441.713882674851
"14816",1,2021-07-09 04:43:57,0.56941531003713,10.4833333333333,11.8679245283019,7.902,529.209333722482,435.281072744168
"14817",1,2021-07-09 04:58:57,0.570721662626065,10.52,11.8735891647856,7.879,586.093407688459,443.857486895829
"14818",1,2021-07-09 05:13:57,0.570395074478824,10.56,11.8785151856018,7.859,642.977481654436,441.060526175211
"14819",1,2021-07-09 05:28:57,0.568762133742685,10.588,11.8912848158131,7.834,584.448474816544,430.806335044889
"14820",1,2021-07-09 05:43:57,0.572028015214992,10.62,11.8924972004479,7.812,525.919467978653,449.822472316737
"14821",1,2021-07-09 05:58:57,0.576600249276263,10.65,11.8994413407821,7.7896,467.390461140761,477.041962493075
"14822",1,2021-07-09 06:13:57,0.574477426319248,10.69,11.9042316258352,7.77683333333333,408.861454302869,463.151922152533
"14823",1,2021-07-09 06:28:57,0.57480401446648,10.76,11.9026548672566,7.7812,640.605717978652,465.202760378617
"14824",1,2021-07-09 06:43:57,0.573334367803928,10.83,11.9010989010989,7.80383333333333,872.349981654436,456.906641479388
"14825",1,2021-07-09 06:58:57,0.571864721141386,10.888,11.8994535519126,7.817,1104.09424533022,447.118277591148
"14826",1,2021-07-09 07:13:57,0.570721662626075,10.95,11.8892508143322,7.832,1335.838509006,441.246058165174
"14827",1,2021-07-09 07:28:57,0.570884956699681,11.01,11.8770226537217,7.859,1408.90413192128,441.711885407373
"14828",1,2021-07-09 07:43:57,0.570231780405237,11.05,11.8795914710625,7.87,1481.96975483656,436.86408646071
"14829",1,2021-07-09 07:58:57,0.570231780405237,11.09,11.8609625668449,7.905,1555.03537775183,437.237147707977
"14830",1,2021-07-09 08:13:57,0.570721662626075,11.14,11.8510638297872,7.94433333333333,1628.10100066711,440.126874423527
"14831",1,2021-07-09 08:28:57,0.571538132994164,11.17,11.8577494692144,7.965,1655.64406270847,445.067439365065
"14832",1,2021-07-09 08:43:57,0.57170142706776,11.2133333333333,11.8409010911651,7.998,1683.18712474983,445.533266607245
"14833",1,2021-07-09 08:58:57,0.570068486331612,11.25,11.8421052631579,7.996,1710.73018679119,436.025197971321
"14834",1,2021-07-09 09:13:57,0.570558368552459,11.32,11.828631138976,8.0275,1738.27324883256,438.168802192376
"14835",1,2021-07-09 09:28:57,0.569252015963514,11.392,11.8051813471503,8.112,1765.43376834556,430.71157178242
"14836",1,2021-07-09 09:43:57,0.568272251521828,11.4616666666667,11.7797190818774,8.187,1792.59428785857,424.55905710413
"14837",1,2021-07-09 09:58:57,0.565006370049512,11.51,11.7689161554192,8.2422,1819.75480737158,403.677613595986
"14838",1,2021-07-09 10:13:57,0.563863311534192,11.5433333333333,11.7429637165141,8.33683333333333,1846.91532688459,397.432332922821
"14839",1,2021-07-09 10:28:57,0.565496252270359,11.582,11.7108190091001,8.4278,1739.42087641761,407.68652405324
"14840",1,2021-07-09 10:43:57,0.565169664123128,11.63,11.6767068273092,8.575,1631.92642595063,405.635685827156
"14841",1,2021-07-09 10:58:57,0.562720253018881,11.644,11.6556556556557,8.642,1524.43197548366,390.440929755103
"14842",1,2021-07-09 11:13:57,0.564026605607808,11.63,11.6591478696742,8.63,1416.93752501668,398.644282659477
"14843",1,2021-07-09 11:28:57,0.564026605607808,11.678,11.6199004975124,8.7812,1573.39741911274,398.271221412249
"14844",1,2021-07-09 11:43:57,0.563863311534192,11.71,11.5825914935707,8.908,1729.85731320881,397.059271675593
"14845",1,2021-07-09 11:58:57,0.564189899681423,11.75,11.5581349596695,8.9992,1886.31720730487,397.990926159954
"14846",1,2021-07-09 12:13:57,0.563863311534192,11.78,11.5264187866928,9.09833333333333,2042.77710140093,395.193965439336
"14847",1,2021-07-09 12:28:57,0.563863311534192,11.78,11.5151515151515,9.1474,2011.7911566044,394.820904192107
"14848",1,2021-07-09 12:43:57,0.56353672338696,11.78,11.4852128696783,9.255,1980.80521180787,392.770065966024
"14849",1,2021-07-09 12:58:57,0.564189899681423,11.76,11.4709325009754,9.306,1949.81926701134,396.871742418191
