"","datetimeAK","temp.water.SDS","DO.obs.SDS","temp.water.SUS","DO.obs.SUS","Site"
"1068",2022-06-25 16:45:00,6.011,11.858,5.947,11.947,"SHOV"
"1069",2022-06-25 17:00:00,5.913,11.873,5.849,11.977,"SHOV"
"1070",2022-06-25 17:15:00,5.854,11.894,5.78,11.991,"SHOV"
"1071",2022-06-25 17:30:00,5.785,11.912,5.751,12.005,"SHOV"
"1072",2022-06-25 17:45:00,5.746,11.918,5.721,11.995,"SHOV"
"1073",2022-06-25 18:00:00,5.746,11.922,5.731,11.995,"SHOV"
"1074",2022-06-25 18:15:00,5.765,11.911,5.731,11.993,"SHOV"
"1075",2022-06-25 18:30:00,5.765,11.905,5.77,11.983,"SHOV"
"1076",2022-06-25 18:45:00,5.815,11.912,5.77,11.988,"SHOV"
"1077",2022-06-25 19:00:00,5.795,11.901,5.76,11.99,"SHOV"
"1078",2022-06-25 19:15:00,5.756,11.91,5.672,12.012,"SHOV"
"1079",2022-06-25 19:30:00,5.697,11.915,5.632,12.02,"SHOV"
"1080",2022-06-25 19:45:00,5.657,11.925,5.583,12.027,"SHOV"
"1081",2022-06-25 20:00:00,5.588,11.936,5.484,12.053,"SHOV"
"1082",2022-06-25 20:15:00,5.509,11.953,5.435,12.061,"SHOV"
"1083",2022-06-25 20:30:00,5.44,11.981,5.336,12.092,"SHOV"
"1084",2022-06-25 20:45:00,5.35,12.001,5.266,12.112,"SHOV"
"1085",2022-06-25 21:00:00,5.251,12.018,5.177,12.127,"SHOV"
"1086",2022-06-25 21:15:00,5.172,12.029,5.077,12.147,"SHOV"
"1087",2022-06-25 21:30:00,5.062,12.053,4.987,12.177,"SHOV"
"1088",2022-06-25 21:45:00,4.962,12.104,4.897,12.204,"SHOV"
"1089",2022-06-25 22:00:00,4.882,12.114,4.797,12.226,"SHOV"
"1090",2022-06-25 22:15:00,4.762,12.144,4.686,12.262,"SHOV"
"1091",2022-06-25 22:30:00,4.671,12.17,4.596,12.301,"SHOV"
"1092",2022-06-25 22:45:00,4.571,12.2,4.475,12.321,"SHOV"
"1093",2022-06-25 23:00:00,4.46,12.217,4.374,12.349,"SHOV"
"1094",2022-06-25 23:15:00,4.369,12.235,4.313,12.363,"SHOV"
"1095",2022-06-25 23:30:00,4.278,12.273,4.222,12.381,"SHOV"
"1096",2022-06-25 23:45:00,4.166,12.305,4.12,12.412,"SHOV"
"1097",2022-06-26 00:00:00,4.095,12.315,4.029,12.439,"SHOV"
"1098",2022-06-26 00:15:00,4.024,12.347,3.947,12.467,"SHOV"
"1099",2022-06-26 00:30:00,3.911,12.374,3.886,12.472,"SHOV"
"1100",2022-06-26 00:45:00,3.83,12.402,3.763,12.514,"SHOV"
"1101",2022-06-26 01:00:00,3.758,12.433,3.692,12.54,"SHOV"
"1102",2022-06-26 01:15:00,3.696,12.446,3.62,12.554,"SHOV"
"1103",2022-06-26 01:30:00,3.604,12.478,3.548,12.592,"SHOV"
"1104",2022-06-26 01:45:00,3.532,12.493,3.455,12.611,"SHOV"
"1105",2022-06-26 02:00:00,3.45,12.512,3.383,12.627,"SHOV"
"1106",2022-06-26 02:15:00,3.367,12.561,3.311,12.658,"SHOV"
"1107",2022-06-26 02:30:00,3.295,12.568,3.29,12.656,"SHOV"
"1108",2022-06-26 02:45:00,3.264,12.579,3.228,12.684,"SHOV"
"1109",2022-06-26 03:00:00,3.202,12.593,3.124,12.734,"SHOV"
"1110",2022-06-26 03:15:00,3.108,12.652,3.083,12.749,"SHOV"
"1111",2022-06-26 03:30:00,3.077,12.647,3.073,12.73,"SHOV"
"1112",2022-06-26 03:45:00,3.004,12.669,3,12.753,"SHOV"
"1113",2022-06-26 04:00:00,2.973,12.684,2.979,12.763,"SHOV"
"1114",2022-06-26 04:15:00,2.942,12.694,2.916,12.806,"SHOV"
"1115",2022-06-26 04:30:00,2.921,12.686,2.896,12.803,"SHOV"
"1116",2022-06-26 04:45:00,2.859,12.733,2.843,12.828,"SHOV"
"1117",2022-06-26 05:00:00,2.806,12.751,2.791,12.838,"SHOV"
"1118",2022-06-26 05:15:00,2.806,12.739,2.802,12.834,"SHOV"
"1119",2022-06-26 05:30:00,2.775,12.77,2.77,12.856,"SHOV"
"1120",2022-06-26 05:45:00,2.765,12.794,2.76,12.869,"SHOV"
"1121",2022-06-26 06:00:00,2.754,12.804,2.781,12.862,"SHOV"
"1122",2022-06-26 06:15:00,2.765,12.795,2.77,12.88,"SHOV"
"1123",2022-06-26 06:30:00,2.744,12.814,2.77,12.876,"SHOV"
"1124",2022-06-26 06:45:00,2.765,12.805,2.781,12.87,"SHOV"
"1125",2022-06-26 07:00:00,2.775,12.794,2.791,12.873,"SHOV"
"1126",2022-06-26 07:15:00,2.796,12.8,2.791,12.885,"SHOV"
"1127",2022-06-26 07:30:00,2.817,12.799,2.833,12.868,"SHOV"
"1128",2022-06-26 07:45:00,2.859,12.804,2.906,12.848,"SHOV"
"1129",2022-06-26 08:00:00,2.911,12.793,2.958,12.827,"SHOV"
"1130",2022-06-26 08:15:00,2.973,12.763,3,12.823,"SHOV"
"1131",2022-06-26 08:30:00,3.025,12.75,3.073,12.801,"SHOV"
"1132",2022-06-26 08:45:00,3.088,12.733,3.114,12.799,"SHOV"
"1133",2022-06-26 09:00:00,3.129,12.722,3.166,12.782,"SHOV"
"1134",2022-06-26 09:15:00,3.181,12.715,3.259,12.765,"SHOV"
"1135",2022-06-26 09:30:00,3.285,12.695,3.352,12.715,"SHOV"
"1136",2022-06-26 09:45:00,3.367,12.675,3.414,12.709,"SHOV"
"1137",2022-06-26 10:00:00,3.45,12.646,3.527,12.676,"SHOV"
"1138",2022-06-26 10:15:00,3.553,12.608,3.64,12.652,"SHOV"
"1139",2022-06-26 10:30:00,3.707,12.58,3.753,12.611,"SHOV"
"1140",2022-06-26 10:45:00,3.83,12.518,3.906,12.574,"SHOV"
"1141",2022-06-26 11:00:00,3.993,12.488,4.039,12.548,"SHOV"
"1142",2022-06-26 11:15:00,4.166,12.433,4.242,12.466,"SHOV"
"1143",2022-06-26 11:30:00,4.399,12.352,4.424,12.41,"SHOV"
"1144",2022-06-26 11:45:00,4.591,12.307,4.606,12.352,"SHOV"
"1145",2022-06-26 12:00:00,4.792,12.256,4.797,12.317,"SHOV"
"1146",2022-06-26 12:15:00,4.992,12.188,4.927,12.266,"SHOV"
"1147",2022-06-26 12:30:00,5.072,12.162,5.047,12.229,"SHOV"
"1148",2022-06-26 12:45:00,5.172,12.13,5.186,12.183,"SHOV"
"1149",2022-06-26 13:00:00,5.291,12.093,5.365,12.13,"SHOV"
"1150",2022-06-26 13:15:00,5.459,12.057,5.504,12.098,"SHOV"
"1151",2022-06-26 13:30:00,5.627,12.002,5.613,12.079,"SHOV"
"1152",2022-06-26 13:45:00,5.716,11.98,5.77,12.022,"SHOV"
"1153",2022-06-26 14:00:00,5.883,11.937,5.947,11.96,"SHOV"
"1154",2022-06-26 14:15:00,6.06,11.876,6.114,11.921,"SHOV"
"1155",2022-06-26 14:30:00,6.236,11.827,6.25,11.872,"SHOV"
"1156",2022-06-26 14:45:00,6.372,11.773,6.406,11.82,"SHOV"
"1157",2022-06-26 15:00:00,6.489,11.76,6.591,11.767,"SHOV"
"1158",2022-06-26 15:15:00,6.683,11.697,6.755,11.737,"SHOV"
"1159",2022-06-26 15:30:00,6.857,11.637,6.9,11.681,"SHOV"
"1160",2022-06-26 15:45:00,7.02,11.579,7.025,11.648,"SHOV"
"1161",2022-06-26 16:00:00,7.116,11.557,7.102,11.618,"SHOV"
"1162",2022-06-26 16:15:00,7.212,11.529,7.178,11.605,"SHOV"
"1163",2022-06-26 16:30:00,7.26,11.519,7.265,11.57,"SHOV"
"1164",2022-06-26 16:45:00,7.346,11.482,7.303,11.559,"SHOV"
"1165",2022-06-26 17:00:00,7.356,11.474,7.322,11.558,"SHOV"
"1166",2022-06-26 17:15:00,7.375,11.459,7.274,11.567,"SHOV"
"1167",2022-06-26 17:30:00,7.308,11.46,7.207,11.575,"SHOV"
"1168",2022-06-26 17:45:00,7.231,11.479,7.159,11.587,"SHOV"
"1169",2022-06-26 18:00:00,7.193,11.477,7.054,11.615,"SHOV"
"1170",2022-06-26 18:15:00,7.088,11.524,6.977,11.635,"SHOV"
"1171",2022-06-26 18:30:00,7.001,11.544,6.88,11.651,"SHOV"
"1172",2022-06-26 18:45:00,6.905,11.559,6.774,11.681,"SHOV"
"1173",2022-06-26 19:00:00,6.779,11.59,6.658,11.712,"SHOV"
"1174",2022-06-26 19:15:00,6.673,11.606,6.542,11.744,"SHOV"
"1175",2022-06-26 19:30:00,6.547,11.642,6.416,11.761,"SHOV"
"1176",2022-06-26 19:45:00,6.401,11.677,6.299,11.799,"SHOV"
"1177",2022-06-26 20:00:00,6.285,11.704,6.143,11.848,"SHOV"
"1178",2022-06-26 20:15:00,6.148,11.745,6.035,11.856,"SHOV"
"1179",2022-06-26 20:30:00,5.982,11.801,5.859,11.919,"SHOV"
"1180",2022-06-26 20:45:00,5.864,11.809,5.76,11.948,"SHOV"
"1181",2022-06-26 21:00:00,5.736,11.847,5.613,11.977,"SHOV"
"1182",2022-06-26 21:15:00,5.568,11.902,5.484,12.021,"SHOV"
"1183",2022-06-26 21:30:00,5.459,11.932,5.336,12.075,"SHOV"
"1184",2022-06-26 21:45:00,5.311,11.969,5.206,12.106,"SHOV"
"1185",2022-06-26 22:00:00,5.152,12.005,5.057,12.138,"SHOV"
"1186",2022-06-26 22:15:00,5.052,12.039,4.947,12.155,"SHOV"
"1187",2022-06-26 22:30:00,4.912,12.061,4.817,12.187,"SHOV"
"1188",2022-06-26 22:45:00,4.782,12.124,4.696,12.231,"SHOV"
"1189",2022-06-26 23:00:00,4.641,12.146,4.576,12.27,"SHOV"
"1190",2022-06-26 23:15:00,4.52,12.213,4.465,12.308,"SHOV"
"1191",2022-06-26 23:30:00,4.429,12.212,4.333,12.34,"SHOV"
"1192",2022-06-26 23:45:00,4.328,12.25,4.263,12.358,"SHOV"
"1193",2022-06-27 00:00:00,4.237,12.278,4.181,12.378,"SHOV"
"1194",2022-06-27 00:15:00,4.115,12.324,4.08,12.419,"SHOV"
"1195",2022-06-27 00:30:00,4.054,12.317,3.978,12.449,"SHOV"
"1196",2022-06-27 00:45:00,3.952,12.358,3.896,12.468,"SHOV"
"1197",2022-06-27 01:00:00,3.86,12.387,3.794,12.495,"SHOV"
"1198",2022-06-27 01:15:00,3.758,12.429,3.722,12.525,"SHOV"
"1199",2022-06-27 01:30:00,3.686,12.438,3.63,12.549,"SHOV"
"1200",2022-06-27 01:45:00,3.594,12.472,3.558,12.571,"SHOV"
"1201",2022-06-27 02:00:00,3.512,12.501,3.486,12.597,"SHOV"
"1202",2022-06-27 02:15:00,3.46,12.509,3.404,12.608,"SHOV"
"1203",2022-06-27 02:30:00,3.347,12.55,3.321,12.66,"SHOV"
"1204",2022-06-27 02:45:00,3.285,12.573,3.238,12.683,"SHOV"
"1205",2022-06-27 03:00:00,3.222,12.601,3.207,12.686,"SHOV"
"1206",2022-06-27 03:15:00,3.16,12.621,3.124,12.724,"SHOV"
"1207",2022-06-27 03:30:00,3.088,12.632,3.073,12.743,"SHOV"
"1208",2022-06-27 03:45:00,3.046,12.667,3.01,12.763,"SHOV"
"1209",2022-06-27 04:00:00,2.984,12.678,2.979,12.752,"SHOV"
"1210",2022-06-27 04:15:00,2.942,12.697,2.927,12.79,"SHOV"
"1211",2022-06-27 04:30:00,2.9,12.715,2.896,12.793,"SHOV"
"1212",2022-06-27 04:45:00,2.848,12.74,2.854,12.808,"SHOV"
"1213",2022-06-27 05:00:00,2.838,12.728,2.823,12.832,"SHOV"
"1214",2022-06-27 05:15:00,2.817,12.749,2.791,12.84,"SHOV"
"1215",2022-06-27 05:30:00,2.765,12.77,2.77,12.849,"SHOV"
"1216",2022-06-27 05:45:00,2.733,12.79,2.749,12.851,"SHOV"
"1217",2022-06-27 06:00:00,2.733,12.799,2.739,12.867,"SHOV"
"1218",2022-06-27 06:15:00,2.702,12.818,2.729,12.892,"SHOV"
"1219",2022-06-27 06:30:00,2.723,12.808,2.729,12.888,"SHOV"
"1220",2022-06-27 06:45:00,2.733,12.806,2.718,12.887,"SHOV"
"1221",2022-06-27 07:00:00,2.723,12.807,2.729,12.884,"SHOV"
"1222",2022-06-27 07:15:00,2.744,12.805,2.739,12.897,"SHOV"
"1223",2022-06-27 07:30:00,2.765,12.817,2.76,12.891,"SHOV"
"1224",2022-06-27 07:45:00,2.786,12.81,2.781,12.882,"SHOV"
"1225",2022-06-27 08:00:00,2.806,12.797,2.812,12.88,"SHOV"
"1226",2022-06-27 08:15:00,2.848,12.795,2.875,12.863,"SHOV"
"1227",2022-06-27 08:30:00,2.9,12.785,2.937,12.842,"SHOV"
"1228",2022-06-27 08:45:00,2.942,12.789,3.021,12.811,"SHOV"
"1229",2022-06-27 09:00:00,3.025,12.764,3.073,12.809,"SHOV"
"1230",2022-06-27 09:15:00,3.098,12.744,3.176,12.763,"SHOV"
"1231",2022-06-27 09:30:00,3.191,12.705,3.228,12.77,"SHOV"
"1232",2022-06-27 09:45:00,3.274,12.689,3.342,12.722,"SHOV"
"1233",2022-06-27 10:00:00,3.388,12.647,3.424,12.712,"SHOV"
"1234",2022-06-27 10:15:00,3.47,12.648,3.527,12.683,"SHOV"
"1235",2022-06-27 10:30:00,3.584,12.594,3.651,12.641,"SHOV"
"1236",2022-06-27 10:45:00,3.696,12.56,3.774,12.601,"SHOV"
"1237",2022-06-27 11:00:00,3.83,12.517,3.896,12.562,"SHOV"
"1238",2022-06-27 11:15:00,3.973,12.484,4.039,12.53,"SHOV"
"1239",2022-06-27 11:30:00,4.105,12.448,4.151,12.494,"SHOV"
"1240",2022-06-27 11:45:00,4.278,12.386,4.313,12.438,"SHOV"
"1241",2022-06-27 12:00:00,4.429,12.337,4.455,12.391,"SHOV"
"1242",2022-06-27 12:15:00,4.571,12.288,4.606,12.353,"SHOV"
"1243",2022-06-27 12:30:00,4.701,12.251,4.717,12.332,"SHOV"
"1244",2022-06-27 12:45:00,4.832,12.21,4.847,12.284,"SHOV"
"1245",2022-06-27 13:00:00,4.952,12.177,4.987,12.235,"SHOV"
"1246",2022-06-27 13:15:00,5.082,12.147,5.147,12.175,"SHOV"
"1247",2022-06-27 13:30:00,5.231,12.1,5.276,12.147,"SHOV"
"1248",2022-06-27 13:45:00,5.36,12.062,5.385,12.117,"SHOV"
"1249",2022-06-27 14:00:00,5.459,12.024,5.474,12.096,"SHOV"
"1250",2022-06-27 14:15:00,5.578,11.988,5.623,12.049,"SHOV"
"1251",2022-06-27 14:30:00,5.716,11.968,5.77,12,"SHOV"
"1252",2022-06-27 14:45:00,5.864,11.91,5.918,11.97,"SHOV"
"1253",2022-06-27 15:00:00,6.001,11.872,6.055,11.904,"SHOV"
"1254",2022-06-27 15:15:00,6.128,11.84,6.182,11.876,"SHOV"
"1255",2022-06-27 15:30:00,6.255,11.785,6.26,11.864,"SHOV"
"1256",2022-06-27 15:45:00,6.333,11.774,6.357,11.817,"SHOV"
"1257",2022-06-27 16:00:00,6.44,11.736,6.474,11.786,"SHOV"
"1258",2022-06-27 16:15:00,6.547,11.701,6.571,11.761,"SHOV"
"1259",2022-06-27 16:30:00,6.625,11.673,6.649,11.737,"SHOV"
"1260",2022-06-27 16:45:00,6.712,11.648,6.745,11.695,"SHOV"
"1261",2022-06-27 17:00:00,6.828,11.617,6.813,11.681,"SHOV"
"1262",2022-06-27 17:15:00,6.895,11.582,6.871,11.667,"SHOV"
"1263",2022-06-27 17:30:00,6.963,11.555,6.9,11.662,"SHOV"
"1264",2022-06-27 17:45:00,6.972,11.555,6.929,11.649,"SHOV"
"1265",2022-06-27 18:00:00,7.001,11.524,6.861,11.665,"SHOV"
"1266",2022-06-27 18:15:00,6.895,11.517,6.803,11.657,"SHOV"
"1267",2022-06-27 18:30:00,6.799,11.54,6.678,11.69,"SHOV"
"1268",2022-06-27 18:45:00,6.673,11.584,6.581,11.708,"SHOV"
"1269",2022-06-27 19:00:00,6.576,11.622,6.445,11.744,"SHOV"
"1270",2022-06-27 19:15:00,6.46,11.657,6.348,11.772,"SHOV"
"1271",2022-06-27 19:30:00,6.362,11.687,6.25,11.801,"SHOV"
"1272",2022-06-27 19:45:00,6.294,11.706,6.202,11.808,"SHOV"
"1273",2022-06-27 20:00:00,6.187,11.733,6.123,11.828,"SHOV"
"1274",2022-06-27 20:15:00,6.119,11.741,6.016,11.877,"SHOV"
"1275",2022-06-27 20:30:00,6.021,11.759,5.947,11.874,"SHOV"
"1276",2022-06-27 20:45:00,5.942,11.782,5.81,11.922,"SHOV"
"1277",2022-06-27 21:00:00,5.854,11.81,5.751,11.927,"SHOV"
"1278",2022-06-27 21:15:00,5.756,11.829,5.652,11.965,"SHOV"
"1279",2022-06-27 21:30:00,5.637,11.864,5.543,11.982,"SHOV"
"1280",2022-06-27 21:45:00,5.548,11.87,5.415,12.017,"SHOV"
"1281",2022-06-27 22:00:00,5.4,11.927,5.296,12.041,"SHOV"
"1282",2022-06-27 22:15:00,5.281,11.946,5.167,12.075,"SHOV"
"1283",2022-06-27 22:30:00,5.162,11.987,5.047,12.114,"SHOV"
"1284",2022-06-27 22:45:00,5.062,11.996,4.947,12.14,"SHOV"
"1285",2022-06-27 23:00:00,4.922,12.053,4.837,12.168,"SHOV"
"1286",2022-06-27 23:15:00,4.812,12.076,4.717,12.213,"SHOV"
"1287",2022-06-27 23:30:00,4.701,12.102,4.616,12.235,"SHOV"
"1288",2022-06-27 23:45:00,4.611,12.135,4.525,12.271,"SHOV"
"1289",2022-06-28 00:00:00,4.5,12.171,4.435,12.287,"SHOV"
"1290",2022-06-28 00:15:00,4.429,12.204,4.344,12.327,"SHOV"
"1291",2022-06-28 00:30:00,4.338,12.219,4.263,12.343,"SHOV"
"1292",2022-06-28 00:45:00,4.237,12.255,4.161,12.385,"SHOV"
"1293",2022-06-28 01:00:00,4.146,12.3,4.049,12.42,"SHOV"
"1294",2022-06-28 01:15:00,4.034,12.326,3.927,12.449,"SHOV"
"1295",2022-06-28 01:30:00,3.901,12.374,3.825,12.486,"SHOV"
"1296",2022-06-28 01:45:00,3.809,12.4,3.743,12.515,"SHOV"
"1297",2022-06-28 02:00:00,3.717,12.433,3.681,12.529,"SHOV"
"1298",2022-06-28 02:15:00,3.655,12.454,3.62,12.554,"SHOV"
"1299",2022-06-28 02:30:00,3.594,12.462,3.558,12.584,"SHOV"
"1300",2022-06-28 02:45:00,3.563,12.477,3.496,12.591,"SHOV"
"1301",2022-06-28 03:00:00,3.501,12.503,3.435,12.618,"SHOV"
"1302",2022-06-28 03:15:00,3.46,12.509,3.393,12.63,"SHOV"
"1303",2022-06-28 03:30:00,3.398,12.521,3.342,12.636,"SHOV"
"1304",2022-06-28 03:45:00,3.336,12.547,3.29,12.669,"SHOV"
"1305",2022-06-28 04:00:00,3.274,12.575,3.249,12.685,"SHOV"
"1306",2022-06-28 04:15:00,3.243,12.583,3.207,12.707,"SHOV"
"1307",2022-06-28 04:30:00,3.233,12.579,3.238,12.678,"SHOV"
"1308",2022-06-28 04:45:00,3.202,12.599,3.187,12.694,"SHOV"
"1309",2022-06-28 05:00:00,3.202,12.585,3.176,12.692,"SHOV"
"1310",2022-06-28 05:15:00,3.16,12.596,3.156,12.699,"SHOV"
"1311",2022-06-28 05:30:00,3.15,12.613,3.135,12.723,"SHOV"
"1312",2022-06-28 05:45:00,3.14,12.624,3.135,12.72,"SHOV"
"1313",2022-06-28 06:00:00,3.129,12.621,3.124,12.716,"SHOV"
"1314",2022-06-28 06:15:00,3.119,12.64,3.114,12.714,"SHOV"
"1315",2022-06-28 06:30:00,3.108,12.639,3.104,12.725,"SHOV"
"1316",2022-06-28 06:45:00,3.108,12.643,3.073,12.731,"SHOV"
"1317",2022-06-28 07:00:00,3.077,12.652,3.062,12.744,"SHOV"
"1318",2022-06-28 07:15:00,3.067,12.662,3.093,12.729,"SHOV"
"1319",2022-06-28 07:30:00,3.056,12.679,3.083,12.756,"SHOV"
"1320",2022-06-28 07:45:00,3.067,12.654,3.052,12.755,"SHOV"
"1321",2022-06-28 08:00:00,3.067,12.677,3.041,12.767,"SHOV"
"1322",2022-06-28 08:15:00,3.067,12.681,3.062,12.752,"SHOV"
"1323",2022-06-28 08:30:00,3.056,12.687,3.062,12.762,"SHOV"
"1324",2022-06-28 08:45:00,3.077,12.688,3.083,12.759,"SHOV"
"1325",2022-06-28 09:00:00,3.077,12.683,3.062,12.771,"SHOV"
"1326",2022-06-28 09:15:00,3.088,12.688,3.093,12.766,"SHOV"
"1327",2022-06-28 09:30:00,3.098,12.692,3.145,12.727,"SHOV"
"1328",2022-06-28 09:45:00,3.15,12.678,3.156,12.739,"SHOV"
"1329",2022-06-28 10:00:00,3.171,12.675,3.176,12.758,"SHOV"
"1330",2022-06-28 10:15:00,3.233,12.641,3.218,12.744,"SHOV"
"1331",2022-06-28 10:30:00,3.274,12.631,3.311,12.698,"SHOV"
"1332",2022-06-28 10:45:00,3.336,12.619,3.352,12.701,"SHOV"
"1333",2022-06-28 11:00:00,3.439,12.592,3.455,12.659,"SHOV"
"1334",2022-06-28 11:15:00,3.491,12.572,3.517,12.639,"SHOV"
"1335",2022-06-28 11:30:00,3.553,12.572,3.599,12.624,"SHOV"
"1336",2022-06-28 11:45:00,3.666,12.55,3.712,12.589,"SHOV"
"1337",2022-06-28 12:00:00,3.768,12.533,3.855,12.561,"SHOV"
"1338",2022-06-28 12:15:00,3.942,12.481,4.008,12.505,"SHOV"
"1339",2022-06-28 12:30:00,4.095,12.447,4.181,12.468,"SHOV"
"1340",2022-06-28 12:45:00,4.247,12.389,4.333,12.43,"SHOV"
"1341",2022-06-28 13:00:00,4.419,12.353,4.505,12.374,"SHOV"
"1342",2022-06-28 13:15:00,4.591,12.309,4.686,12.311,"SHOV"
"1343",2022-06-28 13:30:00,4.772,12.22,4.887,12.238,"SHOV"
"1344",2022-06-28 13:45:00,4.962,12.18,5.057,12.209,"SHOV"
"1345",2022-06-28 14:00:00,5.172,12.125,5.246,12.143,"SHOV"
"1346",2022-06-28 14:15:00,5.37,12.044,5.375,12.114,"SHOV"
"1347",2022-06-28 14:30:00,5.459,12.001,5.474,12.075,"SHOV"
"1348",2022-06-28 14:45:00,5.548,11.957,5.573,12.031,"SHOV"
"1349",2022-06-28 15:00:00,5.627,11.947,5.701,11.995,"SHOV"
"1350",2022-06-28 15:15:00,5.795,11.9,5.849,11.942,"SHOV"
"1351",2022-06-28 15:30:00,5.893,11.887,5.928,11.92,"SHOV"
"1352",2022-06-28 15:45:00,5.991,11.859,6.035,11.885,"SHOV"
"1353",2022-06-28 16:00:00,6.109,11.81,6.133,11.862,"SHOV"
"1354",2022-06-28 16:15:00,6.226,11.767,6.192,11.837,"SHOV"
"1355",2022-06-28 16:30:00,6.236,11.764,6.202,11.836,"SHOV"
"1356",2022-06-28 16:45:00,6.255,11.728,6.202,11.834,"SHOV"
"1357",2022-06-28 17:00:00,6.246,11.742,6.192,11.831,"SHOV"
"1358",2022-06-28 17:15:00,6.216,11.742,6.162,11.843,"SHOV"
"1359",2022-06-28 17:30:00,6.207,11.758,6.211,11.828,"SHOV"
"1360",2022-06-28 17:45:00,6.255,11.732,6.221,11.819,"SHOV"
"1361",2022-06-28 18:00:00,6.246,11.744,6.192,11.826,"SHOV"
"1362",2022-06-28 18:15:00,6.216,11.734,6.192,11.818,"SHOV"
"1363",2022-06-28 18:30:00,6.226,11.729,6.231,11.801,"SHOV"
"1364",2022-06-28 18:45:00,6.265,11.726,6.211,11.803,"SHOV"
"1365",2022-06-28 19:00:00,6.246,11.724,6.162,11.833,"SHOV"
"1366",2022-06-28 19:15:00,6.177,11.72,6.133,11.844,"SHOV"
"1367",2022-06-28 19:30:00,6.128,11.746,6.084,11.842,"SHOV"
"1368",2022-06-28 19:45:00,6.089,11.748,6.026,11.863,"SHOV"
"1369",2022-06-28 20:00:00,6.05,11.745,5.967,11.882,"SHOV"
"1370",2022-06-28 20:15:00,5.991,11.764,5.908,11.886,"SHOV"
"1371",2022-06-28 20:30:00,5.903,11.783,5.81,11.911,"SHOV"
"1372",2022-06-28 20:45:00,5.785,11.825,5.721,11.935,"SHOV"
"1373",2022-06-28 21:00:00,5.706,11.821,5.613,11.959,"SHOV"
"1374",2022-06-28 21:15:00,5.627,11.846,5.524,11.985,"SHOV"
"1375",2022-06-28 21:30:00,5.509,11.884,5.405,12.021,"SHOV"
"1376",2022-06-28 21:45:00,5.41,11.914,5.296,12.057,"SHOV"
"1377",2022-06-28 22:00:00,5.291,11.936,5.157,12.085,"SHOV"
"1378",2022-06-28 22:15:00,5.172,11.978,5.067,12.104,"SHOV"
"1379",2022-06-28 22:30:00,5.052,12.013,4.977,12.136,"SHOV"
"1380",2022-06-28 22:45:00,4.932,12.047,4.827,12.188,"SHOV"
"1381",2022-06-28 23:00:00,4.832,12.073,4.737,12.208,"SHOV"
"1382",2022-06-28 23:15:00,4.711,12.096,4.626,12.241,"SHOV"
"1383",2022-06-28 23:30:00,4.591,12.136,4.525,12.259,"SHOV"
"1384",2022-06-28 23:45:00,4.49,12.17,4.424,12.287,"SHOV"
"1385",2022-06-29 00:00:00,4.399,12.183,4.313,12.321,"SHOV"
"1386",2022-06-29 00:15:00,4.318,12.205,4.212,12.353,"SHOV"
"1387",2022-06-29 00:30:00,4.207,12.252,4.131,12.373,"SHOV"
"1388",2022-06-29 00:45:00,4.105,12.275,4.029,12.406,"SHOV"
"1389",2022-06-29 01:00:00,4.003,12.322,3.927,12.441,"SHOV"
"1390",2022-06-29 01:15:00,3.901,12.364,3.845,12.476,"SHOV"
"1391",2022-06-29 01:30:00,3.819,12.386,3.763,12.495,"SHOV"
"1392",2022-06-29 01:45:00,3.748,12.411,3.712,12.504,"SHOV"
"1393",2022-06-29 02:00:00,3.717,12.398,3.651,12.521,"SHOV"
"1394",2022-06-29 02:15:00,3.645,12.426,3.599,12.55,"SHOV"
"1395",2022-06-29 02:30:00,3.614,12.429,3.589,12.538,"SHOV"
"1396",2022-06-29 02:45:00,3.563,12.44,3.507,12.574,"SHOV"
"1397",2022-06-29 03:00:00,3.512,12.477,3.476,12.579,"SHOV"
"1398",2022-06-29 03:15:00,3.45,12.502,3.445,12.58,"SHOV"
"1399",2022-06-29 03:30:00,3.419,12.5,3.414,12.573,"SHOV"
"1400",2022-06-29 03:45:00,3.367,12.524,3.352,12.62,"SHOV"
"1401",2022-06-29 04:00:00,3.347,12.517,3.3,12.621,"SHOV"
"1402",2022-06-29 04:15:00,3.285,12.551,3.259,12.639,"SHOV"
"1403",2022-06-29 04:30:00,3.243,12.562,3.228,12.671,"SHOV"
"1404",2022-06-29 04:45:00,3.212,12.558,3.197,12.662,"SHOV"
"1405",2022-06-29 05:00:00,3.171,12.586,3.145,12.688,"SHOV"
"1406",2022-06-29 05:15:00,3.098,12.626,3.093,12.702,"SHOV"
"1407",2022-06-29 05:30:00,3.098,12.626,3.083,12.71,"SHOV"
"1408",2022-06-29 05:45:00,3.036,12.659,3.031,12.726,"SHOV"
"1409",2022-06-29 06:00:00,3.015,12.671,2.979,12.761,"SHOV"
"1410",2022-06-29 06:15:00,3.004,12.654,2.989,12.752,"SHOV"
"1411",2022-06-29 06:30:00,2.963,12.674,2.958,12.767,"SHOV"
"1412",2022-06-29 06:45:00,2.963,12.706,2.948,12.782,"SHOV"
"1413",2022-06-29 07:00:00,2.942,12.686,2.937,12.78,"SHOV"
"1414",2022-06-29 07:15:00,2.942,12.686,2.916,12.784,"SHOV"
"1415",2022-06-29 07:30:00,2.911,12.719,2.927,12.792,"SHOV"
