"","date","site","X","DO.obs","DO.sat","temp.water","depth","discharge","fDOM.QSU.int","Turbidity.FNU.mn.adj","nitrateuM.adj.mn","GPP_daily_mean","ER_daily_mean","K600_daily_mean","NEP_mean","NitrateN_mgL","TDP_uM","DOC_mgL","light","ppt_week_mm","ppt_month_mm","TDN_mgL","Ammonium_uM","DOY","month","PF","burn","year","discharge_SD"
"176",2019-07-15,"FRCH",176,12.0849431818182,12.0997402169799,7.13415246212121,0.830768635549696,143.558223904282,42.5961647727273,5.78320075757576,18.9531423611111,11.7557293048733,-11.8414593523682,15.6132274293456,-0.0857300474949003,NA,NA,NA,407.577020833333,11.8,58.5812500000001,NA,NA,196,7,"Low","Unburned",2019,447.830790083939
"177",2019-07-15,"MOOS",177,10.6121022727273,10.7962926054582,11.9179583333333,0.369286238499734,496.740511906004,102.881392045455,3.65158143939394,20.982974537037,4.92356619210626,-5.62734075552434,10.5655874102263,-0.70377456341808,NA,NA,NA,185.63246875,11.8,58.5812500000001,NA,NA,196,7,"Low","Burned",2019,649.04799823974
"178",2019-07-15,"POKE",178,11.4024894781145,11.3462587551946,9.82911037457913,0.317586917468368,226.657054505732,29.4523221801347,9.81858585858586,21.6134821428571,0.807454459314291,-0.590629846122607,16.1736337897415,0.216824613191684,NA,NA,NA,516.503385416667,9.906,28.702,NA,NA,196,7,"Low","Burned",2019,186.638980746445
"179",2019-07-15,"STRT",179,10.3887689393939,11.0734806058177,10.8412869318182,0.557712176281714,841.026191494809,54.075,5.27964015151515,14.9642965888278,2.60566675719798,-8.30223305523197,17.5112511415016,-5.69656629803399,NA,NA,NA,370.40625,11.8,58.5812500000001,NA,NA,196,7,"High","Burned",2019,1390.25985441769
"180",2019-07-15,"VAUL",180,10.2125946969697,10.9618941951562,11.2042490530303,0.549068270551021,143.386238431119,228.156732954545,10.3447632575758,NA,1.38879768384606,-5.32834967047925,10.7396892371714,-3.93955198663319,0.1028,NA,25.765,249.687333333333,18.2,32.7916666666667,NA,NA,196,7,"High","Unburned",2019,85.4359035965856
"181",2019-07-16,"CARI",181,11.5013541666667,12.3697793087042,5.94117361111111,0.210361111111111,161.603979166667,NA,NA,21.1833333333333,0.518155914840452,-9.18588134572433,60.0510236641658,-8.66772543088388,NA,NA,NA,449.127708333333,9.906,28.702,NA,NA,197,7,"Low","Unburned",2019,351.279798854104
"182",2019-07-16,"FRCH",182,11.935946969697,12.391723285788,6.17032859848485,0.834675828727812,145.628792801405,41.2476609848485,5.95444019138756,19.7101388888889,6.26988527108519,-9.14222562408424,11.0936606850547,-2.87234035299905,NA,NA,NA,186.619354166667,12.83125,59.2479166666668,NA,NA,197,7,"Low","Unburned",2019,447.830790083939
"183",2019-07-16,"MOOS",183,10.2894034090909,10.9112243529494,11.4481997053872,0.363532235269581,474.77594223779,102.289186220173,3.36873947811448,21.0497106481481,2.20517101931113,-2.98375215313868,5.20893109456983,-0.77858113382755,NA,NA,NA,66.919125,12.83125,59.2479166666668,NA,NA,197,7,"Low","Burned",2019,649.04799823974
"184",2019-07-16,"POKE",184,11.4462878787879,11.4041623891398,9.57888257575758,0.312742412428135,221.542793790292,29.4310700757576,9.06769886363636,21.1492782738095,0.9995171274694,-0.781271588958656,16.6114897691764,0.218245538510744,NA,NA,NA,425.019583333333,9.906,28.702,NA,NA,197,7,"Low","Burned",2019,186.638980746445
"185",2019-07-16,"STRT",185,10.4732007575758,11.2920643711131,9.97386837121212,0.567020363865926,880.904052337105,54.174365530303,5.53686553030303,15.2090178571429,0.865299979129235,-4.48230704330509,10.6793267667906,-3.61700706417585,NA,NA,NA,114.106875,12.83125,59.2479166666668,NA,NA,197,7,"High","Burned",2019,1390.25985441769
"186",2019-07-16,"VAUL",186,9.95747159090909,10.8132466230013,11.7888162878788,0.534744212873849,130.544297850759,221.314678030303,12.424053030303,51.1825,0.744885914816371,-3.47830149354466,6.95483804016636,-2.73341557872829,0.1769,NA,23.725,215.878666666667,18.2,32.6,NA,NA,197,7,"High","Unburned",2019,85.4359035965856
"187",2019-07-17,"CARI",187,11.5345694444444,12.4022147094406,5.8373125,0.227788448516024,197.796038194444,32.4685252525253,6.29617171717172,21.346875,0.122839020871977,-3.59548825991831,22.6029748798353,-3.47264923904633,NA,0.184026725587935,2.44,463.150326388889,10.033,27.479625,NA,NA,198,7,"Low","Unburned",2019,351.279798854104
"188",2019-07-17,"FRCH",188,12.1617518939394,12.3119437866216,6.45222253787879,0.848466173649966,152.936816227617,41.6306439393939,6.07848484848485,19.7984548611111,9.58966036263392,-11.0401770525064,14.1540394243555,-1.45051668987248,NA,NA,NA,431.96853125,16.4,57.9291666666668,NA,NA,198,7,"Low","Unburned",2019,447.830790083939
"189",2019-07-17,"MOOS",189,10.8574242424242,11.1254664139218,10.6173361742424,0.376200119681627,523.132646012156,101.287073863636,3.57870265151515,21.0464467592593,3.84006242609906,-4.72616759856994,9.72532513281902,-0.886105172470879,NA,NA,NA,194.142854166667,16.4,57.9291666666668,NA,NA,198,7,"Low","Burned",2019,649.04799823974
"190",2019-07-17,"POKE",190,11.4530113636364,11.4805622675052,9.29744981060607,0.332117772832636,241.997028792891,29.3395123106061,13.004398034398,21.2097410714286,0.5257892942161,-0.634062669449504,14.1244074590128,-0.108273375233404,0.2187,0.107833333333333,NA,362.472760416667,10.033,27.479625,NA,NA,198,7,"Low","Burned",2019,186.638980746445
"191",2019-07-17,"STRT",191,10.6725378787879,11.3626807802018,9.74956439393939,0.579549914408202,934.582780706196,56.8126325757576,6.13557765151515,16.3366964285714,1.77155706365118,-7.04690115971958,15.8770713937914,-5.2753440960684,NA,NA,NA,300.233625,16.4,57.9291666666668,NA,NA,198,7,"High","Burned",2019,1390.25985441769
"192",2019-07-17,"VAUL",192,9.98138257575758,10.8149958644166,11.7835880681818,0.521692747097748,118.843273478984,220.151837121212,9.21410984848485,43.0454044117647,1.228367631873,-4.83755858368042,9.45191626156084,-3.60919095180742,0.0816,NA,22.65,181.754,18.2,32.3916666666667,NA,NA,198,7,"High","Unburned",2019,85.4359035965856
"193",2019-07-18,"CARI",193,11.5695416666667,12.3774025678943,5.93285416666667,0.234645833333333,207.291472222222,40.9847846135365,1.61032183065777,20.4395833333333,0.0906817995441116,-6.94963210542626,47.1641715804045,-6.85895030588215,NA,NA,NA,326.638847222222,12.7211666666667,29.2840833333333,NA,NA,199,7,"Low","Unburned",2019,351.279798854104
"194",2019-07-18,"FRCH",194,12.185009469697,12.1990190497789,6.7998446969697,0.812379687564899,133.813227429219,40.0875473484848,6.11182775119617,19.3344618055556,9.03143766171613,-9.0392792334805,12.7243374562879,-0.00784157176437006,NA,NA,NA,316.88296875,15.3833333333333,57.2000000000001,NA,NA,199,7,"Low","Unburned",2019,447.830790083939
"195",2019-07-18,"MOOS",195,10.6126420454545,10.8110364568712,11.8577926136364,0.360703141656859,463.976535065251,100.449706439394,3.38777462121212,20.1361904761905,3.90766130964803,-4.56085960797733,8.91275929920171,-0.6531982983293,NA,NA,NA,131.506864583333,15.3833333333333,57.2000000000001,NA,NA,199,7,"Low","Burned",2019,649.04799823974
"196",2019-07-18,"POKE",196,11.5560890151515,11.5174433356597,9.18246212121212,0.361468806673505,272.982410804723,33.6371401515152,11.11416827853,21.8890625,0.512394599480388,-0.379870883021993,12.7207056163544,0.132523716458395,NA,NA,NA,390.3375,12.7211666666667,29.2840833333333,NA,NA,199,7,"Low","Burned",2019,186.638980746445
"197",2019-07-18,"STRT",197,10.5633143939394,11.2422741536504,10.1813882575758,0.559592065146761,849.079955547273,54.378446969697,5.55649621212121,16.0922395833333,1.77168250622356,-6.2209193887503,14.2221867372475,-4.44923688252674,NA,NA,NA,244.213875,15.3833333333333,57.2000000000001,NA,NA,199,7,"High","Burned",2019,1390.25985441769
"198",2019-07-18,"VAUL",198,9.78336174242424,10.6303204194246,12.5393314393939,0.516454403691014,114.146943969224,211.192547348485,12.4205871212121,39.22885,0.841095167602217,-3.34848744380008,6.27054145099709,-2.50739227619786,0.1792,0.776083333333333,21.555,206.659,18.3104166666667,29.3104166666667,NA,NA,199,7,"High","Unburned",2019,85.4359035965856
"199",2019-07-19,"CARI",199,11.5739444444444,12.3367671815598,6.03836458333333,0.223069444444444,184.225527777778,33.6016883265921,1.25259750733138,20.6,0.162799936891449,-7.17434214432554,53.5367881966207,-7.01154220743409,NA,NA,NA,388.629361111111,14.9330833333333,31.5383333333333,NA,NA,200,7,"Low","Unburned",2019,351.279798854104
"200",2019-07-19,"FRCH",200,12.2364962121212,12.2558534230357,6.5832959280303,0.822013491633466,138.918543229082,38.9178551136364,6.18893617021277,18.1973085106383,10.1309773372638,-9.92753341695787,14.6321074327517,0.203443920305931,0.1973,0.478916666666667,NA,220.0515625,14.2270833333333,38.2791666666667,NA,NA,200,7,"Low","Unburned",2019,447.830790083939
"201",2019-07-19,"MOOS",201,10.490946969697,10.8420111173711,11.7208181818182,0.374692278344365,517.376812242835,109.507606936808,3.73535037878788,NA,3.52330430532313,-4.38056395968388,9.08429604653046,-0.85725965436075,NA,NA,NA,126.244,14.2270833333333,38.2791666666667,NA,NA,200,7,"Low","Burned",2019,649.04799823974
"202",2019-07-19,"POKE",202,11.5918181818182,11.486427688114,9.26230229377104,0.340859436639233,251.225453043122,34.8107849326599,6.63250105218855,21.8261458333333,1.15892729574551,-0.370793366909537,19.687847793625,0.788133928835973,NA,NA,NA,306.033072916667,14.9330833333333,31.5383333333333,NA,NA,200,7,"Low","Burned",2019,186.638980746445
"203",2019-07-19,"STRT",203,10.5516003787879,11.1994263175992,10.327884469697,0.547308907805242,796.456817612243,52.5397064393939,5.68746212121212,16.1656662087912,1.42450439798276,-5.17332802385898,13.887932560653,-3.74882362587622,NA,NA,NA,120.33675,14.2270833333333,38.2791666666667,NA,NA,200,7,"High","Burned",2019,1390.25985441769
"204",2019-07-19,"VAUL",204,9.74133928571429,10.5394678760418,12.9127075678146,0.526087628430517,122.783414338868,216.388451333613,9.13228658981468,29.6683547008547,0.653480483666627,-2.24247835794068,4.76249983406978,-1.58899787427405,0.20356,0.70725,21.66,157.247333333333,21.9145833333333,34,NA,NA,200,7,"High","Unburned",2019,85.4359035965856
"205",2019-07-20,"CARI",205,11.7689444444444,12.505951113683,5.5084375,0.219861111111111,177.286097222222,NA,NA,21.1552083333333,0.207212061777068,-7.54651542181136,57.7289987134805,-7.33930336003429,NA,NA,NA,246.999895833333,7.826375,30.5435,NA,NA,201,7,"Low","Unburned",2019,351.279798854104
"206",2019-07-20,"FRCH",206,12.2925662878788,12.3844379518831,6.19474242424242,0.8122384037852,133.738355830458,38.6976799242424,6.78428708133971,17.3662291666667,6.72477753204926,-7.27694713092056,10.6692024269917,-0.552169598871299,NA,NA,NA,239.648729166667,7.74791666666667,35.68125,NA,NA,201,7,"Low","Unburned",2019,447.830790083939
"207",2019-07-20,"MOOS",207,10.7164204545455,11.0084413477117,11.0602793560606,0.375378119220177,519.994850345269,142.501903409091,3.63514204545455,NA,2.91629614034804,-3.47661661767577,7.06497974187615,-0.56032047732773,NA,NA,NA,119.9054375,7.74791666666667,35.68125,NA,NA,201,7,"Low","Burned",2019,649.04799823974
"208",2019-07-20,"POKE",208,11.8702083333333,11.7281466623806,8.40109943181818,0.333677930315279,243.644060235137,33.6363352272727,6.56042613636364,22.3885416666667,0.858603136225529,-0.185624568573721,17.3631070894069,0.672978567651808,NA,NA,NA,219.349739583333,7.826375,30.5435,NA,NA,201,7,"Low","Burned",2019,186.638980746445
"209",2019-07-20,"STRT",209,10.8282007575758,11.4305798160694,9.46592518939394,0.537507933819514,754.467775901825,51.7019886363636,5.94288825757576,16.2342113095238,1.13444359126821,-3.98727592155711,11.1878721845213,-2.8528323302889,NA,NA,NA,151.6605,7.74791666666667,35.68125,NA,NA,201,7,"High","Burned",2019,1390.25985441769
"210",2019-07-20,"VAUL",210,10.0640178571429,10.7484175116683,12.039048955293,0.518496469764825,115.977716489978,216.040290178571,10.7108571428571,28.9118402777778,1.14797604104926,-3.73654217241968,8.78209028121987,-2.58856613137042,0.1669,NA,21.825,200.868333333333,18.8,34,NA,NA,201,7,"High","Unburned",2019,85.4359035965856
"211",2019-07-21,"CARI",211,11.5716319444444,12.2574078614533,6.31177430555556,0.216277777777778,171.005444444444,NA,NA,21.1989473684211,0.254356852895146,-6.88759451500842,55.2245362312271,-6.63323766211327,NA,NA,NA,362.874576388889,5.81025,29.098875,NA,NA,202,7,"Low","Unburned",2019,351.279798854104
"212",2019-07-21,"FRCH",212,12.2680965909091,12.1761876665109,6.87845075757576,0.798835988595223,126.635910987413,37.2188446969697,6.71081439393939,16.6954791666667,10.8760863707001,-9.97100774407961,16.0699771559591,0.90507862662049,NA,NA,NA,388.02021875,5.2,23.4458333333333,NA,NA,202,7,"Low","Unburned",2019,447.830790083939
"213",2019-07-21,"MOOS",213,10.6922253787879,10.856867273446,11.6749261363636,0.361580614542089,467.326083813953,133.142689393939,3.48242424242424,NA,4.69819152880022,-5.48588007795359,12.2880088652654,-0.78768854915337,NA,NA,NA,162.801541666667,5.2,23.4458333333333,NA,NA,202,7,"Low","Burned",2019,649.04799823974
"214",2019-07-21,"POKE",214,11.7158143939394,11.4703336326233,9.34752462121212,0.326177056118404,235.725516252224,32.6030492424242,4.73479166666667,22.3242708333333,1.1061777278134,-0.0803961708077149,15.9632529892908,1.02578155700568,NA,NA,NA,439.441770833333,5.81025,29.098875,NA,NA,202,7,"Low","Burned",2019,186.638980746445
"215",2019-07-21,"STRT",215,10.6258712121212,11.1607760831809,10.4928087121212,0.537097278484917,752.708458511724,49.8107291666667,5.86262310606061,16.3017113095238,2.95994468927313,-8.40088433478303,22.1763705290141,-5.4409396455099,NA,NA,NA,214.5135,5.2,23.4458333333333,NA,NA,202,7,"High","Burned",2019,1390.25985441769
"216",2019-07-21,"VAUL",216,9.95618055555556,10.5951067238589,12.6838138449867,0.515433370654108,113.231557708847,208.777310267857,13.2335119047619,29.6412065972222,1.49035338696771,-4.18681385257104,8.53424024909894,-2.69646046560333,0.2037,NA,21.485,304.157666666667,5.65,31.38125,NA,NA,202,7,"High","Unburned",2019,85.4359035965856
"217",2019-07-22,"CARI",217,11.5933611111111,12.2951160097003,6.19797222222222,0.213048611111111,165.830902777778,NA,NA,21.2041666666667,0.349344895614448,-7.1028673018646,54.9123602337712,-6.75352240625015,NA,NA,NA,548.553611111111,5.842,26.3948333333333,NA,NA,203,7,"Low","Unburned",2019,351.279798854104
"218",2019-07-22,"FRCH",218,12.1652935606061,12.2135251217918,6.76170454545455,0.778340993454894,115.774840763925,36.1242803030303,6.75854932301741,16.4957916666667,7.82155177433298,-8.25116359311064,12.5542447685514,-0.429611818777659,NA,NA,NA,397.049614583333,5.2,21.8,NA,NA,203,7,"Low","Unburned",2019,447.830790083939
"219",2019-07-22,"MOOS",219,10.4797232744108,10.7643757706126,12.0462679924242,0.354762549364905,441.299705030934,121.753071338384,3.59349326599327,NA,3.50123576609383,-4.30142010662014,8.98600174372644,-0.80018434052631,NA,NA,NA,178.574333333333,5.2,21.8,NA,NA,203,7,"Low","Burned",2019,649.04799823974
"220",2019-07-22,"POKE",220,11.6114583333333,11.3706199508287,9.7416210016835,0.324043898278296,233.473578179936,31.830765993266,3.64460753367003,21.7377083333333,0.992179522400358,-0.11878132279762,15.2411779021925,0.873398199602738,NA,NA,NA,516.059322916667,5.842,26.3948333333333,NA,NA,203,7,"Low","Burned",2019,186.638980746445
"221",2019-07-22,"STRT",221,10.5029734848485,11.0656182379535,10.8806316287879,0.529933624314715,722.018144039956,48.2201799242424,6.02963068181818,16.165434981685,2.67178994816383,-7.19419030661154,16.8845576070327,-4.52240035844771,NA,NA,NA,336.211875,5.2,21.8,NA,NA,203,7,"High","Burned",2019,1390.25985441769
"222",2019-07-22,"VAUL",222,9.83553819444445,10.5872627979803,12.7186616765631,0.505711360433135,104.515488533954,206.564435763889,10.7707675438597,29.4925520833333,1.44038738718961,-4.35250405116026,8.38582274750468,-2.91211666397065,0.1645,NA,21.195,317.711666666667,4.8,28.0458333333333,NA,NA,203,7,"High","Unburned",2019,85.4359035965856
"223",2019-07-23,"CARI",223,11.4975347222222,12.2709516924991,6.26887847222222,0.210715359691437,162.104010416667,26.3535185185185,2.40902777777778,21.2126315789474,0.378678407111355,-6.81564859140442,47.6075127288616,-6.43697018429306,NA,NA,NA,495.964201388889,5.842,25.654,NA,NA,204,7,"Low","Unburned",2019,351.279798854104
"224",2019-07-23,"FRCH",224,12.0765340909091,12.1010749115642,7.13472159090909,0.773724459998686,113.328365723866,35.4241571969697,6.60912878787879,15.9395138888889,8.66639611102136,-9.2339437517974,13.1361221308595,-0.56754764077604,NA,NA,NA,406.40515625,4.16875,21.8,NA,NA,204,7,"Low","Unburned",2019,447.830790083939
"225",2019-07-23,"MOOS",225,10.4674526515152,10.652549846658,12.5118248106061,0.348534509058823,417.525609027215,113.567462121212,3.54545454545455,NA,4.17409145228093,-4.9266244718227,9.68877673961088,-0.752533019541771,NA,NA,NA,190.859104166667,4.16875,21.8,NA,NA,204,7,"Low","Burned",2019,649.04799823974
"226",2019-07-23,"POKE",226,11.4518276515151,11.2618378046891,10.1347083333333,0.320580514113395,229.817343037249,31.8934185606061,3.23211174242424,21.1286458333333,1.49495998608346,-0.720674660545579,17.6414777141035,0.774285325537881,NA,NA,NA,425.38671875,5.842,25.654,NA,NA,204,7,"Low","Burned",2019,186.638980746445
"227",2019-07-23,"STRT",227,10.278115530303,10.9271308708241,11.4181789772727,0.526401988437175,706.888014485085,47.9859564393939,5.98710227272727,15.9197098214286,2.68972583928352,-7.8679308957134,17.0686683090828,-5.17820505642988,NA,NA,NA,258.44175,4.16875,21.8,NA,NA,204,7,"High","Burned",2019,1390.25985441769
"228",2019-07-23,"VAUL",228,9.73141493055556,10.5153390534287,13.0205687721165,0.501878787149676,101.079473440655,203.051032986111,10.1125,29.3534722222222,1.82148566157005,-5.28948067716946,9.29494168212285,-3.46799501559941,0.1832,NA,20.37,259.503,4.8,27.2,NA,NA,204,7,"High","Unburned",2019,85.4359035965856
"229",2019-07-24,"CARI",229,11.2838680555556,12.097564488217,6.83525,0.209472222222222,158.559583333333,26.676,1.222,21.034375,0.391774996900555,-9.39259082840699,64.6276483272956,-9.00081583150643,NA,0.227612002700867,2.119,411.040673611111,5.715,25.654,NA,NA,205,7,"Low","Unburned",2019,351.279798854104
"230",2019-07-24,"FRCH",230,11.773428030303,11.8736615794116,7.89862121212121,0.767178944535368,109.859650429753,35.0488257575758,6.76824810606061,15.3526388888889,7.54355355734792,-8.20612669600086,11.446356575418,-0.66257313865294,NA,NA,NA,375.46425,0.6,21.8,NA,NA,205,7,"Low","Unburned",2019,447.830790083939
"231",2019-07-24,"MOOS",231,10.11125,10.3911475693482,13.6196302609428,0.344883049981759,403.587012874102,108.513229166667,3.60020833333333,NA,4.07229986575474,-4.88046979143795,8.6523795181901,-0.80816992568321,NA,NA,NA,181.353958333333,0.6,21.8,NA,NA,205,7,"Low","Burned",2019,649.04799823974
"232",2019-07-24,"POKE",232,11.3159396043771,11.1598854837734,10.508188973064,0.319664974882115,228.850824004842,32.0198200757576,3.1727640993266,20.8307291666667,1.12753596899684,-0.394785875653067,15.9078687384946,0.732750093343773,NA,NA,NA,412.264270833333,5.715,25.654,NA,NA,205,7,"Low","Burned",2019,186.638980746445
"233",2019-07-24,"STRT",233,9.98083333333333,10.6569233589077,12.5084346590909,0.527615703092764,712.087774771385,48.1797253787879,5.67313446969697,15.6129166666667,2.32871874730888,-7.0005536720026,14.8252637393201,-4.67183492469372,NA,NA,NA,312.02475,0.6,21.8,NA,NA,205,7,"High","Burned",2019,1390.25985441769
"234",2019-07-24,"VAUL",234,9.40969618055555,10.264281046554,14.1111170970296,0.501124110557181,100.402883596029,201.648888888889,8.68896174863388,29.0924537037037,1.834652437903,-5.29936510041158,8.22938773329933,-3.46471266250858,NA,NA,NA,315.169666666667,4.8,27.2,NA,NA,205,7,"High","Unburned",2019,85.4359035965856
"235",2019-07-25,"CARI",235,11.4576215277778,12.2835160091555,6.14137413194444,0.208909377898217,156.089111111111,12.1325,1.475,21.1093023255814,0.608463847989239,-7.9542015831758,52.8302427308281,-7.34573773518656,NA,NA,NA,287.796805555556,3.02683333333333,25.654,NA,NA,206,7,"Low","Unburned",2019,351.279798854104
"236",2019-07-25,"FRCH",236,11.792490530303,12.0620936543172,7.24735321969697,0.759793331429834,105.945735738216,35.4551515151515,6.77487689393939,15.5434305555556,6.53117275997963,-8.07648797472505,10.1057528559216,-1.54531521474542,NA,NA,NA,219.2455625,0.6875,21.8875,NA,NA,206,7,"Low","Unburned",2019,447.830790083939
"237",2019-07-25,"MOOS",237,10.0883712121212,10.4970759205085,13.1582490530303,0.34203919252908,392.731248174754,107.509651725589,3.61613290802764,NA,3.4227746825286,-4.28861985032139,8.02833922935116,-0.86584516779279,NA,NA,NA,108.24465625,0.6875,21.8875,NA,NA,206,7,"Low","Burned",2019,649.04799823974
"238",2019-07-25,"POKE",238,11.4597264309764,11.3526902805375,9.75284111952862,0.313500595904486,222.343195056469,32.6071148989899,3.49812724950656,20.9291856060606,1.30684053070991,-0.936537805859248,15.5238278593544,0.370302724850662,0.218933333333333,0.08525,2.487,245.605208333333,3.02683333333333,25.654,NA,NA,206,7,"Low","Burned",2019,186.638980746445
"239",2019-07-25,"STRT",239,10.1139204545455,10.8511777225864,11.6871060606061,0.573472215456159,908.544883332696,49.7647159090909,5.71569128787879,15.7847321428571,1.93667573162016,-6.00327306379164,11.2447358910281,-4.06659733217148,NA,NA,NA,91.421625,0.6875,21.8875,NA,NA,206,7,"High","Burned",2019,1390.25985441769
"240",2019-07-25,"VAUL",240,9.35808783481057,10.341430851387,13.7600636555901,0.500428624285665,99.7793596215689,207.865204028926,7.32795602365115,28.5421022727273,1.15656768694134,-3.25536943573431,5.08100449546828,-2.09880174879297,0.242333333333333,1.024,19.0033333333333,153.768666666667,4.68958333333333,27.2,NA,NA,206,7,"High","Unburned",2019,85.4359035965856
"241",2019-07-26,"CARI",241,11.6429861111111,12.606899451002,5.14215972222222,0.234888888888889,208.922618055555,32.1603881278539,1.34783219178082,NA,0.0112421286219106,-4.33305923820896,25.1855872318139,-4.32181710958705,NA,NA,NA,148.4976875,0.751416666666667,25.6169583333333,NA,NA,207,7,"Low","Unburned",2019,351.279798854104
"242",2019-07-26,"FRCH",242,11.5749119780899,12.3686060443083,6.13040246212121,0.817908540370581,136.743174870859,38.7885212121212,7.10156095041322,16.2526544715447,3.4502525481839,-7.58244562358874,9.65739079994355,-4.13219307540484,0.1572,0.385083333333333,3.106,77.7366979166667,6.0875,27.6020833333333,NA,NA,207,7,"Low","Unburned",2019,447.830790083939
"243",2019-07-26,"MOOS",243,9.96162090257965,10.9259439141255,11.3925400886254,0.350845445092958,426.347070102272,108.739145658527,3.58721144024515,NA,1.38450393373399,-2.66755640781643,5.66384490354553,-1.28305247408244,0.2729,0.8745,6.694,39.946125,6.0875,27.6020833333333,NA,NA,207,7,"Low","Burned",2019,649.04799823974
"244",2019-07-26,"POKE",244,11.4570643939394,11.7730871674428,8.23436837121212,0.372722567579661,284.86281279116,33.6869696969697,13.780867768595,21.973125,0.269481021550336,-2.09418671433233,20.9468428036063,-1.82470569278199,NA,NA,NA,49.1057291666667,0.751416666666667,25.6169583333333,NA,NA,207,7,"Low","Burned",2019,186.638980746445
"245",2019-07-26,"STRT",245,10.438740530303,11.2528992392569,10.1215416666667,0.644588593734355,1213.21955935624,50.9786837121212,5.76460227272727,16.6795163690476,0.948259167677753,-4.06847330958888,8.51005510914955,-3.12021414191113,NA,NA,NA,46.6905,6.0875,27.6020833333333,NA,NA,207,7,"High","Burned",2019,1390.25985441769
"246",2019-07-26,"VAUL",246,9.54526515151515,10.5951413007555,12.675384469697,0.548106427835096,142.523918040909,213.536695075758,8.89204545454545,28.7929774305556,0.122994512137238,-0.028966577230625,1.16776314326313,0.094027934906613,NA,NA,NA,41.964,3.90833333333333,31.1083333333333,NA,NA,207,7,"High","Unburned",2019,85.4359035965856
"247",2019-07-27,"CARI",247,11.7347152777778,12.5763291150052,5.25761111111111,0.241229166666667,220.116194444444,47.2668731245923,1.3567413568167,NA,0.256645799506951,-7.70625109796275,47.8660311833182,-7.4496052984558,NA,NA,NA,282.396513888889,16.79675,42.19675,NA,NA,208,7,"Low","Unburned",2019,351.279798854104
"248",2019-07-27,"FRCH",248,12.1113446969697,12.511729923654,5.79280492424242,0.819426039149359,137.547354656584,41.3982291666667,7.28712121212121,16.1248402777778,5.56358666470265,-8.64851099774141,13.0121278525355,-3.08492433303876,NA,NA,NA,186.26059375,13.8291666666667,35.6291666666667,NA,NA,208,7,"Low","Unburned",2019,447.830790083939
"249",2019-07-27,"MOOS",249,10.9291666666667,11.205348921858,10.2985520833333,0.354752463469672,441.261204470604,113.351231060606,3.67247159090909,NA,3.64405663513068,-4.59627906417892,11.8905102489793,-0.95222242904824,NA,NA,NA,111.05665625,13.8291666666667,35.6291666666667,NA,NA,208,7,"Low","Burned",2019,649.04799823974
"250",2019-07-27,"POKE",250,11.6983428030303,11.7515761559166,8.32971022727273,0.38152742533736,294.157949809545,37.0223106060606,13.3985358851675,21.91,1.34908863063698,-1.67274769814282,23.1250381600959,-0.32365906750584,NA,NA,NA,288.857916666667,16.79675,42.19675,NA,NA,208,7,"Low","Burned",2019,186.638980746445
"251",2019-07-27,"STRT",251,10.8346306818182,11.4302711050101,9.46563920454545,0.68080839424586,1368.39135316317,50.0177367424242,5.9238446969697,17.1398586309524,2.53902551308685,-7.90972286497214,15.8783714698977,-5.37069735188529,NA,NA,NA,121.581,13.8291666666667,35.6291666666667,NA,NA,208,7,"High","Burned",2019,1390.25985441769
"252",2019-07-27,"VAUL",252,10.5307443181818,11.0402923737491,10.87863125,0.578189908473206,169.494646553175,233.298732954545,16.3012593301435,29.9252864583333,1.25769450565143,-4.55015441415417,13.3416974890514,-3.29245990850274,NA,NA,NA,172.364333333333,13.98125,41.18125,NA,NA,208,7,"High","Unburned",2019,85.4359035965856
"253",2019-07-28,"CARI",253,11.8766388888889,12.7177225379294,4.82251388888889,0.240319444444444,218.525319444444,46.2775,0.58,NA,0.145842436279876,-7.06872150898026,45.5676378901159,-6.92287907270038,NA,NA,NA,197.936145833333,19.447875,44.8108333333333,NA,NA,209,7,"Low","Unburned",2019,351.279798854104
"254",2019-07-28,"FRCH",254,11.9098011363636,12.6057495885555,5.49653977272727,0.85468451522658,156.2321497505,43.4174053030303,8.35432765151515,15.953,3.51546554477516,-9.00813088751621,12.5836252555902,-5.49266534274105,NA,NA,NA,124.87671875,16.6395833333333,38.4395833333333,NA,NA,209,7,"Low","Unburned",2019,447.830790083939
"255",2019-07-28,"MOOS",255,10.8363068181818,11.2024873623642,10.3112121212121,0.343773966509073,399.353344551498,111.000359848485,3.48189393939394,NA,2.6065310919748,-3.42067839822895,7.90845836819685,-0.81414730625415,NA,NA,NA,97.7193125,16.6395833333333,38.4395833333333,NA,NA,209,7,"Low","Burned",2019,649.04799823974
"256",2019-07-28,"POKE",256,11.7590814393939,11.7794699516592,8.21623674242424,0.364782395296993,276.48050936866,37.3917803030303,7.11999053030303,22.338125,0.880802326884653,-0.86192624869226,15.658256549965,0.018876078192393,NA,NA,NA,169.2775,19.447875,44.8108333333333,NA,NA,209,7,"Low","Burned",2019,186.638980746445
"257",2019-07-28,"STRT",257,10.8340151515152,11.4546182508599,9.37736363636363,0.764007165035327,1724.8290563977,49.3626799242424,5.60692234848485,16.9647991071429,1.96991435439014,-6.55031768650291,11.8316349280494,-4.58040333211277,NA,NA,NA,116.676375,16.6395833333333,38.4395833333333,NA,NA,209,7,"High","Burned",2019,1390.25985441769
