"","datetimeAK","temp.water.CDS","DO.obs.CDS","temp.water.CUS","DO.obs.CUS","Site"
"2151",2022-06-19 04:00:00,5.969,10.85,5.952,11.115,"CRAW"
"2152",2022-06-19 04:15:00,5.949,10.854,5.913,11.132,"CRAW"
"2153",2022-06-19 04:30:00,5.949,10.855,5.893,11.146,"CRAW"
"2154",2022-06-19 04:45:00,5.93,10.865,5.903,11.15,"CRAW"
"2155",2022-06-19 05:00:00,5.92,10.875,5.883,11.16,"CRAW"
"2156",2022-06-19 05:15:00,5.92,10.885,5.883,11.175,"CRAW"
"2157",2022-06-19 05:30:00,5.939,10.874,5.903,11.166,"CRAW"
"2158",2022-06-19 05:45:00,5.93,10.897,5.913,11.177,"CRAW"
"2159",2022-06-19 06:00:00,5.92,10.925,5.942,11.182,"CRAW"
"2160",2022-06-19 06:15:00,5.988,10.894,5.952,11.211,"CRAW"
"2161",2022-06-19 06:30:00,6.008,10.916,5.991,11.218,"CRAW"
"2162",2022-06-19 06:45:00,6.028,10.941,6.001,11.228,"CRAW"
"2163",2022-06-19 07:00:00,6.057,10.925,6.021,11.225,"CRAW"
"2164",2022-06-19 07:15:00,6.067,10.933,6.011,11.229,"CRAW"
"2165",2022-06-19 07:30:00,6.057,10.952,6.05,11.219,"CRAW"
"2166",2022-06-19 07:45:00,6.067,10.955,6.06,11.228,"CRAW"
"2167",2022-06-19 08:00:00,6.096,10.948,6.07,11.217,"CRAW"
"2168",2022-06-19 08:15:00,6.145,10.954,6.109,11.214,"CRAW"
"2169",2022-06-19 08:30:00,6.184,10.966,6.128,11.241,"CRAW"
"2170",2022-06-19 08:45:00,6.233,10.968,6.187,11.262,"CRAW"
"2171",2022-06-19 09:00:00,6.252,10.984,6.226,11.258,"CRAW"
"2172",2022-06-19 09:15:00,6.272,10.996,6.236,11.263,"CRAW"
"2173",2022-06-19 09:30:00,6.281,10.992,6.245,11.261,"CRAW"
"2174",2022-06-19 09:45:00,6.291,10.997,6.265,11.258,"CRAW"
"2175",2022-06-19 10:00:00,6.311,10.992,6.284,11.243,"CRAW"
"2176",2022-06-19 10:15:00,6.35,10.989,6.333,11.23,"CRAW"
"2177",2022-06-19 10:30:00,6.369,10.985,6.333,11.232,"CRAW"
"2178",2022-06-19 10:45:00,6.379,10.991,6.382,11.21,"CRAW"
"2179",2022-06-19 11:00:00,6.418,10.972,6.411,11.227,"CRAW"
"2180",2022-06-19 11:15:00,6.486,10.968,6.421,11.236,"CRAW"
"2181",2022-06-19 11:30:00,6.553,10.963,6.489,11.241,"CRAW"
"2182",2022-06-19 11:45:00,6.573,10.959,6.528,11.237,"CRAW"
"2183",2022-06-19 12:00:00,6.67,10.964,6.595,11.218,"CRAW"
"2184",2022-06-19 12:15:00,6.728,10.94,6.683,11.204,"CRAW"
"2185",2022-06-19 12:30:00,6.728,10.952,6.721,11.183,"CRAW"
"2186",2022-06-19 12:45:00,6.843,10.928,6.779,11.183,"CRAW"
"2187",2022-06-19 13:00:00,6.93,10.911,6.856,11.188,"CRAW"
"2188",2022-06-19 13:15:00,7.007,10.915,6.962,11.192,"CRAW"
"2189",2022-06-19 13:30:00,6.998,10.903,6.962,11.143,"CRAW"
"2190",2022-06-19 13:45:00,7.055,10.874,7.011,11.111,"CRAW"
"2191",2022-06-19 14:00:00,7.142,10.863,7.049,11.134,"CRAW"
"2192",2022-06-19 14:15:00,7.247,10.866,7.193,11.129,"CRAW"
"2193",2022-06-19 14:30:00,7.419,10.827,7.279,11.133,"CRAW"
"2194",2022-06-19 14:45:00,7.571,10.789,7.489,11.082,"CRAW"
"2195",2022-06-19 15:00:00,7.743,10.755,7.651,11.06,"CRAW"
"2196",2022-06-19 15:15:00,7.762,10.754,7.689,11.016,"CRAW"
"2197",2022-06-19 15:30:00,7.619,10.779,7.537,11.006,"CRAW"
"2198",2022-06-19 15:45:00,7.514,10.78,7.508,10.98,"CRAW"
"2199",2022-06-19 16:00:00,7.581,10.746,7.518,10.979,"CRAW"
"2200",2022-06-19 16:15:00,7.79,10.7,7.775,10.97,"CRAW"
"2201",2022-06-19 16:30:00,7.809,10.676,7.765,10.918,"CRAW"
"2202",2022-06-19 16:45:00,7.847,10.661,7.803,10.936,"CRAW"
"2203",2022-06-19 17:00:00,7.894,10.672,7.869,10.953,"CRAW"
"2204",2022-06-19 17:15:00,7.97,10.634,7.926,10.929,"CRAW"
"2205",2022-06-19 17:30:00,7.97,10.636,7.964,10.885,"CRAW"
"2206",2022-06-19 17:45:00,7.941,10.635,7.936,10.861,"CRAW"
"2207",2022-06-19 18:00:00,7.904,10.618,7.888,10.861,"CRAW"
"2208",2022-06-19 18:15:00,7.885,10.598,7.888,10.84,"CRAW"
"2209",2022-06-19 18:30:00,7.856,10.592,7.85,10.828,"CRAW"
"2210",2022-06-19 18:45:00,7.799,10.596,7.813,10.822,"CRAW"
"2211",2022-06-19 19:00:00,7.79,10.593,7.784,10.82,"CRAW"
"2212",2022-06-19 19:15:00,7.762,10.578,7.746,10.821,"CRAW"
"2213",2022-06-19 19:30:00,7.676,10.588,7.68,10.811,"CRAW"
"2214",2022-06-19 19:45:00,7.629,10.6,7.623,10.817,"CRAW"
"2215",2022-06-19 20:00:00,7.571,10.611,7.566,10.834,"CRAW"
"2216",2022-06-19 20:15:00,7.505,10.626,7.48,10.856,"CRAW"
"2217",2022-06-19 20:30:00,7.457,10.622,7.432,10.848,"CRAW"
"2218",2022-06-19 20:45:00,7.429,10.627,7.403,10.865,"CRAW"
"2219",2022-06-19 21:00:00,7.409,10.64,7.375,10.862,"CRAW"
"2220",2022-06-19 21:15:00,7.352,10.645,7.337,10.858,"CRAW"
"2221",2022-06-19 21:30:00,7.314,10.649,7.289,10.862,"CRAW"
"2222",2022-06-19 21:45:00,7.257,10.654,7.222,10.884,"CRAW"
"2223",2022-06-19 22:00:00,7.189,10.684,7.174,10.886,"CRAW"
"2224",2022-06-19 22:15:00,7.122,10.68,7.068,10.916,"CRAW"
"2225",2022-06-19 22:30:00,7.055,10.709,7.03,10.919,"CRAW"
"2226",2022-06-19 22:45:00,6.969,10.719,6.982,10.92,"CRAW"
"2227",2022-06-19 23:00:00,6.949,10.724,6.943,10.926,"CRAW"
"2228",2022-06-19 23:15:00,6.901,10.731,6.885,10.936,"CRAW"
"2229",2022-06-19 23:30:00,6.863,10.751,6.856,10.95,"CRAW"
"2230",2022-06-19 23:45:00,6.872,10.739,6.818,10.956,"CRAW"
"2231",2022-06-20 00:00:00,6.834,10.743,6.828,10.935,"CRAW"
"2232",2022-06-20 00:15:00,6.805,10.739,6.789,10.942,"CRAW"
"2233",2022-06-20 00:30:00,6.757,10.761,6.731,10.967,"CRAW"
"2234",2022-06-20 00:45:00,6.728,10.749,6.702,10.974,"CRAW"
"2235",2022-06-20 01:00:00,6.689,10.772,6.654,10.987,"CRAW"
"2236",2022-06-20 01:15:00,6.641,10.781,6.605,10.997,"CRAW"
"2237",2022-06-20 01:30:00,6.583,10.815,6.557,11.012,"CRAW"
"2238",2022-06-20 01:45:00,6.524,10.816,6.528,11.016,"CRAW"
"2239",2022-06-20 02:00:00,6.486,10.84,6.508,11.034,"CRAW"
"2240",2022-06-20 02:15:00,6.427,10.856,6.401,11.066,"CRAW"
"2241",2022-06-20 02:30:00,6.379,10.872,6.362,11.077,"CRAW"
"2242",2022-06-20 02:45:00,6.33,10.896,6.343,11.08,"CRAW"
"2243",2022-06-20 03:00:00,6.262,10.914,6.275,11.095,"CRAW"
"2244",2022-06-20 03:15:00,6.213,10.932,6.187,11.12,"CRAW"
"2245",2022-06-20 03:30:00,6.164,10.936,6.099,11.138,"CRAW"
"2246",2022-06-20 03:45:00,6.086,10.957,6.04,11.159,"CRAW"
"2247",2022-06-20 04:00:00,6.037,10.991,5.991,11.187,"CRAW"
"2248",2022-06-20 04:15:00,6.008,11.01,5.981,11.197,"CRAW"
"2249",2022-06-20 04:30:00,5.988,11.007,5.942,11.21,"CRAW"
"2250",2022-06-20 04:45:00,5.979,11.026,5.913,11.211,"CRAW"
"2251",2022-06-20 05:00:00,5.949,11.044,5.923,11.232,"CRAW"
"2252",2022-06-20 05:15:00,5.949,11.05,5.913,11.228,"CRAW"
"2253",2022-06-20 05:30:00,5.969,11.055,5.942,11.257,"CRAW"
"2254",2022-06-20 05:45:00,5.988,11.07,5.942,11.249,"CRAW"
"2255",2022-06-20 06:00:00,5.969,11.07,5.932,11.257,"CRAW"
"2256",2022-06-20 06:15:00,5.959,11.084,5.942,11.252,"CRAW"
"2257",2022-06-20 06:30:00,5.959,11.084,5.913,11.254,"CRAW"
"2258",2022-06-20 06:45:00,5.93,11.079,5.932,11.233,"CRAW"
"2259",2022-06-20 07:00:00,5.949,11.072,5.903,11.262,"CRAW"
"2260",2022-06-20 07:15:00,5.949,11.076,5.932,11.26,"CRAW"
"2261",2022-06-20 07:30:00,5.979,11.059,5.932,11.247,"CRAW"
"2262",2022-06-20 07:45:00,5.969,11.073,5.923,11.257,"CRAW"
"2263",2022-06-20 08:00:00,5.988,11.087,5.962,11.237,"CRAW"
"2264",2022-06-20 08:15:00,6.018,11.085,5.991,11.248,"CRAW"
"2265",2022-06-20 08:30:00,6.057,11.089,6.021,11.264,"CRAW"
"2266",2022-06-20 08:45:00,6.057,11.109,6.03,11.268,"CRAW"
"2267",2022-06-20 09:00:00,6.067,11.107,6.06,11.276,"CRAW"
"2268",2022-06-20 09:15:00,6.057,11.124,6.021,11.295,"CRAW"
"2269",2022-06-20 09:30:00,6.076,11.12,6.03,11.307,"CRAW"
"2270",2022-06-20 09:45:00,6.067,11.138,6.03,11.34,"CRAW"
"2271",2022-06-20 10:00:00,6.086,11.145,6.06,11.351,"CRAW"
"2272",2022-06-20 10:15:00,6.135,11.143,6.089,11.357,"CRAW"
"2273",2022-06-20 10:30:00,6.164,11.172,6.119,11.373,"CRAW"
"2274",2022-06-20 10:45:00,6.223,11.169,6.148,11.395,"CRAW"
"2275",2022-06-20 11:00:00,6.281,11.202,6.197,11.399,"CRAW"
"2276",2022-06-20 11:15:00,6.408,11.169,6.323,11.401,"CRAW"
"2277",2022-06-20 11:30:00,6.466,11.19,6.382,11.383,"CRAW"
"2278",2022-06-20 11:45:00,6.515,11.177,6.43,11.379,"CRAW"
"2279",2022-06-20 12:00:00,6.524,11.185,6.469,11.359,"CRAW"
"2280",2022-06-20 12:15:00,6.621,11.159,6.518,11.353,"CRAW"
"2281",2022-06-20 12:30:00,6.689,11.144,6.654,11.352,"CRAW"
"2282",2022-06-20 12:45:00,6.737,11.119,6.654,11.314,"CRAW"
"2283",2022-06-20 13:00:00,6.747,11.117,6.692,11.315,"CRAW"
"2284",2022-06-20 13:15:00,6.834,11.077,6.741,11.291,"CRAW"
"2285",2022-06-20 13:30:00,6.892,11.069,6.789,11.29,"CRAW"
"2286",2022-06-20 13:45:00,7.026,11.046,6.905,11.299,"CRAW"
"2287",2022-06-20 14:00:00,7.151,11.023,7.001,11.298,"CRAW"
"2288",2022-06-20 14:15:00,7.189,11.042,7.126,11.247,"CRAW"
"2289",2022-06-20 14:30:00,7.189,11.031,7.135,11.239,"CRAW"
"2290",2022-06-20 14:45:00,7.161,11.024,7.145,11.161,"CRAW"
"2291",2022-06-20 15:00:00,7.18,10.986,7.116,11.139,"CRAW"
"2292",2022-06-20 15:15:00,7.151,10.986,7.126,11.121,"CRAW"
"2293",2022-06-20 15:30:00,7.161,10.981,7.126,11.122,"CRAW"
"2294",2022-06-20 15:45:00,7.17,10.95,7.135,11.109,"CRAW"
"2295",2022-06-20 16:00:00,7.122,10.957,7.107,11.085,"CRAW"
"2296",2022-06-20 16:15:00,7.046,10.947,7.03,11.071,"CRAW"
"2297",2022-06-20 16:30:00,7.017,10.926,6.982,11.054,"CRAW"
"2298",2022-06-20 16:45:00,6.988,10.913,6.953,11.053,"CRAW"
"2299",2022-06-20 17:00:00,6.959,10.904,6.914,11.07,"CRAW"
"2300",2022-06-20 17:15:00,6.921,10.921,6.885,11.106,"CRAW"
"2301",2022-06-20 17:30:00,6.901,10.944,6.866,11.118,"CRAW"
"2302",2022-06-20 17:45:00,6.901,10.943,6.847,11.133,"CRAW"
"2303",2022-06-20 18:00:00,6.901,10.951,6.837,11.162,"CRAW"
"2304",2022-06-20 18:15:00,6.93,10.969,6.856,11.191,"CRAW"
"2305",2022-06-20 18:30:00,6.969,10.994,6.914,11.202,"CRAW"
"2306",2022-06-20 18:45:00,6.969,11.018,6.905,11.196,"CRAW"
"2307",2022-06-20 19:00:00,6.94,11.009,6.905,11.18,"CRAW"
"2308",2022-06-20 19:15:00,6.93,11.006,6.895,11.157,"CRAW"
"2309",2022-06-20 19:30:00,6.901,10.998,6.876,11.14,"CRAW"
"2310",2022-06-20 19:45:00,6.901,10.979,6.876,11.143,"CRAW"
"2311",2022-06-20 20:00:00,6.892,10.958,6.837,11.139,"CRAW"
"2312",2022-06-20 20:15:00,6.872,10.948,6.847,11.127,"CRAW"
"2313",2022-06-20 20:30:00,6.853,10.948,6.818,11.118,"CRAW"
"2314",2022-06-20 20:45:00,6.815,10.96,6.789,11.107,"CRAW"
"2315",2022-06-20 21:00:00,6.757,10.954,6.75,11.108,"CRAW"
"2316",2022-06-20 21:15:00,6.728,10.927,6.692,11.102,"CRAW"
"2317",2022-06-20 21:30:00,6.689,10.945,6.673,11.081,"CRAW"
"2318",2022-06-20 21:45:00,6.67,10.923,6.654,11.091,"CRAW"
"2319",2022-06-20 22:00:00,6.621,10.94,6.605,11.094,"CRAW"
"2320",2022-06-20 22:15:00,6.621,10.927,6.595,11.087,"CRAW"
"2321",2022-06-20 22:30:00,6.592,10.926,6.547,11.101,"CRAW"
"2322",2022-06-20 22:45:00,6.553,10.922,6.528,11.091,"CRAW"
"2323",2022-06-20 23:00:00,6.505,10.922,6.479,11.094,"CRAW"
"2324",2022-06-20 23:15:00,6.476,10.929,6.421,11.122,"CRAW"
"2325",2022-06-20 23:30:00,6.388,10.949,6.372,11.133,"CRAW"
"2326",2022-06-20 23:45:00,6.34,10.958,6.343,11.126,"CRAW"
"2327",2022-06-21 00:00:00,6.32,10.957,6.265,11.148,"CRAW"
"2328",2022-06-21 00:15:00,6.203,10.994,6.216,11.165,"CRAW"
"2329",2022-06-21 00:30:00,6.135,11.012,6.148,11.167,"CRAW"
"2330",2022-06-21 00:45:00,6.096,11.023,6.06,11.2,"CRAW"
"2331",2022-06-21 01:00:00,6.047,11.045,6.04,11.199,"CRAW"
"2332",2022-06-21 01:15:00,5.959,11.07,5.962,11.22,"CRAW"
"2333",2022-06-21 01:30:00,5.89,11.082,5.874,11.237,"CRAW"
"2334",2022-06-21 01:45:00,5.841,11.092,5.824,11.259,"CRAW"
"2335",2022-06-21 02:00:00,5.753,11.125,5.746,11.287,"CRAW"
"2336",2022-06-21 02:15:00,5.654,11.15,5.667,11.305,"CRAW"
"2337",2022-06-21 02:30:00,5.615,11.161,5.608,11.298,"CRAW"
"2338",2022-06-21 02:45:00,5.536,11.195,5.529,11.353,"CRAW"
"2339",2022-06-21 03:00:00,5.457,11.217,5.449,11.375,"CRAW"
"2340",2022-06-21 03:15:00,5.397,11.234,5.4,11.379,"CRAW"
"2341",2022-06-21 03:30:00,5.328,11.27,5.321,11.412,"CRAW"
"2342",2022-06-21 03:45:00,5.308,11.27,5.281,11.41,"CRAW"
"2343",2022-06-21 04:00:00,5.229,11.293,5.231,11.434,"CRAW"
"2344",2022-06-21 04:15:00,5.189,11.31,5.191,11.445,"CRAW"
"2345",2022-06-21 04:30:00,5.139,11.336,5.171,11.464,"CRAW"
"2346",2022-06-21 04:45:00,5.079,11.35,5.082,11.495,"CRAW"
"2347",2022-06-21 05:00:00,5.06,11.376,5.062,11.499,"CRAW"
"2348",2022-06-21 05:15:00,5.05,11.366,5.052,11.511,"CRAW"
"2349",2022-06-21 05:30:00,5.01,11.391,5.012,11.536,"CRAW"
"2350",2022-06-21 05:45:00,4.98,11.413,4.992,11.54,"CRAW"
"2351",2022-06-21 06:00:00,5,11.397,4.962,11.555,"CRAW"
"2352",2022-06-21 06:15:00,5,11.412,4.992,11.556,"CRAW"
"2353",2022-06-21 06:30:00,5,11.423,5.002,11.571,"CRAW"
"2354",2022-06-21 06:45:00,5.03,11.442,5.012,11.604,"CRAW"
"2355",2022-06-21 07:00:00,5.05,11.434,5.052,11.583,"CRAW"
"2356",2022-06-21 07:15:00,5.069,11.445,5.062,11.604,"CRAW"
"2357",2022-06-21 07:30:00,5.139,11.427,5.062,11.636,"CRAW"
"2358",2022-06-21 07:45:00,5.119,11.457,5.092,11.622,"CRAW"
"2359",2022-06-21 08:00:00,5.139,11.467,5.132,11.589,"CRAW"
"2360",2022-06-21 08:15:00,5.159,11.467,5.152,11.604,"CRAW"
"2361",2022-06-21 08:30:00,5.219,11.454,5.181,11.601,"CRAW"
"2362",2022-06-21 08:45:00,5.249,11.448,5.231,11.573,"CRAW"
"2363",2022-06-21 09:00:00,5.318,11.439,5.261,11.581,"CRAW"
"2364",2022-06-21 09:15:00,5.358,11.429,5.331,11.614,"CRAW"
"2365",2022-06-21 09:30:00,5.417,11.444,5.39,11.575,"CRAW"
"2366",2022-06-21 09:45:00,5.506,11.415,5.469,11.588,"CRAW"
"2367",2022-06-21 10:00:00,5.546,11.424,5.519,11.558,"CRAW"
"2368",2022-06-21 10:15:00,5.585,11.403,5.539,11.563,"CRAW"
"2369",2022-06-21 10:30:00,5.615,11.41,5.598,11.527,"CRAW"
"2370",2022-06-21 10:45:00,5.704,11.387,5.647,11.534,"CRAW"
"2371",2022-06-21 11:00:00,5.763,11.375,5.687,11.534,"CRAW"
"2372",2022-06-21 11:15:00,5.831,11.37,5.765,11.51,"CRAW"
"2373",2022-06-21 11:30:00,5.939,11.336,5.854,11.506,"CRAW"
"2374",2022-06-21 11:45:00,6.057,11.324,5.913,11.486,"CRAW"
"2375",2022-06-21 12:00:00,6.174,11.281,6.011,11.49,"CRAW"
"2376",2022-06-21 12:15:00,6.311,11.267,6.158,11.464,"CRAW"
"2377",2022-06-21 12:30:00,6.418,11.242,6.284,11.449,"CRAW"
"2378",2022-06-21 12:45:00,6.573,11.218,6.392,11.442,"CRAW"
"2379",2022-06-21 13:00:00,6.66,11.229,6.566,11.44,"CRAW"
"2380",2022-06-21 13:15:00,6.757,11.222,6.673,11.438,"CRAW"
"2381",2022-06-21 13:30:00,6.737,11.197,6.712,11.364,"CRAW"
"2382",2022-06-21 13:45:00,6.689,11.202,6.624,11.312,"CRAW"
"2383",2022-06-21 14:00:00,6.776,11.168,6.702,11.36,"CRAW"
"2384",2022-06-21 14:15:00,6.969,11.117,6.789,11.349,"CRAW"
"2385",2022-06-21 14:30:00,7.122,11.074,6.962,11.341,"CRAW"
"2386",2022-06-21 14:45:00,7.257,11.056,7.107,11.333,"CRAW"
"2387",2022-06-21 15:00:00,7.304,11.044,7.25,11.304,"CRAW"
"2388",2022-06-21 15:15:00,7.17,11.061,7.087,11.242,"CRAW"
"2389",2022-06-21 15:30:00,7.026,11.071,6.972,11.177,"CRAW"
"2390",2022-06-21 15:45:00,6.911,11.084,6.866,11.142,"CRAW"
"2391",2022-06-21 16:00:00,6.853,11.04,6.799,11.115,"CRAW"
"2392",2022-06-21 16:15:00,6.834,11.012,6.77,11.09,"CRAW"
"2393",2022-06-21 16:30:00,6.795,10.993,6.779,11.054,"CRAW"
"2394",2022-06-21 16:45:00,6.757,10.994,6.721,11.086,"CRAW"
"2395",2022-06-21 17:00:00,6.737,11,6.692,11.113,"CRAW"
"2396",2022-06-21 17:15:00,6.757,10.981,6.721,11.145,"CRAW"
"2397",2022-06-21 17:30:00,6.737,11.013,6.683,11.213,"CRAW"
"2398",2022-06-21 17:45:00,6.737,11.052,6.663,11.244,"CRAW"
"2399",2022-06-21 18:00:00,6.728,11.083,6.673,11.266,"CRAW"
"2400",2022-06-21 18:15:00,6.747,11.081,6.683,11.275,"CRAW"
"2401",2022-06-21 18:30:00,6.708,11.085,6.673,11.222,"CRAW"
"2402",2022-06-21 18:45:00,6.65,11.095,6.624,11.228,"CRAW"
"2403",2022-06-21 19:00:00,6.602,11.106,6.547,11.235,"CRAW"
"2404",2022-06-21 19:15:00,6.592,11.105,6.557,11.244,"CRAW"
"2405",2022-06-21 19:30:00,6.583,11.113,6.547,11.247,"CRAW"
"2406",2022-06-21 19:45:00,6.534,11.105,6.518,11.227,"CRAW"
"2407",2022-06-21 20:00:00,6.495,11.117,6.469,11.217,"CRAW"
"2408",2022-06-21 20:15:00,6.495,11.105,6.44,11.231,"CRAW"
"2409",2022-06-21 20:30:00,6.486,11.126,6.44,11.27,"CRAW"
"2410",2022-06-21 20:45:00,6.524,11.121,6.498,11.264,"CRAW"
"2411",2022-06-21 21:00:00,6.505,11.125,6.45,11.286,"CRAW"
"2412",2022-06-21 21:15:00,6.456,11.135,6.43,11.238,"CRAW"
"2413",2022-06-21 21:30:00,6.427,11.122,6.401,11.219,"CRAW"
"2414",2022-06-21 21:45:00,6.398,11.134,6.353,11.201,"CRAW"
"2415",2022-06-21 22:00:00,6.34,11.133,6.333,11.197,"CRAW"
"2416",2022-06-21 22:15:00,6.34,11.109,6.323,11.189,"CRAW"
"2417",2022-06-21 22:30:00,6.33,11.106,6.294,11.211,"CRAW"
"2418",2022-06-21 22:45:00,6.32,11.087,6.284,11.207,"CRAW"
"2419",2022-06-21 23:00:00,6.32,11.071,6.294,11.2,"CRAW"
"2420",2022-06-21 23:15:00,6.291,11.07,6.284,11.179,"CRAW"
"2421",2022-06-21 23:30:00,6.272,11.071,6.216,11.207,"CRAW"
"2422",2022-06-21 23:45:00,6.233,11.057,6.206,11.2,"CRAW"
"2423",2022-06-22 00:00:00,6.223,11.06,6.197,11.181,"CRAW"
"2424",2022-06-22 00:15:00,6.184,11.064,6.148,11.208,"CRAW"
"2425",2022-06-22 00:30:00,6.174,11.075,6.138,11.212,"CRAW"
"2426",2022-06-22 00:45:00,6.155,11.065,6.119,11.203,"CRAW"
"2427",2022-06-22 01:00:00,6.125,11.076,6.099,11.225,"CRAW"
"2428",2022-06-22 01:15:00,6.116,11.076,6.06,11.23,"CRAW"
"2429",2022-06-22 01:30:00,6.096,11.082,6.05,11.226,"CRAW"
"2430",2022-06-22 01:45:00,6.067,11.094,6.04,11.252,"CRAW"
"2431",2022-06-22 02:00:00,6.047,11.079,6.001,11.256,"CRAW"
"2432",2022-06-22 02:15:00,6.008,11.093,5.981,11.263,"CRAW"
"2433",2022-06-22 02:30:00,5.969,11.109,5.952,11.263,"CRAW"
"2434",2022-06-22 02:45:00,5.939,11.119,5.913,11.275,"CRAW"
"2435",2022-06-22 03:00:00,5.9,11.135,5.874,11.304,"CRAW"
"2436",2022-06-22 03:15:00,5.861,11.139,5.864,11.307,"CRAW"
"2437",2022-06-22 03:30:00,5.841,11.161,5.795,11.331,"CRAW"
"2438",2022-06-22 03:45:00,5.802,11.177,5.756,11.349,"CRAW"
"2439",2022-06-22 04:00:00,5.753,11.186,5.765,11.34,"CRAW"
"2440",2022-06-22 04:15:00,5.733,11.198,5.696,11.352,"CRAW"
"2441",2022-06-22 04:30:00,5.664,11.218,5.637,11.387,"CRAW"
"2442",2022-06-22 04:45:00,5.625,11.248,5.637,11.393,"CRAW"
"2443",2022-06-22 05:00:00,5.635,11.239,5.598,11.418,"CRAW"
"2444",2022-06-22 05:15:00,5.595,11.265,5.598,11.431,"CRAW"
"2445",2022-06-22 05:30:00,5.595,11.271,5.568,11.462,"CRAW"
"2446",2022-06-22 05:45:00,5.585,11.282,5.578,11.458,"CRAW"
"2447",2022-06-22 06:00:00,5.575,11.298,5.568,11.457,"CRAW"
"2448",2022-06-22 06:15:00,5.565,11.292,5.539,11.454,"CRAW"
"2449",2022-06-22 06:30:00,5.565,11.292,5.539,11.479,"CRAW"
"2450",2022-06-22 06:45:00,5.536,11.315,5.539,11.485,"CRAW"
"2451",2022-06-22 07:00:00,5.565,11.31,5.519,11.494,"CRAW"
"2452",2022-06-22 07:15:00,5.575,11.317,5.529,11.514,"CRAW"
"2453",2022-06-22 07:30:00,5.565,11.336,5.548,11.534,"CRAW"
"2454",2022-06-22 07:45:00,5.585,11.344,5.568,11.534,"CRAW"
"2455",2022-06-22 08:00:00,5.605,11.336,5.598,11.544,"CRAW"
"2456",2022-06-22 08:15:00,5.635,11.362,5.588,11.558,"CRAW"
"2457",2022-06-22 08:30:00,5.684,11.349,5.637,11.535,"CRAW"
"2458",2022-06-22 08:45:00,5.704,11.356,5.657,11.537,"CRAW"
"2459",2022-06-22 09:00:00,5.733,11.359,5.687,11.542,"CRAW"
"2460",2022-06-22 09:15:00,5.782,11.368,5.765,11.554,"CRAW"
"2461",2022-06-22 09:30:00,5.91,11.349,5.834,11.568,"CRAW"
"2462",2022-06-22 09:45:00,5.979,11.349,5.932,11.622,"CRAW"
"2463",2022-06-22 10:00:00,6.067,11.351,6.03,11.602,"CRAW"
"2464",2022-06-22 10:15:00,6.145,11.35,6.079,11.59,"CRAW"
"2465",2022-06-22 10:30:00,6.174,11.357,6.128,11.556,"CRAW"
"2466",2022-06-22 10:45:00,6.203,11.363,6.177,11.541,"CRAW"
"2467",2022-06-22 11:00:00,6.252,11.366,6.197,11.553,"CRAW"
"2468",2022-06-22 11:15:00,6.35,11.359,6.255,11.571,"CRAW"
"2469",2022-06-22 11:30:00,6.447,11.344,6.362,11.566,"CRAW"
"2470",2022-06-22 11:45:00,6.553,11.325,6.46,11.538,"CRAW"
"2471",2022-06-22 12:00:00,6.621,11.312,6.566,11.517,"CRAW"
"2472",2022-06-22 12:15:00,6.737,11.296,6.644,11.478,"CRAW"
"2473",2022-06-22 12:30:00,6.872,11.261,6.731,11.449,"CRAW"
"2474",2022-06-22 12:45:00,6.978,11.228,6.808,11.423,"CRAW"
"2475",2022-06-22 13:00:00,7.065,11.206,6.905,11.396,"CRAW"
"2476",2022-06-22 13:15:00,7.18,11.165,7.03,11.378,"CRAW"
"2477",2022-06-22 13:30:00,7.314,11.13,7.164,11.355,"CRAW"
"2478",2022-06-22 13:45:00,7.476,11.105,7.327,11.355,"CRAW"
"2479",2022-06-22 14:00:00,7.571,11.092,7.47,11.332,"CRAW"
"2480",2022-06-22 14:15:00,7.591,11.089,7.48,11.34,"CRAW"
"2481",2022-06-22 14:30:00,7.657,11.091,7.527,11.311,"CRAW"
"2482",2022-06-22 14:45:00,7.714,11.073,7.585,11.291,"CRAW"
"2483",2022-06-22 15:00:00,7.771,11.056,7.642,11.29,"CRAW"
"2484",2022-06-22 15:15:00,7.904,11.03,7.813,11.253,"CRAW"
"2485",2022-06-22 15:30:00,7.97,10.995,7.907,11.239,"CRAW"
"2486",2022-06-22 15:45:00,7.913,11.01,7.784,11.206,"CRAW"
"2487",2022-06-22 16:00:00,7.894,11.013,7.86,11.212,"CRAW"
"2488",2022-06-22 16:15:00,7.875,10.998,7.794,11.177,"CRAW"
"2489",2022-06-22 16:30:00,7.866,11.009,7.784,11.193,"CRAW"
"2490",2022-06-22 16:45:00,7.913,10.986,7.794,11.179,"CRAW"
"2491",2022-06-22 17:00:00,7.932,10.962,7.869,11.174,"CRAW"
"2492",2022-06-22 17:15:00,7.932,10.975,7.86,11.145,"CRAW"
"2493",2022-06-22 17:30:00,7.941,10.934,7.86,11.128,"CRAW"
"2494",2022-06-22 17:45:00,7.894,10.951,7.841,11.104,"CRAW"
"2495",2022-06-22 18:00:00,7.837,10.945,7.794,11.081,"CRAW"
"2496",2022-06-22 18:15:00,7.79,10.926,7.746,11.09,"CRAW"
"2497",2022-06-22 18:30:00,7.752,10.931,7.68,11.096,"CRAW"
"2498",2022-06-22 18:45:00,7.733,10.922,7.68,11.076,"CRAW"
