"","new2","new","X","datetimeAK","temp.water","ODO.Psat","ODO.Ploc","DO.obs","discharge","depth","light","DO.sat.EXO","solar.time"
"6173",13,1,53171,2022-08-09 09:15:00,4.8,93.4,95.2,11.99,414.55058563187,0.692875616776072,107.849,12.8372591006424,2022-08-09 07:28:57
"6174",13,1,53172,2022-08-09 09:30:00,4.78854545454545,93.5,95.3,12.0063636363636,410.010254377682,0.692203930323479,103.323,12.8410306271268,2022-08-09 07:43:57
"6175",13,1,53173,2022-08-09 09:45:00,4.783,93.9,95.7,12.0554545454545,412.321716746244,0.69254588289736,169.942,12.8386097395682,2022-08-09 07:58:57
"6176",13,1,53174,2022-08-09 10:00:00,4.78827272727273,94.3,96.1,12.1018181818182,416.514000218498,0.693166079939403,225.649,12.833317265979,2022-08-09 08:13:57
"6177",13,1,53175,2022-08-09 10:15:00,4.791,94.6090909090909,96.5,12.15,418.561972049197,0.693469052312333,170.5,12.8423176707985,2022-08-09 08:28:57
"6178",13,1,53176,2022-08-09 10:30:00,4.787,94.8,96.6272727272727,12.1718181818182,422.434046941461,0.694041878413107,131.471,12.8394706559264,2022-08-09 08:43:57
"6179",13,1,53177,2022-08-09 10:45:00,4.77927272727273,94.9181818181818,96.8,12.19,428.682503835026,0.694966261153054,124.806,12.8426395939086,2022-08-09 08:58:57
"6180",13,1,53178,2022-08-09 11:00:00,4.781,95.1636363636364,97,12.22,427.660654953853,0.694815091114646,211.947,12.8410393580436,2022-08-09 09:13:57
"6181",13,1,53179,2022-08-09 11:15:00,4.792,95.6,97.4090909090909,12.27,428.651776749067,0.69496171545667,294.252,12.8347280334728,2022-08-09 09:28:57
"6182",13,1,53180,2022-08-09 11:30:00,4.80518181818182,96,97.9,12.3209090909091,429.579942672676,0.695099026247831,302.932,12.8342803030303,2022-08-09 09:43:57
"6183",13,1,53181,2022-08-09 11:45:00,4.815,96.3090909090909,98.2,12.36,430.946951451765,0.695301258469685,289.013,12.8336794411931,2022-08-09 09:58:57
"6184",13,1,53182,2022-08-09 12:00:00,4.819,96.5636363636364,98.4,12.3854545454545,435.924046284942,0.696037558749456,257.021,12.8262097533421,2022-08-09 10:13:57
"6185",13,1,53183,2022-08-09 12:15:00,4.82245454545455,96.7,98.6,12.4054545454545,439.759040746407,0.696604899254218,237.429,12.8288051142239,2022-08-09 10:28:57
"6186",13,1,53184,2022-08-09 12:30:00,4.837,96.9272727272727,98.8,12.43,438.108788302766,0.696360764598023,374.387,12.8240480210092,2022-08-09 10:43:57
"6187",13,1,53185,2022-08-09 12:45:00,4.83563636363636,96.9,98.7363636363636,12.42,435.14524172278,0.695922344144104,188.263,12.8173374613003,2022-08-09 10:58:57
"6188",13,1,53186,2022-08-09 13:00:00,4.839,97,98.8090909090909,12.43,432.017894361258,0.695459691368858,343.666,12.8144329896907,2022-08-09 11:13:57
"6189",13,1,53187,2022-08-09 13:15:00,4.888,97.5,99.4,12.4881818181818,422.569199913537,0.694061872641565,478.516,12.8083916083916,2022-08-09 11:28:57
"6190",13,1,53188,2022-08-09 13:30:00,4.91463636363636,97.7,99.6,12.5027272727273,425.400481405462,0.694480726094129,312.263,12.797059644552,2022-08-09 11:43:57
"6191",13,1,53189,2022-08-09 13:45:00,4.91681818181818,97.7363636363636,99.6090909090909,12.5072727272727,427.322079431501,0.694765003008997,330.832,12.796949121012,2022-08-09 11:58:57
"6192",13,1,53190,2022-08-09 14:00:00,4.94227272727273,98,99.9,12.5354545454545,429.417181529383,0.695074947728261,448.756,12.791280148423,2022-08-09 12:13:57
"6193",13,1,53191,2022-08-09 14:15:00,4.95809090909091,98.1,100,12.54,432.411570710685,0.695517930967648,416.516,12.782874617737,2022-08-09 12:28:57
"6194",13,1,53192,2022-08-09 14:30:00,4.98136363636364,98.0636363636364,99.9454545454546,12.5254545454545,429.827607606121,0.695135665244253,497.705,12.7727820524705,2022-08-09 12:43:57
"6195",13,1,53193,2022-08-09 14:45:00,4.996,97.6,99.4727272727273,12.46,432.964080681142,0.695599668057147,325.128,12.766393442623,2022-08-09 12:58:57
"6196",13,1,53194,2022-08-09 15:00:00,4.997,97.7,99.6,12.48,430.562169785114,0.695244334730375,311.767,12.7737973387922,2022-08-09 13:13:57
"6197",13,1,53195,2022-08-09 15:15:00,5.008,97.7,99.6,12.4754545454545,432.552499450798,0.695538779650313,355.57,12.7691448776402,2022-08-09 13:28:57
"6198",13,1,53196,2022-08-09 15:30:00,5.002,97.7,99.6,12.48,434.009379180548,0.695754307179638,260.462,12.7737973387922,2022-08-09 13:43:57
"6199",13,1,53197,2022-08-09 15:45:00,5.00272727272727,97.7,99.6,12.47,433.65139707759,0.695701348107851,292.919,12.7635619242579,2022-08-09 13:58:57
"6200",13,1,53198,2022-08-09 16:00:00,5.017,97.7,99.6,12.47,432.716069201616,0.695562977793472,380.742,12.7635619242579,2022-08-09 14:13:57
"6201",13,1,53199,2022-08-09 16:15:00,5.037,97.7,99.6,12.46,431.837805913851,0.695433049486665,380.618,12.7533265097236,2022-08-09 14:28:57
"6202",13,1,53200,2022-08-09 16:30:00,5.04827272727273,97.5,99.4,12.44,432.480302350331,0.695528098972718,274.753,12.7589743589744,2022-08-09 14:43:57
"6203",13,1,53201,2022-08-09 16:45:00,5.07245454545455,97.4454545454546,99.3,12.42,430.266103915519,0.695200535407694,444.54,12.7455919395466,2022-08-09 14:58:57
"6204",13,1,53202,2022-08-09 17:00:00,5.09536363636364,97.5,99.4,12.42,432.692042006581,0.695559423263969,375.41,12.7384615384615,2022-08-09 15:13:57
"6205",13,1,53203,2022-08-09 17:15:00,5.104,97.5,99.4,12.42,434.752951557681,0.695864309614324,312.294,12.7384615384615,2022-08-09 15:28:57
"6206",13,1,53204,2022-08-09 17:30:00,5.103,97.4,99.3,12.41,437.252819479624,0.696234134484457,300.173,12.741273100616,2022-08-09 15:43:57
"6207",13,1,53205,2022-08-09 17:45:00,5.11,97.3,99.2,12.3881818181818,438.365463434346,0.696398736543008,275.745,12.7319443146781,2022-08-09 15:58:57
"6208",13,1,53206,2022-08-09 18:00:00,5.109,97.0545454545454,98.9181818181818,12.3563636363636,440.141743136563,0.696661515390013,261.423,12.7313600599475,2022-08-09 16:13:57
"6209",13,1,53207,2022-08-09 18:15:00,5.106,96.9,98.7181818181818,12.3381818181818,441.744056705495,0.696898558076285,175.522,12.7329017731494,2022-08-09 16:28:57
"6210",13,1,53208,2022-08-09 18:30:00,5.104,96.6,98.5,12.3045454545455,442.71484779722,0.697042174739498,218.116,12.7376246941465,2022-08-09 16:43:57
"6211",13,1,53209,2022-08-09 18:45:00,5.111,96.4,98.3,12.28,441.718181264688,0.696894730121435,180.358,12.7385892116183,2022-08-09 16:58:57
"6212",13,1,53210,2022-08-09 19:00:00,5.11627272727273,96.3,98.1,12.2509090909091,441.518455205954,0.696865183094936,244.869,12.7216086094591,2022-08-09 17:13:57
"6213",13,1,53211,2022-08-09 19:15:00,5.12309090909091,96.1,98,12.24,439.534825431195,0.696571729341878,191.859,12.7367325702393,2022-08-09 17:28:57
"6214",13,1,53212,2022-08-09 19:30:00,5.12,95.9,97.8,12.21,441.580140408594,0.696874308665873,153.698,12.7320125130344,2022-08-09 17:43:57
"6215",13,1,53213,2022-08-09 19:45:00,5.108,95.7,97.5,12.18,440.843961014549,0.696765399932573,101.308,12.7272727272727,2022-08-09 17:58:57
"6216",13,1,53214,2022-08-09 20:00:00,5.10109090909091,95.4,97.2818181818182,12.15,441.987909632033,0.696934633132929,125.953,12.7358490566038,2022-08-09 18:13:57
"6217",13,1,53215,2022-08-09 20:15:00,5.1,95.2,97,12.12,442.824356359206,0.697058375191273,101.649,12.7310924369748,2022-08-09 18:28:57
"6218",13,1,53216,2022-08-09 20:30:00,5.093,94.9818181818182,96.8,12.0954545454545,439.104068650966,0.696508004147076,91.915,12.7344946401225,2022-08-09 18:43:57
"6219",13,1,53217,2022-08-09 20:45:00,5.077,94.7,96.5,12.06,436.768348056647,0.696162462865523,41.075,12.7349524815206,2022-08-09 18:58:57
"6220",13,1,53218,2022-08-09 21:00:00,5.059,94.3636363636364,96.2,12.03,437.830973860166,0.696319665350637,45.136,12.7485549132948,2022-08-09 19:13:57
"6221",13,1,53219,2022-08-09 21:15:00,5.044,94.2,96,12.01,437.002728723606,0.696197136617268,40.331,12.7494692144374,2022-08-09 19:28:57
"6222",13,1,53220,2022-08-09 21:30:00,5.028,93.9,95.7,11.9818181818182,434.74174656769,0.695862651973161,31.651,12.7601897569949,2022-08-09 19:43:57
"6223",13,1,53221,2022-08-09 21:45:00,5.013,93.8,95.6,11.97,436.53258120536,0.696127584044769,19.313,12.7611940298507,2022-08-09 19:58:57
"6224",13,1,53222,2022-08-09 22:00:00,4.998,93.5727272727273,95.3727272727273,11.9472727272727,434.443023844795,0.695818459601544,12.958,12.767900514913,2022-08-09 20:13:57
"6225",13,1,53223,2022-08-09 22:15:00,4.97909090909091,93.3818181818182,95.1727272727273,11.9290909090909,431.612781991114,0.695399759950737,8.246,12.7745327102804,2022-08-09 20:28:57
"6226",13,1,53224,2022-08-09 22:30:00,4.96163636363636,93.2,95,11.91,432.45974061612,0.69552505711574,4.743,12.7789699570815,2022-08-09 20:43:57
"6227",13,1,53225,2022-08-09 22:45:00,4.94954545454545,93.1,94.9,11.9,429.096857434031,0.695027559697908,2.108,12.781954887218,2022-08-09 20:58:57
"6228",13,1,53226,2022-08-09 23:00:00,4.94,93,94.8,11.8918181818182,427.249882331035,0.694754322331402,0.806,12.7869012707723,2022-08-09 21:13:57
"6229",13,1,53227,2022-08-09 23:15:00,4.93390909090909,92.9,94.7,11.8809090909091,424.848202465728,0.694399023182798,0.279,12.7889225951659,2022-08-09 21:28:57
"6230",13,1,53228,2022-08-09 23:30:00,4.925,92.8,94.6,11.87,423.147123263358,0.694147369329577,0.062,12.7909482758621,2022-08-09 21:43:57
"6231",13,1,53229,2022-08-09 23:45:00,4.914,92.7181818181818,94.5,11.8663636363636,418.054282038711,0.693393945787485,0,12.7983135601529,2022-08-09 21:58:57
"6232",13,1,53230,2022-08-10 00:00:00,4.903,92.6909090909091,94.4454545454546,11.86,415.580867134379,0.693028034317623,0,12.795213809337,2022-08-09 22:13:57
"6233",13,1,53231,2022-08-10 00:15:00,4.891,92.6363636363636,94.4090909090909,11.8618181818182,410.60331023976,0.692291665681515,0,12.8047105004907,2022-08-09 22:28:57
"6234",13,1,53232,2022-08-10 00:30:00,4.87654545454545,92.6,94.4,11.86,409.670523701723,0.692153671326989,0,12.8077753779698,2022-08-09 22:43:57
"6235",13,1,53233,2022-08-10 00:45:00,4.86136363636364,92.6,94.3909090909091,11.8609090909091,409.597171447646,0.692142819758552,0,12.8087571176124,2022-08-09 22:58:57
"6236",13,1,53234,2022-08-10 01:00:00,4.847,92.5,94.3,11.86,406.374523913507,0.691666068488881,0,12.8216216216216,2022-08-09 23:13:57
"6237",13,1,53235,2022-08-10 01:15:00,4.83181818181818,92.5,94.3,11.86,407.780461369168,0.691874059732094,0,12.8216216216216,2022-08-09 23:28:57
"6238",13,1,53236,2022-08-10 01:30:00,4.814,92.4727272727273,94.2272727272727,11.86,408.41417863823,0.691967810447752,0,12.8254030672434,2022-08-09 23:43:57
"6239",13,1,53237,2022-08-10 01:45:00,4.797,92.5,94.2727272727273,11.87,408.371668985475,0.691961521664784,0,12.8324324324324,2022-08-09 23:58:57
"6240",13,1,53238,2022-08-10 02:00:00,4.782,92.4,94.2,11.87,406.89284133718,0.69174274720947,0,12.8463203463203,2022-08-10 00:13:57
"6241",13,1,53239,2022-08-10 02:15:00,4.764,92.4,94.2,11.87,401.402280725481,0.690930485950644,0,12.8463203463203,2022-08-10 00:28:57
"6242",13,1,53240,2022-08-10 02:30:00,4.74781818181818,92.4,94.2,11.88,397.824770003124,0.690401237014458,0,12.8571428571429,2022-08-10 00:43:57
"6243",13,1,53241,2022-08-10 02:45:00,4.73027272727273,92.4181818181818,94.2,11.8827272727273,397.51403368271,0.690355267378088,0,12.8575644304545,2022-08-10 00:58:57
"6244",13,1,53242,2022-08-10 03:00:00,4.713,92.4090909090909,94.2,11.89,396.572699007977,0.690216008431334,0,12.8666994589277,2022-08-10 01:13:57
"6245",13,1,53243,2022-08-10 03:15:00,4.695,92.4181818181818,94.2,11.8990909090909,396.587022912712,0.690218127477769,0,12.8752705095416,2022-08-10 01:28:57
"6246",13,1,53244,2022-08-10 03:30:00,4.677,92.5,94.2,11.9,394.33435786277,0.689884873247722,0,12.8648648648649,2022-08-10 01:43:57
"6247",13,1,53245,2022-08-10 03:45:00,4.65527272727273,92.5,94.2,11.91,393.430103618838,0.689751099896981,0,12.8756756756757,2022-08-10 01:58:57
"6248",13,1,53246,2022-08-10 04:00:00,4.63463636363636,92.4,94.2,11.9154545454545,390.169913592455,0.68926879467496,0,12.8955135773317,2022-08-10 02:13:57
"6249",13,1,53247,2022-08-10 04:15:00,4.615,92.4,94.2,11.92,389.261154249451,0.689134354849936,0,12.9004329004329,2022-08-10 02:28:57
"6250",13,1,53248,2022-08-10 04:30:00,4.59690909090909,92.4,94.2,11.93,389.23620293153,0.689130663607759,0.062,12.9112554112554,2022-08-10 02:43:57
"6251",13,1,53249,2022-08-10 04:45:00,4.57472727272727,92.4090909090909,94.2,11.9318181818182,390.394475453747,0.689302015854551,0.434,12.9119527791441,2022-08-10 02:58:57
"6252",13,1,53250,2022-08-10 05:00:00,4.54609090909091,92.4,94.2,11.94,389.536542869474,0.689175095226555,1.209,12.9220779220779,2022-08-10 03:13:57
"6253",13,1,53251,2022-08-10 05:15:00,4.51272727272727,92.4,94.2,11.95,387.880976719238,0.688930174472489,2.883,12.9329004329004,2022-08-10 03:28:57
"6254",13,1,53252,2022-08-10 05:30:00,4.47518181818182,92.4,94.2,11.96,389.147718165198,0.689117573369299,5.673,12.9437229437229,2022-08-10 03:43:57
"6255",13,1,53253,2022-08-10 05:45:00,4.43527272727273,92.4,94.2,11.9745454545455,387.440285617983,0.688864979616449,9.517,12.9594647776466,2022-08-10 03:58:57
"6256",13,1,53254,2022-08-10 06:00:00,4.39409090909091,92.4,94.2,11.9863636363636,385.33709744485,0.688553838661294,14.105,12.9722550177095,2022-08-10 04:13:57
"6257",13,1,53255,2022-08-10 06:15:00,4.353,92.4,94.2,12,387.761533836224,0.688912504359475,19.127,12.987012987013,2022-08-10 04:28:57
"6258",13,1,53256,2022-08-10 06:30:00,4.312,92.4,94.2,12.0109090909091,386.337229438207,0.688701795951882,24.056,12.9988193624557,2022-08-10 04:43:57
"6259",13,1,53257,2022-08-10 06:45:00,4.27154545454545,92.4727272727273,94.2454545454545,12.03,387.800346997435,0.68891824629175,28.582,13.0092410538734,2022-08-10 04:58:57
"6260",13,1,53258,2022-08-10 07:00:00,4.22954545454545,92.5,94.3,12.05,386.970484645823,0.688795478311203,32.705,13.027027027027,2022-08-10 05:13:57
"6261",13,1,53259,2022-08-10 07:15:00,4.19109090909091,92.6,94.3818181818182,12.07,389.16504546931,0.689120136731922,36.239,13.0345572354212,2022-08-10 05:28:57
"6262",13,1,53260,2022-08-10 07:30:00,4.156,92.6,94.4,12.09,389.27767294604,0.68913679858897,39.339,13.0561555075594,2022-08-10 05:43:57
"6263",13,1,53261,2022-08-10 07:45:00,4.127,92.7,94.5,12.11,391.412743358737,0.68945265613135,41.726,13.0636461704423,2022-08-10 05:58:57
"6264",13,1,53262,2022-08-10 08:00:00,4.09990909090909,92.8,94.5272727272727,12.1209090909091,394.255229840658,0.689873167225078,43.648,13.0613244514107,2022-08-10 06:13:57
"6265",13,1,53263,2022-08-10 08:15:00,4.07781818181818,92.8,94.6,12.14,394.698346764487,0.689938720951885,46.252,13.0818965517241,2022-08-10 06:28:57
"6266",13,1,53264,2022-08-10 08:30:00,4.05981818181818,92.9,94.7,12.16,398.449708104771,0.69049368895972,51.553,13.0893433799785,2022-08-10 06:43:57
"6267",13,1,53265,2022-08-10 08:45:00,4.046,93,94.8,12.1763636363636,400.155754467653,0.69074607764356,55.769,13.0928641251221,2022-08-10 06:58:57
"6268",13,1,53266,2022-08-10 09:00:00,4.03618181818182,93.1,94.9,12.19,396.290726012393,0.690174293976919,60.45,13.093447905478,2022-08-10 07:13:57
"6269",13,1,53267,2022-08-10 09:15:00,4.033,93.3,95.1,12.22,400.946803658053,0.690863103691833,54.622,13.0975348338692,2022-08-10 07:28:57
"6270",13,1,53268,2022-08-10 09:30:00,4.032,93.5,95.3,12.24,400.182821641932,0.690750081900795,73.067,13.0909090909091,2022-08-10 07:43:57
"6271",13,1,53269,2022-08-10 09:45:00,4.035,93.6,95.4545454545455,12.26,404.2017679993,0.69134463583768,76.198,13.0982905982906,2022-08-10 07:58:57
"6272",13,1,53270,2022-08-10 10:00:00,4.042,93.8,95.6,12.28,404.470932958073,0.69138445549977,90.985,13.091684434968,2022-08-10 08:13:57
"6273",13,1,53271,2022-08-10 10:15:00,4.049,94,95.8,12.3,406.075247656243,0.691621794228627,61.597,13.0851063829787,2022-08-10 08:28:57
"6274",13,1,53272,2022-08-10 10:30:00,4.05781818181818,94.2,96,12.33,405.145656689355,0.69148427261975,134.106,13.0891719745223,2022-08-10 08:43:57
"6275",13,1,53273,2022-08-10 10:45:00,4.071,94.4,96.2,12.35,403.587218173477,0.691253720710713,186.155,13.0826271186441,2022-08-10 08:58:57
"6276",13,1,53274,2022-08-10 11:00:00,4.08609090909091,94.6,96.4,12.37,403.797626757471,0.69128484808611,292.671,13.0761099365751,2022-08-10 09:13:57
"6277",13,1,53275,2022-08-10 11:15:00,4.111,94.8727272727273,96.7,12.3927272727273,402.755241219057,0.691130639900554,114.266,13.0624760444615,2022-08-10 09:28:57
"6278",13,1,53276,2022-08-10 11:30:00,4.14063636363636,95.1,96.9090909090909,12.42,403.629239392,0.691259937235812,202.244,13.0599369085174,2022-08-10 09:43:57
"6279",13,1,53277,2022-08-10 11:45:00,4.177,95.4,97.2,12.44,400.459405301184,0.690790999068844,174.437,13.0398322851153,2022-08-10 09:58:57
"6280",13,1,53278,2022-08-10 12:00:00,4.223,95.7,97.6,12.47,399.288309734531,0.690617749809534,434.341,13.030303030303,2022-08-10 10:13:57
"6281",13,1,53279,2022-08-10 12:15:00,4.27136363636364,96.0272727272727,97.9,12.4981818181818,397.525708334279,0.690356994499934,110.918,13.0152418820411,2022-08-10 10:28:57
"6282",13,1,53280,2022-08-10 12:30:00,4.329,96.4,98.3,12.53,396.262336114284,0.690170094038879,543.399,12.9979253112033,2022-08-10 10:43:57
"6283",13,1,53281,2022-08-10 12:45:00,4.392,96.8,98.6,12.55,398.196060140118,0.69045616484704,1011.406,12.9648760330579,2022-08-10 10:58:57
"6284",13,1,53282,2022-08-10 13:00:00,4.46427272727273,97.1,99,12.5736363636364,397.573612289192,0.690364081303901,1206.675,12.9491620634772,2022-08-10 11:13:57
"6285",13,1,53283,2022-08-10 13:15:00,4.53845454545455,97.5,99.4,12.6,396.23667053819,0.690166297130945,478.919,12.9230769230769,2022-08-10 11:28:57
"6286",13,1,53284,2022-08-10 13:30:00,4.60963636363636,97.9,99.7,12.62,392.240437972461,0.689575103421602,263.221,12.8907048008172,2022-08-10 11:43:57
"6287",13,1,53285,2022-08-10 13:45:00,4.682,98.2,100.1,12.64,391.032259707985,0.689396368230901,151.869,12.8716904276986,2022-08-10 11:58:57
"6288",13,1,53286,2022-08-10 14:00:00,4.75427272727273,98.5,100.4,12.6509090909091,389.437086358637,0.689160381852747,245.427,12.8435625288417,2022-08-10 12:13:57
"6289",13,1,53287,2022-08-10 14:15:00,4.82436363636364,98.8,100.7,12.67,388.858699650439,0.689074816616533,630.075,12.8238866396761,2022-08-10 12:28:57
"6290",13,1,53288,2022-08-10 14:30:00,4.89518181818182,99,100.9,12.6754545454545,387.39311967041,0.688858001991638,1151.619,12.803489439853,2022-08-10 12:43:57
"6291",13,1,53289,2022-08-10 14:45:00,4.95509090909091,99.2,101.1,12.68,386.871224876496,0.688780794042895,618.667,12.7822580645161,2022-08-10 12:58:57
"6292",13,1,53290,2022-08-10 15:00:00,5.00863636363636,99.3,101.2,12.6790909090909,386.958161471845,0.688793655248402,427.397,12.7684702004944,2022-08-10 13:13:57
"6293",13,1,53291,2022-08-10 15:15:00,5.063,99.4,101.309090909091,12.6709090909091,383.93883821446,0.688346983317557,712.101,12.7473934516188,2022-08-10 13:28:57
"6294",13,1,53292,2022-08-10 15:30:00,5.111,99.4,101.3,12.66,383.516883234332,0.688284560241379,1110.296,12.7364185110664,2022-08-10 13:43:57
"6295",13,1,53293,2022-08-10 15:45:00,5.145,99.4,101.3,12.64,382.822573611241,0.688181845628363,1079.544,12.7162977867203,2022-08-10 13:58:57
"6296",13,1,53294,2022-08-10 16:00:00,5.18,99.3,101.2,12.6145454545455,382.426472317768,0.688123247288774,769.079,12.7034697427447,2022-08-10 14:13:57
"6297",13,1,53295,2022-08-10 16:15:00,5.20972727272727,99.1,101,12.59,381.905845443163,0.688046226913178,522.753,12.7043390514632,2022-08-10 14:28:57
"6298",13,1,53296,2022-08-10 16:30:00,5.233,98.9,100.8,12.5563636363636,381.901279158452,0.688045551387229,882.446,12.696019854766,2022-08-10 14:43:57
"6299",13,1,53297,2022-08-10 16:45:00,5.253,98.7,100.6,12.5227272727273,379.615751493145,0.687707435535353,606.267,12.6876669429861,2022-08-10 14:58:57
"6300",13,1,53298,2022-08-10 17:00:00,5.268,98.5,100.4,12.49,377.433587910498,0.68738461113472,194.215,12.6802030456853,2022-08-10 15:13:57
"6301",13,1,53299,2022-08-10 17:15:00,5.27945454545455,98.2,100.1,12.45,374.760084735096,0.686989099053476,123.566,12.6782077393075,2022-08-10 15:28:57
"6302",13,1,53300,2022-08-10 17:30:00,5.28590909090909,97.9,99.8,12.41,375.833190502067,0.687147851920948,111.569,12.6762002042901,2022-08-10 15:43:57
"6303",13,1,53301,2022-08-10 17:45:00,5.27318181818182,97.5,99.4,12.36,373.620043364016,0.686820443882415,108.19,12.6769230769231,2022-08-10 15:58:57
"6304",13,1,53302,2022-08-10 18:00:00,5.26736363636364,97.3,99.1,12.33,371.877726356181,0.68656268940047,102.393,12.672147995889,2022-08-10 16:13:57
"6305",13,1,53303,2022-08-10 18:15:00,5.251,96.9,98.8,12.29,372.123612415191,0.686599065234186,96.627,12.6831785345717,2022-08-10 16:28:57
"6306",13,1,53304,2022-08-10 18:30:00,5.224,96.5,98.3181818181818,12.25,370.926218346463,0.686421925433288,97.991,12.6943005181347,2022-08-10 16:43:57
"6307",13,1,53305,2022-08-10 18:45:00,5.19963636363636,96.2,98,12.22,368.458162432177,0.686056806760429,90.954,12.7027027027027,2022-08-10 16:58:57
"6308",13,1,53306,2022-08-10 19:00:00,5.174,95.8,97.7,12.18,366.050032579682,0.685700553415145,85.591,12.713987473904,2022-08-10 17:13:57
"6309",13,1,53307,2022-08-10 19:15:00,5.148,95.4,97.3,12.14,365.418591168667,0.685607139384837,71.362,12.7253668763103,2022-08-10 17:28:57
"6310",13,1,53308,2022-08-10 19:30:00,5.122,95.1,97,12.11,365.433478771933,0.685609341823572,64.821,12.7339642481598,2022-08-10 17:43:57
"6311",13,1,53309,2022-08-10 19:45:00,5.09909090909091,94.9,96.7,12.0809090909091,363.365219635137,0.685303368191945,57.97,12.730146565763,2022-08-10 17:58:57
"6312",13,1,53310,2022-08-10 20:00:00,5.07763636363636,94.7,96.5,12.06,362.161212514853,0.685125250070988,51.925,12.7349524815206,2022-08-10 18:13:57
"6313",13,1,53311,2022-08-10 20:15:00,5.058,94.4,96.2,12.0345454545455,361.474162149136,0.685023609376275,48.019,12.7484591679507,2022-08-10 18:28:57
"6314",13,1,53312,2022-08-10 20:30:00,5.03327272727273,94.2,96,12.02,361.484689788879,0.685025166811757,45.012,12.76008492569,2022-08-10 18:43:57
"6315",13,1,53313,2022-08-10 20:45:00,5.015,94,95.8636363636364,12,363.780007395116,0.685364730965602,40.982,12.7659574468085,2022-08-10 18:58:57
"6316",13,1,53314,2022-08-10 21:00:00,4.99790909090909,93.9,95.7,11.99,365.390559452334,0.685602992435408,36.146,12.7689030883919,2022-08-10 19:13:57
"6317",13,1,53315,2022-08-10 21:15:00,4.98645454545455,93.8,95.6,11.9772727272727,364.232404637242,0.685431657601945,31.372,12.76894747044,2022-08-10 19:28:57
"6318",13,1,53316,2022-08-10 21:30:00,4.97690909090909,93.6,95.4,11.96,363.380977312169,0.685305699347447,25.389,12.7777777777778,2022-08-10 19:43:57
"6319",13,1,53317,2022-08-10 21:45:00,4.964,93.5,95.3,11.95,360.994314443758,0.684952621779784,19.685,12.7807486631016,2022-08-10 19:58:57
"6320",13,1,53318,2022-08-10 22:00:00,4.94945454545455,93.4,95.2,11.94,359.071792294833,0.684668208152242,14.632,12.7837259100642,2022-08-10 20:13:57
"6321",13,1,53319,2022-08-10 22:15:00,4.93372727272727,93.3,95.1,11.9318181818182,355.898469819733,0.684198753921504,9.951,12.7886582870506,2022-08-10 20:28:57
"6322",13,1,53320,2022-08-10 22:30:00,4.917,93.2,95,11.92,356.05406901066,0.684221772917857,5.828,12.7896995708155,2022-08-10 20:43:57
"6323",13,1,53321,2022-08-10 22:45:00,4.899,93.1,94.9,11.9154545454545,350.271139020908,0.683366259187042,2.697,12.79855482863,2022-08-10 20:58:57
"6324",13,1,53322,2022-08-10 23:00:00,4.877,93,94.8,11.91,351.048326368018,0.683481234545216,0.992,12.8064516129032,2022-08-10 21:13:57
"6325",13,1,53323,2022-08-10 23:15:00,4.85409090909091,92.9,94.7,11.9081818181818,346.402414074104,0.682793928669708,0.31,12.818279675115,2022-08-10 21:28:57
"6326",13,1,53324,2022-08-10 23:30:00,4.832,92.8,94.6,11.9,343.653726065111,0.682387293912312,0.093,12.823275862069,2022-08-10 21:43:57
"6327",13,1,53325,2022-08-10 23:45:00,4.808,92.7,94.5,11.89,341.846719276936,0.682119969368923,0,12.8263214670982,2022-08-10 21:58:57
"6328",13,1,53326,2022-08-11 00:00:00,4.781,92.6272727272727,94.4,11.8990909090909,336.562700130251,0.68133826339256,0,12.846206693493,2022-08-10 22:13:57
"6329",13,1,53327,2022-08-11 00:15:00,4.75145454545455,92.5,94.3,11.89,338.737854373132,0.681660050847142,0,12.8540540540541,2022-08-10 22:28:57
"6330",13,1,53328,2022-08-11 00:30:00,4.72072727272727,92.5,94.3,11.8909090909091,336.358237941729,0.681308015713611,0,12.8550368550369,2022-08-10 22:43:57
"6331",13,1,53329,2022-08-11 00:45:00,4.68909090909091,92.4,94.2,11.89,337.987697620437,0.681549074334659,0,12.8679653679654,2022-08-10 22:58:57
"6332",13,1,53330,2022-08-11 01:00:00,4.65845454545455,92.4,94.1818181818182,11.9,335.895252375851,0.68123952266433,0,12.8787878787879,2022-08-10 23:13:57
"6333",13,1,53331,2022-08-11 01:15:00,4.624,92.3181818181818,94.1,11.91,333.223151051035,0.680844217969727,0,12.9010339734121,2022-08-10 23:28:57
"6334",13,1,53332,2022-08-11 01:30:00,4.588,92.3,94.1,11.91,333.588988198523,0.680898339099236,0,12.9035752979415,2022-08-10 23:43:57
"6335",13,1,53333,2022-08-11 01:45:00,4.54981818181818,92.3,94.1,11.92,329.945171659094,0.680359281028747,0,12.9144095341278,2022-08-10 23:58:57
"6336",13,1,53334,2022-08-11 02:00:00,4.509,92.3,94.1,11.93,330.532913814581,0.680446230288912,0,12.9252437703142,2022-08-11 00:13:57
"6337",13,1,53335,2022-08-11 02:15:00,4.46527272727273,92.3,94.0454545454545,11.9472727272727,330.180245418217,0.680394057314996,0,12.9439574509997,2022-08-11 00:28:57
"6338",13,1,53336,2022-08-11 02:30:00,4.423,92.2454545454545,94,11.9563636363636,329.397513333792,0.680278261680783,0,12.9614664432837,2022-08-11 00:43:57
