MiniDOT Logger Concatenated Data File
Sensor:             7450-149332
Concatenation Date: 2022May13 17:12:34 AKDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at pressure: 993.79 (mbar)

            Unix Timestamp,               UTC_Date_&_Time,          Alaska Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1652414940,           2022-05-13 04:09:00,           2022-05-12 20:09:00,      3.530000,     24.000000,          0.036000,                     0.436303,      0.916000
                1652415000,           2022-05-13 04:10:00,           2022-05-12 20:10:00,      3.530000,     23.992000,          0.036000,                     0.436237,      0.916000
                1652415060,           2022-05-13 04:11:00,           2022-05-12 20:11:00,      3.530000,     23.966000,          0.036000,                     0.436025,      0.916000
                1652415120,           2022-05-13 04:12:00,           2022-05-12 20:12:00,      3.530000,     23.975000,          0.035000,                     0.423985,      0.916000
                1652415180,           2022-05-13 04:13:00,           2022-05-12 20:13:00,      3.530000,     23.933000,          0.035000,                     0.423651,      0.916000
                1652415240,           2022-05-13 04:14:00,           2022-05-12 20:14:00,      3.530000,     23.941000,          0.036000,                     0.435821,      0.916000
                1652415300,           2022-05-13 04:15:00,           2022-05-12 20:15:00,      3.530000,     23.924000,          0.035000,                     0.423579,      0.916000
                1652415360,           2022-05-13 04:16:00,           2022-05-12 20:16:00,      3.530000,     23.908000,          0.036000,                     0.435551,      0.916000
                1652415420,           2022-05-13 04:17:00,           2022-05-12 20:17:00,      3.530000,     23.916000,          0.036000,                     0.435616,      0.916000
                1652415480,           2022-05-13 04:18:00,           2022-05-12 20:18:00,      3.530000,     23.891000,          0.035000,                     0.423317,      0.916000
                1652415540,           2022-05-13 04:19:00,           2022-05-12 20:19:00,      3.530000,     23.866000,          0.035000,                     0.423119,      0.916000
                1652415600,           2022-05-13 04:20:00,           2022-05-12 20:20:00,      3.530000,     23.866000,          0.035000,                     0.423119,      0.916000
                1652415660,           2022-05-13 04:21:00,           2022-05-12 20:21:00,      3.530000,     23.841000,          0.036000,                     0.435004,      0.916000
                1652415720,           2022-05-13 04:22:00,           2022-05-12 20:22:00,      3.530000,     23.849000,          0.035000,                     0.422984,      0.917000
                1652415780,           2022-05-13 04:23:00,           2022-05-12 20:23:00,      3.530000,     23.815000,          0.035000,                     0.422714,      0.916000
                1652415840,           2022-05-13 04:24:00,           2022-05-12 20:24:00,      3.530000,     23.790000,          0.035000,                     0.422516,      0.917000
                1652415900,           2022-05-13 04:25:00,           2022-05-12 20:25:00,      3.530000,     23.774000,          0.034000,                     0.410320,      0.916000
                1652415960,           2022-05-13 04:26:00,           2022-05-12 20:26:00,      3.530000,     23.748000,          0.035000,                     0.422182,      0.917000
                1652416020,           2022-05-13 04:27:00,           2022-05-12 20:27:00,      3.530000,     23.732000,          0.035000,                     0.422055,      0.917000
                1652416080,           2022-05-13 04:28:00,           2022-05-12 20:28:00,      3.530000,     23.715000,          0.035000,                     0.421920,      0.917000
                1652416140,           2022-05-13 04:29:00,           2022-05-12 20:29:00,      3.530000,     23.715000,          0.035000,                     0.421920,      0.917000
                1652416200,           2022-05-13 04:30:00,           2022-05-12 20:30:00,      3.530000,     23.698000,          0.035000,                     0.421786,      0.917000
                1652416260,           2022-05-13 04:31:00,           2022-05-12 20:31:00,      3.530000,     23.707000,          0.035000,                     0.421857,      0.917000
                1652416320,           2022-05-13 04:32:00,           2022-05-12 20:32:00,      3.530000,     23.690000,          0.035000,                     0.421722,      0.917000
                1652416380,           2022-05-13 04:33:00,           2022-05-12 20:33:00,      3.530000,     23.656000,          0.035000,                     0.421452,      0.917000
                1652416440,           2022-05-13 04:34:00,           2022-05-12 20:34:00,      3.530000,     23.673000,          0.035000,                     0.421587,      0.917000
                1652416500,           2022-05-13 04:35:00,           2022-05-12 20:35:00,      3.530000,     23.631000,          0.036000,                     0.433290,      0.917000
                1652416560,           2022-05-13 04:36:00,           2022-05-12 20:36:00,      3.530000,     23.639000,          0.035000,                     0.421318,      0.917000
                1652416620,           2022-05-13 04:37:00,           2022-05-12 20:37:00,      3.530000,     23.606000,          0.035000,                     0.421056,      0.917000
                1652416680,           2022-05-13 04:38:00,           2022-05-12 20:38:00,      3.530000,     23.606000,          0.035000,                     0.421056,      0.917000
                1652416740,           2022-05-13 04:39:00,           2022-05-12 20:39:00,      3.530000,     23.598000,          0.035000,                     0.420992,      0.917000
                1652416800,           2022-05-13 04:40:00,           2022-05-12 20:40:00,      3.530000,     23.556000,          0.035000,                     0.420659,      0.917000
                1652416860,           2022-05-13 04:41:00,           2022-05-12 20:41:00,      3.530000,     23.556000,          0.035000,                     0.420659,      0.917000
                1652416920,           2022-05-13 04:42:00,           2022-05-12 20:42:00,      3.530000,     23.539000,          0.035000,                     0.420525,      0.917000
                1652416980,           2022-05-13 04:43:00,           2022-05-12 20:43:00,      3.530000,     23.531000,          0.035000,                     0.420461,      0.917000
                1652417040,           2022-05-13 04:44:00,           2022-05-12 20:44:00,      3.530000,     23.514000,          0.035000,                     0.420326,      0.917000
                1652417100,           2022-05-13 04:45:00,           2022-05-12 20:45:00,      3.530000,     23.497000,          0.035000,                     0.420192,      0.917000
                1652417160,           2022-05-13 04:46:00,           2022-05-12 20:46:00,      3.530000,     23.505000,          0.036000,                     0.432262,      0.917000
                1652417220,           2022-05-13 04:47:00,           2022-05-12 20:47:00,      3.530000,     23.455000,          0.036000,                     0.431855,      0.917000
                1652417280,           2022-05-13 04:48:00,           2022-05-12 20:48:00,      3.530000,     23.455000,          0.035000,                     0.419859,      0.917000
                1652417340,           2022-05-13 04:49:00,           2022-05-12 20:49:00,      3.530000,     23.455000,          0.035000,                     0.419859,      0.917000
                1652417400,           2022-05-13 04:50:00,           2022-05-12 20:50:00,      3.530000,     23.455000,          0.035000,                     0.419859,      0.917000
                1652417460,           2022-05-13 04:51:00,           2022-05-12 20:51:00,      3.530000,     23.430000,          0.036000,                     0.431651,      0.917000
                1652417520,           2022-05-13 04:52:00,           2022-05-12 20:52:00,      3.530000,     23.413000,          0.035000,                     0.419526,      0.917000
                1652417580,           2022-05-13 04:53:00,           2022-05-12 20:53:00,      3.530000,     23.397000,          0.035000,                     0.419399,      0.917000
                1652417640,           2022-05-13 04:54:00,           2022-05-12 20:54:00,      3.530000,     23.371000,          0.036000,                     0.431170,      0.917000
                1652417700,           2022-05-13 04:55:00,           2022-05-12 20:55:00,      3.530000,     23.355000,          0.035000,                     0.419066,      0.917000
                1652417760,           2022-05-13 04:56:00,           2022-05-12 20:56:00,      3.530000,     23.355000,          0.036000,                     0.431040,      0.917000
                1652417820,           2022-05-13 04:57:00,           2022-05-12 20:57:00,      3.530000,     23.346000,          0.036000,                     0.430966,      0.917000
                1652417880,           2022-05-13 04:58:00,           2022-05-12 20:58:00,      3.530000,     23.321000,          0.036000,                     0.430763,      0.917000
                1652417940,           2022-05-13 04:59:00,           2022-05-12 20:59:00,      3.530000,     23.296000,          0.036000,                     0.430559,      0.917000
                1652418000,           2022-05-13 05:00:00,           2022-05-12 21:00:00,      3.530000,     23.296000,          0.035000,                     0.418599,      0.917000
                1652418060,           2022-05-13 05:01:00,           2022-05-12 21:01:00,      3.530000,     23.279000,          0.035000,                     0.418464,      0.917000
                1652418120,           2022-05-13 05:02:00,           2022-05-12 21:02:00,      3.530000,     23.279000,          0.035000,                     0.418464,      0.917000
                1652418180,           2022-05-13 05:03:00,           2022-05-12 21:03:00,      3.530000,     23.263000,          0.035000,                     0.418338,      0.917000
                1652418240,           2022-05-13 05:04:00,           2022-05-12 21:04:00,      3.530000,     23.237000,          0.036000,                     0.430078,      0.917000
                1652418300,           2022-05-13 05:05:00,           2022-05-12 21:05:00,      3.530000,     23.212000,          0.035000,                     0.417934,      0.917000
                1652418360,           2022-05-13 05:06:00,           2022-05-12 21:06:00,      3.520000,     23.212000,          0.036000,                     0.429875,      0.917000
                1652418420,           2022-05-13 05:07:00,           2022-05-12 21:07:00,      3.520000,     23.196000,          0.035000,                     0.417807,      0.917000
                1652418480,           2022-05-13 05:08:00,           2022-05-12 21:08:00,      3.520000,     23.204000,          0.035000,                     0.417870,      0.917000
                1652418540,           2022-05-13 05:09:00,           2022-05-12 21:09:00,      3.520000,     23.162000,          0.036000,                     0.429468,      0.917000
                1652418600,           2022-05-13 05:10:00,           2022-05-12 21:10:00,      3.520000,     23.154000,          0.036000,                     0.429402,      0.917000
                1652418660,           2022-05-13 05:11:00,           2022-05-12 21:11:00,      3.520000,     23.137000,          0.036000,                     0.429264,      0.917000
                1652418720,           2022-05-13 05:12:00,           2022-05-12 21:12:00,      3.520000,     23.137000,          0.036000,                     0.429264,      0.917000
                1652418780,           2022-05-13 05:13:00,           2022-05-12 21:13:00,      3.520000,     23.120000,          0.035000,                     0.417205,      0.917000
                1652418840,           2022-05-13 05:14:00,           2022-05-12 21:14:00,      3.520000,     23.129000,          0.036000,                     0.429199,      0.917000
                1652418900,           2022-05-13 05:15:00,           2022-05-12 21:15:00,      3.520000,     23.129000,          0.035000,                     0.417277,      0.917000
                1652418960,           2022-05-13 05:16:00,           2022-05-12 21:16:00,      3.520000,     23.095000,          0.036000,                     0.428922,      0.917000
                1652419020,           2022-05-13 05:17:00,           2022-05-12 21:17:00,      3.520000,     23.087000,          0.036000,                     0.428857,      0.917000
                1652419080,           2022-05-13 05:18:00,           2022-05-12 21:18:00,      3.520000,     23.053000,          0.036000,                     0.428580,      0.917000
                1652419140,           2022-05-13 05:19:00,           2022-05-12 21:19:00,      3.520000,     23.053000,          0.036000,                     0.428580,      0.917000
                1652419200,           2022-05-13 05:20:00,           2022-05-12 21:20:00,      3.520000,     23.062000,          0.036000,                     0.428654,      0.917000
                1652419260,           2022-05-13 05:21:00,           2022-05-12 21:21:00,      3.520000,     23.053000,          0.036000,                     0.428580,      0.917000
                1652419320,           2022-05-13 05:22:00,           2022-05-12 21:22:00,      3.520000,     23.011000,          0.036000,                     0.428239,      0.917000
                1652419380,           2022-05-13 05:23:00,           2022-05-12 21:23:00,      3.520000,     23.011000,          0.037000,                     0.440134,      0.917000
                1652419440,           2022-05-13 05:24:00,           2022-05-12 21:24:00,      3.520000,     22.995000,          0.036000,                     0.428108,      0.917000
                1652419500,           2022-05-13 05:25:00,           2022-05-12 21:25:00,      3.520000,     22.978000,          0.036000,                     0.427970,      0.917000
                1652419560,           2022-05-13 05:26:00,           2022-05-12 21:26:00,      3.520000,     22.978000,          0.036000,                     0.427970,      0.917000
                1652419620,           2022-05-13 05:27:00,           2022-05-12 21:27:00,      3.530000,     22.970000,          0.036000,                     0.427905,      0.917000
                1652419680,           2022-05-13 05:28:00,           2022-05-12 21:28:00,      3.520000,     22.978000,          0.036000,                     0.427970,      0.917000
                1652419740,           2022-05-13 05:29:00,           2022-05-12 21:29:00,      3.520000,     22.936000,          0.036000,                     0.427628,      0.917000
                1652419800,           2022-05-13 05:30:00,           2022-05-12 21:30:00,      3.520000,     22.936000,          0.036000,                     0.427628,      0.917000
                1652419860,           2022-05-13 05:31:00,           2022-05-12 21:31:00,      3.530000,     22.903000,          0.036000,                     0.427360,      0.917000
                1652419920,           2022-05-13 05:32:00,           2022-05-12 21:32:00,      3.520000,     22.894000,          0.036000,                     0.427287,      0.917000
                1652419980,           2022-05-13 05:33:00,           2022-05-12 21:33:00,      3.520000,     22.903000,          0.036000,                     0.427360,      0.917000
                1652420040,           2022-05-13 05:34:00,           2022-05-12 21:34:00,      3.520000,     22.886000,          0.036000,                     0.427222,      0.917000
                1652420100,           2022-05-13 05:35:00,           2022-05-12 21:35:00,      3.530000,     22.861000,          0.037000,                     0.438880,      0.917000
                1652420160,           2022-05-13 05:36:00,           2022-05-12 21:36:00,      3.530000,     22.861000,          0.037000,                     0.438880,      0.917000
                1652420220,           2022-05-13 05:37:00,           2022-05-12 21:37:00,      3.530000,     22.852000,          0.037000,                     0.438805,      0.917000
                1652420280,           2022-05-13 05:38:00,           2022-05-12 21:38:00,      3.520000,     22.844000,          0.037000,                     0.438738,      0.917000
                1652420340,           2022-05-13 05:39:00,           2022-05-12 21:39:00,      3.520000,     22.844000,          0.037000,                     0.438738,      0.917000
                1652420400,           2022-05-13 05:40:00,           2022-05-12 21:40:00,      3.530000,     22.827000,          0.037000,                     0.438596,      0.917000
                1652420460,           2022-05-13 05:41:00,           2022-05-12 21:41:00,      3.530000,     22.802000,          0.036000,                     0.426539,      0.917000
                1652420520,           2022-05-13 05:42:00,           2022-05-12 21:42:00,      3.530000,     22.794000,          0.037000,                     0.438320,      0.917000
                1652420580,           2022-05-13 05:43:00,           2022-05-12 21:43:00,      3.530000,     22.794000,          0.037000,                     0.438320,      0.917000
                1652420640,           2022-05-13 05:44:00,           2022-05-12 21:44:00,      3.530000,     22.760000,          0.036000,                     0.426197,      0.917000
                1652420700,           2022-05-13 05:45:00,           2022-05-12 21:45:00,      3.530000,     22.760000,          0.037000,                     0.438036,      0.917000
                1652420760,           2022-05-13 05:46:00,           2022-05-12 21:46:00,      3.530000,     22.735000,          0.038000,                     0.449660,      0.917000
                1652420820,           2022-05-13 05:47:00,           2022-05-12 21:47:00,      3.530000,     22.710000,          0.038000,                     0.449446,      0.917000
                1652420880,           2022-05-13 05:48:00,           2022-05-12 21:48:00,      3.530000,     22.735000,          0.037000,                     0.437827,      0.917000
                1652420940,           2022-05-13 05:49:00,           2022-05-12 21:49:00,      3.530000,     22.693000,          0.037000,                     0.437476,      0.917000
                1652421000,           2022-05-13 05:50:00,           2022-05-12 21:50:00,      3.530000,     22.702000,          0.037000,                     0.437552,      0.917000
                1652421060,           2022-05-13 05:51:00,           2022-05-12 21:51:00,      3.530000,     22.677000,          0.038000,                     0.449163,      0.917000
                1652421120,           2022-05-13 05:52:00,           2022-05-12 21:52:00,      3.530000,     22.685000,          0.037000,                     0.437410,      0.917000
                1652421180,           2022-05-13 05:53:00,           2022-05-12 21:53:00,      3.530000,     22.668000,          0.037000,                     0.437268,      0.917000
                1652421240,           2022-05-13 05:54:00,           2022-05-12 21:54:00,      3.530000,     22.660000,          0.037000,                     0.437201,      0.917000
                1652421300,           2022-05-13 05:55:00,           2022-05-12 21:55:00,      3.530000,     22.660000,          0.037000,                     0.437201,      0.917000
                1652421360,           2022-05-13 05:56:00,           2022-05-12 21:56:00,      3.530000,     22.643000,          0.037000,                     0.437059,      0.917000
                1652421420,           2022-05-13 05:57:00,           2022-05-12 21:57:00,      3.530000,     22.635000,          0.037000,                     0.436992,      0.917000
                1652421480,           2022-05-13 05:58:00,           2022-05-12 21:58:00,      3.530000,     22.618000,          0.038000,                     0.448657,      0.917000
                1652421540,           2022-05-13 05:59:00,           2022-05-12 21:59:00,      3.530000,     22.585000,          0.038000,                     0.448374,      0.917000
                1652421600,           2022-05-13 06:00:00,           2022-05-12 22:00:00,      3.530000,     22.601000,          0.038000,                     0.448511,      0.917000
                1652421660,           2022-05-13 06:01:00,           2022-05-12 22:01:00,      3.530000,     22.568000,          0.038000,                     0.448228,      0.917000
                1652421720,           2022-05-13 06:02:00,           2022-05-12 22:02:00,      3.530000,     22.551000,          0.038000,                     0.448082,      0.917000
                1652421780,           2022-05-13 06:03:00,           2022-05-12 22:03:00,      3.530000,     22.560000,          0.037000,                     0.436366,      0.917000
                1652421840,           2022-05-13 06:04:00,           2022-05-12 22:04:00,      3.530000,     22.551000,          0.037000,                     0.436291,      0.917000
                1652421900,           2022-05-13 06:05:00,           2022-05-12 22:05:00,      3.530000,     22.551000,          0.038000,                     0.448082,      0.917000
                1652421960,           2022-05-13 06:06:00,           2022-05-12 22:06:00,      3.530000,     22.551000,          0.038000,                     0.448082,      0.917000
                1652422020,           2022-05-13 06:07:00,           2022-05-12 22:07:00,      3.530000,     22.526000,          0.038000,                     0.447868,      0.917000
                1652422080,           2022-05-13 06:08:00,           2022-05-12 22:08:00,      3.530000,     22.534000,          0.038000,                     0.447937,      0.917000
                1652422140,           2022-05-13 06:09:00,           2022-05-12 22:09:00,      3.530000,     22.501000,          0.038000,                     0.447654,      0.917000
                1652422200,           2022-05-13 06:10:00,           2022-05-12 22:10:00,      3.530000,     22.509000,          0.038000,                     0.447722,      0.917000
                1652422260,           2022-05-13 06:11:00,           2022-05-12 22:11:00,      3.530000,     22.493000,          0.038000,                     0.447585,      0.917000
                1652422320,           2022-05-13 06:12:00,           2022-05-12 22:12:00,      3.530000,     22.476000,          0.038000,                     0.447440,      0.917000
                1652422380,           2022-05-13 06:13:00,           2022-05-12 22:13:00,      3.530000,     22.459000,          0.038000,                     0.447294,      0.917000
                1652422440,           2022-05-13 06:14:00,           2022-05-12 22:14:00,      3.530000,     22.451000,          0.038000,                     0.447225,      0.917000
                1652422500,           2022-05-13 06:15:00,           2022-05-12 22:15:00,      3.530000,     22.459000,          0.038000,                     0.447294,      0.917000
                1652422560,           2022-05-13 06:16:00,           2022-05-12 22:16:00,      3.530000,     22.434000,          0.038000,                     0.447080,      0.917000
                1652422620,           2022-05-13 06:17:00,           2022-05-12 22:17:00,      3.530000,     22.442000,          0.038000,                     0.447148,      0.917000
                1652422680,           2022-05-13 06:18:00,           2022-05-12 22:18:00,      3.530000,     22.409000,          0.038000,                     0.446866,      0.917000
                1652422740,           2022-05-13 06:19:00,           2022-05-12 22:19:00,      3.530000,     22.417000,          0.039000,                     0.458695,      0.917000
                1652422800,           2022-05-13 06:20:00,           2022-05-12 22:20:00,      3.530000,     22.417000,          0.038000,                     0.446934,      0.917000
                1652422860,           2022-05-13 06:21:00,           2022-05-12 22:21:00,      3.530000,     22.384000,          0.038000,                     0.446651,      0.917000
                1652422920,           2022-05-13 06:22:00,           2022-05-12 22:22:00,      3.530000,     22.376000,          0.038000,                     0.446583,      0.917000
                1652422980,           2022-05-13 06:23:00,           2022-05-12 22:23:00,      3.530000,     22.384000,          0.039000,                     0.458405,      0.917000
                1652423040,           2022-05-13 06:24:00,           2022-05-12 22:24:00,      3.530000,     22.384000,          0.038000,                     0.446651,      0.917000
                1652423100,           2022-05-13 06:25:00,           2022-05-12 22:25:00,      3.530000,     22.376000,          0.038000,                     0.446583,      0.917000
                1652423160,           2022-05-13 06:26:00,           2022-05-12 22:26:00,      3.530000,     22.359000,          0.039000,                     0.458186,      0.917000
                1652423220,           2022-05-13 06:27:00,           2022-05-12 22:27:00,      3.530000,     22.334000,          0.039000,                     0.457966,      0.917000
                1652423280,           2022-05-13 06:28:00,           2022-05-12 22:28:00,      3.530000,     22.334000,          0.039000,                     0.457966,      0.917000
                1652423340,           2022-05-13 06:29:00,           2022-05-12 22:29:00,      3.530000,     22.342000,          0.039000,                     0.458036,      0.917000
                1652423400,           2022-05-13 06:30:00,           2022-05-12 22:30:00,      3.530000,     22.317000,          0.039000,                     0.457816,      0.917000
                1652423460,           2022-05-13 06:31:00,           2022-05-12 22:31:00,      3.530000,     22.309000,          0.039000,                     0.457746,      0.917000
                1652423520,           2022-05-13 06:32:00,           2022-05-12 22:32:00,      3.530000,     22.309000,          0.038000,                     0.446009,      0.917000
                1652423580,           2022-05-13 06:33:00,           2022-05-12 22:33:00,      3.530000,     22.284000,          0.039000,                     0.457526,      0.917000
                1652423640,           2022-05-13 06:34:00,           2022-05-12 22:34:00,      3.530000,     22.292000,          0.038000,                     0.445863,      0.917000
                1652423700,           2022-05-13 06:35:00,           2022-05-12 22:35:00,      3.530000,     22.275000,          0.039000,                     0.457447,      0.917000
                1652423760,           2022-05-13 06:36:00,           2022-05-12 22:36:00,      3.530000,     22.284000,          0.038000,                     0.445795,      0.917000
                1652423820,           2022-05-13 06:37:00,           2022-05-12 22:37:00,      3.530000,     22.258000,          0.039000,                     0.457298,      0.917000
                1652423880,           2022-05-13 06:38:00,           2022-05-12 22:38:00,      3.530000,     22.267000,          0.040000,                     0.469105,      0.917000
                1652423940,           2022-05-13 06:39:00,           2022-05-12 22:39:00,      3.530000,     22.258000,          0.038000,                     0.445572,      0.917000
                1652424000,           2022-05-13 06:40:00,           2022-05-12 22:40:00,      3.530000,     22.250000,          0.039000,                     0.457228,      0.917000
                1652424060,           2022-05-13 06:41:00,           2022-05-12 22:41:00,      3.530000,     22.233000,          0.039000,                     0.457078,      0.917000
                1652424120,           2022-05-13 06:42:00,           2022-05-12 22:42:00,      3.530000,     22.208000,          0.039000,                     0.456859,      0.917000
                1652424180,           2022-05-13 06:43:00,           2022-05-12 22:43:00,      3.530000,     22.225000,          0.040000,                     0.468726,      0.917000
                1652424240,           2022-05-13 06:44:00,           2022-05-12 22:44:00,      3.530000,     22.200000,          0.039000,                     0.456788,      0.917000
                1652424300,           2022-05-13 06:45:00,           2022-05-12 22:45:00,      3.520000,     22.192000,          0.039000,                     0.456718,      0.917000
                1652424360,           2022-05-13 06:46:00,           2022-05-12 22:46:00,      3.520000,     22.192000,          0.039000,                     0.456718,      0.917000
                1652424420,           2022-05-13 06:47:00,           2022-05-12 22:47:00,      3.520000,     22.166000,          0.040000,                     0.468194,      0.917000
                1652424480,           2022-05-13 06:48:00,           2022-05-12 22:48:00,      3.520000,     22.166000,          0.039000,                     0.456490,      0.917000
                1652424540,           2022-05-13 06:49:00,           2022-05-12 22:49:00,      3.520000,     22.166000,          0.039000,                     0.456490,      0.917000
                1652424600,           2022-05-13 06:50:00,           2022-05-12 22:50:00,      3.520000,     22.150000,          0.039000,                     0.456349,      0.917000
                1652424660,           2022-05-13 06:51:00,           2022-05-12 22:51:00,      3.520000,     22.133000,          0.039000,                     0.456200,      0.917000
                1652424720,           2022-05-13 06:52:00,           2022-05-12 22:52:00,      3.520000,     22.116000,          0.040000,                     0.467744,      0.917000
                1652424780,           2022-05-13 06:53:00,           2022-05-12 22:53:00,      3.520000,     22.116000,          0.039000,                     0.456050,      0.917000
                1652424840,           2022-05-13 06:54:00,           2022-05-12 22:54:00,      3.520000,     22.125000,          0.039000,                     0.456129,      0.917000
                1652424900,           2022-05-13 06:55:00,           2022-05-12 22:55:00,      3.520000,     22.108000,          0.039000,                     0.455980,      0.917000
                1652424960,           2022-05-13 06:56:00,           2022-05-12 22:56:00,      3.520000,     22.108000,          0.039000,                     0.455980,      0.917000
                1652425020,           2022-05-13 06:57:00,           2022-05-12 22:57:00,      3.520000,     22.091000,          0.040000,                     0.467519,      0.917000
                1652425080,           2022-05-13 06:58:00,           2022-05-12 22:58:00,      3.520000,     22.083000,          0.039000,                     0.455761,      0.917000
                1652425140,           2022-05-13 06:59:00,           2022-05-12 22:59:00,      3.520000,     22.066000,          0.039000,                     0.455611,      0.917000
                1652425200,           2022-05-13 07:00:00,           2022-05-12 23:00:00,      3.520000,     22.083000,          0.039000,                     0.455761,      0.917000
                1652425260,           2022-05-13 07:01:00,           2022-05-12 23:01:00,      3.520000,     22.074000,          0.040000,                     0.467366,      0.917000
                1652425320,           2022-05-13 07:02:00,           2022-05-12 23:02:00,      3.520000,     22.066000,          0.039000,                     0.455611,      0.917000
                1652425380,           2022-05-13 07:03:00,           2022-05-12 23:03:00,      3.520000,     22.058000,          0.040000,                     0.467222,      0.917000
                1652425440,           2022-05-13 07:04:00,           2022-05-12 23:04:00,      3.520000,     22.066000,          0.040000,                     0.467294,      0.917000
                1652425500,           2022-05-13 07:05:00,           2022-05-12 23:05:00,      3.520000,     22.033000,          0.039000,                     0.455322,      0.917000
                1652425560,           2022-05-13 07:06:00,           2022-05-12 23:06:00,      3.520000,     22.024000,          0.039000,                     0.455243,      0.917000
                1652425620,           2022-05-13 07:07:00,           2022-05-12 23:07:00,      3.520000,     22.016000,          0.039000,                     0.455172,      0.917000
                1652425680,           2022-05-13 07:08:00,           2022-05-12 23:08:00,      3.520000,     22.024000,          0.040000,                     0.466915,      0.917000
                1652425740,           2022-05-13 07:09:00,           2022-05-12 23:09:00,      3.520000,     22.008000,          0.039000,                     0.455102,      0.917000
                1652425800,           2022-05-13 07:10:00,           2022-05-12 23:10:00,      3.520000,     22.008000,          0.039000,                     0.455102,      0.917000
                1652425860,           2022-05-13 07:11:00,           2022-05-12 23:11:00,      3.520000,     22.008000,          0.039000,                     0.455102,      0.917000
                1652425920,           2022-05-13 07:12:00,           2022-05-12 23:12:00,      3.520000,     22.008000,          0.039000,                     0.455102,      0.917000
                1652425980,           2022-05-13 07:13:00,           2022-05-12 23:13:00,      3.520000,     21.991000,          0.039000,                     0.454953,      0.917000
                1652426040,           2022-05-13 07:14:00,           2022-05-12 23:14:00,      3.520000,     21.991000,          0.039000,                     0.454953,      0.917000
                1652426100,           2022-05-13 07:15:00,           2022-05-12 23:15:00,      3.520000,     21.982000,          0.039000,                     0.454874,      0.917000
                1652426160,           2022-05-13 07:16:00,           2022-05-12 23:16:00,      3.520000,     21.949000,          0.039000,                     0.454584,      0.917000
                1652426220,           2022-05-13 07:17:00,           2022-05-12 23:17:00,      3.520000,     21.966000,          0.039000,                     0.454733,      0.917000
                1652426280,           2022-05-13 07:18:00,           2022-05-12 23:18:00,      3.520000,     21.941000,          0.040000,                     0.466168,      0.917000
                1652426340,           2022-05-13 07:19:00,           2022-05-12 23:19:00,      3.520000,     21.916000,          0.040000,                     0.465943,      0.917000
                1652426400,           2022-05-13 07:20:00,           2022-05-12 23:20:00,      3.520000,     21.941000,          0.040000,                     0.466168,      0.917000
                1652426460,           2022-05-13 07:21:00,           2022-05-12 23:21:00,      3.520000,     21.891000,          0.040000,                     0.465718,      0.917000
                1652426520,           2022-05-13 07:22:00,           2022-05-12 23:22:00,      3.520000,     21.907000,          0.039000,                     0.454216,      0.917000
                1652426580,           2022-05-13 07:23:00,           2022-05-12 23:23:00,      3.520000,     21.899000,          0.040000,                     0.465790,      0.917000
                1652426640,           2022-05-13 07:24:00,           2022-05-12 23:24:00,      3.520000,     21.899000,          0.040000,                     0.465790,      0.917000
                1652426700,           2022-05-13 07:25:00,           2022-05-12 23:25:00,      3.520000,     21.899000,          0.039000,                     0.454145,      0.917000
                1652426760,           2022-05-13 07:26:00,           2022-05-12 23:26:00,      3.520000,     21.874000,          0.040000,                     0.465565,      0.917000
                1652426820,           2022-05-13 07:27:00,           2022-05-12 23:27:00,      3.520000,     21.857000,          0.039000,                     0.453777,      0.917000
                1652426880,           2022-05-13 07:28:00,           2022-05-12 23:28:00,      3.520000,     21.857000,          0.040000,                     0.465412,      0.917000
                1652426940,           2022-05-13 07:29:00,           2022-05-12 23:29:00,      3.520000,     21.865000,          0.041000,                     0.477121,      0.917000
                1652427000,           2022-05-13 07:30:00,           2022-05-12 23:30:00,      3.520000,     21.857000,          0.039000,                     0.453777,      0.917000
                1652427060,           2022-05-13 07:31:00,           2022-05-12 23:31:00,      3.520000,     21.849000,          0.040000,                     0.465340,      0.917000
                1652427120,           2022-05-13 07:32:00,           2022-05-12 23:32:00,      3.520000,     21.840000,          0.040000,                     0.465259,      0.917000
                1652427180,           2022-05-13 07:33:00,           2022-05-12 23:33:00,      3.520000,     21.849000,          0.040000,                     0.465340,      0.917000
                1652427240,           2022-05-13 07:34:00,           2022-05-12 23:34:00,      3.520000,     21.840000,          0.040000,                     0.465259,      0.917000
                1652427300,           2022-05-13 07:35:00,           2022-05-12 23:35:00,      3.520000,     21.840000,          0.039000,                     0.453628,      0.917000
                1652427360,           2022-05-13 07:36:00,           2022-05-12 23:36:00,      3.520000,     21.807000,          0.039000,                     0.453338,      0.917000
                1652427420,           2022-05-13 07:37:00,           2022-05-12 23:37:00,      3.520000,     21.832000,          0.040000,                     0.465187,      0.917000
                1652427480,           2022-05-13 07:38:00,           2022-05-12 23:38:00,      3.520000,     21.807000,          0.040000,                     0.464962,      0.917000
                1652427540,           2022-05-13 07:39:00,           2022-05-12 23:39:00,      3.520000,     21.799000,          0.040000,                     0.464890,      0.917000
