Site Name ,STRT,,,
Site Number ,1,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,11620,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
3287,21/07/2020 , 19:17:08,2539,2539
3288,21/07/2020 , 19:32:08,1510,1510
3289,21/07/2020 , 19:47:08,1424,1424
3290,21/07/2020 , 20:02:08,1879,1879
3291,21/07/2020 , 20:17:08,1767,1767
3292,21/07/2020 , 20:32:08,1216,1216
3293,21/07/2020 , 20:47:08,1052,1052
3294,21/07/2020 , 21:02:08,1118,1118
3295,21/07/2020 , 21:17:08,1184,1184
3296,21/07/2020 , 21:32:08,788,788
3297,21/07/2020 , 21:47:08,587,587
3298,21/07/2020 , 22:02:08,543,543
3299,21/07/2020 , 22:17:08,459,459
3300,21/07/2020 , 22:32:08,382,382
3301,21/07/2020 , 22:47:08,270,270
3302,21/07/2020 , 23:02:08,155,155
3303,21/07/2020 , 23:17:08,108,108
3304,21/07/2020 , 23:32:08,50,50
3305,21/07/2020 , 23:47:08,27,27
3306,22/07/2020 , 00:02:08,18,18
3307,22/07/2020 , 00:17:08,9,9
3308,22/07/2020 , 00:32:08,3,3
3309,22/07/2020 , 00:47:08,1,1
3310,22/07/2020 , 01:02:08,0,0
3311,22/07/2020 , 01:17:08,0,0
3312,22/07/2020 , 01:32:08,0,0
3313,22/07/2020 , 01:47:08,0,0
3314,22/07/2020 , 02:02:08,0,0
3315,22/07/2020 , 02:17:08,0,0
3316,22/07/2020 , 02:32:08,0,0
3317,22/07/2020 , 02:47:08,0,0
3318,22/07/2020 , 03:02:08,2,2
3319,22/07/2020 , 03:17:08,2,2
3320,22/07/2020 , 03:32:08,7,7
3321,22/07/2020 , 03:47:08,10,10
3322,22/07/2020 , 04:02:08,15,15
3323,22/07/2020 , 04:17:08,29,29
3324,22/07/2020 , 04:32:08,63,63
3325,22/07/2020 , 04:47:08,103,103
3326,22/07/2020 , 05:02:08,135,135
3327,22/07/2020 , 05:17:08,154,154
3328,22/07/2020 , 05:32:08,210,210
3329,22/07/2020 , 05:47:08,265,265
3330,22/07/2020 , 06:02:08,285,285
3331,22/07/2020 , 06:17:08,346,346
3332,22/07/2020 , 06:32:08,501,501
3333,22/07/2020 , 06:47:08,852,852
3334,22/07/2020 , 07:02:08,965,965
3335,22/07/2020 , 07:17:08,774,774
3336,22/07/2020 , 07:32:08,970,970
3337,22/07/2020 , 07:47:08,950,950
3338,22/07/2020 , 08:02:08,1385,1385
3339,22/07/2020 , 08:17:08,1950,1950
3340,22/07/2020 , 08:32:08,5028,5028
3341,22/07/2020 , 08:47:08,5153,5153
3342,22/07/2020 , 09:02:08,5881,5881
3343,22/07/2020 , 09:17:08,7165,7165
3344,22/07/2020 , 09:32:08,4990,4990
3345,22/07/2020 , 09:47:08,6794,6794
3346,22/07/2020 , 10:02:08,7831,7831
3347,22/07/2020 , 10:17:08,10021,10021
3348,22/07/2020 , 10:32:08,7745,7745
3349,22/07/2020 , 10:47:08,8372,8372
3350,22/07/2020 , 11:02:08,15737,15737
3351,22/07/2020 , 11:17:08,12334,12334
3352,22/07/2020 , 11:32:08,10795,10795
3353,22/07/2020 , 11:47:08,13881,13881
3354,22/07/2020 , 12:02:08,22749,22749
3355,22/07/2020 , 12:17:08,9285,9285
3356,22/07/2020 , 12:32:08,5325,5325
3357,22/07/2020 , 12:47:08,7395,7395
3358,22/07/2020 , 13:02:08,11155,11155
3359,22/07/2020 , 13:17:08,19372,19372
3360,22/07/2020 , 13:32:08,18285,18285
3361,22/07/2020 , 13:47:08,34773,34773
3362,22/07/2020 , 14:02:08,32728,32728
3363,22/07/2020 , 14:17:08,10386,10386
3364,22/07/2020 , 14:32:08,27453,27453
3365,22/07/2020 , 14:47:08,10008,10008
3366,22/07/2020 , 15:02:08,7305,7305
3367,22/07/2020 , 15:17:08,33226,33226
3368,22/07/2020 , 15:32:08,39441,39441
3369,22/07/2020 , 15:47:08,8064,8064
3370,22/07/2020 , 16:02:08,7758,7758
3371,22/07/2020 , 16:17:08,22108,22108
3372,22/07/2020 , 16:32:08,6530,6530
3373,22/07/2020 , 16:47:08,22688,22688
3374,22/07/2020 , 17:02:08,19916,19916
3375,22/07/2020 , 17:17:08,16609,16609
3376,22/07/2020 , 17:32:08,10930,10930
3377,22/07/2020 , 17:47:08,15801,15801
3378,22/07/2020 , 18:02:08,16187,16187
3379,22/07/2020 , 18:17:08,23049,23049
3380,22/07/2020 , 18:32:08,14961,14961
3381,22/07/2020 , 18:47:08,13227,13227
3382,22/07/2020 , 19:02:08,10628,10628
3383,22/07/2020 , 19:17:08,10566,10566
3384,22/07/2020 , 19:32:08,9829,9829
3385,22/07/2020 , 19:47:08,7532,7532
3386,22/07/2020 , 20:02:08,6111,6111
3387,22/07/2020 , 20:17:08,3423,3423
3388,22/07/2020 , 20:32:08,2627,2627
3389,22/07/2020 , 20:47:08,3357,3357
3390,22/07/2020 , 21:02:08,2953,2953
3391,22/07/2020 , 21:17:08,2254,2254
3392,22/07/2020 , 21:32:08,2008,2008
3393,22/07/2020 , 21:47:08,1419,1419
3394,22/07/2020 , 22:02:08,1141,1141
3395,22/07/2020 , 22:17:08,1126,1126
3396,22/07/2020 , 22:32:08,1292,1292
3397,22/07/2020 , 22:47:08,717,717
3398,22/07/2020 , 23:02:08,443,443
3399,22/07/2020 , 23:17:08,303,303
3400,22/07/2020 , 23:32:08,200,200
3401,22/07/2020 , 23:47:08,113,113
3402,23/07/2020 , 00:02:08,61,61
3403,23/07/2020 , 00:17:08,31,31
3404,23/07/2020 , 00:32:08,16,16
3405,23/07/2020 , 00:47:08,8,8
3406,23/07/2020 , 01:02:08,5,5
3407,23/07/2020 , 01:17:08,3,3
3408,23/07/2020 , 01:32:08,3,3
3409,23/07/2020 , 01:47:08,2,2
3410,23/07/2020 , 02:02:08,1,1
3411,23/07/2020 , 02:17:08,2,2
3412,23/07/2020 , 02:32:08,3,3
3413,23/07/2020 , 02:47:08,4,4
3414,23/07/2020 , 03:02:08,5,5
3415,23/07/2020 , 03:17:08,10,10
3416,23/07/2020 , 03:32:08,19,19
3417,23/07/2020 , 03:47:08,38,38
3418,23/07/2020 , 04:02:08,73,73
3419,23/07/2020 , 04:17:08,137,137
3420,23/07/2020 , 04:32:08,230,230
3421,23/07/2020 , 04:47:08,326,326
3422,23/07/2020 , 05:02:08,489,489
3423,23/07/2020 , 05:17:08,622,622
3424,23/07/2020 , 05:32:08,629,629
3425,23/07/2020 , 05:47:08,858,858
3426,23/07/2020 , 06:02:08,1213,1213
3427,23/07/2020 , 06:17:08,1591,1591
3428,23/07/2020 , 06:32:08,2920,2920
3429,23/07/2020 , 06:47:08,4843,4843
3430,23/07/2020 , 07:02:08,3582,3582
3431,23/07/2020 , 07:17:08,3830,3830
3432,23/07/2020 , 07:32:08,4516,4516
3433,23/07/2020 , 07:47:08,5391,5391
3434,23/07/2020 , 08:02:08,7360,7360
3435,23/07/2020 , 08:17:08,9429,9429
3436,23/07/2020 , 08:32:08,11245,11245
3437,23/07/2020 , 08:47:08,12432,12432
3438,23/07/2020 , 09:02:08,12431,12431
3439,23/07/2020 , 09:17:08,16393,16393
3440,23/07/2020 , 09:32:08,10869,10869
3441,23/07/2020 , 09:47:08,6899,6899
3442,23/07/2020 , 10:02:08,6581,6581
3443,23/07/2020 , 10:17:08,13380,13380
3444,23/07/2020 , 10:32:08,13738,13738
3445,23/07/2020 , 10:47:08,12621,12621
3446,23/07/2020 , 11:02:08,9634,9634
3447,23/07/2020 , 11:17:08,9013,9013
3448,23/07/2020 , 11:32:08,12520,12520
3449,23/07/2020 , 11:47:08,16508,16508
3450,23/07/2020 , 12:02:08,21026,21026
3451,23/07/2020 , 12:17:08,16071,16071
3452,23/07/2020 , 12:32:08,26724,26724
3453,23/07/2020 , 12:47:08,29742,29742
3454,23/07/2020 , 13:02:08,23651,23651
3455,23/07/2020 , 13:17:08,21781,21781
3456,23/07/2020 , 13:32:08,39000,39000
3457,23/07/2020 , 13:47:08,9807,9807
3458,23/07/2020 , 14:02:08,37040,37040
3459,23/07/2020 , 14:17:08,37323,37323
3460,23/07/2020 , 14:32:08,28183,28183
3461,23/07/2020 , 14:47:08,33413,33413
3462,23/07/2020 , 15:02:08,15916,15916
3463,23/07/2020 , 15:17:08,29907,29907
3464,23/07/2020 , 15:32:08,37420,37420
3465,23/07/2020 , 15:47:08,38364,38364
3466,23/07/2020 , 16:02:08,36506,36506
3467,23/07/2020 , 16:17:08,37580,37580
3468,23/07/2020 , 16:32:08,20597,20597
3469,23/07/2020 , 16:47:08,26223,26223
3470,23/07/2020 , 17:02:08,23387,23387
3471,23/07/2020 , 17:17:08,23230,23230
3472,23/07/2020 , 17:32:08,17525,17525
3473,23/07/2020 , 17:47:08,20069,20069
3474,23/07/2020 , 18:02:08,18134,18134
3475,23/07/2020 , 18:17:08,19417,19417
3476,23/07/2020 , 18:32:08,11460,11460
3477,23/07/2020 , 18:47:08,11704,11704
3478,23/07/2020 , 19:02:08,8038,8038
3479,23/07/2020 , 19:17:08,7304,7304
3480,23/07/2020 , 19:32:08,5477,5477
3481,23/07/2020 , 19:47:08,5040,5040
3482,23/07/2020 , 20:02:08,6881,6881
3483,23/07/2020 , 20:17:08,5978,5978
3484,23/07/2020 , 20:32:08,5278,5278
3485,23/07/2020 , 20:47:08,3312,3312
3486,23/07/2020 , 21:02:08,1601,1601
3487,23/07/2020 , 21:17:08,1218,1218
3488,23/07/2020 , 21:32:08,1227,1227
3489,23/07/2020 , 21:47:08,777,777
3490,23/07/2020 , 22:02:08,655,655
3491,23/07/2020 , 22:17:08,911,911
3492,23/07/2020 , 22:32:08,860,860
3493,23/07/2020 , 22:47:08,480,480
3494,23/07/2020 , 23:02:08,231,231
3495,23/07/2020 , 23:17:08,178,178
3496,23/07/2020 , 23:32:08,72,72
3497,23/07/2020 , 23:47:08,50,50
3498,24/07/2020 , 00:02:08,31,31
3499,24/07/2020 , 00:17:08,14,14
3500,24/07/2020 , 00:32:08,4,4
3501,24/07/2020 , 00:47:08,4,4
3502,24/07/2020 , 01:02:08,1,1
3503,24/07/2020 , 01:17:08,1,1
3504,24/07/2020 , 01:32:08,1,1
3505,24/07/2020 , 01:47:08,1,1
3506,24/07/2020 , 02:02:08,0,0
3507,24/07/2020 , 02:17:08,0,0
3508,24/07/2020 , 02:32:08,1,1
3509,24/07/2020 , 02:47:08,2,2
3510,24/07/2020 , 03:02:08,3,3
3511,24/07/2020 , 03:17:08,6,6
3512,24/07/2020 , 03:32:08,11,11
3513,24/07/2020 , 03:47:08,23,23
3514,24/07/2020 , 04:02:08,38,38
3515,24/07/2020 , 04:17:08,85,85
3516,24/07/2020 , 04:32:08,168,168
3517,24/07/2020 , 04:47:08,308,308
3518,24/07/2020 , 05:02:08,517,517
3519,24/07/2020 , 05:17:08,727,727
3520,24/07/2020 , 05:32:08,1131,1131
3521,24/07/2020 , 05:47:08,1655,1655
3522,24/07/2020 , 06:02:08,2079,2079
3523,24/07/2020 , 06:17:08,1986,1986
3524,24/07/2020 , 06:32:08,2266,2266
3525,24/07/2020 , 06:47:08,2740,2740
3526,24/07/2020 , 07:02:08,3694,3694
3527,24/07/2020 , 07:17:08,5952,5952
3528,24/07/2020 , 07:32:08,10493,10493
3529,24/07/2020 , 07:47:08,6163,6163
3530,24/07/2020 , 08:02:08,5634,5634
3531,24/07/2020 , 08:17:08,5920,5920
3532,24/07/2020 , 08:32:08,8197,8197
3533,24/07/2020 , 08:47:08,13823,13823
3534,24/07/2020 , 09:02:08,12622,12622
3535,24/07/2020 , 09:17:08,9003,9003
3536,24/07/2020 , 09:32:08,10915,10915
3537,24/07/2020 , 09:47:08,16782,16782
3538,24/07/2020 , 10:02:08,9929,9929
3539,24/07/2020 , 10:17:08,13378,13378
3540,24/07/2020 , 10:32:08,10627,10627
3541,24/07/2020 , 10:47:08,7039,7039
3542,24/07/2020 , 11:02:08,6569,6569
3543,24/07/2020 , 11:17:08,9114,9114
3544,24/07/2020 , 11:32:08,10709,10709
3545,24/07/2020 , 11:47:08,12776,12776
3546,24/07/2020 , 12:02:08,9582,9582
3547,24/07/2020 , 12:17:08,6886,6886
3548,24/07/2020 , 12:32:08,6213,6213
3549,24/07/2020 , 12:47:08,12778,12778
3550,24/07/2020 , 13:02:08,7751,7751
3551,24/07/2020 , 13:17:08,5506,5506
3552,24/07/2020 , 13:32:08,5706,5706
3553,24/07/2020 , 13:47:08,4041,4041
3554,24/07/2020 , 14:02:08,4501,4501
3555,24/07/2020 , 14:17:08,4241,4241
3556,24/07/2020 , 14:32:08,4792,4792
3557,24/07/2020 , 14:47:08,7431,7431
3558,24/07/2020 , 15:02:08,8122,8122
3559,24/07/2020 , 15:17:08,7055,7055
3560,24/07/2020 , 15:32:08,6015,6015
3561,24/07/2020 , 15:47:08,6477,6477
3562,24/07/2020 , 16:02:08,8605,8605
3563,24/07/2020 , 16:17:08,10849,10849
3564,24/07/2020 , 16:32:08,12243,12243
3565,24/07/2020 , 16:47:08,9313,9313
3566,24/07/2020 , 17:02:08,10345,10345
3567,24/07/2020 , 17:17:08,12806,12806
3568,24/07/2020 , 17:32:08,12129,12129
3569,24/07/2020 , 17:47:08,14495,14495
3570,24/07/2020 , 18:02:08,13629,13629
3571,24/07/2020 , 18:17:08,10894,10894
3572,24/07/2020 , 18:32:08,9022,9022
3573,24/07/2020 , 18:47:08,7480,7480
3574,24/07/2020 , 19:02:08,9266,9266
3575,24/07/2020 , 19:17:08,6569,6569
3576,24/07/2020 , 19:32:08,5345,5345
3577,24/07/2020 , 19:47:08,3691,3691
3578,24/07/2020 , 20:02:08,4007,4007
3579,24/07/2020 , 20:17:08,5840,5840
3580,24/07/2020 , 20:32:08,4877,4877
3581,24/07/2020 , 20:47:08,4215,4215
3582,24/07/2020 , 21:02:08,3781,3781
3583,24/07/2020 , 21:17:08,1972,1972
3584,24/07/2020 , 21:32:08,1254,1254
3585,24/07/2020 , 21:47:08,1422,1422
3586,24/07/2020 , 22:02:08,1089,1089
3587,24/07/2020 , 22:17:08,796,796
3588,24/07/2020 , 22:32:08,448,448
3589,24/07/2020 , 22:47:08,356,356
3590,24/07/2020 , 23:02:08,238,238
3591,24/07/2020 , 23:17:08,155,155
3592,24/07/2020 , 23:32:08,95,95
3593,24/07/2020 , 23:47:08,63,63
3594,25/07/2020 , 00:02:08,33,33
3595,25/07/2020 , 00:17:08,15,15
3596,25/07/2020 , 00:32:08,5,5
3597,25/07/2020 , 00:47:08,4,4
3598,25/07/2020 , 01:02:08,1,1
3599,25/07/2020 , 01:17:08,1,1
3600,25/07/2020 , 01:32:08,0,0
3601,25/07/2020 , 01:47:08,0,0
3602,25/07/2020 , 02:02:08,0,0
3603,25/07/2020 , 02:17:08,0,0
3604,25/07/2020 , 02:32:08,1,1
3605,25/07/2020 , 02:47:08,1,1
3606,25/07/2020 , 03:02:08,2,2
3607,25/07/2020 , 03:17:08,3,3
3608,25/07/2020 , 03:32:08,8,8
3609,25/07/2020 , 03:47:08,14,14
3610,25/07/2020 , 04:02:08,28,28
3611,25/07/2020 , 04:17:08,45,45
3612,25/07/2020 , 04:32:08,71,71
3613,25/07/2020 , 04:47:08,111,111
3614,25/07/2020 , 05:02:08,168,168
3615,25/07/2020 , 05:17:08,237,237
3616,25/07/2020 , 05:32:08,243,243
3617,25/07/2020 , 05:47:08,441,441
3618,25/07/2020 , 06:02:08,862,862
3619,25/07/2020 , 06:17:08,1074,1074
3620,25/07/2020 , 06:32:08,1177,1177
3621,25/07/2020 , 06:47:08,1531,1531
3622,25/07/2020 , 07:02:08,1941,1941
3623,25/07/2020 , 07:17:08,2050,2050
3624,25/07/2020 , 07:32:08,2275,2275
3625,25/07/2020 , 07:47:08,2789,2789
3626,25/07/2020 , 08:02:08,3268,3268
3627,25/07/2020 , 08:17:08,3589,3589
3628,25/07/2020 , 08:32:08,4087,4087
3629,25/07/2020 , 08:47:08,4651,4651
3630,25/07/2020 , 09:02:08,4781,4781
3631,25/07/2020 , 09:17:08,4152,4152
3632,25/07/2020 , 09:32:08,4082,4082
3633,25/07/2020 , 09:47:08,3029,3029
3634,25/07/2020 , 10:02:08,4897,4897
3635,25/07/2020 , 10:17:08,9177,9177
3636,25/07/2020 , 10:32:08,7952,7952
3637,25/07/2020 , 10:47:08,8510,8510
3638,25/07/2020 , 11:02:08,11604,11604
3639,25/07/2020 , 11:17:08,11818,11818
3640,25/07/2020 , 11:32:08,12972,12972
3641,25/07/2020 , 11:47:08,14158,14158
3642,25/07/2020 , 12:02:08,10135,10135
3643,25/07/2020 , 12:17:08,5099,5099
3644,25/07/2020 , 12:32:08,5094,5094
3645,25/07/2020 , 12:47:08,6040,6040
3646,25/07/2020 , 13:02:08,10339,10339
3647,25/07/2020 , 13:17:08,28302,28302
3648,25/07/2020 , 13:32:08,16579,16579
3649,25/07/2020 , 13:47:08,18517,18517
3650,25/07/2020 , 14:02:08,20562,20562
3651,25/07/2020 , 14:17:08,21816,21816
3652,25/07/2020 , 14:32:08,27307,27307
3653,25/07/2020 , 14:47:08,28518,28518
3654,25/07/2020 , 15:02:08,23817,23817
3655,25/07/2020 , 15:17:08,19122,19122
3656,25/07/2020 , 15:32:08,16595,16595
3657,25/07/2020 , 15:47:08,15795,15795
3658,25/07/2020 , 16:02:08,15690,15690
3659,25/07/2020 , 16:17:08,14203,14203
3660,25/07/2020 , 16:32:08,14761,14761
3661,25/07/2020 , 16:47:08,14724,14724
3662,25/07/2020 , 17:02:08,12703,12703
3663,25/07/2020 , 17:17:08,10819,10819
3664,25/07/2020 , 17:32:08,10165,10165
3665,25/07/2020 , 17:47:08,11305,11305
3666,25/07/2020 , 18:02:08,15393,15393
3667,25/07/2020 , 18:17:08,20097,20097
3668,25/07/2020 , 18:32:08,15477,15477
3669,25/07/2020 , 18:47:08,12097,12097
3670,25/07/2020 , 19:02:08,9518,9518
3671,25/07/2020 , 19:17:08,7777,7777
3672,25/07/2020 , 19:32:08,8178,8178
3673,25/07/2020 , 19:47:08,7686,7686
3674,25/07/2020 , 20:02:08,7409,7409
3675,25/07/2020 , 20:17:08,7065,7065
3676,25/07/2020 , 20:32:08,6209,6209
3677,25/07/2020 , 20:47:08,5322,5322
3678,25/07/2020 , 21:02:08,4035,4035
3679,25/07/2020 , 21:17:08,3012,3012
3680,25/07/2020 , 21:32:08,2253,2253
3681,25/07/2020 , 21:47:08,1987,1987
3682,25/07/2020 , 22:02:08,1671,1671
3683,25/07/2020 , 22:17:08,921,921
3684,25/07/2020 , 22:32:08,612,612
3685,25/07/2020 , 22:47:08,453,453
3686,25/07/2020 , 23:02:08,328,328
3687,25/07/2020 , 23:17:08,201,201
3688,25/07/2020 , 23:32:08,116,116
3689,25/07/2020 , 23:47:08,69,69
3690,26/07/2020 , 00:02:08,39,39
3691,26/07/2020 , 00:17:08,20,20
3692,26/07/2020 , 00:32:08,9,9
3693,26/07/2020 , 00:47:08,5,5
3694,26/07/2020 , 01:02:08,3,3
3695,26/07/2020 , 01:17:08,1,1
3696,26/07/2020 , 01:32:08,1,1
3697,26/07/2020 , 01:47:08,1,1
3698,26/07/2020 , 02:02:08,1,1
3699,26/07/2020 , 02:17:08,1,1
3700,26/07/2020 , 02:32:08,2,2
3701,26/07/2020 , 02:47:08,2,2
3702,26/07/2020 , 03:02:08,3,3
3703,26/07/2020 , 03:17:08,6,6
3704,26/07/2020 , 03:32:08,10,10
3705,26/07/2020 , 03:47:08,15,15
3706,26/07/2020 , 04:02:08,32,32
3707,26/07/2020 , 04:17:08,74,74
3708,26/07/2020 , 04:32:08,141,141
3709,26/07/2020 , 04:47:08,240,240
3710,26/07/2020 , 05:02:08,357,357
3711,26/07/2020 , 05:17:08,561,561
3712,26/07/2020 , 05:32:08,806,806
3713,26/07/2020 , 05:47:08,1166,1166
3714,26/07/2020 , 06:02:08,1611,1611
3715,26/07/2020 , 06:17:08,2135,2135
3716,26/07/2020 , 06:32:08,2268,2268
3717,26/07/2020 , 06:47:08,2492,2492
3718,26/07/2020 , 07:02:08,2978,2978
3719,26/07/2020 , 07:17:08,4589,4589
3720,26/07/2020 , 07:32:08,8859,8859
3721,26/07/2020 , 07:47:08,10128,10128
3722,26/07/2020 , 08:02:08,8300,8300
3723,26/07/2020 , 08:17:08,13222,13222
3724,26/07/2020 , 08:32:08,14460,14460
3725,26/07/2020 , 08:47:08,23561,23561
3726,26/07/2020 , 09:02:08,13368,13368
3727,26/07/2020 , 09:17:08,9724,9724
3728,26/07/2020 , 09:32:08,11577,11577
3729,26/07/2020 , 09:47:08,16777,16777
3730,26/07/2020 , 10:02:08,16110,16110
3731,26/07/2020 , 10:17:08,16315,16315
3732,26/07/2020 , 10:32:08,22036,22036
3733,26/07/2020 , 10:47:08,31721,31721
3734,26/07/2020 , 11:02:08,23454,23454
3735,26/07/2020 , 11:17:08,7560,7560
3736,26/07/2020 , 11:32:08,5095,5095
3737,26/07/2020 , 11:47:08,7296,7296
3738,26/07/2020 , 12:02:08,28782,28782
3739,26/07/2020 , 12:17:08,37694,37694
3740,26/07/2020 , 12:32:08,26399,26399
3741,26/07/2020 , 12:47:08,13781,13781
3742,26/07/2020 , 13:02:08,24497,24497
3743,26/07/2020 , 13:17:08,21856,21856
3744,26/07/2020 , 13:32:08,18568,18568
3745,26/07/2020 , 13:47:08,27967,27967
3746,26/07/2020 , 14:02:08,37305,37305
3747,26/07/2020 , 14:17:08,45799,45799
3748,26/07/2020 , 14:32:08,20543,20543
3749,26/07/2020 , 14:47:08,6852,6852
3750,26/07/2020 , 15:02:08,9373,9373
3751,26/07/2020 , 15:17:08,14487,14487
3752,26/07/2020 , 15:32:08,14227,14227
3753,26/07/2020 , 15:47:08,21533,21533
3754,26/07/2020 , 16:02:08,37728,37728
3755,26/07/2020 , 16:17:08,36325,36325
3756,26/07/2020 , 16:32:08,35832,35832
3757,26/07/2020 , 16:47:08,35347,35347
3758,26/07/2020 , 17:02:08,26029,26029
3759,26/07/2020 , 17:17:08,23000,23000
3760,26/07/2020 , 17:32:08,17586,17586
3761,26/07/2020 , 17:47:08,9583,9583
3762,26/07/2020 , 18:02:08,20036,20036
3763,26/07/2020 , 18:17:08,16048,16048
3764,26/07/2020 , 18:32:08,11806,11806
3765,26/07/2020 , 18:47:08,7320,7320
3766,26/07/2020 , 19:02:08,8071,8071
3767,26/07/2020 , 19:17:08,6646,6646
3768,26/07/2020 , 19:32:08,8168,8168
3769,26/07/2020 , 19:47:08,4311,4311
3770,26/07/2020 , 20:02:08,3024,3024
3771,26/07/2020 , 20:17:08,3638,3638
3772,26/07/2020 , 20:32:08,4324,4324
3773,26/07/2020 , 20:47:08,2342,2342
3774,26/07/2020 , 21:02:08,1889,1889
3775,26/07/2020 , 21:17:08,1622,1622
3776,26/07/2020 , 21:32:08,3031,3031
3777,26/07/2020 , 21:47:08,2281,2281
3778,26/07/2020 , 22:02:08,1177,1177
3779,26/07/2020 , 22:17:08,702,702
3780,26/07/2020 , 22:32:08,354,354
3781,26/07/2020 , 22:47:08,194,194
3782,26/07/2020 , 23:02:08,117,117
3783,26/07/2020 , 23:17:08,62,62
3784,26/07/2020 , 23:32:08,34,34
3785,26/07/2020 , 23:47:08,25,25
3786,27/07/2020 , 00:02:08,11,11
3787,27/07/2020 , 00:17:08,4,4
3788,27/07/2020 , 00:32:08,2,2
3789,27/07/2020 , 00:47:08,0,0
3790,27/07/2020 , 01:02:08,0,0
3791,27/07/2020 , 01:17:08,0,0
3792,27/07/2020 , 01:32:08,0,0
3793,27/07/2020 , 01:47:08,0,0
3794,27/07/2020 , 02:02:08,0,0
3795,27/07/2020 , 02:17:08,0,0
3796,27/07/2020 , 02:32:08,0,0
3797,27/07/2020 , 02:47:08,0,0
3798,27/07/2020 , 03:02:08,0,0
3799,27/07/2020 , 03:17:08,1,1
3800,27/07/2020 , 03:32:08,3,3
3801,27/07/2020 , 03:47:08,6,6
3802,27/07/2020 , 04:02:08,10,10
3803,27/07/2020 , 04:17:08,16,16
3804,27/07/2020 , 04:32:08,39,39
3805,27/07/2020 , 04:47:08,64,64
3806,27/07/2020 , 05:02:08,47,47
3807,27/07/2020 , 05:17:08,251,251
3808,27/07/2020 , 05:32:08,629,629
3809,27/07/2020 , 05:47:08,701,701
3810,27/07/2020 , 06:02:08,1024,1024
3811,27/07/2020 , 06:17:08,1419,1419
3812,27/07/2020 , 06:32:08,1547,1547
3813,27/07/2020 , 06:47:08,1896,1896
3814,27/07/2020 , 07:02:08,1353,1353
3815,27/07/2020 , 07:17:08,1832,1832
3816,27/07/2020 , 07:32:08,2368,2368
3817,27/07/2020 , 07:47:08,2643,2643
3818,27/07/2020 , 08:02:08,3099,3099
3819,27/07/2020 , 08:17:08,3130,3130
3820,27/07/2020 , 08:32:08,3926,3926
3821,27/07/2020 , 08:47:08,4788,4788
3822,27/07/2020 , 09:02:08,3985,3985
3823,27/07/2020 , 09:17:08,3629,3629
3824,27/07/2020 , 09:32:08,3604,3604
3825,27/07/2020 , 09:47:08,3092,3092
3826,27/07/2020 , 10:02:08,2425,2425
3827,27/07/2020 , 10:17:08,2237,2237
3828,27/07/2020 , 10:32:08,1616,1616
3829,27/07/2020 , 10:47:08,2421,2421
3830,27/07/2020 , 11:02:08,2316,2316
3831,27/07/2020 , 11:17:08,1697,1697
3832,27/07/2020 , 11:32:08,2334,2334
3833,27/07/2020 , 11:47:08,2718,2718
3834,27/07/2020 , 12:02:08,2796,2796
3835,27/07/2020 , 12:17:08,2783,2783
3836,27/07/2020 , 12:32:08,2630,2630
3837,27/07/2020 , 12:47:08,2233,2233
3838,27/07/2020 , 13:02:08,2696,2696
3839,27/07/2020 , 13:17:08,3667,3667
3840,27/07/2020 , 13:32:08,2855,2855
3841,27/07/2020 , 13:47:08,2619,2619
3842,27/07/2020 , 14:02:08,3047,3047
3843,27/07/2020 , 14:17:08,3553,3553
3844,27/07/2020 , 14:32:08,3840,3840
3845,27/07/2020 , 14:47:08,4052,4052
3846,27/07/2020 , 15:02:08,3810,3810
3847,27/07/2020 , 15:17:08,3851,3851
3848,27/07/2020 , 15:32:08,4059,4059
