Site Name ,VAUL,,,
Site Number ,5,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,11616,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
1930,25/06/2020 , 17:45:00,3931,3931
1931,25/06/2020 , 18:00:00,2844,2844
1932,25/06/2020 , 18:15:00,3497,3497
1933,25/06/2020 , 18:30:00,6412,6412
1934,25/06/2020 , 18:45:00,12252,12252
1935,25/06/2020 , 19:00:00,5066,5066
1936,25/06/2020 , 19:15:00,2846,2846
1937,25/06/2020 , 19:30:00,1943,1943
1938,25/06/2020 , 19:45:00,1674,1674
1939,25/06/2020 , 20:00:00,2027,2027
1940,25/06/2020 , 20:15:00,1305,1305
1941,25/06/2020 , 20:30:00,1721,1721
1942,25/06/2020 , 20:45:00,2104,2104
1943,25/06/2020 , 21:00:00,1545,1545
1944,25/06/2020 , 21:15:00,1269,1269
1945,25/06/2020 , 21:30:00,1182,1182
1946,25/06/2020 , 21:45:00,789,789
1947,25/06/2020 , 22:00:00,899,899
1948,25/06/2020 , 22:15:00,709,709
1949,25/06/2020 , 22:30:00,550,550
1950,25/06/2020 , 22:45:00,553,553
1951,25/06/2020 , 23:00:00,486,486
1952,25/06/2020 , 23:15:00,427,427
1953,25/06/2020 , 23:30:00,269,269
1954,25/06/2020 , 23:45:00,203,203
1955,25/06/2020 , 24:00:00,145,145
1956,26/06/2020 , 00:15:00,148,148
1957,26/06/2020 , 00:30:00,150,150
1958,26/06/2020 , 00:45:00,109,109
1959,26/06/2020 , 01:00:00,103,103
1960,26/06/2020 , 01:15:00,86,86
1961,26/06/2020 , 01:30:00,65,65
1962,26/06/2020 , 01:45:00,58,58
1963,26/06/2020 , 02:00:00,55,55
1964,26/06/2020 , 02:15:00,54,54
1965,26/06/2020 , 02:30:00,59,59
1966,26/06/2020 , 02:45:00,69,69
1967,26/06/2020 , 03:00:00,84,84
1968,26/06/2020 , 03:15:00,104,104
1969,26/06/2020 , 03:30:00,132,132
1970,26/06/2020 , 03:45:00,170,170
1971,26/06/2020 , 04:00:00,213,213
1972,26/06/2020 , 04:15:00,264,264
1973,26/06/2020 , 04:30:00,335,335
1974,26/06/2020 , 04:45:00,397,397
1975,26/06/2020 , 05:00:00,481,481
1976,26/06/2020 , 05:15:00,548,548
1977,26/06/2020 , 05:30:00,607,607
1978,26/06/2020 , 05:45:00,667,667
1979,26/06/2020 , 06:00:00,761,761
1980,26/06/2020 , 06:15:00,840,840
1981,26/06/2020 , 06:30:00,942,942
1982,26/06/2020 , 06:45:00,1287,1287
1983,26/06/2020 , 07:00:00,1158,1158
1984,26/06/2020 , 07:15:00,1138,1138
1985,26/06/2020 , 07:30:00,1229,1229
1986,26/06/2020 , 07:45:00,1818,1818
1987,26/06/2020 , 08:00:00,1571,1571
1988,26/06/2020 , 08:15:00,1560,1560
1989,26/06/2020 , 08:30:00,2526,2526
1990,26/06/2020 , 08:45:00,1675,1675
1991,26/06/2020 , 09:00:00,3871,3871
1992,26/06/2020 , 09:15:00,2052,2052
1993,26/06/2020 , 09:30:00,1418,1418
1994,26/06/2020 , 09:45:00,1410,1410
1995,26/06/2020 , 10:00:00,1645,1645
1996,26/06/2020 , 10:15:00,1454,1454
1997,26/06/2020 , 10:30:00,1581,1581
1998,26/06/2020 , 10:45:00,2020,2020
1999,26/06/2020 , 11:00:00,1963,1963
2000,26/06/2020 , 11:15:00,11210,11210
2001,26/06/2020 , 11:30:00,31134,31134
2002,26/06/2020 , 11:45:00,17328,17328
2003,26/06/2020 , 12:00:00,9438,9438
2004,26/06/2020 , 12:15:00,16179,16179
2005,26/06/2020 , 12:30:00,13230,13230
2006,26/06/2020 , 12:45:00,11655,11655
2007,26/06/2020 , 13:00:00,10556,10556
2008,26/06/2020 , 13:15:00,11945,11945
2009,26/06/2020 , 13:30:00,12771,12771
2010,26/06/2020 , 13:45:00,23906,23906
2011,26/06/2020 , 14:00:00,18414,18414
2012,26/06/2020 , 14:15:00,33014,33014
2013,26/06/2020 , 14:30:00,6174,6174
2014,26/06/2020 , 14:45:00,2600,2600
2015,26/06/2020 , 15:00:00,30652,30652
2016,26/06/2020 , 15:15:00,48399,48399
2017,26/06/2020 , 15:30:00,45806,45806
2018,26/06/2020 , 15:45:00,26044,26044
2019,26/06/2020 , 16:00:00,4992,4992
2020,26/06/2020 , 16:15:00,7389,7389
2021,26/06/2020 , 16:30:00,23771,23771
2022,26/06/2020 , 16:45:00,10262,10262
2023,26/06/2020 , 17:00:00,10975,10975
2024,26/06/2020 , 17:15:00,7213,7213
2025,26/06/2020 , 17:30:00,7246,7246
2026,26/06/2020 , 17:45:00,9966,9966
2027,26/06/2020 , 18:00:00,2933,2933
2028,26/06/2020 , 18:15:00,3135,3135
2029,26/06/2020 , 18:30:00,14257,14257
2030,26/06/2020 , 18:45:00,12816,12816
2031,26/06/2020 , 19:00:00,8710,8710
2032,26/06/2020 , 19:15:00,2637,2637
2033,26/06/2020 , 19:30:00,10348,10348
2034,26/06/2020 , 19:45:00,2556,2556
2035,26/06/2020 , 20:00:00,2713,2713
2036,26/06/2020 , 20:15:00,7040,7040
2037,26/06/2020 , 20:30:00,9896,9896
2038,26/06/2020 , 20:45:00,7241,7241
2039,26/06/2020 , 21:00:00,3307,3307
2040,26/06/2020 , 21:15:00,2923,2923
2041,26/06/2020 , 21:30:00,1536,1536
2042,26/06/2020 , 21:45:00,1483,1483
2043,26/06/2020 , 22:00:00,1306,1306
2044,26/06/2020 , 22:15:00,991,991
2045,26/06/2020 , 22:30:00,1022,1022
2046,26/06/2020 , 22:45:00,840,840
2047,26/06/2020 , 23:00:00,634,634
2048,26/06/2020 , 23:15:00,542,542
2049,26/06/2020 , 23:30:00,451,451
2050,26/06/2020 , 23:45:00,378,378
2051,26/06/2020 , 24:00:00,298,298
2052,27/06/2020 , 00:15:00,231,231
2053,27/06/2020 , 00:30:00,184,184
2054,27/06/2020 , 00:45:00,144,144
2055,27/06/2020 , 01:00:00,117,117
2056,27/06/2020 , 01:15:00,97,97
2057,27/06/2020 , 01:30:00,82,82
2058,27/06/2020 , 01:45:00,73,73
2059,27/06/2020 , 02:00:00,69,69
2060,27/06/2020 , 02:15:00,70,70
2061,27/06/2020 , 02:30:00,75,75
2062,27/06/2020 , 02:45:00,87,87
2063,27/06/2020 , 03:00:00,105,105
2064,27/06/2020 , 03:15:00,132,132
2065,27/06/2020 , 03:30:00,167,167
2066,27/06/2020 , 03:45:00,211,211
2067,27/06/2020 , 04:00:00,271,271
2068,27/06/2020 , 04:15:00,343,343
2069,27/06/2020 , 04:30:00,418,418
2070,27/06/2020 , 04:45:00,523,523
2071,27/06/2020 , 05:00:00,655,655
2072,27/06/2020 , 05:15:00,757,757
2073,27/06/2020 , 05:30:00,814,814
2074,27/06/2020 , 05:45:00,891,891
2075,27/06/2020 , 06:00:00,1005,1005
2076,27/06/2020 , 06:15:00,1068,1068
2077,27/06/2020 , 06:30:00,1127,1127
2078,27/06/2020 , 06:45:00,1355,1355
2079,27/06/2020 , 07:00:00,1749,1749
2080,27/06/2020 , 07:15:00,2435,2435
2081,27/06/2020 , 07:30:00,1861,1861
2082,27/06/2020 , 07:45:00,2419,2419
2083,27/06/2020 , 08:00:00,1947,1947
2084,27/06/2020 , 08:15:00,2229,2229
2085,27/06/2020 , 08:30:00,3253,3253
2086,27/06/2020 , 08:45:00,2351,2351
2087,27/06/2020 , 09:00:00,4262,4262
2088,27/06/2020 , 09:15:00,2243,2243
2089,27/06/2020 , 09:30:00,2471,2471
2090,27/06/2020 , 09:45:00,3671,3671
2091,27/06/2020 , 10:00:00,4442,4442
2092,27/06/2020 , 10:15:00,4100,4100
2093,27/06/2020 , 10:30:00,4366,4366
2094,27/06/2020 , 10:45:00,5069,5069
2095,27/06/2020 , 11:00:00,4348,4348
2096,27/06/2020 , 11:15:00,5501,5501
2097,27/06/2020 , 11:30:00,3456,3456
2098,27/06/2020 , 11:45:00,2424,2424
2099,27/06/2020 , 12:00:00,3602,3602
2100,27/06/2020 , 12:15:00,6752,6752
2101,27/06/2020 , 12:30:00,3070,3070
2102,27/06/2020 , 12:45:00,3548,3548
2103,27/06/2020 , 13:00:00,17908,17908
2104,27/06/2020 , 13:15:00,7216,7216
2105,27/06/2020 , 13:30:00,18569,18569
2106,27/06/2020 , 13:45:00,23581,23581
2107,27/06/2020 , 14:00:00,7663,7663
2108,27/06/2020 , 14:15:00,7260,7260
2109,27/06/2020 , 14:30:00,37178,37178
2110,27/06/2020 , 14:45:00,45681,45681
2111,27/06/2020 , 15:00:00,47077,47077
2112,27/06/2020 , 15:15:00,26366,26366
2113,27/06/2020 , 15:30:00,45591,45591
2114,27/06/2020 , 15:45:00,40764,40764
2115,27/06/2020 , 16:00:00,30177,30177
2116,27/06/2020 , 16:15:00,14290,14290
2117,27/06/2020 , 16:30:00,23153,23153
2118,27/06/2020 , 16:45:00,21225,21225
2119,27/06/2020 , 17:00:00,13762,13762
2120,27/06/2020 , 17:15:00,7369,7369
2121,27/06/2020 , 17:30:00,9303,9303
2122,27/06/2020 , 17:45:00,7469,7469
2123,27/06/2020 , 18:00:00,4023,4023
2124,27/06/2020 , 18:15:00,4437,4437
2125,27/06/2020 , 18:30:00,12619,12619
2126,27/06/2020 , 18:45:00,12485,12485
2127,27/06/2020 , 19:00:00,9545,9545
2128,27/06/2020 , 19:15:00,3432,3432
2129,27/06/2020 , 19:30:00,9105,9105
2130,27/06/2020 , 19:45:00,3169,3169
2131,27/06/2020 , 20:00:00,3370,3370
2132,27/06/2020 , 20:15:00,5799,5799
2133,27/06/2020 , 20:30:00,7026,7026
2134,27/06/2020 , 20:45:00,5638,5638
2135,27/06/2020 , 21:00:00,3516,3516
2136,27/06/2020 , 21:15:00,3152,3152
2137,27/06/2020 , 21:30:00,2393,2393
2138,27/06/2020 , 21:45:00,2140,2140
2139,27/06/2020 , 22:00:00,2067,2067
2140,27/06/2020 , 22:15:00,2008,2008
2141,27/06/2020 , 22:30:00,1660,1660
2142,27/06/2020 , 22:45:00,1297,1297
2143,27/06/2020 , 23:00:00,941,941
2144,27/06/2020 , 23:15:00,792,792
2145,27/06/2020 , 23:30:00,642,642
2146,27/06/2020 , 23:45:00,481,481
2147,27/06/2020 , 24:00:00,338,338
2148,28/06/2020 , 00:15:00,190,190
2149,28/06/2020 , 00:30:00,138,138
2150,28/06/2020 , 00:45:00,107,107
2151,28/06/2020 , 01:00:00,85,85
2152,28/06/2020 , 01:15:00,69,69
2153,28/06/2020 , 01:30:00,58,58
2154,28/06/2020 , 01:45:00,53,53
2155,28/06/2020 , 02:00:00,49,49
2156,28/06/2020 , 02:15:00,53,53
2157,28/06/2020 , 02:30:00,57,57
2158,28/06/2020 , 02:45:00,65,65
2159,28/06/2020 , 03:00:00,77,77
2160,28/06/2020 , 03:15:00,93,93
2161,28/06/2020 , 03:30:00,121,121
2162,28/06/2020 , 03:45:00,165,165
2163,28/06/2020 , 04:00:00,201,201
2164,28/06/2020 , 04:15:00,306,306
2165,28/06/2020 , 04:30:00,568,568
2166,28/06/2020 , 04:45:00,800,800
2167,28/06/2020 , 05:00:00,814,814
2168,28/06/2020 , 05:15:00,1015,1015
2169,28/06/2020 , 05:30:00,1438,1438
2170,28/06/2020 , 05:45:00,1587,1587
2171,28/06/2020 , 06:00:00,2011,2011
2172,28/06/2020 , 06:15:00,2621,2621
2173,28/06/2020 , 06:30:00,3059,3059
2174,28/06/2020 , 06:45:00,2946,2946
2175,28/06/2020 , 07:00:00,3277,3277
2176,28/06/2020 , 07:15:00,3195,3195
2177,28/06/2020 , 07:30:00,3005,3005
2178,28/06/2020 , 07:45:00,4480,4480
2179,28/06/2020 , 08:00:00,3762,3762
2180,28/06/2020 , 08:15:00,2335,2335
2181,28/06/2020 , 08:30:00,3020,3020
2182,28/06/2020 , 08:45:00,2207,2207
2183,28/06/2020 , 09:00:00,3756,3756
2184,28/06/2020 , 09:15:00,2460,2460
2185,28/06/2020 , 09:30:00,2239,2239
2186,28/06/2020 , 09:45:00,2148,2148
2187,28/06/2020 , 10:00:00,3582,3582
2188,28/06/2020 , 10:15:00,7532,7532
2189,28/06/2020 , 10:30:00,8901,8901
2190,28/06/2020 , 10:45:00,9496,9496
2191,28/06/2020 , 11:00:00,9139,9139
2192,28/06/2020 , 11:15:00,8543,8543
2193,28/06/2020 , 11:30:00,7859,7859
2194,28/06/2020 , 11:45:00,7602,7602
2195,28/06/2020 , 12:00:00,7486,7486
2196,28/06/2020 , 12:15:00,9068,9068
2197,28/06/2020 , 12:30:00,10676,10676
2198,28/06/2020 , 12:45:00,16743,16743
2199,28/06/2020 , 13:00:00,17013,17013
2200,28/06/2020 , 13:15:00,14484,14484
2201,28/06/2020 , 13:30:00,19213,19213
2202,28/06/2020 , 13:45:00,29602,29602
2203,28/06/2020 , 14:00:00,17717,17717
2204,28/06/2020 , 14:15:00,9968,9968
2205,28/06/2020 , 14:30:00,9761,9761
2206,28/06/2020 , 14:45:00,8600,8600
2207,28/06/2020 , 15:00:00,8761,8761
2208,28/06/2020 , 15:15:00,9245,9245
2209,28/06/2020 , 15:30:00,9420,9420
2210,28/06/2020 , 15:45:00,8376,8376
2211,28/06/2020 , 16:00:00,6526,6526
2212,28/06/2020 , 16:15:00,5158,5158
2213,28/06/2020 , 16:30:00,5258,5258
2214,28/06/2020 , 16:45:00,3552,3552
2215,28/06/2020 , 17:00:00,2354,2354
2216,28/06/2020 , 17:15:00,3164,3164
2217,28/06/2020 , 17:30:00,2698,2698
2218,28/06/2020 , 17:45:00,3166,3166
2219,28/06/2020 , 18:00:00,3597,3597
2220,28/06/2020 , 18:15:00,2771,2771
2221,28/06/2020 , 18:30:00,2417,2417
2222,28/06/2020 , 18:45:00,2105,2105
2223,28/06/2020 , 19:00:00,1751,1751
2224,28/06/2020 , 19:15:00,1660,1660
2225,28/06/2020 , 19:30:00,1688,1688
2226,28/06/2020 , 19:45:00,1720,1720
2227,28/06/2020 , 20:00:00,1486,1486
2228,28/06/2020 , 20:15:00,1017,1017
2229,28/06/2020 , 20:30:00,871,871
2230,28/06/2020 , 20:45:00,1157,1157
2231,28/06/2020 , 21:00:00,1346,1346
2232,28/06/2020 , 21:15:00,1163,1163
2233,28/06/2020 , 21:30:00,941,941
2234,28/06/2020 , 21:45:00,777,777
2235,28/06/2020 , 22:00:00,443,443
2236,28/06/2020 , 22:15:00,285,285
2237,28/06/2020 , 22:30:00,240,240
2238,28/06/2020 , 22:45:00,283,283
2239,28/06/2020 , 23:00:00,195,195
2240,28/06/2020 , 23:15:00,94,94
2241,28/06/2020 , 23:30:00,104,104
2242,28/06/2020 , 23:45:00,111,111
2243,28/06/2020 , 24:00:00,92,92
2244,29/06/2020 , 00:15:00,75,75
2245,29/06/2020 , 00:30:00,59,59
2246,29/06/2020 , 00:45:00,41,41
2247,29/06/2020 , 01:00:00,27,27
2248,29/06/2020 , 01:15:00,18,18
2249,29/06/2020 , 01:30:00,14,14
2250,29/06/2020 , 01:45:00,11,11
2251,29/06/2020 , 02:00:00,9,9
2252,29/06/2020 , 02:15:00,8,8
2253,29/06/2020 , 02:30:00,11,11
2254,29/06/2020 , 02:45:00,13,13
2255,29/06/2020 , 03:00:00,13,13
2256,29/06/2020 , 03:15:00,22,22
2257,29/06/2020 , 03:30:00,56,56
2258,29/06/2020 , 03:45:00,79,79
2259,29/06/2020 , 04:00:00,110,110
2260,29/06/2020 , 04:15:00,182,182
2261,29/06/2020 , 04:30:00,240,240
2262,29/06/2020 , 04:45:00,285,285
2263,29/06/2020 , 05:00:00,455,455
2264,29/06/2020 , 05:15:00,682,682
2265,29/06/2020 , 05:30:00,859,859
2266,29/06/2020 , 05:45:00,801,801
2267,29/06/2020 , 06:00:00,783,783
2268,29/06/2020 , 06:15:00,841,841
2269,29/06/2020 , 06:30:00,1257,1257
2270,29/06/2020 , 06:45:00,1344,1344
2271,29/06/2020 , 07:00:00,1990,1990
2272,29/06/2020 , 07:15:00,993,993
2273,29/06/2020 , 07:30:00,1282,1282
2274,29/06/2020 , 07:45:00,2559,2559
2275,29/06/2020 , 08:00:00,3519,3519
2276,29/06/2020 , 08:15:00,3022,3022
2277,29/06/2020 , 08:30:00,2831,2831
2278,29/06/2020 , 08:45:00,3539,3539
2279,29/06/2020 , 09:00:00,4532,4532
2280,29/06/2020 , 09:15:00,4662,4662
2281,29/06/2020 , 09:30:00,4840,4840
2282,29/06/2020 , 09:45:00,4469,4469
2283,29/06/2020 , 10:00:00,3825,3825
2284,29/06/2020 , 10:15:00,5507,5507
2285,29/06/2020 , 10:30:00,4760,4760
2286,29/06/2020 , 10:45:00,7119,7119
2287,29/06/2020 , 11:00:00,6441,6441
2288,29/06/2020 , 11:15:00,3966,3966
2289,29/06/2020 , 11:30:00,3533,3533
2290,29/06/2020 , 11:45:00,7515,7515
2291,29/06/2020 , 12:00:00,20549,20549
2292,29/06/2020 , 12:15:00,9705,9705
2293,29/06/2020 , 12:30:00,7727,7727
2294,29/06/2020 , 12:45:00,5561,5561
2295,29/06/2020 , 13:00:00,10666,10666
2296,29/06/2020 , 13:15:00,10129,10129
2297,29/06/2020 , 13:30:00,12564,12564
2298,29/06/2020 , 13:45:00,9866,9866
2299,29/06/2020 , 14:00:00,15087,15087
2300,29/06/2020 , 14:15:00,5014,5014
2301,29/06/2020 , 14:30:00,5696,5696
2302,29/06/2020 , 14:45:00,6354,6354
2303,29/06/2020 , 15:00:00,7950,7950
2304,29/06/2020 , 15:15:00,9445,9445
2305,29/06/2020 , 15:30:00,9407,9407
2306,29/06/2020 , 15:45:00,7517,7517
2307,29/06/2020 , 16:00:00,8326,8326
2308,29/06/2020 , 16:15:00,8223,8223
2309,29/06/2020 , 16:30:00,4560,4560
2310,29/06/2020 , 16:45:00,7510,7510
2311,29/06/2020 , 17:00:00,7293,7293
2312,29/06/2020 , 17:15:00,8427,8427
2313,29/06/2020 , 17:30:00,5260,5260
2314,29/06/2020 , 17:45:00,3960,3960
2315,29/06/2020 , 18:00:00,4308,4308
2316,29/06/2020 , 18:15:00,5292,5292
2317,29/06/2020 , 18:30:00,3165,3165
2318,29/06/2020 , 18:45:00,3825,3825
2319,29/06/2020 , 19:00:00,2550,2550
2320,29/06/2020 , 19:15:00,1199,1199
2321,29/06/2020 , 19:30:00,1126,1126
2322,29/06/2020 , 19:45:00,1146,1146
2323,29/06/2020 , 20:00:00,971,971
2324,29/06/2020 , 20:15:00,904,904
2325,29/06/2020 , 20:30:00,1053,1053
2326,29/06/2020 , 20:45:00,961,961
2327,29/06/2020 , 21:00:00,983,983
2328,29/06/2020 , 21:15:00,1163,1163
2329,29/06/2020 , 21:30:00,836,836
2330,29/06/2020 , 21:45:00,1044,1044
2331,29/06/2020 , 22:00:00,1223,1223
2332,29/06/2020 , 22:15:00,1368,1368
2333,29/06/2020 , 22:30:00,1185,1185
2334,29/06/2020 , 22:45:00,689,689
2335,29/06/2020 , 23:00:00,433,433
2336,29/06/2020 , 23:15:00,358,358
2337,29/06/2020 , 23:30:00,446,446
2338,29/06/2020 , 23:45:00,318,318
2339,29/06/2020 , 24:00:00,210,210
2340,30/06/2020 , 00:15:00,166,166
2341,30/06/2020 , 00:30:00,147,147
2342,30/06/2020 , 00:45:00,114,114
2343,30/06/2020 , 01:00:00,67,67
2344,30/06/2020 , 01:15:00,39,39
2345,30/06/2020 , 01:30:00,41,41
2346,30/06/2020 , 01:45:00,29,29
2347,30/06/2020 , 02:00:00,29,29
2348,30/06/2020 , 02:15:00,36,36
2349,30/06/2020 , 02:30:00,35,35
2350,30/06/2020 , 02:45:00,40,40
2351,30/06/2020 , 03:00:00,65,65
2352,30/06/2020 , 03:15:00,116,116
2353,30/06/2020 , 03:30:00,138,138
2354,30/06/2020 , 03:45:00,109,109
2355,30/06/2020 , 04:00:00,140,140
2356,30/06/2020 , 04:15:00,171,171
2357,30/06/2020 , 04:30:00,284,284
2358,30/06/2020 , 04:45:00,677,677
2359,30/06/2020 , 05:00:00,817,817
2360,30/06/2020 , 05:15:00,1052,1052
2361,30/06/2020 , 05:30:00,1054,1054
2362,30/06/2020 , 05:45:00,988,988
2363,30/06/2020 , 06:00:00,1294,1294
2364,30/06/2020 , 06:15:00,1207,1207
2365,30/06/2020 , 06:30:00,1501,1501
2366,30/06/2020 , 06:45:00,1941,1941
2367,30/06/2020 , 07:00:00,2092,2092
2368,30/06/2020 , 07:15:00,1685,1685
2369,30/06/2020 , 07:30:00,1432,1432
2370,30/06/2020 , 07:45:00,2349,2349
2371,30/06/2020 , 08:00:00,2976,2976
2372,30/06/2020 , 08:15:00,1847,1847
2373,30/06/2020 , 08:30:00,3984,3984
2374,30/06/2020 , 08:45:00,2570,2570
2375,30/06/2020 , 09:00:00,2198,2198
2376,30/06/2020 , 09:15:00,3763,3763
2377,30/06/2020 , 09:30:00,4124,4124
2378,30/06/2020 , 09:45:00,3858,3858
2379,30/06/2020 , 10:00:00,3277,3277
2380,30/06/2020 , 10:15:00,4966,4966
2381,30/06/2020 , 10:30:00,5914,5914
2382,30/06/2020 , 10:45:00,4542,4542
2383,30/06/2020 , 11:00:00,6143,6143
2384,30/06/2020 , 11:15:00,13615,13615
2385,30/06/2020 , 11:30:00,36781,36781
2386,30/06/2020 , 11:45:00,22170,22170
2387,30/06/2020 , 12:00:00,5220,5220
2388,30/06/2020 , 12:15:00,7314,7314
2389,30/06/2020 , 12:30:00,6871,6871
2390,30/06/2020 , 12:45:00,11308,11308
2391,30/06/2020 , 13:00:00,20474,20474
2392,30/06/2020 , 13:15:00,5523,5523
2393,30/06/2020 , 13:30:00,6868,6868
2394,30/06/2020 , 13:45:00,11255,11255
2395,30/06/2020 , 14:00:00,6167,6167
2396,30/06/2020 , 14:15:00,11504,11504
2397,30/06/2020 , 14:30:00,17206,17206
2398,30/06/2020 , 14:45:00,24399,24399
2399,30/06/2020 , 15:00:00,25040,25040
2400,30/06/2020 , 15:15:00,24634,24634
2401,30/06/2020 , 15:30:00,23329,23329
2402,30/06/2020 , 15:45:00,6443,6443
2403,30/06/2020 , 16:00:00,14515,14515
2404,30/06/2020 , 16:15:00,10072,10072
2405,30/06/2020 , 16:30:00,10756,10756
2406,30/06/2020 , 16:45:00,7770,7770
2407,30/06/2020 , 17:00:00,4370,4370
2408,30/06/2020 , 17:15:00,1827,1827
2409,30/06/2020 , 17:30:00,4323,4323
2410,30/06/2020 , 17:45:00,5630,5630
2411,30/06/2020 , 18:00:00,6360,6360
2412,30/06/2020 , 18:15:00,5248,5248
2413,30/06/2020 , 18:30:00,8234,8234
2414,30/06/2020 , 18:45:00,11323,11323
2415,30/06/2020 , 19:00:00,5623,5623
2416,30/06/2020 , 19:15:00,511,511
2417,30/06/2020 , 19:30:00,929,929
2418,30/06/2020 , 19:45:00,4979,4979
2419,30/06/2020 , 20:00:00,3920,3920
2420,30/06/2020 , 20:15:00,4572,4572
2421,30/06/2020 , 20:30:00,2757,2757
2422,30/06/2020 , 20:45:00,2567,2567
2423,30/06/2020 , 21:00:00,3369,3369
2424,30/06/2020 , 21:15:00,2356,2356
2425,30/06/2020 , 21:30:00,1322,1322
2426,30/06/2020 , 21:45:00,1170,1170
2427,30/06/2020 , 22:00:00,1028,1028
2428,30/06/2020 , 22:15:00,892,892
2429,30/06/2020 , 22:30:00,754,754
2430,30/06/2020 , 22:45:00,624,624
2431,30/06/2020 , 23:00:00,530,530
2432,30/06/2020 , 23:15:00,449,449
2433,30/06/2020 , 23:30:00,374,374
2434,30/06/2020 , 23:45:00,302,302
2435,30/06/2020 , 24:00:00,238,238
2436,1/7/2020, 00:15:00,186,186
2437,1/7/2020, 00:30:00,141,141
2438,1/7/2020, 00:45:00,108,108
2439,1/7/2020, 01:00:00,83,83
2440,1/7/2020, 01:15:00,66,66
2441,1/7/2020, 01:30:00,56,56
2442,1/7/2020, 01:45:00,49,49
2443,1/7/2020, 02:00:00,46,46
2444,1/7/2020, 02:15:00,47,47
2445,1/7/2020, 02:30:00,52,52
2446,1/7/2020, 02:45:00,62,62
2447,1/7/2020, 03:00:00,76,76
2448,1/7/2020, 03:15:00,97,97
2449,1/7/2020, 03:30:00,126,126
2450,1/7/2020, 03:45:00,164,164
2451,1/7/2020, 04:00:00,212,212
2452,1/7/2020, 04:15:00,269,269
2453,1/7/2020, 04:30:00,344,344
2454,1/7/2020, 04:45:00,469,469
2455,1/7/2020, 05:00:00,605,605
2456,1/7/2020, 05:15:00,790,790
2457,1/7/2020, 05:30:00,936,936
2458,1/7/2020, 05:45:00,1112,1112
2459,1/7/2020, 06:00:00,982,982
2460,1/7/2020, 06:15:00,1119,1119
2461,1/7/2020, 06:30:00,1148,1148
2462,1/7/2020, 06:45:00,1232,1232
2463,1/7/2020, 07:00:00,1533,1533
2464,1/7/2020, 07:15:00,1872,1872
2465,1/7/2020, 07:30:00,1851,1851
2466,1/7/2020, 07:45:00,2033,2033
2467,1/7/2020, 08:00:00,2443,2443
2468,1/7/2020, 08:15:00,3065,3065
2469,1/7/2020, 08:30:00,4335,4335
2470,1/7/2020, 08:45:00,3976,3976
2471,1/7/2020, 09:00:00,4397,4397
2472,1/7/2020, 09:15:00,3434,3434
2473,1/7/2020, 09:30:00,2725,2725
2474,1/7/2020, 09:45:00,2917,2917
2475,1/7/2020, 10:00:00,3586,3586
2476,1/7/2020, 10:15:00,4577,4577
2477,1/7/2020, 10:30:00,4969,4969
2478,1/7/2020, 10:45:00,5219,5219
2479,1/7/2020, 11:00:00,4213,4213
2480,1/7/2020, 11:15:00,11755,11755
2481,1/7/2020, 11:30:00,35976,35976
2482,1/7/2020, 11:45:00,22485,22485
2483,1/7/2020, 12:00:00,42327,42327
2484,1/7/2020, 12:15:00,14911,14911
2485,1/7/2020, 12:30:00,40737,40737
2486,1/7/2020, 12:45:00,40509,40509
2487,1/7/2020, 13:00:00,8816,8816
2488,1/7/2020, 13:15:00,7476,7476
2489,1/7/2020, 13:30:00,16059,16059
2490,1/7/2020, 13:45:00,35686,35686
2491,1/7/2020, 14:00:00,11771,11771
2492,1/7/2020, 14:15:00,9033,9033
2493,1/7/2020, 14:30:00,22564,22564
2494,1/7/2020, 14:45:00,22878,22878
2495,1/7/2020, 15:00:00,39440,39440
2496,1/7/2020, 15:15:00,19587,19587
2497,1/7/2020, 15:30:00,17658,17658
2498,1/7/2020, 15:45:00,11792,11792
2499,1/7/2020, 16:00:00,6096,6096
2500,1/7/2020, 16:15:00,4580,4580
2501,1/7/2020, 16:30:00,6767,6767
2502,1/7/2020, 16:45:00,8825,8825
2503,1/7/2020, 17:00:00,12356,12356
2504,1/7/2020, 17:15:00,9712,9712
2505,1/7/2020, 17:30:00,8492,8492
2506,1/7/2020, 17:45:00,7695,7695
2507,1/7/2020, 18:00:00,7000,7000
2508,1/7/2020, 18:15:00,7419,7419
2509,1/7/2020, 18:30:00,5874,5874
2510,1/7/2020, 18:45:00,5084,5084
2511,1/7/2020, 19:00:00,4175,4175
2512,1/7/2020, 19:15:00,3861,3861
2513,1/7/2020, 19:30:00,3997,3997
2514,1/7/2020, 19:45:00,3660,3660
2515,1/7/2020, 20:00:00,3119,3119
2516,1/7/2020, 20:15:00,2405,2405
2517,1/7/2020, 20:30:00,1721,1721
2518,1/7/2020, 20:45:00,1236,1236
2519,1/7/2020, 21:00:00,1071,1071
2520,1/7/2020, 21:15:00,1017,1017
2521,1/7/2020, 21:30:00,922,922
2522,1/7/2020, 21:45:00,913,913
2523,1/7/2020, 22:00:00,997,997
2524,1/7/2020, 22:15:00,1305,1305
2525,1/7/2020, 22:30:00,1530,1530
2526,1/7/2020, 22:45:00,1069,1069
2527,1/7/2020, 23:00:00,814,814
