Site Name ,FRCH
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11615


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

348,06/08/2022 , 03:45:00,0,0
349,06/08/2022 , 04:00:00,0,0
350,06/08/2022 , 04:15:00,0,0
351,06/08/2022 , 04:30:00,3,3
352,06/08/2022 , 04:45:00,8,8
353,06/08/2022 , 05:00:00,27,27
354,06/08/2022 , 05:15:00,48,48
355,06/08/2022 , 05:30:00,83,83
356,06/08/2022 , 05:45:00,122,122
357,06/08/2022 , 06:00:00,209,209
358,06/08/2022 , 06:15:00,363,363
359,06/08/2022 , 06:30:00,468,468
360,06/08/2022 , 06:45:00,913,913
361,06/08/2022 , 07:00:00,1847,1847
362,06/08/2022 , 07:15:00,991,991
363,06/08/2022 , 07:30:00,1320,1320
364,06/08/2022 , 07:45:00,1432,1432
365,06/08/2022 , 08:00:00,1369,1369
366,06/08/2022 , 08:15:00,2439,2439
367,06/08/2022 , 08:30:00,2764,2764
368,06/08/2022 , 08:45:00,3387,3387
369,06/08/2022 , 09:00:00,3960,3960
370,06/08/2022 , 09:15:00,5545,5545
371,06/08/2022 , 09:30:00,3517,3517
372,06/08/2022 , 09:45:00,4073,4073
373,06/08/2022 , 10:00:00,4293,4293
374,06/08/2022 , 10:15:00,4464,4464
375,06/08/2022 , 10:30:00,5164,5164
376,06/08/2022 , 10:45:00,6374,6374
377,06/08/2022 , 11:00:00,4543,4543
378,06/08/2022 , 11:15:00,4837,4837
379,06/08/2022 , 11:30:00,5180,5180
380,06/08/2022 , 11:45:00,8076,8076
381,06/08/2022 , 12:00:00,9583,9583
382,06/08/2022 , 12:15:00,9586,9586
383,06/08/2022 , 12:30:00,10612,10612
384,06/08/2022 , 12:45:00,13143,13143
385,06/08/2022 , 13:00:00,13243,13243
386,06/08/2022 , 13:15:00,12365,12365
387,06/08/2022 , 13:30:00,11850,11850
388,06/08/2022 , 13:45:00,11978,11978
389,06/08/2022 , 14:00:00,13754,13754
390,06/08/2022 , 14:15:00,10587,10587
391,06/08/2022 , 14:30:00,13168,13168
392,06/08/2022 , 14:45:00,15713,15713
393,06/08/2022 , 15:00:00,13269,13269
394,06/08/2022 , 15:15:00,13005,13005
395,06/08/2022 , 15:30:00,10174,10174
396,06/08/2022 , 15:45:00,11972,11972
397,06/08/2022 , 16:00:00,13809,13809
398,06/08/2022 , 16:15:00,15714,15714
399,06/08/2022 , 16:30:00,12175,12175
400,06/08/2022 , 16:45:00,9957,9957
401,06/08/2022 , 17:00:00,9137,9137
402,06/08/2022 , 17:15:00,6066,6066
403,06/08/2022 , 17:30:00,8585,8585
404,06/08/2022 , 17:45:00,6067,6067
405,06/08/2022 , 18:00:00,5873,5873
406,06/08/2022 , 18:15:00,2860,2860
407,06/08/2022 , 18:30:00,6223,6223
408,06/08/2022 , 18:45:00,7668,7668
409,06/08/2022 , 19:00:00,9851,9851
410,06/08/2022 , 19:15:00,3473,3473
411,06/08/2022 , 19:30:00,6896,6896
412,06/08/2022 , 19:45:00,3110,3110
413,06/08/2022 , 20:00:00,942,942
414,06/08/2022 , 20:15:00,6074,6074
415,06/08/2022 , 20:30:00,3151,3151
416,06/08/2022 , 20:45:00,2700,2700
417,06/08/2022 , 21:00:00,2710,2710
418,06/08/2022 , 21:15:00,2284,2284
419,06/08/2022 , 21:30:00,1402,1402
420,06/08/2022 , 21:45:00,990,990
421,06/08/2022 , 22:00:00,441,441
422,06/08/2022 , 22:15:00,249,249
423,06/08/2022 , 22:30:00,170,170
424,06/08/2022 , 22:45:00,99,99
425,06/08/2022 , 23:00:00,40,40
426,06/08/2022 , 23:15:00,12,12
427,06/08/2022 , 23:30:00,6,6
428,06/08/2022 , 23:45:00,1,1
429,06/08/2022 , 24:00:00,0,0
430,07/08/2022 , 00:15:00,0,0
431,07/08/2022 , 00:30:00,0,0
432,07/08/2022 , 00:45:00,0,0
433,07/08/2022 , 01:00:00,0,0
434,07/08/2022 , 01:15:00,0,0
435,07/08/2022 , 01:30:00,0,0
436,07/08/2022 , 01:45:00,0,0
437,07/08/2022 , 02:00:00,0,0
438,07/08/2022 , 02:15:00,0,0
439,07/08/2022 , 02:30:00,0,0
440,07/08/2022 , 02:45:00,0,0
441,07/08/2022 , 03:00:00,0,0
442,07/08/2022 , 03:15:00,0,0
443,07/08/2022 , 03:30:00,0,0
444,07/08/2022 , 03:45:00,0,0
445,07/08/2022 , 04:00:00,0,0
446,07/08/2022 , 04:15:00,0,0
447,07/08/2022 , 04:30:00,5,5
448,07/08/2022 , 04:45:00,15,15
449,07/08/2022 , 05:00:00,31,31
450,07/08/2022 , 05:15:00,69,69
451,07/08/2022 , 05:30:00,94,94
452,07/08/2022 , 05:45:00,140,140
453,07/08/2022 , 06:00:00,299,299
454,07/08/2022 , 06:15:00,364,364
455,07/08/2022 , 06:30:00,550,550
456,07/08/2022 , 06:45:00,936,936
457,07/08/2022 , 07:00:00,1041,1041
458,07/08/2022 , 07:15:00,1831,1831
459,07/08/2022 , 07:30:00,2174,2174
460,07/08/2022 , 07:45:00,3556,3556
461,07/08/2022 , 08:00:00,3113,3113
462,07/08/2022 , 08:15:00,3751,3751
463,07/08/2022 , 08:30:00,4283,4283
464,07/08/2022 , 08:45:00,2785,2785
465,07/08/2022 , 09:00:00,2937,2937
466,07/08/2022 , 09:15:00,3542,3542
467,07/08/2022 , 09:30:00,3329,3329
468,07/08/2022 , 09:45:00,7668,7668
469,07/08/2022 , 10:00:00,4930,4930
470,07/08/2022 , 10:15:00,6224,6224
471,07/08/2022 , 10:30:00,8426,8426
472,07/08/2022 , 10:45:00,11070,11070
473,07/08/2022 , 11:00:00,12431,12431
474,07/08/2022 , 11:15:00,9642,9642
475,07/08/2022 , 11:30:00,9030,9030
476,07/08/2022 , 11:45:00,8583,8583
477,07/08/2022 , 12:00:00,11775,11775
478,07/08/2022 , 12:15:00,9634,9634
479,07/08/2022 , 12:30:00,6565,6565
480,07/08/2022 , 12:45:00,11232,11232
481,07/08/2022 , 13:00:00,23916,23916
482,07/08/2022 , 13:15:00,16389,16389
483,07/08/2022 , 13:30:00,8200,8200
484,07/08/2022 , 13:45:00,9055,9055
485,07/08/2022 , 14:00:00,8825,8825
486,07/08/2022 , 14:15:00,22604,22604
487,07/08/2022 , 14:30:00,15895,15895
488,07/08/2022 , 14:45:00,14754,14754
489,07/08/2022 , 15:00:00,14750,14750
490,07/08/2022 , 15:15:00,16772,16772
491,07/08/2022 , 15:30:00,19594,19594
492,07/08/2022 , 15:45:00,24190,24190
493,07/08/2022 , 16:00:00,16849,16849
494,07/08/2022 , 16:15:00,15643,15643
495,07/08/2022 , 16:30:00,14437,14437
496,07/08/2022 , 16:45:00,12110,12110
497,07/08/2022 , 17:00:00,11309,11309
498,07/08/2022 , 17:15:00,10278,10278
499,07/08/2022 , 17:30:00,9105,9105
500,07/08/2022 , 17:45:00,5816,5816
501,07/08/2022 , 18:00:00,4827,4827
502,07/08/2022 , 18:15:00,4138,4138
503,07/08/2022 , 18:30:00,3986,3986
504,07/08/2022 , 18:45:00,3526,3526
505,07/08/2022 , 19:00:00,3027,3027
506,07/08/2022 , 19:15:00,2522,2522
507,07/08/2022 , 19:30:00,2891,2891
508,07/08/2022 , 19:45:00,2701,2701
509,07/08/2022 , 20:00:00,1372,1372
510,07/08/2022 , 20:15:00,1112,1112
511,07/08/2022 , 20:30:00,2004,2004
512,07/08/2022 , 20:45:00,2048,2048
513,07/08/2022 , 21:00:00,1013,1013
514,07/08/2022 , 21:15:00,745,745
515,07/08/2022 , 21:30:00,404,404
516,07/08/2022 , 21:45:00,288,288
517,07/08/2022 , 22:00:00,207,207
518,07/08/2022 , 22:15:00,117,117
519,07/08/2022 , 22:30:00,76,76
520,07/08/2022 , 22:45:00,41,41
521,07/08/2022 , 23:00:00,23,23
522,07/08/2022 , 23:15:00,9,9
523,07/08/2022 , 23:30:00,4,4
524,07/08/2022 , 23:45:00,0,0
525,07/08/2022 , 24:00:00,0,0
526,08/08/2022 , 00:15:00,0,0
527,08/08/2022 , 00:30:00,0,0
528,08/08/2022 , 00:45:00,0,0
529,08/08/2022 , 01:00:00,0,0
