Site Name ,VAUL11616
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11616


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

217,12/05/2019 , 22:15:00,1000,1000
218,12/05/2019 , 22:30:00,649,649
219,12/05/2019 , 22:45:00,462,462
220,12/05/2019 , 23:00:00,277,277
221,12/05/2019 , 23:15:00,139,139
222,12/05/2019 , 23:30:00,68,68
223,12/05/2019 , 23:45:00,31,31
224,12/05/2019 , 24:00:00,13,13
225,13/05/2019 , 00:15:00,5,5
226,13/05/2019 , 00:30:00,3,3
227,13/05/2019 , 00:45:00,1,1
228,13/05/2019 , 01:00:00,1,1
229,13/05/2019 , 01:15:00,0,0
230,13/05/2019 , 01:30:00,0,0
231,13/05/2019 , 01:45:00,0,0
232,13/05/2019 , 02:00:00,0,0
233,13/05/2019 , 02:15:00,0,0
234,13/05/2019 , 02:30:00,0,0
235,13/05/2019 , 02:45:00,0,0
236,13/05/2019 , 03:00:00,1,1
237,13/05/2019 , 03:15:00,3,3
238,13/05/2019 , 03:30:00,5,5
239,13/05/2019 , 03:45:00,12,12
240,13/05/2019 , 04:00:00,26,26
241,13/05/2019 , 04:15:00,53,53
242,13/05/2019 , 04:30:00,110,110
243,13/05/2019 , 04:45:00,217,217
244,13/05/2019 , 05:00:00,367,367
245,13/05/2019 , 05:15:00,542,542
246,13/05/2019 , 05:30:00,907,907
247,13/05/2019 , 05:45:00,1403,1403
248,13/05/2019 , 06:00:00,1868,1868
249,13/05/2019 , 06:15:00,2236,2236
250,13/05/2019 , 06:30:00,2944,2944
251,13/05/2019 , 06:45:00,3788,3788
252,13/05/2019 , 07:00:00,3579,3579
253,13/05/2019 , 07:15:00,4085,4085
254,13/05/2019 , 07:30:00,5396,5396
255,13/05/2019 , 07:45:00,8353,8353
256,13/05/2019 , 08:00:00,7521,7521
257,13/05/2019 , 08:15:00,7422,7422
258,13/05/2019 , 08:30:00,7882,7882
259,13/05/2019 , 08:45:00,8237,8237
260,13/05/2019 , 09:00:00,8911,8911
261,13/05/2019 , 09:15:00,9885,9885
262,13/05/2019 , 09:30:00,10260,10260
263,13/05/2019 , 09:45:00,9232,9232
264,13/05/2019 , 10:00:00,9461,9461
265,13/05/2019 , 10:15:00,9826,9826
266,13/05/2019 , 10:30:00,11831,11831
267,13/05/2019 , 10:45:00,18351,18351
268,13/05/2019 , 11:00:00,14399,14399
269,13/05/2019 , 11:15:00,16444,16444
270,13/05/2019 , 11:30:00,13291,13291
271,13/05/2019 , 11:45:00,12319,12319
272,13/05/2019 , 12:00:00,31030,31030
273,13/05/2019 , 12:15:00,33085,33085
274,13/05/2019 , 12:30:00,19574,19574
275,13/05/2019 , 12:45:00,6743,6743
276,13/05/2019 , 13:00:00,5779,5779
277,13/05/2019 , 13:15:00,9624,9624
278,13/05/2019 , 13:30:00,41414,41414
279,13/05/2019 , 13:45:00,47707,47707
280,13/05/2019 , 14:00:00,34500,34500
281,13/05/2019 , 14:15:00,13869,13869
282,13/05/2019 , 14:30:00,13353,13353
283,13/05/2019 , 14:45:00,14072,14072
284,13/05/2019 , 15:00:00,32148,32148
285,13/05/2019 , 15:15:00,25221,25221
286,13/05/2019 , 15:30:00,17844,17844
287,13/05/2019 , 15:45:00,22565,22565
288,13/05/2019 , 16:00:00,26063,26063
289,13/05/2019 , 16:15:00,14504,14504
290,13/05/2019 , 16:30:00,19540,19540
291,13/05/2019 , 16:45:00,18900,18900
292,13/05/2019 , 17:00:00,11955,11955
293,13/05/2019 , 17:15:00,10275,10275
294,13/05/2019 , 17:30:00,10337,10337
295,13/05/2019 , 17:45:00,10481,10481
296,13/05/2019 , 18:00:00,9907,9907
297,13/05/2019 , 18:15:00,9893,9893
298,13/05/2019 , 18:30:00,9513,9513
299,13/05/2019 , 18:45:00,7906,7906
300,13/05/2019 , 19:00:00,7528,7528
301,13/05/2019 , 19:15:00,8178,8178
302,13/05/2019 , 19:30:00,8312,8312
303,13/05/2019 , 19:45:00,7082,7082
304,13/05/2019 , 20:00:00,6186,6186
305,13/05/2019 , 20:15:00,5250,5250
306,13/05/2019 , 20:30:00,5030,5030
307,13/05/2019 , 20:45:00,4105,4105
308,13/05/2019 , 21:00:00,3191,3191
309,13/05/2019 , 21:15:00,2830,2830
310,13/05/2019 , 21:30:00,2734,2734
311,13/05/2019 , 21:45:00,2144,2144
312,13/05/2019 , 22:00:00,1903,1903
313,13/05/2019 , 22:15:00,1224,1224
314,13/05/2019 , 22:30:00,702,702
315,13/05/2019 , 22:45:00,513,513
316,13/05/2019 , 23:00:00,253,253
317,13/05/2019 , 23:15:00,109,109
318,13/05/2019 , 23:30:00,62,62
319,13/05/2019 , 23:45:00,33,33
320,13/05/2019 , 24:00:00,15,15
321,14/05/2019 , 00:15:00,7,7
322,14/05/2019 , 00:30:00,3,3
323,14/05/2019 , 00:45:00,2,2
324,14/05/2019 , 01:00:00,0,0
325,14/05/2019 , 01:15:00,0,0
326,14/05/2019 , 01:30:00,0,0
327,14/05/2019 , 01:45:00,0,0
328,14/05/2019 , 02:00:00,0,0
329,14/05/2019 , 02:15:00,0,0
330,14/05/2019 , 02:30:00,1,1
331,14/05/2019 , 02:45:00,0,0
332,14/05/2019 , 03:00:00,2,2
333,14/05/2019 , 03:15:00,3,3
334,14/05/2019 , 03:30:00,7,7
335,14/05/2019 , 03:45:00,14,14
336,14/05/2019 , 04:00:00,33,33
337,14/05/2019 , 04:15:00,72,72
338,14/05/2019 , 04:30:00,140,140
339,14/05/2019 , 04:45:00,222,222
340,14/05/2019 , 05:00:00,356,356
341,14/05/2019 , 05:15:00,635,635
342,14/05/2019 , 05:30:00,828,828
343,14/05/2019 , 05:45:00,1096,1096
344,14/05/2019 , 06:00:00,1937,1937
345,14/05/2019 , 06:15:00,2054,2054
346,14/05/2019 , 06:30:00,1914,1914
347,14/05/2019 , 06:45:00,2614,2614
348,14/05/2019 , 07:00:00,3166,3166
