Site Name ,POKE,,,
Site Number ,2,,,
Logger ,Integrating Light Sensor,,,
Logger Serial Number ,11619,,,
,,,,
,,,,
Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,
,,,,
2708,2/7/2020, 18:00:00,34754,34754
2709,2/7/2020, 18:15:00,35169,35169
2710,2/7/2020, 18:30:00,28346,28346
2711,2/7/2020, 18:45:00,6696,6696
2712,2/7/2020, 19:00:00,5951,5951
2713,2/7/2020, 19:15:00,16107,16107
2714,2/7/2020, 19:30:00,26501,26501
2715,2/7/2020, 19:45:00,24127,24127
2716,2/7/2020, 20:00:00,16951,16951
2717,2/7/2020, 20:15:00,19294,19294
2718,2/7/2020, 20:30:00,16624,16624
2719,2/7/2020, 20:45:00,15638,15638
2720,2/7/2020, 21:00:00,13862,13862
2721,2/7/2020, 21:15:00,10678,10678
2722,2/7/2020, 21:30:00,8145,8145
2723,2/7/2020, 21:45:00,5657,5657
2724,2/7/2020, 22:00:00,3242,3242
2725,2/7/2020, 22:15:00,2420,2420
2726,2/7/2020, 22:30:00,2131,2131
2727,2/7/2020, 22:45:00,1831,1831
2728,2/7/2020, 23:00:00,1566,1566
2729,2/7/2020, 23:15:00,1303,1303
2730,2/7/2020, 23:30:00,1064,1064
2731,2/7/2020, 23:45:00,854,854
2732,2/7/2020, 24:00:00,671,671
2733,3/7/2020, 00:15:00,514,514
2734,3/7/2020, 00:30:00,392,392
2735,3/7/2020, 00:45:00,302,302
2736,3/7/2020, 01:00:00,236,236
2737,3/7/2020, 01:15:00,190,190
2738,3/7/2020, 01:30:00,161,161
2739,3/7/2020, 01:45:00,143,143
2740,3/7/2020, 02:00:00,136,136
2741,3/7/2020, 02:15:00,137,137
2742,3/7/2020, 02:30:00,147,147
2743,3/7/2020, 02:45:00,164,164
2744,3/7/2020, 03:00:00,202,202
2745,3/7/2020, 03:15:00,267,267
2746,3/7/2020, 03:30:00,346,346
2747,3/7/2020, 03:45:00,455,455
2748,3/7/2020, 04:00:00,616,616
2749,3/7/2020, 04:15:00,817,817
2750,3/7/2020, 04:30:00,1045,1045
2751,3/7/2020, 04:45:00,1319,1319
2752,3/7/2020, 05:00:00,1586,1586
2753,3/7/2020, 05:15:00,1861,1861
2754,3/7/2020, 05:30:00,2128,2128
2755,3/7/2020, 05:45:00,2935,2935
2756,3/7/2020, 06:00:00,3794,3794
2757,3/7/2020, 06:15:00,3961,3961
2758,3/7/2020, 06:30:00,6644,6644
2759,3/7/2020, 06:45:00,9942,9942
2760,3/7/2020, 07:00:00,11533,11533
2761,3/7/2020, 07:15:00,13409,13409
2762,3/7/2020, 07:30:00,15311,15311
2763,3/7/2020, 07:45:00,16964,16964
2764,3/7/2020, 08:00:00,18475,18475
2765,3/7/2020, 08:15:00,20133,20133
2766,3/7/2020, 08:30:00,21834,21834
2767,3/7/2020, 08:45:00,23389,23389
2768,3/7/2020, 09:00:00,24964,24964
2769,3/7/2020, 09:15:00,26522,26522
2770,3/7/2020, 09:30:00,28005,28005
2771,3/7/2020, 09:45:00,29455,29455
2772,3/7/2020, 10:00:00,30861,30861
2773,3/7/2020, 10:15:00,32328,32328
2774,3/7/2020, 10:30:00,33910,33910
2775,3/7/2020, 10:45:00,35199,35199
2776,3/7/2020, 11:00:00,36917,36917
2777,3/7/2020, 11:15:00,38408,38408
2778,3/7/2020, 11:30:00,38733,38733
2779,3/7/2020, 11:45:00,39279,39279
2780,3/7/2020, 12:00:00,40152,40152
2781,3/7/2020, 12:15:00,41066,41066
2782,3/7/2020, 12:30:00,41815,41815
2783,3/7/2020, 12:45:00,42544,42544
2784,3/7/2020, 13:00:00,43321,43321
2785,3/7/2020, 13:15:00,43268,43268
2786,3/7/2020, 13:30:00,43893,43893
2787,3/7/2020, 13:45:00,45607,45607
2788,3/7/2020, 14:00:00,40788,40788
2789,3/7/2020, 14:15:00,39406,39406
2790,3/7/2020, 14:30:00,33826,33826
2791,3/7/2020, 14:45:00,45577,45577
2792,3/7/2020, 15:00:00,45154,45154
2793,3/7/2020, 15:15:00,42511,42511
2794,3/7/2020, 15:30:00,42606,42606
2795,3/7/2020, 15:45:00,38336,38336
2796,3/7/2020, 16:00:00,37510,37510
2797,3/7/2020, 16:15:00,40242,40242
2798,3/7/2020, 16:30:00,17215,17215
2799,3/7/2020, 16:45:00,19952,19952
2800,3/7/2020, 17:00:00,29749,29749
2801,3/7/2020, 17:15:00,20629,20629
2802,3/7/2020, 17:30:00,37036,37036
2803,3/7/2020, 17:45:00,12362,12362
2804,3/7/2020, 18:00:00,19750,19750
2805,3/7/2020, 18:15:00,19757,19757
2806,3/7/2020, 18:30:00,31504,31504
2807,3/7/2020, 18:45:00,29781,29781
2808,3/7/2020, 19:00:00,26010,26010
2809,3/7/2020, 19:15:00,9358,9358
2810,3/7/2020, 19:30:00,5335,5335
2811,3/7/2020, 19:45:00,11525,11525
2812,3/7/2020, 20:00:00,17459,17459
2813,3/7/2020, 20:15:00,17149,17149
2814,3/7/2020, 20:30:00,15764,15764
2815,3/7/2020, 20:45:00,13845,13845
2816,3/7/2020, 21:00:00,11756,11756
2817,3/7/2020, 21:15:00,9918,9918
2818,3/7/2020, 21:30:00,5332,5332
2819,3/7/2020, 21:45:00,2771,2771
2820,3/7/2020, 22:00:00,3006,3006
2821,3/7/2020, 22:15:00,2903,2903
2822,3/7/2020, 22:30:00,2463,2463
2823,3/7/2020, 22:45:00,1898,1898
2824,3/7/2020, 23:00:00,1302,1302
2825,3/7/2020, 23:15:00,966,966
2826,3/7/2020, 23:30:00,826,826
2827,3/7/2020, 23:45:00,746,746
2828,3/7/2020, 24:00:00,651,651
2829,4/7/2020, 00:15:00,527,527
2830,4/7/2020, 00:30:00,369,369
2831,4/7/2020, 00:45:00,278,278
2832,4/7/2020, 01:00:00,207,207
2833,4/7/2020, 01:15:00,167,167
2834,4/7/2020, 01:30:00,138,138
2835,4/7/2020, 01:45:00,128,128
2836,4/7/2020, 02:00:00,125,125
2837,4/7/2020, 02:15:00,127,127
2838,4/7/2020, 02:30:00,141,141
2839,4/7/2020, 02:45:00,165,165
2840,4/7/2020, 03:00:00,200,200
2841,4/7/2020, 03:15:00,252,252
2842,4/7/2020, 03:30:00,318,318
2843,4/7/2020, 03:45:00,437,437
2844,4/7/2020, 04:00:00,606,606
2845,4/7/2020, 04:15:00,760,760
2846,4/7/2020, 04:30:00,995,995
2847,4/7/2020, 04:45:00,1316,1316
2848,4/7/2020, 05:00:00,1654,1654
2849,4/7/2020, 05:15:00,2031,2031
2850,4/7/2020, 05:30:00,2448,2448
2851,4/7/2020, 05:45:00,3796,3796
2852,4/7/2020, 06:00:00,5621,5621
2853,4/7/2020, 06:15:00,6046,6046
2854,4/7/2020, 06:30:00,8250,8250
2855,4/7/2020, 06:45:00,7275,7275
2856,4/7/2020, 07:00:00,12507,12507
2857,4/7/2020, 07:15:00,15798,15798
2858,4/7/2020, 07:30:00,11675,11675
2859,4/7/2020, 07:45:00,18312,18312
2860,4/7/2020, 08:00:00,12798,12798
2861,4/7/2020, 08:15:00,19867,19867
2862,4/7/2020, 08:30:00,9662,9662
2863,4/7/2020, 08:45:00,15396,15396
2864,4/7/2020, 09:00:00,21134,21134
2865,4/7/2020, 09:15:00,27559,27559
2866,4/7/2020, 09:30:00,24742,24742
2867,4/7/2020, 09:45:00,31044,31044
2868,4/7/2020, 10:00:00,23529,23529
2869,4/7/2020, 10:15:00,24711,24711
2870,4/7/2020, 10:30:00,27288,27288
2871,4/7/2020, 10:45:00,27679,27679
2872,4/7/2020, 11:00:00,39986,39986
2873,4/7/2020, 11:15:00,30300,30300
2874,4/7/2020, 11:30:00,39093,39093
2875,4/7/2020, 11:45:00,21568,21568
2876,4/7/2020, 12:00:00,15440,15440
2877,4/7/2020, 12:15:00,13353,13353
2878,4/7/2020, 12:30:00,11121,11121
2879,4/7/2020, 12:45:00,10770,10770
2880,4/7/2020, 13:00:00,14529,14529
2881,4/7/2020, 13:15:00,13225,13225
2882,4/7/2020, 13:30:00,20028,20028
2883,4/7/2020, 13:45:00,49362,49362
2884,4/7/2020, 14:00:00,52393,52393
2885,4/7/2020, 14:15:00,39502,39502
2886,4/7/2020, 14:30:00,41046,41046
2887,4/7/2020, 14:45:00,18584,18584
2888,4/7/2020, 15:00:00,15426,15426
2889,4/7/2020, 15:15:00,13773,13773
2890,4/7/2020, 15:30:00,15383,15383
2891,4/7/2020, 15:45:00,18518,18518
2892,4/7/2020, 16:00:00,16072,16072
2893,4/7/2020, 16:15:00,17224,17224
2894,4/7/2020, 16:30:00,15676,15676
2895,4/7/2020, 16:45:00,31289,31289
2896,4/7/2020, 17:00:00,19597,19597
2897,4/7/2020, 17:15:00,32677,32677
2898,4/7/2020, 17:30:00,29725,29725
2899,4/7/2020, 17:45:00,30951,30951
2900,4/7/2020, 18:00:00,33342,33342
2901,4/7/2020, 18:15:00,32404,32404
2902,4/7/2020, 18:30:00,30148,30148
2903,4/7/2020, 18:45:00,20162,20162
2904,4/7/2020, 19:00:00,8045,8045
2905,4/7/2020, 19:15:00,7768,7768
2906,4/7/2020, 19:30:00,14957,14957
2907,4/7/2020, 19:45:00,22126,22126
2908,4/7/2020, 20:00:00,20767,20767
2909,4/7/2020, 20:15:00,17932,17932
2910,4/7/2020, 20:30:00,15838,15838
2911,4/7/2020, 20:45:00,13892,13892
2912,4/7/2020, 21:00:00,11782,11782
2913,4/7/2020, 21:15:00,9993,9993
2914,4/7/2020, 21:30:00,7773,7773
2915,4/7/2020, 21:45:00,5512,5512
2916,4/7/2020, 22:00:00,3550,3550
2917,4/7/2020, 22:15:00,2361,2361
2918,4/7/2020, 22:30:00,2463,2463
2919,4/7/2020, 22:45:00,2574,2574
2920,4/7/2020, 23:00:00,2276,2276
2921,4/7/2020, 23:15:00,1691,1691
2922,4/7/2020, 23:30:00,1066,1066
2923,4/7/2020, 23:45:00,801,801
2924,4/7/2020, 24:00:00,629,629
2925,5/7/2020, 00:15:00,482,482
2926,5/7/2020, 00:30:00,350,350
2927,5/7/2020, 00:45:00,257,257
2928,5/7/2020, 01:00:00,195,195
2929,5/7/2020, 01:15:00,156,156
2930,5/7/2020, 01:30:00,129,129
2931,5/7/2020, 01:45:00,112,112
2932,5/7/2020, 02:00:00,102,102
2933,5/7/2020, 02:15:00,99,99
2934,5/7/2020, 02:30:00,109,109
2935,5/7/2020, 02:45:00,130,130
2936,5/7/2020, 03:00:00,169,169
2937,5/7/2020, 03:15:00,219,219
2938,5/7/2020, 03:30:00,287,287
2939,5/7/2020, 03:45:00,375,375
2940,5/7/2020, 04:00:00,504,504
2941,5/7/2020, 04:15:00,676,676
2942,5/7/2020, 04:30:00,900,900
2943,5/7/2020, 04:45:00,1194,1194
2944,5/7/2020, 05:00:00,1520,1520
2945,5/7/2020, 05:15:00,1799,1799
2946,5/7/2020, 05:30:00,2059,2059
2947,5/7/2020, 05:45:00,2838,2838
2948,5/7/2020, 06:00:00,3394,3394
2949,5/7/2020, 06:15:00,3468,3468
2950,5/7/2020, 06:30:00,6447,6447
2951,5/7/2020, 06:45:00,9477,9477
2952,5/7/2020, 07:00:00,11214,11214
2953,5/7/2020, 07:15:00,12848,12848
2954,5/7/2020, 07:30:00,15410,15410
2955,5/7/2020, 07:45:00,16854,16854
2956,5/7/2020, 08:00:00,18391,18391
2957,5/7/2020, 08:15:00,19937,19937
2958,5/7/2020, 08:30:00,21420,21420
2959,5/7/2020, 08:45:00,22923,22923
2960,5/7/2020, 09:00:00,24388,24388
2961,5/7/2020, 09:15:00,25931,25931
2962,5/7/2020, 09:30:00,27437,27437
2963,5/7/2020, 09:45:00,28825,28825
2964,5/7/2020, 10:00:00,30146,30146
2965,5/7/2020, 10:15:00,31483,31483
2966,5/7/2020, 10:30:00,32750,32750
2967,5/7/2020, 10:45:00,34022,34022
2968,5/7/2020, 11:00:00,35152,35152
2969,5/7/2020, 11:15:00,36367,36367
2970,5/7/2020, 11:30:00,37475,37475
2971,5/7/2020, 11:45:00,38530,38530
2972,5/7/2020, 12:00:00,41046,41046
2973,5/7/2020, 12:15:00,41621,41621
2974,5/7/2020, 12:30:00,43164,43164
2975,5/7/2020, 12:45:00,38585,38585
2976,5/7/2020, 13:00:00,45081,45081
2977,5/7/2020, 13:15:00,44365,44365
2978,5/7/2020, 13:30:00,44376,44376
2979,5/7/2020, 13:45:00,44042,44042
2980,5/7/2020, 14:00:00,43235,43235
2981,5/7/2020, 14:15:00,42937,42937
2982,5/7/2020, 14:30:00,42693,42693
2983,5/7/2020, 14:45:00,42565,42565
2984,5/7/2020, 15:00:00,42106,42106
2985,5/7/2020, 15:15:00,41676,41676
2986,5/7/2020, 15:30:00,41105,41105
2987,5/7/2020, 15:45:00,40526,40526
2988,5/7/2020, 16:00:00,40180,40180
2989,5/7/2020, 16:15:00,36808,36808
2990,5/7/2020, 16:30:00,18149,18149
2991,5/7/2020, 16:45:00,26722,26722
2992,5/7/2020, 17:00:00,29866,29866
2993,5/7/2020, 17:15:00,30896,30896
2994,5/7/2020, 17:30:00,17457,17457
2995,5/7/2020, 17:45:00,15480,15480
2996,5/7/2020, 18:00:00,14766,14766
2997,5/7/2020, 18:15:00,17955,17955
2998,5/7/2020, 18:30:00,17219,17219
2999,5/7/2020, 18:45:00,14976,14976
3000,5/7/2020, 19:00:00,15660,15660
3001,5/7/2020, 19:15:00,13369,13369
3002,5/7/2020, 19:30:00,10882,10882
3003,5/7/2020, 19:45:00,9376,9376
3004,5/7/2020, 20:00:00,8879,8879
3005,5/7/2020, 20:15:00,8601,8601
3006,5/7/2020, 20:30:00,8079,8079
3007,5/7/2020, 20:45:00,7460,7460
3008,5/7/2020, 21:00:00,7678,7678
3009,5/7/2020, 21:15:00,7022,7022
3010,5/7/2020, 21:30:00,5851,5851
3011,5/7/2020, 21:45:00,5142,5142
3012,5/7/2020, 22:00:00,4661,4661
3013,5/7/2020, 22:15:00,3689,3689
3014,5/7/2020, 22:30:00,2614,2614
3015,5/7/2020, 22:45:00,1832,1832
3016,5/7/2020, 23:00:00,1078,1078
3017,5/7/2020, 23:15:00,740,740
3018,5/7/2020, 23:30:00,778,778
3019,5/7/2020, 23:45:00,870,870
3020,5/7/2020, 24:00:00,498,498
3021,6/7/2020, 00:15:00,437,437
3022,6/7/2020, 00:30:00,318,318
3023,6/7/2020, 00:45:00,238,238
3024,6/7/2020, 01:00:00,219,219
3025,6/7/2020, 01:15:00,170,170
3026,6/7/2020, 01:30:00,148,148
3027,6/7/2020, 01:45:00,132,132
3028,6/7/2020, 02:00:00,123,123
3029,6/7/2020, 02:15:00,129,129
3030,6/7/2020, 02:30:00,140,140
3031,6/7/2020, 02:45:00,162,162
3032,6/7/2020, 03:00:00,180,180
3033,6/7/2020, 03:15:00,232,232
3034,6/7/2020, 03:30:00,314,314
3035,6/7/2020, 03:45:00,415,415
3036,6/7/2020, 04:00:00,546,546
3037,6/7/2020, 04:15:00,707,707
3038,6/7/2020, 04:30:00,903,903
3039,6/7/2020, 04:45:00,1149,1149
3040,6/7/2020, 05:00:00,1416,1416
3041,6/7/2020, 05:15:00,1684,1684
3042,6/7/2020, 05:30:00,1951,1951
3043,6/7/2020, 05:45:00,2614,2614
3044,6/7/2020, 06:00:00,3069,3069
3045,6/7/2020, 06:15:00,3240,3240
3046,6/7/2020, 06:30:00,6692,6692
3047,6/7/2020, 06:45:00,9398,9398
3048,6/7/2020, 07:00:00,11110,11110
3049,6/7/2020, 07:15:00,14132,14132
3050,6/7/2020, 07:30:00,17184,17184
3051,6/7/2020, 07:45:00,20020,20020
3052,6/7/2020, 08:00:00,22563,22563
3053,6/7/2020, 08:15:00,24890,24890
3054,6/7/2020, 08:30:00,23027,23027
3055,6/7/2020, 08:45:00,20310,20310
3056,6/7/2020, 09:00:00,11057,11057
3057,6/7/2020, 09:15:00,10976,10976
3058,6/7/2020, 09:30:00,13814,13814
3059,6/7/2020, 09:45:00,16672,16672
3060,6/7/2020, 10:00:00,17854,17854
3061,6/7/2020, 10:15:00,19184,19184
3062,6/7/2020, 10:30:00,20824,20824
3063,6/7/2020, 10:45:00,24595,24595
3064,6/7/2020, 11:00:00,27429,27429
3065,6/7/2020, 11:15:00,25055,25055
3066,6/7/2020, 11:30:00,21245,21245
3067,6/7/2020, 11:45:00,20749,20749
3068,6/7/2020, 12:00:00,23039,23039
3069,6/7/2020, 12:15:00,30704,30704
3070,6/7/2020, 12:30:00,38143,38143
3071,6/7/2020, 12:45:00,42505,42505
3072,6/7/2020, 13:00:00,45727,45727
3073,6/7/2020, 13:15:00,45425,45425
3074,6/7/2020, 13:30:00,38966,38966
3075,6/7/2020, 13:45:00,28494,28494
3076,6/7/2020, 14:00:00,19667,19667
3077,6/7/2020, 14:15:00,21958,21958
3078,6/7/2020, 14:30:00,25573,25573
3079,6/7/2020, 14:45:00,17591,17591
3080,6/7/2020, 15:00:00,32030,32030
3081,6/7/2020, 15:15:00,28337,28337
3082,6/7/2020, 15:30:00,21416,21416
3083,6/7/2020, 15:45:00,25492,25492
3084,6/7/2020, 16:00:00,33164,33164
3085,6/7/2020, 16:15:00,22322,22322
3086,6/7/2020, 16:30:00,13472,13472
3087,6/7/2020, 16:45:00,11719,11719
3088,6/7/2020, 17:00:00,15353,15353
3089,6/7/2020, 17:15:00,15550,15550
3090,6/7/2020, 17:30:00,12593,12593
3091,6/7/2020, 17:45:00,12445,12445
3092,6/7/2020, 18:00:00,9178,9178
3093,6/7/2020, 18:15:00,8012,8012
3094,6/7/2020, 18:30:00,8541,8541
3095,6/7/2020, 18:45:00,7922,7922
3096,6/7/2020, 19:00:00,7464,7464
3097,6/7/2020, 19:15:00,7829,7829
3098,6/7/2020, 19:30:00,13385,13385
3099,6/7/2020, 19:45:00,16476,16476
3100,6/7/2020, 20:00:00,9645,9645
3101,6/7/2020, 20:15:00,8527,8527
3102,6/7/2020, 20:30:00,14606,14606
3103,6/7/2020, 20:45:00,16137,16137
3104,6/7/2020, 21:00:00,10404,10404
3105,6/7/2020, 21:15:00,6568,6568
3106,6/7/2020, 21:30:00,7163,7163
3107,6/7/2020, 21:45:00,5230,5230
3108,6/7/2020, 22:00:00,3729,3729
3109,6/7/2020, 22:15:00,3219,3219
3110,6/7/2020, 22:30:00,2577,2577
3111,6/7/2020, 22:45:00,2159,2159
3112,6/7/2020, 23:00:00,1701,1701
3113,6/7/2020, 23:15:00,1236,1236
3114,6/7/2020, 23:30:00,830,830
3115,6/7/2020, 23:45:00,630,630
3116,6/7/2020, 24:00:00,534,534
3117,7/7/2020, 00:15:00,401,401
3118,7/7/2020, 00:30:00,278,278
3119,7/7/2020, 00:45:00,204,204
3120,7/7/2020, 01:00:00,183,183
3121,7/7/2020, 01:15:00,160,160
3122,7/7/2020, 01:30:00,117,117
3123,7/7/2020, 01:45:00,94,94
3124,7/7/2020, 02:00:00,88,88
3125,7/7/2020, 02:15:00,94,94
3126,7/7/2020, 02:30:00,108,108
3127,7/7/2020, 02:45:00,130,130
3128,7/7/2020, 03:00:00,157,157
3129,7/7/2020, 03:15:00,210,210
3130,7/7/2020, 03:30:00,312,312
3131,7/7/2020, 03:45:00,386,386
3132,7/7/2020, 04:00:00,491,491
3133,7/7/2020, 04:15:00,586,586
3134,7/7/2020, 04:30:00,686,686
3135,7/7/2020, 04:45:00,850,850
3136,7/7/2020, 05:00:00,892,892
3137,7/7/2020, 05:15:00,1688,1688
3138,7/7/2020, 05:30:00,3653,3653
3139,7/7/2020, 05:45:00,4424,4424
3140,7/7/2020, 06:00:00,4789,4789
3141,7/7/2020, 06:15:00,5574,5574
3142,7/7/2020, 06:30:00,10897,10897
3143,7/7/2020, 06:45:00,11612,11612
3144,7/7/2020, 07:00:00,7444,7444
3145,7/7/2020, 07:15:00,4589,4589
3146,7/7/2020, 07:30:00,7032,7032
3147,7/7/2020, 07:45:00,13515,13515
3148,7/7/2020, 08:00:00,19997,19997
3149,7/7/2020, 08:15:00,14355,14355
3150,7/7/2020, 08:30:00,19408,19408
3151,7/7/2020, 08:45:00,25479,25479
3152,7/7/2020, 09:00:00,29533,29533
3153,7/7/2020, 09:15:00,18926,18926
3154,7/7/2020, 09:30:00,16539,16539
3155,7/7/2020, 09:45:00,27002,27002
3156,7/7/2020, 10:00:00,31285,31285
3157,7/7/2020, 10:15:00,32302,32302
3158,7/7/2020, 10:30:00,34498,34498
3159,7/7/2020, 10:45:00,36738,36738
3160,7/7/2020, 11:00:00,35978,35978
3161,7/7/2020, 11:15:00,37294,37294
3162,7/7/2020, 11:30:00,37232,37232
3163,7/7/2020, 11:45:00,38914,38914
3164,7/7/2020, 12:00:00,40548,40548
3165,7/7/2020, 12:15:00,42822,42822
3166,7/7/2020, 12:30:00,44937,44937
3167,7/7/2020, 12:45:00,30949,30949
3168,7/7/2020, 13:00:00,48880,48880
3169,7/7/2020, 13:15:00,37411,37411
3170,7/7/2020, 13:30:00,20360,20360
3171,7/7/2020, 13:45:00,21158,21158
3172,7/7/2020, 14:00:00,42548,42548
3173,7/7/2020, 14:15:00,44352,44352
3174,7/7/2020, 14:30:00,23202,23202
3175,7/7/2020, 14:45:00,31189,31189
3176,7/7/2020, 15:00:00,22239,22239
3177,7/7/2020, 15:15:00,39444,39444
3178,7/7/2020, 15:30:00,22491,22491
3179,7/7/2020, 15:45:00,20586,20586
3180,7/7/2020, 16:00:00,23412,23412
3181,7/7/2020, 16:15:00,24155,24155
3182,7/7/2020, 16:30:00,15346,15346
3183,7/7/2020, 16:45:00,14504,14504
3184,7/7/2020, 17:00:00,13810,13810
3185,7/7/2020, 17:15:00,13313,13313
3186,7/7/2020, 17:30:00,13276,13276
3187,7/7/2020, 17:45:00,23154,23154
3188,7/7/2020, 18:00:00,13020,13020
3189,7/7/2020, 18:15:00,10623,10623
3190,7/7/2020, 18:30:00,15260,15260
3191,7/7/2020, 18:45:00,11091,11091
3192,7/7/2020, 19:00:00,13062,13062
3193,7/7/2020, 19:15:00,23528,23528
3194,7/7/2020, 19:30:00,18175,18175
3195,7/7/2020, 19:45:00,18415,18415
3196,7/7/2020, 20:00:00,19052,19052
3197,7/7/2020, 20:15:00,21613,21613
3198,7/7/2020, 20:30:00,19190,19190
3199,7/7/2020, 20:45:00,13052,13052
3200,7/7/2020, 21:00:00,6114,6114
3201,7/7/2020, 21:15:00,5192,5192
3202,7/7/2020, 21:30:00,4574,4574
3203,7/7/2020, 21:45:00,4337,4337
3204,7/7/2020, 22:00:00,3325,3325
3205,7/7/2020, 22:15:00,2409,2409
3206,7/7/2020, 22:30:00,2432,2432
3207,7/7/2020, 22:45:00,2109,2109
3208,7/7/2020, 23:00:00,1453,1453
3209,7/7/2020, 23:15:00,970,970
3210,7/7/2020, 23:30:00,564,564
3211,7/7/2020, 23:45:00,408,408
3212,7/7/2020, 24:00:00,303,303
3213,8/7/2020, 00:15:00,163,163
3214,8/7/2020, 00:30:00,95,95
3215,8/7/2020, 00:45:00,78,78
3216,8/7/2020, 01:00:00,88,88
3217,8/7/2020, 01:15:00,90,90
3218,8/7/2020, 01:30:00,56,56
3219,8/7/2020, 01:45:00,39,39
3220,8/7/2020, 02:00:00,34,34
3221,8/7/2020, 02:15:00,23,23
3222,8/7/2020, 02:30:00,25,25
3223,8/7/2020, 02:45:00,36,36
3224,8/7/2020, 03:00:00,56,56
3225,8/7/2020, 03:15:00,74,74
3226,8/7/2020, 03:30:00,103,103
3227,8/7/2020, 03:45:00,104,104
3228,8/7/2020, 04:00:00,124,124
3229,8/7/2020, 04:15:00,187,187
3230,8/7/2020, 04:30:00,251,251
3231,8/7/2020, 04:45:00,509,509
3232,8/7/2020, 05:00:00,671,671
3233,8/7/2020, 05:15:00,712,712
3234,8/7/2020, 05:30:00,974,974
3235,8/7/2020, 05:45:00,1267,1267
3236,8/7/2020, 06:00:00,1872,1872
3237,8/7/2020, 06:15:00,2211,2211
3238,8/7/2020, 06:30:00,2009,2009
3239,8/7/2020, 06:45:00,1800,1800
3240,8/7/2020, 07:00:00,2063,2063
3241,8/7/2020, 07:15:00,2962,2962
3242,8/7/2020, 07:30:00,3823,3823
3243,8/7/2020, 07:45:00,3621,3621
3244,8/7/2020, 08:00:00,3428,3428
3245,8/7/2020, 08:15:00,3195,3195
3246,8/7/2020, 08:30:00,3094,3094
3247,8/7/2020, 08:45:00,3395,3395
3248,8/7/2020, 09:00:00,4570,4570
3249,8/7/2020, 09:15:00,4546,4546
3250,8/7/2020, 09:30:00,5784,5784
3251,8/7/2020, 09:45:00,6163,6163
3252,8/7/2020, 10:00:00,6686,6686
3253,8/7/2020, 10:15:00,7256,7256
3254,8/7/2020, 10:30:00,8974,8974
3255,8/7/2020, 10:45:00,10072,10072
3256,8/7/2020, 11:00:00,15595,15595
3257,8/7/2020, 11:15:00,18245,18245
3258,8/7/2020, 11:30:00,17158,17158
3259,8/7/2020, 11:45:00,21947,21947
3260,8/7/2020, 12:00:00,16395,16395
3261,8/7/2020, 12:15:00,11474,11474
3262,8/7/2020, 12:30:00,12247,12247
3263,8/7/2020, 12:45:00,13410,13410
3264,8/7/2020, 13:00:00,16134,16134
3265,8/7/2020, 13:15:00,19660,19660
3266,8/7/2020, 13:30:00,26204,26204
3267,8/7/2020, 13:45:00,38717,38717
3268,8/7/2020, 14:00:00,40201,40201
3269,8/7/2020, 14:15:00,40519,40519
3270,8/7/2020, 14:30:00,47938,47938
3271,8/7/2020, 14:45:00,44776,44776
3272,8/7/2020, 15:00:00,42841,42841
3273,8/7/2020, 15:15:00,41972,41972
3274,8/7/2020, 15:30:00,41352,41352
3275,8/7/2020, 15:45:00,41719,41719
3276,8/7/2020, 16:00:00,40627,40627
3277,8/7/2020, 16:15:00,39982,39982
3278,8/7/2020, 16:30:00,18291,18291
3279,8/7/2020, 16:45:00,24026,24026
3280,8/7/2020, 17:00:00,29577,29577
3281,8/7/2020, 17:15:00,34612,34612
3282,8/7/2020, 17:30:00,33396,33396
3283,8/7/2020, 17:45:00,32109,32109
3284,8/7/2020, 18:00:00,30857,30857
3285,8/7/2020, 18:15:00,29284,29284
3286,8/7/2020, 18:30:00,27870,27870
3287,8/7/2020, 18:45:00,26269,26269
3288,8/7/2020, 19:00:00,24926,24926
3289,8/7/2020, 19:15:00,23173,23173
3290,8/7/2020, 19:30:00,21197,21197
3291,8/7/2020, 19:45:00,21190,21190
3292,8/7/2020, 20:00:00,21986,21986
3293,8/7/2020, 20:15:00,21164,21164
3294,8/7/2020, 20:30:00,13448,13448
3295,8/7/2020, 20:45:00,14435,14435
3296,8/7/2020, 21:00:00,8463,8463
3297,8/7/2020, 21:15:00,4650,4650
3298,8/7/2020, 21:30:00,4037,4037
3299,8/7/2020, 21:45:00,2932,2932
3300,8/7/2020, 22:00:00,2220,2220
3301,8/7/2020, 22:15:00,1923,1923
3302,8/7/2020, 22:30:00,1900,1900
3303,8/7/2020, 22:45:00,1835,1835
3304,8/7/2020, 23:00:00,1391,1391
3305,8/7/2020, 23:15:00,1043,1043
3306,8/7/2020, 23:30:00,633,633
3307,8/7/2020, 23:45:00,453,453
3308,8/7/2020, 24:00:00,297,297
3309,9/7/2020, 00:15:00,185,185
3310,9/7/2020, 00:30:00,127,127
3311,9/7/2020, 00:45:00,86,86
3312,9/7/2020, 01:00:00,96,96
3313,9/7/2020, 01:15:00,86,86
3314,9/7/2020, 01:30:00,68,68
3315,9/7/2020, 01:45:00,61,61
3316,9/7/2020, 02:00:00,61,61
3317,9/7/2020, 02:15:00,63,63
3318,9/7/2020, 02:30:00,69,69
3319,9/7/2020, 02:45:00,79,79
3320,9/7/2020, 03:00:00,102,102
3321,9/7/2020, 03:15:00,140,140
3322,9/7/2020, 03:30:00,198,198
3323,9/7/2020, 03:45:00,252,252
