"","X","datetimeAK","Time","CPCRW.CRREL.Main.Met.Station..PYR_Total_TOT.N.A.","ParWm2"
"20621",NA,2021-12-13 21:00:00,"12/13/2021 21:00",0.019,0.053
"20622",NA,2021-12-13 22:00:00,"12/13/2021 22:00",0.019,0.053
"20623",NA,2021-12-13 23:00:00,"12/13/2021 23:00",0.011,0.118
"20624",NA,2021-12-14 00:00:00,"12/14/2021 0:00",0.022,0.079
"20625",NA,2021-12-14 01:00:00,"12/14/2021 1:00",0.016,0.026
"20626",NA,2021-12-14 02:00:00,"12/14/2021 2:00",0.022,0.039
"20627",NA,2021-12-14 03:00:00,"12/14/2021 3:00",0.008,0.039
"20628",NA,2021-12-14 04:00:00,"12/14/2021 4:00",0.016,0.066
"20629",NA,2021-12-14 05:00:00,"12/14/2021 5:00",0.016,0.039
"20630",NA,2021-12-14 06:00:00,"12/14/2021 6:00",0.005,0.053
"20631",NA,2021-12-14 07:00:00,"12/14/2021 7:00",0.025,0.066
"20632",NA,2021-12-14 08:00:00,"12/14/2021 8:00",0.014,0.053
"20633",NA,2021-12-14 09:00:00,"12/14/2021 9:00",0.005,0.026
"20634",NA,2021-12-14 10:00:00,"12/14/2021 10:00",0.005,0.053
"20635",NA,2021-12-14 11:00:00,"12/14/2021 11:00",0.137,0.866
"20636",NA,2021-12-14 12:00:00,"12/14/2021 12:00",0.422,3.479
"20637",NA,2021-12-14 13:00:00,"12/14/2021 13:00",0.905,24.96
"20638",NA,2021-12-14 14:00:00,"12/14/2021 14:00",2.34,21.22
"20639",NA,2021-12-14 15:00:00,"12/14/2021 15:00",1.421,9.35
"20640",NA,2021-12-14 16:00:00,"12/14/2021 16:00",0.184,1.025
"20641",NA,2021-12-14 17:00:00,"12/14/2021 17:00",0.008,0.053
"20642",NA,2021-12-14 18:00:00,"12/14/2021 18:00",0.019,0.092
"20643",NA,2021-12-14 19:00:00,"12/14/2021 19:00",0.019,0.053
"20644",NA,2021-12-14 20:00:00,"12/14/2021 20:00",0.014,0.013
"20645",NA,2021-12-14 21:00:00,"12/14/2021 21:00",0.022,0
"20646",NA,2021-12-14 22:00:00,"12/14/2021 22:00",0.011,0.039
"20647",NA,2021-12-14 23:00:00,"12/14/2021 23:00",0.027,0.013
"20648",NA,2021-12-15 00:00:00,"12/15/2021 0:00",NA,NA
"20649",NA,2021-12-15 01:00:00,"12/15/2021 1:00",0.014,0.04
"20650",NA,2021-12-15 02:00:00,"12/15/2021 2:00",0.011,0.092
"20651",NA,2021-12-15 03:00:00,"12/15/2021 3:00",0.025,0.118
"20652",NA,2021-12-15 04:00:00,"12/15/2021 4:00",0.022,0.092
"20653",NA,2021-12-15 05:00:00,"12/15/2021 5:00",0.014,0.053
"20654",NA,2021-12-15 06:00:00,"12/15/2021 6:00",0.025,0
"20655",NA,2021-12-15 07:00:00,"12/15/2021 7:00",0.011,0.066
"20656",NA,2021-12-15 08:00:00,"12/15/2021 8:00",0.008,0.026
"20657",NA,2021-12-15 09:00:00,"12/15/2021 9:00",0.016,0.026
"20658",NA,2021-12-15 10:00:00,"12/15/2021 10:00",0.044,0.21
"20659",NA,2021-12-15 11:00:00,"12/15/2021 11:00",0.491,3.824
"20660",NA,2021-12-15 12:00:00,"12/15/2021 12:00",1.553,14.44
"20661",NA,2021-12-15 13:00:00,"12/15/2021 13:00",1.989,21.88
"20662",NA,2021-12-15 14:00:00,"12/15/2021 14:00",1.643,17.95
"20663",NA,2021-12-15 15:00:00,"12/15/2021 15:00",0.62,6.766
"20664",NA,2021-12-15 16:00:00,"12/15/2021 16:00",0.096,0.709
"20665",NA,2021-12-15 17:00:00,"12/15/2021 17:00",0.016,0.053
"20666",NA,2021-12-15 18:00:00,"12/15/2021 18:00",0.025,0.026
"20667",NA,2021-12-15 19:00:00,"12/15/2021 19:00",0.022,0.026
"20668",NA,2021-12-15 20:00:00,"12/15/2021 20:00",0.027,0.066
"20669",NA,2021-12-15 21:00:00,"12/15/2021 21:00",0.014,0.066
"20670",NA,2021-12-15 22:00:00,"12/15/2021 22:00",0,0.066
"20671",NA,2021-12-15 23:00:00,"12/15/2021 23:00",0,0
"20672",NA,2021-12-16 00:00:00,"12/16/2021 0:00",0,0
"20673",NA,2021-12-16 01:00:00,"12/16/2021 1:00",0,0
"20674",NA,2021-12-16 02:00:00,"12/16/2021 2:00",0,0
"20675",NA,2021-12-16 03:00:00,"12/16/2021 3:00",0,0
"20676",NA,2021-12-16 04:00:00,"12/16/2021 4:00",0,0
"20677",NA,2021-12-16 05:00:00,"12/16/2021 5:00",0,0
"20678",NA,2021-12-16 06:00:00,"12/16/2021 6:00",0,0
"20679",NA,2021-12-16 07:00:00,"12/16/2021 7:00",0,0
"20680",NA,2021-12-16 08:00:00,"12/16/2021 8:00",0,0
"20681",NA,2021-12-16 09:00:00,"12/16/2021 9:00",0,0
"20682",NA,2021-12-16 10:00:00,"12/16/2021 10:00",0,0
"20683",NA,2021-12-16 11:00:00,"12/16/2021 11:00",0.131,1.35
"20684",NA,2021-12-16 12:00:00,"12/16/2021 12:00",0.794,6.109
"20685",NA,2021-12-16 13:00:00,"12/16/2021 13:00",1.426,8.65
"20686",NA,2021-12-16 14:00:00,"12/16/2021 14:00",0.774,5.532
"20687",NA,2021-12-16 15:00:00,"12/16/2021 15:00",0.148,1.455
"20688",NA,2021-12-16 16:00:00,"12/16/2021 16:00",0,0
"20689",NA,2021-12-16 17:00:00,"12/16/2021 17:00",0,0
"20690",NA,2021-12-16 18:00:00,"12/16/2021 18:00",0,0
"20691",NA,2021-12-16 19:00:00,"12/16/2021 19:00",0,0
"20692",NA,2021-12-16 20:00:00,"12/16/2021 20:00",0,0
"20693",NA,2021-12-16 21:00:00,"12/16/2021 21:00",0,0
"20694",NA,2021-12-16 22:00:00,"12/16/2021 22:00",0,0
"20695",NA,2021-12-16 23:00:00,"12/16/2021 23:00",0,0
"20696",NA,2021-12-17 00:00:00,"12/17/2021 0:00",0,0
"20697",NA,2021-12-17 01:00:00,"12/17/2021 1:00",0,0
"20698",NA,2021-12-17 02:00:00,"12/17/2021 2:00",0,0
"20699",NA,2021-12-17 03:00:00,"12/17/2021 3:00",0,0
"20700",NA,2021-12-17 04:00:00,"12/17/2021 4:00",0,0
"20701",NA,2021-12-17 05:00:00,"12/17/2021 5:00",0,0
"20702",NA,2021-12-17 06:00:00,"12/17/2021 6:00",0,0
"20703",NA,2021-12-17 07:00:00,"12/17/2021 7:00",0,0
"20704",NA,2021-12-17 08:00:00,"12/17/2021 8:00",0,0
"20705",NA,2021-12-17 09:00:00,"12/17/2021 9:00",0,0
"20706",NA,2021-12-17 10:00:00,"12/17/2021 10:00",0,0
"20707",NA,2021-12-17 11:00:00,"12/17/2021 11:00",0.038,0.446
"20708",NA,2021-12-17 12:00:00,"12/17/2021 12:00",0.268,2.031
"20709",NA,2021-12-17 13:00:00,"12/17/2021 13:00",0.293,2.831
"20710",NA,2021-12-17 14:00:00,"12/17/2021 14:00",0.252,2.346
"20711",NA,2021-12-17 15:00:00,"12/17/2021 15:00",0.03,0.917
"20712",NA,2021-12-17 16:00:00,"12/17/2021 16:00",0,0
"20713",NA,2021-12-17 17:00:00,"12/17/2021 17:00",0,0
"20714",NA,2021-12-17 18:00:00,"12/17/2021 18:00",0,0
"20715",NA,2021-12-17 19:00:00,"12/17/2021 19:00",0,0
"20716",NA,2021-12-17 20:00:00,"12/17/2021 20:00",0,0
"20717",NA,2021-12-17 21:00:00,"12/17/2021 21:00",0,0
"20718",NA,2021-12-17 22:00:00,"12/17/2021 22:00",0,0
"20719",NA,2021-12-17 23:00:00,"12/17/2021 23:00",0,0
"20720",NA,2021-12-18 00:00:00,"12/18/2021 0:00",0,0
"20721",NA,2021-12-18 01:00:00,"12/18/2021 1:00",0,0
"20722",NA,2021-12-18 02:00:00,"12/18/2021 2:00",0,0
"20723",NA,2021-12-18 03:00:00,"12/18/2021 3:00",0,0
"20724",NA,2021-12-18 04:00:00,"12/18/2021 4:00",0,0
"20725",NA,2021-12-18 05:00:00,"12/18/2021 5:00",0,0
"20726",NA,2021-12-18 06:00:00,"12/18/2021 6:00",0,0
"20727",NA,2021-12-18 07:00:00,"12/18/2021 7:00",0,0
"20728",NA,2021-12-18 08:00:00,"12/18/2021 8:00",0,0
"20729",NA,2021-12-18 09:00:00,"12/18/2021 9:00",0,0
"20730",NA,2021-12-18 10:00:00,"12/18/2021 10:00",0,0
"20731",NA,2021-12-18 11:00:00,"12/18/2021 11:00",0,0.144
"20732",NA,2021-12-18 12:00:00,"12/18/2021 12:00",0.129,1.546
"20733",NA,2021-12-18 13:00:00,"12/18/2021 13:00",0.397,3.262
"20734",NA,2021-12-18 14:00:00,"12/18/2021 14:00",0.232,1.585
"20735",NA,2021-12-18 15:00:00,"12/18/2021 15:00",0.077,1.192
"20736",NA,2021-12-18 16:00:00,"12/18/2021 16:00",0,0
"20737",NA,2021-12-18 17:00:00,"12/18/2021 17:00",0,0
"20738",NA,2021-12-18 18:00:00,"12/18/2021 18:00",0,0
"20739",NA,2021-12-18 19:00:00,"12/18/2021 19:00",0,0
"20740",NA,2021-12-18 20:00:00,"12/18/2021 20:00",0,0
"20741",NA,2021-12-18 21:00:00,"12/18/2021 21:00",0,0
"20742",NA,2021-12-18 22:00:00,"12/18/2021 22:00",0,0
"20743",NA,2021-12-18 23:00:00,"12/18/2021 23:00",0,0
"20744",NA,2021-12-19 00:00:00,"12/19/2021 0:00",0,0
"20745",NA,2021-12-19 01:00:00,"12/19/2021 1:00",0,0
"20746",NA,2021-12-19 02:00:00,"12/19/2021 2:00",0,0
"20747",NA,2021-12-19 03:00:00,"12/19/2021 3:00",0,0
"20748",NA,2021-12-19 04:00:00,"12/19/2021 4:00",0,0
"20749",NA,2021-12-19 05:00:00,"12/19/2021 5:00",0,0
"20750",NA,2021-12-19 06:00:00,"12/19/2021 6:00",0,0
"20751",NA,2021-12-19 07:00:00,"12/19/2021 7:00",0,0
"20752",NA,2021-12-19 08:00:00,"12/19/2021 8:00",0,0
"20753",NA,2021-12-19 09:00:00,"12/19/2021 9:00",0,0
"20754",NA,2021-12-19 10:00:00,"12/19/2021 10:00",0,0
"20755",NA,2021-12-19 11:00:00,"12/19/2021 11:00",0,0
"20756",NA,2021-12-19 12:00:00,"12/19/2021 12:00",0.003,0.76
"20757",NA,2021-12-19 13:00:00,"12/19/2021 13:00",0.232,1.571
"20758",NA,2021-12-19 14:00:00,"12/19/2021 14:00",0.005,1.257
"20759",NA,2021-12-19 15:00:00,"12/19/2021 15:00",0,0.039
"20760",NA,2021-12-19 16:00:00,"12/19/2021 16:00",0,0
"20761",NA,2021-12-19 17:00:00,"12/19/2021 17:00",0,0
"20762",NA,2021-12-19 18:00:00,"12/19/2021 18:00",0,0
"20763",NA,2021-12-19 19:00:00,"12/19/2021 19:00",0,0
"20764",NA,2021-12-19 20:00:00,"12/19/2021 20:00",0,0
"20765",NA,2021-12-19 21:00:00,"12/19/2021 21:00",0,0
"20766",NA,2021-12-19 22:00:00,"12/19/2021 22:00",0,0
"20767",NA,2021-12-19 23:00:00,"12/19/2021 23:00",0,0
"20768",NA,2021-12-20 00:00:00,"12/20/2021 0:00",0,0
"20769",NA,2021-12-20 01:00:00,"12/20/2021 1:00",0,0
"20770",NA,2021-12-20 02:00:00,"12/20/2021 2:00",0,0
"20771",NA,2021-12-20 03:00:00,"12/20/2021 3:00",0,0
"20772",NA,2021-12-20 04:00:00,"12/20/2021 4:00",0,0
"20773",NA,2021-12-20 05:00:00,"12/20/2021 5:00",0,0
"20774",NA,2021-12-20 06:00:00,"12/20/2021 6:00",0,0
"20775",NA,2021-12-20 07:00:00,"12/20/2021 7:00",0,0
"20776",NA,2021-12-20 08:00:00,"12/20/2021 8:00",0,0
"20777",NA,2021-12-20 09:00:00,"12/20/2021 9:00",0,0
"20778",NA,2021-12-20 10:00:00,"12/20/2021 10:00",0,0
"20779",NA,2021-12-20 11:00:00,"12/20/2021 11:00",0,0.118
"20780",NA,2021-12-20 12:00:00,"12/20/2021 12:00",0.098,1.623
"20781",NA,2021-12-20 13:00:00,"12/20/2021 13:00",0.402,3.665
"20782",NA,2021-12-20 14:00:00,"12/20/2021 14:00",0.208,2.317
"20783",NA,2021-12-20 15:00:00,"12/20/2021 15:00",0.003,0.825
"20784",NA,2021-12-20 16:00:00,"12/20/2021 16:00",0,0
"20785",NA,2021-12-20 17:00:00,"12/20/2021 17:00",0,0
"20786",NA,2021-12-20 18:00:00,"12/20/2021 18:00",0,0
"20787",NA,2021-12-20 19:00:00,"12/20/2021 19:00",0,0
"20788",NA,2021-12-20 20:00:00,"12/20/2021 20:00",0,0
"20789",NA,2021-12-20 21:00:00,"12/20/2021 21:00",0,0
"20790",NA,2021-12-20 22:00:00,"12/20/2021 22:00",0,0
"20791",NA,2021-12-20 23:00:00,"12/20/2021 23:00",0,0
"20792",NA,2021-12-21 00:00:00,"12/21/2021 0:00",0,0
"20793",NA,2021-12-21 01:00:00,"12/21/2021 1:00",0,0
"20794",NA,2021-12-21 02:00:00,"12/21/2021 2:00",0,0
"20795",NA,2021-12-21 03:00:00,"12/21/2021 3:00",0,0
"20796",NA,2021-12-21 04:00:00,"12/21/2021 4:00",0,0
"20797",NA,2021-12-21 05:00:00,"12/21/2021 5:00",0,0
"20798",NA,2021-12-21 06:00:00,"12/21/2021 6:00",0,0
"20799",NA,2021-12-21 07:00:00,"12/21/2021 7:00",0,0
"20800",NA,2021-12-21 08:00:00,"12/21/2021 8:00",0,0
"20801",NA,2021-12-21 09:00:00,"12/21/2021 9:00",0,0
"20802",NA,2021-12-21 10:00:00,"12/21/2021 10:00",0,0
"20803",NA,2021-12-21 11:00:00,"12/21/2021 11:00",0.049,0.472
"20804",NA,2021-12-21 12:00:00,"12/21/2021 12:00",0.249,2.242
"20805",NA,2021-12-21 13:00:00,"12/21/2021 13:00",0.328,3.146
"20806",NA,2021-12-21 14:00:00,"12/21/2021 14:00",0.29,2.673
"20807",NA,2021-12-21 15:00:00,"12/21/2021 15:00",0.101,1.219
"20808",NA,2021-12-21 16:00:00,"12/21/2021 16:00",0,0
"20809",NA,2021-12-21 17:00:00,"12/21/2021 17:00",0,0
"20810",NA,2021-12-21 18:00:00,"12/21/2021 18:00",0,0
"20811",NA,2021-12-21 19:00:00,"12/21/2021 19:00",0,0
"20812",NA,2021-12-21 20:00:00,"12/21/2021 20:00",0,0
"20813",NA,2021-12-21 21:00:00,"12/21/2021 21:00",0,0
"20814",NA,2021-12-21 22:00:00,"12/21/2021 22:00",0,0
"20815",NA,2021-12-21 23:00:00,"12/21/2021 23:00",0,0
"20816",NA,2021-12-22 00:00:00,"12/22/2021 0:00",0,0
"20817",NA,2021-12-22 01:00:00,"12/22/2021 1:00",0,0
"20818",NA,2021-12-22 02:00:00,"12/22/2021 2:00",0,0
"20819",NA,2021-12-22 03:00:00,"12/22/2021 3:00",0,0
"20820",NA,2021-12-22 04:00:00,"12/22/2021 4:00",0,0
"20821",NA,2021-12-22 05:00:00,"12/22/2021 5:00",0,0
"20822",NA,2021-12-22 06:00:00,"12/22/2021 6:00",0,0
"20823",NA,2021-12-22 07:00:00,"12/22/2021 7:00",0,0
"20824",NA,2021-12-22 08:00:00,"12/22/2021 8:00",0,0
"20825",NA,2021-12-22 09:00:00,"12/22/2021 9:00",0,0
"20826",NA,2021-12-22 10:00:00,"12/22/2021 10:00",0,0
"20827",NA,2021-12-22 11:00:00,"12/22/2021 11:00",0.068,0.472
"20828",NA,2021-12-22 12:00:00,"12/22/2021 12:00",0.178,2.217
"20829",NA,2021-12-22 13:00:00,"12/22/2021 13:00",0.318,3.909
"20830",NA,2021-12-22 14:00:00,"12/22/2021 14:00",0.255,3.477
"20831",NA,2021-12-22 15:00:00,"12/22/2021 15:00",0.148,1.339
"20832",NA,2021-12-22 16:00:00,"12/22/2021 16:00",0.003,0.118
"20833",NA,2021-12-22 17:00:00,"12/22/2021 17:00",0,0
"20834",NA,2021-12-22 18:00:00,"12/22/2021 18:00",0,0
"20835",NA,2021-12-22 19:00:00,"12/22/2021 19:00",0,0
"20836",NA,2021-12-22 20:00:00,"12/22/2021 20:00",0,0
"20837",NA,2021-12-22 21:00:00,"12/22/2021 21:00",0,0
"20838",NA,2021-12-22 22:00:00,"12/22/2021 22:00",0,0
"20839",NA,2021-12-22 23:00:00,"12/22/2021 23:00",0,0
"20840",NA,2021-12-23 00:00:00,"12/23/2021 0:00",0,0
"20841",NA,2021-12-23 01:00:00,"12/23/2021 1:00",0,0
"20842",NA,2021-12-23 02:00:00,"12/23/2021 2:00",0,0
"20843",NA,2021-12-23 03:00:00,"12/23/2021 3:00",0,0
"20844",NA,2021-12-23 04:00:00,"12/23/2021 4:00",0,0
"20845",NA,2021-12-23 05:00:00,"12/23/2021 5:00",0,0
"20846",NA,2021-12-23 06:00:00,"12/23/2021 6:00",0,0
"20847",NA,2021-12-23 07:00:00,"12/23/2021 7:00",0,0
"20848",NA,2021-12-23 08:00:00,"12/23/2021 8:00",0,0
"20849",NA,2021-12-23 09:00:00,"12/23/2021 9:00",0,0
"20850",NA,2021-12-23 10:00:00,"12/23/2021 10:00",0,0
"20851",NA,2021-12-23 11:00:00,"12/23/2021 11:00",0.011,0.288
"20852",NA,2021-12-23 12:00:00,"12/23/2021 12:00",0.181,1.599
"20853",NA,2021-12-23 13:00:00,"12/23/2021 13:00",0.419,3.199
"20854",NA,2021-12-23 14:00:00,"12/23/2021 14:00",0.309,2.976
"20855",NA,2021-12-23 15:00:00,"12/23/2021 15:00",0.074,0.957
"20856",NA,2021-12-23 16:00:00,"12/23/2021 16:00",0,0
"20857",NA,2021-12-23 17:00:00,"12/23/2021 17:00",0,0
"20858",NA,2021-12-23 18:00:00,"12/23/2021 18:00",0,0
"20859",NA,2021-12-23 19:00:00,"12/23/2021 19:00",0,0
"20860",NA,2021-12-23 20:00:00,"12/23/2021 20:00",0,0
"20861",NA,2021-12-23 21:00:00,"12/23/2021 21:00",0,0
"20862",NA,2021-12-23 22:00:00,"12/23/2021 22:00",0,0
"20863",NA,2021-12-23 23:00:00,"12/23/2021 23:00",0,0
"20864",NA,2021-12-24 00:00:00,"12/24/2021 0:00",0,0
"20865",NA,2021-12-24 01:00:00,"12/24/2021 1:00",0,0
"20866",NA,2021-12-24 02:00:00,"12/24/2021 2:00",0,0
"20867",NA,2021-12-24 03:00:00,"12/24/2021 3:00",0,0
"20868",NA,2021-12-24 04:00:00,"12/24/2021 4:00",0,0
"20869",NA,2021-12-24 05:00:00,"12/24/2021 5:00",0,0
"20870",NA,2021-12-24 06:00:00,"12/24/2021 6:00",0,0
"20871",NA,2021-12-24 07:00:00,"12/24/2021 7:00",0,0
"20872",NA,2021-12-24 08:00:00,"12/24/2021 8:00",0,0
"20873",NA,2021-12-24 09:00:00,"12/24/2021 9:00",0,0
"20874",NA,2021-12-24 10:00:00,"12/24/2021 10:00",0,0
"20875",NA,2021-12-24 11:00:00,"12/24/2021 11:00",0.09,0.486
"20876",NA,2021-12-24 12:00:00,"12/24/2021 12:00",0.205,2.086
"20877",NA,2021-12-24 13:00:00,"12/24/2021 13:00",0.463,4.173
"20878",NA,2021-12-24 14:00:00,"12/24/2021 14:00",0.479,4.409
"20879",NA,2021-12-24 15:00:00,"12/24/2021 15:00",0.153,1.43
"20880",NA,2021-12-24 16:00:00,"12/24/2021 16:00",0.011,0.131
"20881",NA,2021-12-24 17:00:00,"12/24/2021 17:00",0,0
"20882",NA,2021-12-24 18:00:00,"12/24/2021 18:00",0,0
"20883",NA,2021-12-24 19:00:00,"12/24/2021 19:00",0,0
"20884",NA,2021-12-24 20:00:00,"12/24/2021 20:00",0,0
"20885",NA,2021-12-24 21:00:00,"12/24/2021 21:00",0,0
"20886",NA,2021-12-24 22:00:00,"12/24/2021 22:00",0,0
"20887",NA,2021-12-24 23:00:00,"12/24/2021 23:00",0,0
"20888",NA,2021-12-25 00:00:00,"12/25/2021 0:00",0,0
"20889",NA,2021-12-25 01:00:00,"12/25/2021 1:00",0,0
"20890",NA,2021-12-25 02:00:00,"12/25/2021 2:00",0,0
"20891",NA,2021-12-25 03:00:00,"12/25/2021 3:00",0,0
"20892",NA,2021-12-25 04:00:00,"12/25/2021 4:00",0,0
"20893",NA,2021-12-25 05:00:00,"12/25/2021 5:00",0,0
"20894",NA,2021-12-25 06:00:00,"12/25/2021 6:00",0,0
"20895",NA,2021-12-25 07:00:00,"12/25/2021 7:00",0,0
"20896",NA,2021-12-25 08:00:00,"12/25/2021 8:00",0,0
"20897",NA,2021-12-25 09:00:00,"12/25/2021 9:00",0,0
"20898",NA,2021-12-25 10:00:00,"12/25/2021 10:00",0,0
"20899",NA,2021-12-25 11:00:00,"12/25/2021 11:00",0,0.066
"20900",NA,2021-12-25 12:00:00,"12/25/2021 12:00",0.098,1.389
"20901",NA,2021-12-25 13:00:00,"12/25/2021 13:00",0.312,2.621
"20902",NA,2021-12-25 14:00:00,"12/25/2021 14:00",0.282,2.673
"20903",NA,2021-12-25 15:00:00,"12/25/2021 15:00",0.022,0.721
"20904",NA,2021-12-25 16:00:00,"12/25/2021 16:00",0,0
"20905",NA,2021-12-25 17:00:00,"12/25/2021 17:00",0,0
"20906",NA,2021-12-25 18:00:00,"12/25/2021 18:00",0,0
"20907",NA,2021-12-25 19:00:00,"12/25/2021 19:00",0,0
"20908",NA,2021-12-25 20:00:00,"12/25/2021 20:00",0,0
"20909",NA,2021-12-25 21:00:00,"12/25/2021 21:00",0,0
"20910",NA,2021-12-25 22:00:00,"12/25/2021 22:00",0,0
"20911",NA,2021-12-25 23:00:00,"12/25/2021 23:00",0,0
"20912",NA,2021-12-26 00:00:00,"12/26/2021 0:00",0,0
"20913",NA,2021-12-26 01:00:00,"12/26/2021 1:00",0,0
"20914",NA,2021-12-26 02:00:00,"12/26/2021 2:00",0,0
"20915",NA,2021-12-26 03:00:00,"12/26/2021 3:00",0,0
"20916",NA,2021-12-26 04:00:00,"12/26/2021 4:00",0,0
"20917",NA,2021-12-26 05:00:00,"12/26/2021 5:00",0,0
"20918",NA,2021-12-26 06:00:00,"12/26/2021 6:00",0,0
"20919",NA,2021-12-26 07:00:00,"12/26/2021 7:00",0,0
"20920",NA,2021-12-26 08:00:00,"12/26/2021 8:00",0,0
"20921",NA,2021-12-26 09:00:00,"12/26/2021 9:00",0,0
"20922",NA,2021-12-26 10:00:00,"12/26/2021 10:00",0,0
"20923",NA,2021-12-26 11:00:00,"12/26/2021 11:00",0,0
"20924",NA,2021-12-26 12:00:00,"12/26/2021 12:00",0,0.21
"20925",NA,2021-12-26 13:00:00,"12/26/2021 13:00",0,0.576
"20926",NA,2021-12-26 14:00:00,"12/26/2021 14:00",0,0.367
"20927",NA,2021-12-26 15:00:00,"12/26/2021 15:00",0,0
"20928",NA,2021-12-26 16:00:00,"12/26/2021 16:00",0,0
"20929",NA,2021-12-26 17:00:00,"12/26/2021 17:00",0,0
"20930",NA,2021-12-26 18:00:00,"12/26/2021 18:00",0,0
"20931",NA,2021-12-26 19:00:00,"12/26/2021 19:00",0,0
"20932",NA,2021-12-26 20:00:00,"12/26/2021 20:00",0,0
"20933",NA,2021-12-26 21:00:00,"12/26/2021 21:00",0,0
"20934",NA,2021-12-26 22:00:00,"12/26/2021 22:00",0,0
"20935",NA,2021-12-26 23:00:00,"12/26/2021 23:00",0,0
"20936",NA,2021-12-27 00:00:00,"12/27/2021 0:00",0,0
"20937",NA,2021-12-27 01:00:00,"12/27/2021 1:00",0,0
"20938",NA,2021-12-27 02:00:00,"12/27/2021 2:00",0,0
"20939",NA,2021-12-27 03:00:00,"12/27/2021 3:00",0,0
"20940",NA,2021-12-27 04:00:00,"12/27/2021 4:00",0,0
"20941",NA,2021-12-27 05:00:00,"12/27/2021 5:00",0,0
"20942",NA,2021-12-27 06:00:00,"12/27/2021 6:00",0,0
"20943",NA,2021-12-27 07:00:00,"12/27/2021 7:00",0,0
"20944",NA,2021-12-27 08:00:00,"12/27/2021 8:00",0,0
"20945",NA,2021-12-27 09:00:00,"12/27/2021 9:00",0,0
"20946",NA,2021-12-27 10:00:00,"12/27/2021 10:00",0,0
"20947",NA,2021-12-27 11:00:00,"12/27/2021 11:00",0.757,3.207
"20948",NA,2021-12-27 12:00:00,"12/27/2021 12:00",2.31,13.84
"20949",NA,2021-12-27 13:00:00,"12/27/2021 13:00",4.563,24.53
"20950",NA,2021-12-27 14:00:00,"12/27/2021 14:00",3.368,18.06
"20951",NA,2021-12-27 15:00:00,"12/27/2021 15:00",1.701,9.09
"20952",NA,2021-12-27 16:00:00,"12/27/2021 16:00",0.238,1.061
"20953",NA,2021-12-27 17:00:00,"12/27/2021 17:00",0,0
"20954",NA,2021-12-27 18:00:00,"12/27/2021 18:00",0,0
"20955",NA,2021-12-27 19:00:00,"12/27/2021 19:00",0,0
"20956",NA,2021-12-27 20:00:00,"12/27/2021 20:00",0,0
"20957",NA,2021-12-27 21:00:00,"12/27/2021 21:00",0,0
"20958",NA,2021-12-27 22:00:00,"12/27/2021 22:00",0,0
"20959",NA,2021-12-27 23:00:00,"12/27/2021 23:00",0,0
"20960",NA,2021-12-28 00:00:00,"12/28/2021 0:00",0,0
"20961",NA,2021-12-28 01:00:00,"12/28/2021 1:00",0,0
"20962",NA,2021-12-28 02:00:00,"12/28/2021 2:00",0,0
"20963",NA,2021-12-28 03:00:00,"12/28/2021 3:00",0,0
"20964",NA,2021-12-28 04:00:00,"12/28/2021 4:00",0,0
"20965",NA,2021-12-28 05:00:00,"12/28/2021 5:00",0,0
"20966",NA,2021-12-28 06:00:00,"12/28/2021 6:00",0,0
"20967",NA,2021-12-28 07:00:00,"12/28/2021 7:00",0,0
"20968",NA,2021-12-28 08:00:00,"12/28/2021 8:00",0,0
"20969",NA,2021-12-28 09:00:00,"12/28/2021 9:00",0,0
"20970",NA,2021-12-28 10:00:00,"12/28/2021 10:00",0,0
"20971",NA,2021-12-28 11:00:00,"12/28/2021 11:00",0.139,0.603
"20972",NA,2021-12-28 12:00:00,"12/28/2021 12:00",0.544,3.76
"20973",NA,2021-12-28 13:00:00,"12/28/2021 13:00",1.704,8.46
"20974",NA,2021-12-28 14:00:00,"12/28/2021 14:00",0.957,5.017
"20975",NA,2021-12-28 15:00:00,"12/28/2021 15:00",0.189,1.454
"20976",NA,2021-12-28 16:00:00,"12/28/2021 16:00",0,0
"20977",NA,2021-12-28 17:00:00,"12/28/2021 17:00",0,0
"20978",NA,2021-12-28 18:00:00,"12/28/2021 18:00",0,0
"20979",NA,2021-12-28 19:00:00,"12/28/2021 19:00",0,0
"20980",NA,2021-12-28 20:00:00,"12/28/2021 20:00",0,0
"20981",NA,2021-12-28 21:00:00,"12/28/2021 21:00",0,0
"20982",NA,2021-12-28 22:00:00,"12/28/2021 22:00",0,0
"20983",NA,2021-12-28 23:00:00,"12/28/2021 23:00",0,0
"20984",NA,2021-12-29 00:00:00,"12/29/2021 0:00",NA,NA
"20985",NA,2021-12-29 01:00:00,"12/29/2021 1:00",0,0
"20986",NA,2021-12-29 02:00:00,"12/29/2021 2:00",0,0
"20987",NA,2021-12-29 03:00:00,"12/29/2021 3:00",0,0
"20988",NA,2021-12-29 04:00:00,"12/29/2021 4:00",0,0
"20989",NA,2021-12-29 05:00:00,"12/29/2021 5:00",0,0
"20990",NA,2021-12-29 06:00:00,"12/29/2021 6:00",0,0
"20991",NA,2021-12-29 07:00:00,"12/29/2021 7:00",0,0
"20992",NA,2021-12-29 08:00:00,"12/29/2021 8:00",0,0
"20993",NA,2021-12-29 09:00:00,"12/29/2021 9:00",0,0
"20994",NA,2021-12-29 10:00:00,"12/29/2021 10:00",0,0
