"Plot Title: 20005934_STRT_ATMO"
"#","Date Time, GMT-08:00","Abs Pres, mbar (LGR S/N: 20005934, SEN S/N: 20005934, LBL: P)","Temp, °C (LGR S/N: 20005934, SEN S/N: 20005934, LBL: T)","Coupler Detached (LGR S/N: 20005934)","Coupler Attached (LGR S/N: 20005934)","Host Connected (LGR S/N: 20005934)","Stopped (LGR S/N: 20005934)","End Of File (LGR S/N: 20005934)"
3153,06/09/21 01:00:00 PM,974.9,16.808,,,,,
3154,06/09/21 01:15:00 PM,975.5,17.189,,,,,
3155,06/09/21 01:30:00 PM,976.7,17.760,,,,,
3156,06/09/21 01:45:00 PM,977.8,18.331,,,,,
3157,06/09/21 02:00:00 PM,977.5,18.616,,,,,
3158,06/09/21 02:15:00 PM,977.2,18.521,,,,,
3159,06/09/21 02:30:00 PM,976.4,17.855,,,,,
3160,06/09/21 02:45:00 PM,975.7,17.570,,,,,
3161,06/09/21 03:00:00 PM,977.2,18.426,,,,,
3162,06/09/21 03:15:00 PM,977.3,19.377,,,,,
3163,06/09/21 03:30:00 PM,977.8,19.187,,,,,
3164,06/09/21 03:45:00 PM,977.9,19.472,,,,,
3165,06/09/21 04:00:00 PM,976.0,18.236,,,,,
3166,06/09/21 04:15:00 PM,977.5,18.901,,,,,
3167,06/09/21 04:30:00 PM,977.6,19.092,,,,,
3168,06/09/21 04:45:00 PM,977.3,18.711,,,,,
3169,06/09/21 05:00:00 PM,975.7,18.045,,,,,
3170,06/09/21 05:15:00 PM,976.9,18.426,,,,,
3171,06/09/21 05:30:00 PM,977.6,18.806,,,,,
3172,06/09/21 05:45:00 PM,977.4,18.806,,,,,
3173,06/09/21 06:00:00 PM,976.0,18.140,,,,,
3174,06/09/21 06:15:00 PM,976.8,18.426,,,,,
3175,06/09/21 06:30:00 PM,977.5,18.806,,,,,
3176,06/09/21 06:45:00 PM,976.4,18.331,,,,,
3177,06/09/21 07:00:00 PM,975.5,17.950,,,,,
3178,06/09/21 07:15:00 PM,975.0,17.760,,,,,
3179,06/09/21 07:30:00 PM,974.8,17.665,,,,,
3180,06/09/21 07:45:00 PM,974.5,17.570,,,,,
3181,06/09/21 08:00:00 PM,975.2,17.855,,,,,
3182,06/09/21 08:15:00 PM,975.3,17.950,,,,,
3183,06/09/21 08:30:00 PM,978.2,19.853,,,,,
3184,06/09/21 08:45:00 PM,977.3,18.996,,,,,
3185,06/09/21 09:00:00 PM,975.8,18.331,,,,,
3186,06/09/21 09:15:00 PM,975.9,18.236,,,,,
3187,06/09/21 09:30:00 PM,974.1,17.570,,,,,
3188,06/09/21 09:45:00 PM,972.4,16.808,,,,,
3189,06/09/21 10:00:00 PM,971.7,16.427,,,,,
3190,06/09/21 10:15:00 PM,970.8,15.951,,,,,
3191,06/09/21 10:30:00 PM,969.2,15.282,,,,,
3192,06/09/21 10:45:00 PM,966.9,14.230,,,,,
3193,06/09/21 11:00:00 PM,965.2,13.461,,,,,
3194,06/09/21 11:15:00 PM,963.4,12.594,,,,,
3195,06/09/21 11:30:00 PM,961.8,11.722,,,,,
3196,06/09/21 11:45:00 PM,961.0,11.236,,,,,
3197,06/10/21 12:00:00 AM,960.0,10.748,,,,,
3198,06/10/21 12:15:00 AM,959.1,10.259,,,,,
3199,06/10/21 12:30:00 AM,958.0,9.768,,,,,
3200,06/10/21 12:45:00 AM,957.0,9.176,,,,,
3201,06/10/21 01:00:00 AM,956.5,8.879,,,,,
3202,06/10/21 01:15:00 AM,955.9,8.581,,,,,
3203,06/10/21 01:30:00 AM,954.8,8.182,,,,,
3204,06/10/21 01:45:00 AM,954.6,7.983,,,,,
3205,06/10/21 02:00:00 AM,953.6,7.582,,,,,
3206,06/10/21 02:15:00 AM,953.1,7.280,,,,,
3207,06/10/21 02:30:00 AM,953.2,7.179,,,,,
3208,06/10/21 02:45:00 AM,953.1,7.079,,,,,
3209,06/10/21 03:00:00 AM,952.7,6.877,,,,,
3210,06/10/21 03:15:00 AM,951.8,6.573,,,,,
3211,06/10/21 03:30:00 AM,951.1,6.268,,,,,
3212,06/10/21 03:45:00 AM,950.1,5.860,,,,,
3213,06/10/21 04:00:00 AM,949.7,5.655,,,,,
3214,06/10/21 04:15:00 AM,949.3,5.450,,,,,
3215,06/10/21 04:30:00 AM,948.7,5.244,,,,,
3216,06/10/21 04:45:00 AM,948.4,5.037,,,,,
3217,06/10/21 05:00:00 AM,947.5,4.727,,,,,
3218,06/10/21 05:15:00 AM,946.9,4.519,,,,,
3219,06/10/21 05:30:00 AM,946.7,4.311,,,,,
3220,06/10/21 05:45:00 AM,946.9,4.415,,,,,
3221,06/10/21 06:00:00 AM,947.7,4.623,,,,,
3222,06/10/21 06:15:00 AM,949.0,5.037,,,,,
3223,06/10/21 06:30:00 AM,950.2,5.450,,,,,
3224,06/10/21 06:45:00 AM,952.1,6.166,,,,,
3225,06/10/21 07:00:00 AM,954.0,6.877,,,,,
3226,06/10/21 07:15:00 AM,956.1,7.782,,,,,
3227,06/10/21 07:30:00 AM,957.5,8.382,,,,,
3228,06/10/21 07:45:00 AM,959.2,9.077,,,,,
3229,06/10/21 08:00:00 AM,960.6,9.669,,,,,
3230,06/10/21 08:15:00 AM,961.1,9.965,,,,,
3231,06/10/21 08:30:00 AM,962.3,10.455,,,,,
3232,06/10/21 08:45:00 AM,963.1,10.944,,,,,
3233,06/10/21 09:00:00 AM,964.0,11.334,,,,,
3234,06/10/21 09:15:00 AM,965.3,12.110,,,,,
3235,06/10/21 09:30:00 AM,966.1,12.594,,,,,
3236,06/10/21 09:45:00 AM,967.2,13.076,,,,,
3237,06/10/21 10:00:00 AM,968.8,13.750,,,,,
3238,06/10/21 10:15:00 AM,970.2,14.421,,,,,
3239,06/10/21 10:30:00 AM,970.3,14.613,,,,,
3240,06/10/21 10:45:00 AM,971.7,15.282,,,,,
3241,06/10/21 11:00:00 AM,972.9,15.855,,,,,
3242,06/10/21 11:15:00 AM,972.0,15.664,,,,,
3243,06/10/21 11:30:00 AM,972.6,15.951,,,,,
3244,06/10/21 11:45:00 AM,971.7,15.664,,,,,
3245,06/10/21 12:00:00 PM,972.4,15.951,,,,,
3246,06/10/21 12:15:00 PM,972.3,16.046,,,,,
3247,06/10/21 12:30:00 PM,975.5,17.189,,,,,
3248,06/10/21 12:45:00 PM,974.7,16.999,,,,,
3249,06/10/21 01:00:00 PM,976.1,17.570,,,,,
3250,06/10/21 01:15:00 PM,976.8,17.855,,,,,
3251,06/10/21 01:30:00 PM,977.5,18.140,,,,,
3252,06/10/21 01:45:00 PM,976.8,17.950,,,,,
3253,06/10/21 02:00:00 PM,979.4,18.901,,,,,
3254,06/10/21 02:15:00 PM,977.8,18.521,,,,,
3255,06/10/21 02:30:00 PM,977.9,18.616,,,,,
3256,06/10/21 02:45:00 PM,978.0,18.616,,,,,
3257,06/10/21 03:00:00 PM,980.1,19.377,,,,,
3258,06/10/21 03:15:00 PM,978.7,18.996,,,,,
3259,06/10/21 03:30:00 PM,976.7,18.331,,,,,
3260,06/10/21 03:45:00 PM,981.8,20.234,,,,,
3261,06/10/21 04:00:00 PM,976.6,18.331,,,,,
3262,06/10/21 04:15:00 PM,974.9,17.665,,,,,
3263,06/10/21 04:30:00 PM,975.9,17.950,,,,,
3264,06/10/21 04:45:00 PM,975.6,17.855,,,,,
3265,06/10/21 05:00:00 PM,980.1,19.567,,,,,
3266,06/10/21 05:15:00 PM,977.6,18.711,,,,,
3267,06/10/21 05:30:00 PM,976.9,18.426,,,,,
3268,06/10/21 05:45:00 PM,977.6,18.711,,,,,
3269,06/10/21 06:00:00 PM,976.8,18.426,,,,,
3270,06/10/21 06:15:00 PM,976.6,18.331,,,,,
3271,06/10/21 06:30:00 PM,977.1,18.521,,,,,
3272,06/10/21 06:45:00 PM,977.7,18.711,,,,,
3273,06/10/21 07:00:00 PM,978.7,19.092,,,,,
3274,06/10/21 07:15:00 PM,979.3,19.377,,,,,
3275,06/10/21 07:30:00 PM,977.7,18.901,,,,,
3276,06/10/21 07:45:00 PM,975.6,18.045,,,,,
3277,06/10/21 08:00:00 PM,973.9,17.379,,,,,
3278,06/10/21 08:15:00 PM,973.1,16.999,,,,,
3279,06/10/21 08:30:00 PM,973.1,16.903,,,,,
3280,06/10/21 08:45:00 PM,973.1,16.903,,,,,
3281,06/10/21 09:00:00 PM,973.0,16.903,,,,,
3282,06/10/21 09:15:00 PM,972.4,16.618,,,,,
3283,06/10/21 09:30:00 PM,971.5,16.141,,,,,
3284,06/10/21 09:45:00 PM,970.5,15.760,,,,,
3285,06/10/21 10:00:00 PM,969.9,15.473,,,,,
3286,06/10/21 10:15:00 PM,969.0,14.996,,,,,
3287,06/10/21 10:30:00 PM,967.7,14.421,,,,,
3288,06/10/21 10:45:00 PM,966.7,13.942,,,,,
3289,06/10/21 11:00:00 PM,965.8,13.558,,,,,
3290,06/10/21 11:15:00 PM,964.9,13.076,,,,,
3291,06/10/21 11:30:00 PM,964.0,12.690,,,,,
3292,06/10/21 11:45:00 PM,963.1,12.207,,,,,
3293,06/11/21 12:00:00 AM,962.4,11.722,,,,,
3294,06/11/21 12:15:00 AM,961.5,11.236,,,,,
3295,06/11/21 12:30:00 AM,960.4,10.846,,,,,
3296,06/11/21 12:45:00 AM,960.0,10.553,,,,,
3297,06/11/21 01:00:00 AM,959.3,10.161,,,,,
3298,06/11/21 01:15:00 AM,957.7,9.472,,,,,
3299,06/11/21 01:30:00 AM,956.1,8.779,,,,,
3300,06/11/21 01:45:00 AM,955.5,8.382,,,,,
3301,06/11/21 02:00:00 AM,954.2,7.882,,,,,
3302,06/11/21 02:15:00 AM,953.7,7.582,,,,,
3303,06/11/21 02:30:00 AM,953.7,7.481,,,,,
3304,06/11/21 02:45:00 AM,953.0,7.179,,,,,
3305,06/11/21 03:00:00 AM,952.7,6.978,,,,,
3306,06/11/21 03:15:00 AM,952.1,6.775,,,,,
3307,06/11/21 03:30:00 AM,951.6,6.370,,,,,
3308,06/11/21 03:45:00 AM,950.5,5.962,,,,,
3309,06/11/21 04:00:00 AM,949.8,5.655,,,,,
3310,06/11/21 04:15:00 AM,949.0,5.450,,,,,
3311,06/11/21 04:30:00 AM,949.1,5.347,,,,,
3312,06/11/21 04:45:00 AM,949.2,5.244,,,,,
3313,06/11/21 05:00:00 AM,948.3,5.037,,,,,
3314,06/11/21 05:15:00 AM,948.7,5.141,,,,,
3315,06/11/21 05:30:00 AM,949.8,5.450,,,,,
3316,06/11/21 05:45:00 AM,950.3,5.552,,,,,
3317,06/11/21 06:00:00 AM,950.3,5.552,,,,,
3318,06/11/21 06:15:00 AM,950.6,5.655,,,,,
3319,06/11/21 06:30:00 AM,951.2,5.860,,,,,
3320,06/11/21 06:45:00 AM,952.1,6.268,,,,,
3321,06/11/21 07:00:00 AM,953.4,6.775,,,,,
3322,06/11/21 07:15:00 AM,954.6,7.280,,,,,
3323,06/11/21 07:30:00 AM,955.8,7.782,,,,,
3324,06/11/21 07:45:00 AM,956.8,8.182,,,,,
3325,06/11/21 08:00:00 AM,957.7,8.680,,,,,
3326,06/11/21 08:15:00 AM,959.2,9.275,,,,,
3327,06/11/21 08:30:00 AM,961.5,10.357,,,,,
3328,06/11/21 08:45:00 AM,965.3,12.110,,,,,
3329,06/11/21 09:00:00 AM,964.8,12.013,,,,,
3330,06/11/21 09:15:00 AM,965.6,12.497,,,,,
3331,06/11/21 09:30:00 AM,968.5,13.654,,,,,
3332,06/11/21 09:45:00 AM,970.3,14.325,,,,,
3333,06/11/21 10:00:00 AM,971.2,14.900,,,,,
3334,06/11/21 10:15:00 AM,972.0,15.378,,,,,
3335,06/11/21 10:30:00 AM,973.4,15.951,,,,,
3336,06/11/21 10:45:00 AM,972.2,15.664,,,,,
3337,06/11/21 11:00:00 AM,974.3,16.332,,,,,
3338,06/11/21 11:15:00 AM,971.9,15.664,,,,,
3339,06/11/21 11:30:00 AM,970.7,15.187,,,,,
3340,06/11/21 11:45:00 AM,973.3,16.046,,,,,
3341,06/11/21 12:00:00 PM,976.5,17.379,,,,,
3342,06/11/21 12:15:00 PM,974.8,16.999,,,,,
3343,06/11/21 12:30:00 PM,972.5,16.141,,,,,
3344,06/11/21 12:45:00 PM,972.1,15.951,,,,,
3345,06/11/21 01:00:00 PM,973.7,16.523,,,,,
3346,06/11/21 01:15:00 PM,977.2,17.950,,,,,
3347,06/11/21 01:30:00 PM,980.5,19.282,,,,,
3348,06/11/21 01:45:00 PM,981.1,19.758,,,,,
3349,06/11/21 02:00:00 PM,978.7,18.996,,,,,
3350,06/11/21 02:15:00 PM,980.5,19.567,,,,,
3351,06/11/21 02:30:00 PM,981.2,19.853,,,,,
3352,06/11/21 02:45:00 PM,981.0,19.853,,,,,
3353,06/11/21 03:00:00 PM,977.6,18.616,,,,,
3354,06/11/21 03:15:00 PM,980.1,19.472,,,,,
3355,06/11/21 03:30:00 PM,979.3,19.282,,,,,
3356,06/11/21 03:45:00 PM,983.5,21.282,,,,,
3357,06/11/21 04:00:00 PM,981.5,20.329,,,,,
3358,06/11/21 04:15:00 PM,981.2,20.138,,,,,
3359,06/11/21 04:30:00 PM,983.9,20.996,,,,,
3360,06/11/21 04:45:00 PM,979.8,19.472,,,,,
3361,06/11/21 05:00:00 PM,975.1,17.570,,,,,
3362,06/11/21 05:15:00 PM,972.9,16.713,,,,,
3363,06/11/21 05:30:00 PM,973.0,16.713,,,,,
3364,06/11/21 05:45:00 PM,974.4,17.094,,,,,
3365,06/11/21 06:00:00 PM,974.1,16.903,,,,,
3366,06/11/21 06:15:00 PM,973.0,16.523,,,,,
3367,06/11/21 06:30:00 PM,973.3,16.618,,,,,
3368,06/11/21 06:45:00 PM,973.5,16.618,,,,,
3369,06/11/21 07:00:00 PM,973.5,16.618,,,,,
3370,06/11/21 07:15:00 PM,974.2,16.903,,,,,
3371,06/11/21 07:30:00 PM,974.8,17.189,,,,,
3372,06/11/21 07:45:00 PM,973.5,16.903,,,,,
3373,06/11/21 08:00:00 PM,974.7,17.475,,,,,
3374,06/11/21 08:15:00 PM,978.9,18.521,,,,,
3375,06/11/21 08:30:00 PM,982.6,20.043,,,,,
3376,06/11/21 08:45:00 PM,975.9,17.855,,,,,
3377,06/11/21 09:00:00 PM,974.0,16.999,,,,,
3378,06/11/21 09:15:00 PM,972.8,16.427,,,,,
3379,06/11/21 09:30:00 PM,972.2,16.237,,,,,
3380,06/11/21 09:45:00 PM,971.1,15.760,,,,,
3381,06/11/21 10:00:00 PM,969.5,15.091,,,,,
3382,06/11/21 10:15:00 PM,967.7,14.325,,,,,
3383,06/11/21 10:30:00 PM,965.8,13.461,,,,,
3384,06/11/21 10:45:00 PM,963.5,12.497,,,,,
3385,06/11/21 11:00:00 PM,961.1,11.431,,,,,
3386,06/11/21 11:15:00 PM,960.0,10.846,,,,,
3387,06/11/21 11:30:00 PM,958.9,10.259,,,,,
3388,06/11/21 11:45:00 PM,957.1,9.472,,,,,
3389,06/12/21 12:00:00 AM,956.4,8.978,,,,,
3390,06/12/21 12:15:00 AM,954.5,8.182,,,,,
3391,06/12/21 12:30:00 AM,952.2,7.280,,,,,
3392,06/12/21 12:45:00 AM,951.1,6.674,,,,,
3393,06/12/21 01:00:00 AM,950.7,6.370,,,,,
3394,06/12/21 01:15:00 AM,950.3,6.064,,,,,
3395,06/12/21 01:30:00 AM,949.6,5.860,,,,,
3396,06/12/21 01:45:00 AM,948.0,5.244,,,,,
3397,06/12/21 02:00:00 AM,947.0,4.831,,,,,
3398,06/12/21 02:15:00 AM,945.5,4.207,,,,,
3399,06/12/21 02:30:00 AM,944.4,3.683,,,,,
3400,06/12/21 02:45:00 AM,943.4,3.261,,,,,
3401,06/12/21 03:00:00 AM,942.8,2.943,,,,,
3402,06/12/21 03:15:00 AM,941.9,2.624,,,,,
3403,06/12/21 03:30:00 AM,941.2,2.303,,,,,
3404,06/12/21 03:45:00 AM,940.7,2.088,,,,,
3405,06/12/21 04:00:00 AM,941.0,2.088,,,,,
3406,06/12/21 04:15:00 AM,940.7,1.980,,,,,
3407,06/12/21 04:30:00 AM,939.4,1.548,,,,,
3408,06/12/21 04:45:00 AM,939.9,1.656,,,,,
3409,06/12/21 05:00:00 AM,940.4,1.764,,,,,
3410,06/12/21 05:15:00 AM,942.2,2.303,,,,,
3411,06/12/21 05:30:00 AM,944.1,3.049,,,,,
3412,06/12/21 05:45:00 AM,946.2,3.788,,,,,
3413,06/12/21 06:00:00 AM,948.3,4.623,,,,,
3414,06/12/21 06:15:00 AM,950.2,5.450,,,,,
3415,06/12/21 06:30:00 AM,951.5,5.962,,,,,
3416,06/12/21 06:45:00 AM,952.4,6.471,,,,,
3417,06/12/21 07:00:00 AM,953.7,6.978,,,,,
3418,06/12/21 07:15:00 AM,955.5,7.682,,,,,
3419,06/12/21 07:30:00 AM,957.2,8.382,,,,,
3420,06/12/21 07:45:00 AM,959.0,9.077,,,,,
3421,06/12/21 08:00:00 AM,960.8,9.965,,,,,
3422,06/12/21 08:15:00 AM,963.2,11.139,,,,,
3423,06/12/21 08:30:00 AM,967.2,13.076,,,,,
3424,06/12/21 08:45:00 AM,971.7,14.996,,,,,
3425,06/12/21 09:00:00 AM,970.4,14.613,,,,,
3426,06/12/21 09:15:00 AM,973.3,16.141,,,,,
3427,06/12/21 09:30:00 AM,974.4,16.523,,,,,
3428,06/12/21 09:45:00 AM,975.3,16.903,,,,,
3429,06/12/21 10:00:00 AM,974.6,16.713,,,,,
3430,06/12/21 10:15:00 AM,974.9,16.808,,,,,
3431,06/12/21 10:30:00 AM,978.4,18.236,,,,,
3432,06/12/21 10:45:00 AM,980.0,18.996,,,,,
3433,06/12/21 11:00:00 AM,980.8,19.567,,,,,
3434,06/12/21 11:15:00 AM,979.7,19.282,,,,,
3435,06/12/21 11:30:00 AM,978.3,18.711,,,,,
3436,06/12/21 11:45:00 AM,981.7,19.948,,,,,
3437,06/12/21 12:00:00 PM,982.2,20.519,,,,,
3438,06/12/21 12:15:00 PM,982.0,20.615,,,,,
3439,06/12/21 12:30:00 PM,981.7,20.424,,,,,
3440,06/12/21 12:45:00 PM,977.9,18.806,,,,,
3441,06/12/21 01:00:00 PM,976.0,17.950,,,,,
3442,06/12/21 01:15:00 PM,976.0,17.950,,,,,
3443,06/12/21 01:30:00 PM,976.1,18.045,,,,,
3444,06/12/21 01:45:00 PM,976.5,18.140,,,,,
3445,06/12/21 02:00:00 PM,978.4,18.901,,,,,
3446,06/12/21 02:15:00 PM,980.0,19.662,,,,,
3447,06/12/21 02:30:00 PM,980.2,19.853,,,,,
3448,06/12/21 02:45:00 PM,977.3,18.806,,,,,
3449,06/12/21 03:00:00 PM,980.3,19.948,,,,,
3450,06/12/21 03:15:00 PM,981.2,21.091,,,,,
3451,06/12/21 03:30:00 PM,980.8,20.329,,,,,
3452,06/12/21 03:45:00 PM,980.8,20.615,,,,,
3453,06/12/21 04:00:00 PM,981.0,23.004,,,,,
3454,06/12/21 04:15:00 PM,980.6,21.282,,,,,
3455,06/12/21 04:30:00 PM,979.7,19.853,,,,,
3456,06/12/21 04:45:00 PM,980.3,20.424,,,,,
3457,06/12/21 05:00:00 PM,980.5,22.621,,,,,
3458,06/12/21 05:15:00 PM,980.1,20.805,,,,,
3459,06/12/21 05:30:00 PM,980.1,20.710,,,,,
3460,06/12/21 05:45:00 PM,980.5,22.908,,,,,
3461,06/12/21 06:00:00 PM,979.4,22.046,,,,,
3462,06/12/21 06:15:00 PM,975.6,17.379,,,,,
3463,06/12/21 06:30:00 PM,975.7,16.427,,,,,
3464,06/12/21 06:45:00 PM,979.7,18.616,,,,,
3465,06/12/21 07:00:00 PM,979.6,19.472,,,,,
3466,06/12/21 07:15:00 PM,976.9,18.140,,,,,
3467,06/12/21 07:30:00 PM,975.3,17.379,,,,,
3468,06/12/21 07:45:00 PM,974.8,16.999,,,,,
3469,06/12/21 08:00:00 PM,974.7,16.808,,,,,
3470,06/12/21 08:15:00 PM,974.9,16.713,,,,,
3471,06/12/21 08:30:00 PM,974.2,16.332,,,,,
3472,06/12/21 08:45:00 PM,973.5,16.427,,,,,
3473,06/12/21 09:00:00 PM,974.3,16.713,,,,,
3474,06/12/21 09:15:00 PM,974.2,16.618,,,,,
3475,06/12/21 09:30:00 PM,973.1,16.141,,,,,
3476,06/12/21 09:45:00 PM,971.5,15.473,,,,,
3477,06/12/21 10:00:00 PM,970.3,14.996,,,,,
3478,06/12/21 10:15:00 PM,969.2,14.421,,,,,
3479,06/12/21 10:30:00 PM,967.8,13.846,,,,,
3480,06/12/21 10:45:00 PM,966.5,13.269,,,,,
3481,06/12/21 11:00:00 PM,965.4,12.690,,,,,
3482,06/12/21 11:15:00 PM,965.1,12.401,,,,,
3483,06/12/21 11:30:00 PM,963.9,11.722,,,,,
3484,06/12/21 11:45:00 PM,962.9,11.236,,,,,
3485,06/13/21 12:00:00 AM,961.8,10.748,,,,,
3486,06/13/21 12:15:00 AM,960.7,10.259,,,,,
3487,06/13/21 12:30:00 AM,960.0,9.965,,,,,
3488,06/13/21 12:45:00 AM,959.3,9.571,,,,,
3489,06/13/21 01:00:00 AM,957.5,8.978,,,,,
3490,06/13/21 01:15:00 AM,956.5,8.481,,,,,
3491,06/13/21 01:30:00 AM,955.0,7.983,,,,,
3492,06/13/21 01:45:00 AM,954.2,7.582,,,,,
3493,06/13/21 02:00:00 AM,953.2,7.079,,,,,
3494,06/13/21 02:15:00 AM,952.3,6.775,,,,,
3495,06/13/21 02:30:00 AM,951.4,6.370,,,,,
3496,06/13/21 02:45:00 AM,950.4,5.962,,,,,
3497,06/13/21 03:00:00 AM,949.2,5.552,,,,,
3498,06/13/21 03:15:00 AM,948.3,5.037,,,,,
3499,06/13/21 03:30:00 AM,948.0,4.934,,,,,
3500,06/13/21 03:45:00 AM,947.2,4.623,,,,,
3501,06/13/21 04:00:00 AM,946.6,4.415,,,,,
3502,06/13/21 04:15:00 AM,946.1,4.207,,,,,
3503,06/13/21 04:30:00 AM,946.1,4.102,,,,,
3504,06/13/21 04:45:00 AM,945.6,3.893,,,,,
3505,06/13/21 05:00:00 AM,945.5,3.893,,,,,
3506,06/13/21 05:15:00 AM,946.3,4.102,,,,,
3507,06/13/21 05:30:00 AM,946.9,4.207,,,,,
3508,06/13/21 05:45:00 AM,948.5,4.727,,,,,
3509,06/13/21 06:00:00 AM,949.5,5.141,,,,,
3510,06/13/21 06:15:00 AM,950.7,5.655,,,,,
3511,06/13/21 06:30:00 AM,951.9,6.064,,,,,
3512,06/13/21 06:45:00 AM,953.4,6.674,,,,,
3513,06/13/21 07:00:00 AM,954.8,7.280,,,,,
3514,06/13/21 07:15:00 AM,956.3,7.882,,,,,
3515,06/13/21 07:30:00 AM,958.1,8.581,,,,,
3516,06/13/21 07:45:00 AM,959.9,9.373,,,,,
3517,06/13/21 08:00:00 AM,961.4,10.063,,,,,
3518,06/13/21 08:15:00 AM,962.5,10.553,,,,,
3519,06/13/21 08:30:00 AM,963.3,10.944,,,,,
3520,06/13/21 08:45:00 AM,964.7,11.528,,,,,
3521,06/13/21 09:00:00 AM,967.7,12.787,,,,,
3522,06/13/21 09:15:00 AM,971.8,14.517,,,,,
3523,06/13/21 09:30:00 AM,972.7,14.996,,,,,
3524,06/13/21 09:45:00 AM,974.0,15.664,,,,,
3525,06/13/21 10:00:00 AM,977.6,17.094,,,,,
3526,06/13/21 10:15:00 AM,980.0,18.140,,,,,
3527,06/13/21 10:30:00 AM,978.8,17.855,,,,,
3528,06/13/21 10:45:00 AM,979.7,18.331,,,,,
3529,06/13/21 11:00:00 AM,979.8,18.521,,,,,
3530,06/13/21 11:15:00 AM,980.4,18.806,,,,,
3531,06/13/21 11:30:00 AM,980.7,18.996,,,,,
3532,06/13/21 11:45:00 AM,978.8,18.426,,,,,
3533,06/13/21 12:00:00 PM,977.4,17.855,,,,,
3534,06/13/21 12:15:00 PM,977.1,17.665,,,,,
3535,06/13/21 12:30:00 PM,976.5,17.379,,,,,
3536,06/13/21 12:45:00 PM,975.7,17.094,,,,,
3537,06/13/21 01:00:00 PM,975.1,16.713,,,,,
3538,06/13/21 01:15:00 PM,974.6,16.427,,,,,
3539,06/13/21 01:30:00 PM,974.7,16.332,,,,,
3540,06/13/21 01:45:00 PM,977.7,17.475,,,,,
3541,06/13/21 02:00:00 PM,982.0,19.282,,,,,
3542,06/13/21 02:15:00 PM,982.2,20.234,,,,,
3543,06/13/21 02:30:00 PM,981.9,20.996,,,,,
3544,06/13/21 02:45:00 PM,981.9,21.760,,,,,
3545,06/13/21 03:00:00 PM,982.0,22.717,,,,,
3546,06/13/21 03:15:00 PM,982.1,23.196,,,,,
3547,06/13/21 03:30:00 PM,981.8,24.255,,,,,
3548,06/13/21 03:45:00 PM,981.3,23.869,,,,,
3549,06/13/21 04:00:00 PM,981.8,25.416,,,,,
3550,06/13/21 04:15:00 PM,981.3,25.028,,,,,
3551,06/13/21 04:30:00 PM,982.5,26.390,,,,,
3552,06/13/21 04:45:00 PM,982.4,26.879,,,,,
3553,06/13/21 05:00:00 PM,982.2,27.468,,,,,
3554,06/13/21 05:15:00 PM,981.3,23.196,,,,,
3555,06/13/21 05:30:00 PM,980.3,19.758,,,,,
3556,06/13/21 05:45:00 PM,982.6,20.424,,,,,
3557,06/13/21 06:00:00 PM,982.2,20.805,,,,,
3558,06/13/21 06:15:00 PM,980.6,19.472,,,,,
3559,06/13/21 06:30:00 PM,978.1,18.426,,,,,
3560,06/13/21 06:45:00 PM,976.7,17.760,,,,,
3561,06/13/21 07:00:00 PM,975.9,17.379,,,,,
3562,06/13/21 07:15:00 PM,975.3,16.999,,,,,
3563,06/13/21 07:30:00 PM,974.5,16.618,,,,,
3564,06/13/21 07:45:00 PM,974.5,16.427,,,,,
3565,06/13/21 08:00:00 PM,974.0,16.237,,,,,
3566,06/13/21 08:15:00 PM,973.7,16.141,,,,,
3567,06/13/21 08:30:00 PM,973.2,15.855,,,,,
3568,06/13/21 08:45:00 PM,972.9,15.664,,,,,
3569,06/13/21 09:00:00 PM,972.4,15.473,,,,,
3570,06/13/21 09:15:00 PM,972.1,15.282,,,,,
3571,06/13/21 09:30:00 PM,971.6,14.996,,,,,
3572,06/13/21 09:45:00 PM,971.5,14.804,,,,,
3573,06/13/21 10:00:00 PM,971.1,14.613,,,,,
3574,06/13/21 10:15:00 PM,970.8,14.421,,,,,
3575,06/13/21 10:30:00 PM,970.6,14.230,,,,,
3576,06/13/21 10:45:00 PM,970.4,14.134,,,,,
3577,06/13/21 11:00:00 PM,970.5,14.038,,,,,
3578,06/13/21 11:15:00 PM,969.4,13.654,,,,,
3579,06/13/21 11:30:00 PM,969.1,13.461,,,,,
3580,06/13/21 11:45:00 PM,968.2,12.980,,,,,
3581,06/14/21 12:00:00 AM,967.2,12.497,,,,,
3582,06/14/21 12:15:00 AM,965.3,11.819,,,,,
3583,06/14/21 12:30:00 AM,963.3,11.041,,,,,
3584,06/14/21 12:45:00 AM,962.1,10.455,,,,,
3585,06/14/21 01:00:00 AM,959.7,9.571,,,,,
3586,06/14/21 01:15:00 AM,957.9,8.879,,,,,
3587,06/14/21 01:30:00 AM,956.4,8.282,,,,,
3588,06/14/21 01:45:00 AM,954.7,7.582,,,,,
3589,06/14/21 02:00:00 AM,953.6,7.079,,,,,
3590,06/14/21 02:15:00 AM,952.9,6.775,,,,,
3591,06/14/21 02:30:00 AM,951.1,6.064,,,,,
3592,06/14/21 02:45:00 AM,949.8,5.655,,,,,
3593,06/14/21 03:00:00 AM,948.8,5.244,,,,,
3594,06/14/21 03:15:00 AM,947.2,4.519,,,,,
3595,06/14/21 03:30:00 AM,946.1,4.207,,,,,
3596,06/14/21 03:45:00 AM,945.8,3.998,,,,,
