Site Name ,VAUL
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11616


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

185,03/08/2022 , 10:00:00,22432,22432
186,03/08/2022 , 10:15:00,26124,26124
187,03/08/2022 , 10:30:00,28474,28474
188,03/08/2022 , 10:45:00,30379,30379
189,03/08/2022 , 11:00:00,31253,31253
190,03/08/2022 , 11:15:00,32148,32148
191,03/08/2022 , 11:30:00,34084,34084
192,03/08/2022 , 11:45:00,35443,35443
193,03/08/2022 , 12:00:00,36946,36946
194,03/08/2022 , 12:15:00,37070,37070
195,03/08/2022 , 12:30:00,38537,38537
196,03/08/2022 , 12:45:00,38984,38984
197,03/08/2022 , 13:00:00,38065,38065
198,03/08/2022 , 13:15:00,31270,31270
199,03/08/2022 , 13:30:00,10959,10959
200,03/08/2022 , 13:45:00,7391,7391
201,03/08/2022 , 14:00:00,7982,7982
202,03/08/2022 , 14:15:00,10805,10805
203,03/08/2022 , 14:30:00,15873,15873
204,03/08/2022 , 14:45:00,16235,16235
205,03/08/2022 , 15:00:00,9490,9490
206,03/08/2022 , 15:15:00,13883,13883
207,03/08/2022 , 15:30:00,25643,25643
208,03/08/2022 , 15:45:00,16103,16103
209,03/08/2022 , 16:00:00,19435,19435
210,03/08/2022 , 16:15:00,16430,16430
211,03/08/2022 , 16:30:00,27149,27149
212,03/08/2022 , 16:45:00,5719,5719
213,03/08/2022 , 17:00:00,3303,3303
214,03/08/2022 , 17:15:00,3483,3483
215,03/08/2022 , 17:30:00,3190,3190
216,03/08/2022 , 17:45:00,4419,4419
217,03/08/2022 , 18:00:00,4700,4700
218,03/08/2022 , 18:15:00,4727,4727
219,03/08/2022 , 18:30:00,5862,5862
220,03/08/2022 , 18:45:00,5125,5125
221,03/08/2022 , 19:00:00,3827,3827
222,03/08/2022 , 19:15:00,4756,4756
223,03/08/2022 , 19:30:00,5164,5164
224,03/08/2022 , 19:45:00,3892,3892
225,03/08/2022 , 20:00:00,2915,2915
226,03/08/2022 , 20:15:00,2052,2052
227,03/08/2022 , 20:30:00,1630,1630
228,03/08/2022 , 20:45:00,1445,1445
229,03/08/2022 , 21:00:00,1303,1303
230,03/08/2022 , 21:15:00,1073,1073
231,03/08/2022 , 21:30:00,969,969
232,03/08/2022 , 21:45:00,856,856
233,03/08/2022 , 22:00:00,725,725
234,03/08/2022 , 22:15:00,581,581
235,03/08/2022 , 22:30:00,435,435
236,03/08/2022 , 22:45:00,299,299
237,03/08/2022 , 23:00:00,181,181
238,03/08/2022 , 23:15:00,93,93
239,03/08/2022 , 23:30:00,40,40
240,03/08/2022 , 23:45:00,14,14
241,03/08/2022 , 24:00:00,4,4
242,04/08/2022 , 00:15:00,1,1
243,04/08/2022 , 00:30:00,0,0
244,04/08/2022 , 00:45:00,0,0
245,04/08/2022 , 01:00:00,0,0
246,04/08/2022 , 01:15:00,0,0
247,04/08/2022 , 01:30:00,0,0
248,04/08/2022 , 01:45:00,0,0
249,04/08/2022 , 02:00:00,0,0
250,04/08/2022 , 02:15:00,0,0
251,04/08/2022 , 02:30:00,0,0
252,04/08/2022 , 02:45:00,0,0
253,04/08/2022 , 03:00:00,0,0
254,04/08/2022 , 03:15:00,0,0
255,04/08/2022 , 03:30:00,0,0
256,04/08/2022 , 03:45:00,0,0
257,04/08/2022 , 04:00:00,2,2
258,04/08/2022 , 04:15:00,9,9
259,04/08/2022 , 04:30:00,25,25
260,04/08/2022 , 04:45:00,61,61
261,04/08/2022 , 05:00:00,125,125
262,04/08/2022 , 05:15:00,221,221
263,04/08/2022 , 05:30:00,349,349
264,04/08/2022 , 05:45:00,493,493
265,04/08/2022 , 06:00:00,650,650
266,04/08/2022 , 06:15:00,848,848
267,04/08/2022 , 06:30:00,1009,1009
268,04/08/2022 , 06:45:00,1161,1161
269,04/08/2022 , 07:00:00,1293,1293
270,04/08/2022 , 07:15:00,1449,1449
271,04/08/2022 , 07:30:00,1640,1640
272,04/08/2022 , 07:45:00,1817,1817
273,04/08/2022 , 08:00:00,2079,2079
274,04/08/2022 , 08:15:00,15335,15335
275,04/08/2022 , 08:30:00,11682,11682
276,04/08/2022 , 08:45:00,3466,3466
277,04/08/2022 , 09:00:00,5172,5172
278,04/08/2022 , 09:15:00,5450,5450
279,04/08/2022 , 09:30:00,15379,15379
280,04/08/2022 , 09:45:00,29415,29415
281,04/08/2022 , 10:00:00,31051,31051
282,04/08/2022 , 10:15:00,32177,32177
283,04/08/2022 , 10:30:00,33260,33260
284,04/08/2022 , 10:45:00,34279,34279
285,04/08/2022 , 11:00:00,35176,35176
286,04/08/2022 , 11:15:00,35972,35972
287,04/08/2022 , 11:30:00,36629,36629
288,04/08/2022 , 11:45:00,37341,37341
289,04/08/2022 , 12:00:00,37824,37824
290,04/08/2022 , 12:15:00,38307,38307
291,04/08/2022 , 12:30:00,38635,38635
292,04/08/2022 , 12:45:00,38869,38869
293,04/08/2022 , 13:00:00,36026,36026
294,04/08/2022 , 13:15:00,39181,39181
295,04/08/2022 , 13:30:00,38934,38934
296,04/08/2022 , 13:45:00,38829,38829
297,04/08/2022 , 14:00:00,30124,30124
298,04/08/2022 , 14:15:00,4286,4286
299,04/08/2022 , 14:30:00,9555,9555
300,04/08/2022 , 14:45:00,25429,25429
301,04/08/2022 , 15:00:00,36638,36638
302,04/08/2022 , 15:15:00,35585,35585
303,04/08/2022 , 15:30:00,33224,33224
304,04/08/2022 , 15:45:00,11106,11106
305,04/08/2022 , 16:00:00,20531,20531
306,04/08/2022 , 16:15:00,15279,15279
307,04/08/2022 , 16:30:00,18712,18712
308,04/08/2022 , 16:45:00,8867,8867
309,04/08/2022 , 17:00:00,7824,7824
310,04/08/2022 , 17:15:00,7483,7483
311,04/08/2022 , 17:30:00,5510,5510
312,04/08/2022 , 17:45:00,5461,5461
313,04/08/2022 , 18:00:00,6488,6488
314,04/08/2022 , 18:15:00,6668,6668
315,04/08/2022 , 18:30:00,6807,6807
316,04/08/2022 , 18:45:00,4349,4349
317,04/08/2022 , 19:00:00,1158,1158
318,04/08/2022 , 19:15:00,553,553
319,04/08/2022 , 19:30:00,303,303
320,04/08/2022 , 19:45:00,813,813
321,04/08/2022 , 20:00:00,2743,2743
322,04/08/2022 , 20:15:00,3022,3022
323,04/08/2022 , 20:30:00,2678,2678
324,04/08/2022 , 20:45:00,2372,2372
325,04/08/2022 , 21:00:00,1728,1728
326,04/08/2022 , 21:15:00,1614,1614
327,04/08/2022 , 21:30:00,1120,1120
328,04/08/2022 , 21:45:00,940,940
329,04/08/2022 , 22:00:00,1230,1230
330,04/08/2022 , 22:15:00,900,900
331,04/08/2022 , 22:30:00,322,322
332,04/08/2022 , 22:45:00,106,106
333,04/08/2022 , 23:00:00,50,50
334,04/08/2022 , 23:15:00,21,21
335,04/08/2022 , 23:30:00,7,7
336,04/08/2022 , 23:45:00,2,2
337,04/08/2022 , 24:00:00,0,0
338,05/08/2022 , 00:15:00,0,0
339,05/08/2022 , 00:30:00,0,0
340,05/08/2022 , 00:45:00,0,0
341,05/08/2022 , 01:00:00,0,0
342,05/08/2022 , 01:15:00,0,0
343,05/08/2022 , 01:30:00,0,0
344,05/08/2022 , 01:45:00,0,0
345,05/08/2022 , 02:00:00,0,0
346,05/08/2022 , 02:15:00,0,0
347,05/08/2022 , 02:30:00,0,0
348,05/08/2022 , 02:45:00,0,0
349,05/08/2022 , 03:00:00,0,0
350,05/08/2022 , 03:15:00,0,0
351,05/08/2022 , 03:30:00,0,0
352,05/08/2022 , 03:45:00,0,0
353,05/08/2022 , 04:00:00,0,0
354,05/08/2022 , 04:15:00,0,0
355,05/08/2022 , 04:30:00,1,1
356,05/08/2022 , 04:45:00,18,18
357,05/08/2022 , 05:00:00,25,25
358,05/08/2022 , 05:15:00,35,35
359,05/08/2022 , 05:30:00,50,50
360,05/08/2022 , 05:45:00,135,135
361,05/08/2022 , 06:00:00,246,246
362,05/08/2022 , 06:15:00,283,283
363,05/08/2022 , 06:30:00,567,567
364,05/08/2022 , 06:45:00,536,536
365,05/08/2022 , 07:00:00,704,704
366,05/08/2022 , 07:15:00,935,935
367,05/08/2022 , 07:30:00,1639,1639
368,05/08/2022 , 07:45:00,1851,1851
369,05/08/2022 , 08:00:00,1648,1648
370,05/08/2022 , 08:15:00,2375,2375
371,05/08/2022 , 08:30:00,2841,2841
372,05/08/2022 , 08:45:00,3792,3792
373,05/08/2022 , 09:00:00,3705,3705
374,05/08/2022 , 09:15:00,3417,3417
375,05/08/2022 , 09:30:00,4422,4422
376,05/08/2022 , 09:45:00,4303,4303
377,05/08/2022 , 10:00:00,4418,4418
378,05/08/2022 , 10:15:00,4559,4559
379,05/08/2022 , 10:30:00,4521,4521
380,05/08/2022 , 10:45:00,4345,4345
381,05/08/2022 , 11:00:00,4811,4811
382,05/08/2022 , 11:15:00,5625,5625
383,05/08/2022 , 11:30:00,5899,5899
384,05/08/2022 , 11:45:00,6111,6111
385,05/08/2022 , 12:00:00,6517,6517
386,05/08/2022 , 12:15:00,6430,6430
387,05/08/2022 , 12:30:00,4889,4889
388,05/08/2022 , 12:45:00,5056,5056
389,05/08/2022 , 13:00:00,4209,4209
390,05/08/2022 , 13:15:00,5049,5049
391,05/08/2022 , 13:30:00,5183,5183
392,05/08/2022 , 13:45:00,3344,3344
393,05/08/2022 , 14:00:00,3256,3256
394,05/08/2022 , 14:15:00,3598,3598
395,05/08/2022 , 14:30:00,3331,3331
396,05/08/2022 , 14:45:00,2976,2976
397,05/08/2022 , 15:00:00,3809,3809
398,05/08/2022 , 15:15:00,4628,4628
399,05/08/2022 , 15:30:00,4802,4802
400,05/08/2022 , 15:45:00,4944,4944
401,05/08/2022 , 16:00:00,7487,7487
402,05/08/2022 , 16:15:00,7358,7358
403,05/08/2022 , 16:30:00,8929,8929
404,05/08/2022 , 16:45:00,9326,9326
405,05/08/2022 , 17:00:00,4628,4628
406,05/08/2022 , 17:15:00,3921,3921
407,05/08/2022 , 17:30:00,4799,4799
408,05/08/2022 , 17:45:00,9986,9986
409,05/08/2022 , 18:00:00,9327,9327
410,05/08/2022 , 18:15:00,4688,4688
