Site Name ,MOOS
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11617


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

517,08/08/2022 , 01:30:00,0,0
518,08/08/2022 , 01:45:00,0,0
519,08/08/2022 , 02:00:00,0,0
520,08/08/2022 , 02:15:00,0,0
521,08/08/2022 , 02:30:00,0,0
522,08/08/2022 , 02:45:00,0,0
523,08/08/2022 , 03:00:00,0,0
524,08/08/2022 , 03:15:00,0,0
525,08/08/2022 , 03:30:00,0,0
526,08/08/2022 , 03:45:00,0,0
527,08/08/2022 , 04:00:00,0,0
528,08/08/2022 , 04:15:00,0,0
529,08/08/2022 , 04:30:00,0,0
530,08/08/2022 , 04:45:00,4,4
531,08/08/2022 , 05:00:00,26,26
532,08/08/2022 , 05:15:00,76,76
533,08/08/2022 , 05:30:00,105,105
534,08/08/2022 , 05:45:00,122,122
535,08/08/2022 , 06:00:00,157,157
536,08/08/2022 , 06:15:00,191,191
537,08/08/2022 , 06:30:00,161,161
538,08/08/2022 , 06:45:00,147,147
539,08/08/2022 , 07:00:00,195,195
540,08/08/2022 , 07:15:00,268,268
541,08/08/2022 , 07:30:00,347,347
542,08/08/2022 , 07:45:00,408,408
543,08/08/2022 , 08:00:00,448,448
544,08/08/2022 , 08:15:00,425,425
545,08/08/2022 , 08:30:00,356,356
546,08/08/2022 , 08:45:00,381,381
547,08/08/2022 , 09:00:00,475,475
548,08/08/2022 , 09:15:00,731,731
549,08/08/2022 , 09:30:00,1716,1716
550,08/08/2022 , 09:45:00,1701,1701
551,08/08/2022 , 10:00:00,1290,1290
552,08/08/2022 , 10:15:00,999,999
553,08/08/2022 , 10:30:00,1350,1350
554,08/08/2022 , 10:45:00,1880,1880
555,08/08/2022 , 11:00:00,2141,2141
556,08/08/2022 , 11:15:00,2220,2220
557,08/08/2022 , 11:30:00,2251,2251
558,08/08/2022 , 11:45:00,1591,1591
559,08/08/2022 , 12:00:00,1947,1947
560,08/08/2022 , 12:15:00,2105,2105
561,08/08/2022 , 12:30:00,1742,1742
562,08/08/2022 , 12:45:00,1882,1882
563,08/08/2022 , 13:00:00,1799,1799
564,08/08/2022 , 13:15:00,2888,2888
565,08/08/2022 , 13:30:00,6223,6223
566,08/08/2022 , 13:45:00,7818,7818
567,08/08/2022 , 14:00:00,5782,5782
568,08/08/2022 , 14:15:00,5854,5854
569,08/08/2022 , 14:30:00,6429,6429
570,08/08/2022 , 14:45:00,5890,5890
571,08/08/2022 , 15:00:00,5299,5299
572,08/08/2022 , 15:15:00,5298,5298
573,08/08/2022 , 15:30:00,3459,3459
574,08/08/2022 , 15:45:00,4146,4146
575,08/08/2022 , 16:00:00,4498,4498
576,08/08/2022 , 16:15:00,4190,4190
577,08/08/2022 , 16:30:00,4033,4033
578,08/08/2022 , 16:45:00,3910,3910
579,08/08/2022 , 17:00:00,3653,3653
580,08/08/2022 , 17:15:00,3482,3482
581,08/08/2022 , 17:30:00,2982,2982
582,08/08/2022 , 17:45:00,2920,2920
583,08/08/2022 , 18:00:00,2785,2785
584,08/08/2022 , 18:15:00,2392,2392
585,08/08/2022 , 18:30:00,2139,2139
586,08/08/2022 , 18:45:00,1829,1829
587,08/08/2022 , 19:00:00,1778,1778
588,08/08/2022 , 19:15:00,1653,1653
589,08/08/2022 , 19:30:00,1418,1418
590,08/08/2022 , 19:45:00,1374,1374
591,08/08/2022 , 20:00:00,1765,1765
592,08/08/2022 , 20:15:00,1932,1932
593,08/08/2022 , 20:30:00,1595,1595
594,08/08/2022 , 20:45:00,811,811
595,08/08/2022 , 21:00:00,377,377
596,08/08/2022 , 21:15:00,131,131
597,08/08/2022 , 21:30:00,414,414
598,08/08/2022 , 21:45:00,388,388
599,08/08/2022 , 22:00:00,116,116
600,08/08/2022 , 22:15:00,50,50
601,08/08/2022 , 22:30:00,29,29
602,08/08/2022 , 22:45:00,12,12
603,08/08/2022 , 23:00:00,5,5
604,08/08/2022 , 23:15:00,2,2
605,08/08/2022 , 23:30:00,0,0
606,08/08/2022 , 23:45:00,0,0
607,08/08/2022 , 24:00:00,0,0
608,09/08/2022 , 00:15:00,0,0
609,09/08/2022 , 00:30:00,0,0
610,09/08/2022 , 00:45:00,0,0
611,09/08/2022 , 01:00:00,0,0
612,09/08/2022 , 01:15:00,0,0
613,09/08/2022 , 01:30:00,0,0
614,09/08/2022 , 01:45:00,0,0
615,09/08/2022 , 02:00:00,0,0
616,09/08/2022 , 02:15:00,0,0
617,09/08/2022 , 02:30:00,0,0
618,09/08/2022 , 02:45:00,0,0
619,09/08/2022 , 03:00:00,0,0
620,09/08/2022 , 03:15:00,0,0
621,09/08/2022 , 03:30:00,0,0
