Site Name ,EXTRA11618
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11618


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

198,28/06/2019 , 09:30:00,27616,27616
199,28/06/2019 , 09:45:00,29859,29859
200,28/06/2019 , 10:00:00,30894,30894
201,28/06/2019 , 10:15:00,32138,32138
202,28/06/2019 , 10:30:00,34775,34775
203,28/06/2019 , 10:45:00,36597,36597
204,28/06/2019 , 11:00:00,36349,36349
205,28/06/2019 , 11:15:00,34048,34048
206,28/06/2019 , 11:30:00,34240,34240
207,28/06/2019 , 11:45:00,36543,36543
208,28/06/2019 , 12:00:00,35911,35911
209,28/06/2019 , 12:15:00,36842,36842
210,28/06/2019 , 12:30:00,44696,44696
211,28/06/2019 , 12:45:00,42935,42935
212,28/06/2019 , 13:00:00,41169,41169
213,28/06/2019 , 13:15:00,45475,45475
214,28/06/2019 , 13:30:00,41229,41229
215,28/06/2019 , 13:45:00,47379,47379
216,28/06/2019 , 14:00:00,48024,48024
217,28/06/2019 , 14:15:00,50170,50170
218,28/06/2019 , 14:30:00,45756,45756
219,28/06/2019 , 14:45:00,45318,45318
220,28/06/2019 , 15:00:00,44761,44761
221,28/06/2019 , 15:15:00,43778,43778
222,28/06/2019 , 15:30:00,42091,42091
223,28/06/2019 , 15:45:00,42100,42100
224,28/06/2019 , 16:00:00,40755,40755
225,28/06/2019 , 16:15:00,40068,40068
226,28/06/2019 , 16:30:00,39215,39215
227,28/06/2019 , 16:45:00,38236,38236
228,28/06/2019 , 17:00:00,35906,35906
229,28/06/2019 , 17:15:00,32348,32348
230,28/06/2019 , 17:30:00,28907,28907
231,28/06/2019 , 17:45:00,26025,26025
232,28/06/2019 , 18:00:00,23889,23889
233,28/06/2019 , 18:15:00,20620,20620
234,28/06/2019 , 18:30:00,24179,24179
235,28/06/2019 , 18:45:00,25837,25837
236,28/06/2019 , 19:00:00,14458,14458
237,28/06/2019 , 19:15:00,6329,6329
238,28/06/2019 , 19:30:00,6558,6558
239,28/06/2019 , 19:45:00,10533,10533
240,28/06/2019 , 20:00:00,16211,16211
241,28/06/2019 , 20:15:00,5974,5974
242,28/06/2019 , 20:30:00,5234,5234
243,28/06/2019 , 20:45:00,6153,6153
244,28/06/2019 , 21:00:00,5064,5064
245,28/06/2019 , 21:15:00,4548,4548
246,28/06/2019 , 21:30:00,3893,3893
247,28/06/2019 , 21:45:00,3272,3272
248,28/06/2019 , 22:00:00,2763,2763
249,28/06/2019 , 22:15:00,2413,2413
250,28/06/2019 , 22:30:00,2114,2114
251,28/06/2019 , 22:45:00,1645,1645
252,28/06/2019 , 23:00:00,1250,1250
253,28/06/2019 , 23:15:00,1127,1127
254,28/06/2019 , 23:30:00,859,859
255,28/06/2019 , 23:45:00,623,623
256,28/06/2019 , 24:00:00,441,441
257,29/06/2019 , 00:15:00,317,317
258,29/06/2019 , 00:30:00,233,233
259,29/06/2019 , 00:45:00,171,171
260,29/06/2019 , 01:00:00,127,127
261,29/06/2019 , 01:15:00,95,95
262,29/06/2019 , 01:30:00,78,78
263,29/06/2019 , 01:45:00,72,72
264,29/06/2019 , 02:00:00,72,72
265,29/06/2019 , 02:15:00,77,77
266,29/06/2019 , 02:30:00,91,91
267,29/06/2019 , 02:45:00,108,108
268,29/06/2019 , 03:00:00,135,135
269,29/06/2019 , 03:15:00,172,172
270,29/06/2019 , 03:30:00,231,231
271,29/06/2019 , 03:45:00,319,319
272,29/06/2019 , 04:00:00,451,451
273,29/06/2019 , 04:15:00,630,630
274,29/06/2019 , 04:30:00,867,867
275,29/06/2019 , 04:45:00,1107,1107
276,29/06/2019 , 05:00:00,1382,1382
277,29/06/2019 , 05:15:00,1658,1658
278,29/06/2019 , 05:30:00,2007,2007
279,29/06/2019 , 05:45:00,2531,2531
280,29/06/2019 , 06:00:00,3208,3208
281,29/06/2019 , 06:15:00,3394,3394
282,29/06/2019 , 06:30:00,3494,3494
283,29/06/2019 , 06:45:00,4042,4042
284,29/06/2019 , 07:00:00,4628,4628
285,29/06/2019 , 07:15:00,5237,5237
286,29/06/2019 , 07:30:00,6226,6226
287,29/06/2019 , 07:45:00,7382,7382
288,29/06/2019 , 08:00:00,8407,8407
289,29/06/2019 , 08:15:00,9531,9531
290,29/06/2019 , 08:30:00,10515,10515
291,29/06/2019 , 08:45:00,10253,10253
292,29/06/2019 , 09:00:00,11014,11014
293,29/06/2019 , 09:15:00,11713,11713
294,29/06/2019 , 09:30:00,13669,13669
295,29/06/2019 , 09:45:00,12856,12856
296,29/06/2019 , 10:00:00,14436,14436
297,29/06/2019 , 10:15:00,16555,16555
298,29/06/2019 , 10:30:00,18664,18664
299,29/06/2019 , 10:45:00,21575,21575
300,29/06/2019 , 11:00:00,24706,24706
301,29/06/2019 , 11:15:00,29212,29212
302,29/06/2019 , 11:30:00,30883,30883
303,29/06/2019 , 11:45:00,31916,31916
304,29/06/2019 , 12:00:00,32218,32218
305,29/06/2019 , 12:15:00,29765,29765
306,29/06/2019 , 12:30:00,27322,27322
307,29/06/2019 , 12:45:00,29848,29848
308,29/06/2019 , 13:00:00,29561,29561
309,29/06/2019 , 13:15:00,28553,28553
310,29/06/2019 , 13:30:00,33543,33543
311,29/06/2019 , 13:45:00,38225,38225
312,29/06/2019 , 14:00:00,37827,37827
313,29/06/2019 , 14:15:00,40027,40027
314,29/06/2019 , 14:30:00,40955,40955
315,29/06/2019 , 14:45:00,40054,40054
316,29/06/2019 , 15:00:00,41908,41908
317,29/06/2019 , 15:15:00,41441,41441
318,29/06/2019 , 15:30:00,40766,40766
319,29/06/2019 , 15:45:00,40259,40259
320,29/06/2019 , 16:00:00,39469,39469
321,29/06/2019 , 16:15:00,38641,38641
322,29/06/2019 , 16:30:00,38320,38320
323,29/06/2019 , 16:45:00,35766,35766
324,29/06/2019 , 17:00:00,33369,33369
325,29/06/2019 , 17:15:00,34553,34553
326,29/06/2019 , 17:30:00,31285,31285
327,29/06/2019 , 17:45:00,29890,29890
328,29/06/2019 , 18:00:00,28250,28250
329,29/06/2019 , 18:15:00,25435,25435
330,29/06/2019 , 18:30:00,21985,21985
331,29/06/2019 , 18:45:00,18998,18998
332,29/06/2019 , 19:00:00,13850,13850
333,29/06/2019 , 19:15:00,10515,10515
334,29/06/2019 , 19:30:00,9942,9942
335,29/06/2019 , 19:45:00,10093,10093
336,29/06/2019 , 20:00:00,11442,11442
337,29/06/2019 , 20:15:00,7797,7797
338,29/06/2019 , 20:30:00,6960,6960
339,29/06/2019 , 20:45:00,6482,6482
340,29/06/2019 , 21:00:00,5609,5609
341,29/06/2019 , 21:15:00,4858,4858
342,29/06/2019 , 21:30:00,4198,4198
343,29/06/2019 , 21:45:00,3525,3525
344,29/06/2019 , 22:00:00,3010,3010
345,29/06/2019 , 22:15:00,2586,2586
346,29/06/2019 , 22:30:00,1991,1991
347,29/06/2019 , 22:45:00,1449,1449
348,29/06/2019 , 23:00:00,918,918
349,29/06/2019 , 23:15:00,620,620
350,29/06/2019 , 23:30:00,516,516
351,29/06/2019 , 23:45:00,424,424
352,29/06/2019 , 24:00:00,243,243
353,30/06/2019 , 00:15:00,160,160
354,30/06/2019 , 00:30:00,109,109
355,30/06/2019 , 00:45:00,87,87
356,30/06/2019 , 01:00:00,63,63
357,30/06/2019 , 01:15:00,53,53
358,30/06/2019 , 01:30:00,50,50
359,30/06/2019 , 01:45:00,41,41
360,30/06/2019 , 02:00:00,38,38
361,30/06/2019 , 02:15:00,55,55
