Site Name ,STRT
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11618


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

495,10/05/2022 , 18:42:10,0,0
496,10/05/2022 , 18:57:10,0,0
497,10/05/2022 , 19:12:10,0,0
498,10/05/2022 , 19:27:10,0,0
499,10/05/2022 , 19:42:10,0,0
500,10/05/2022 , 19:57:10,0,0
501,10/05/2022 , 20:12:10,0,0
502,10/05/2022 , 20:27:10,0,0
503,10/05/2022 , 20:42:10,0,0
504,10/05/2022 , 20:57:10,0,0
505,10/05/2022 , 21:12:10,0,0
506,10/05/2022 , 21:27:10,0,0
507,10/05/2022 , 21:42:10,0,0
508,10/05/2022 , 21:57:10,0,0
509,10/05/2022 , 22:12:10,0,0
510,10/05/2022 , 22:27:10,0,0
511,10/05/2022 , 22:42:10,0,0
512,10/05/2022 , 22:57:10,0,0
513,10/05/2022 , 23:12:10,0,0
514,10/05/2022 , 23:27:10,0,0
515,10/05/2022 , 23:42:10,0,0
516,10/05/2022 , 23:57:10,0,0
517,11/05/2022 , 00:12:10,0,0
518,11/05/2022 , 00:27:10,0,0
519,11/05/2022 , 00:42:10,0,0
520,11/05/2022 , 00:57:10,0,0
521,11/05/2022 , 01:12:10,0,0
522,11/05/2022 , 01:27:10,0,0
523,11/05/2022 , 01:42:10,0,0
524,11/05/2022 , 01:57:10,0,0
525,11/05/2022 , 02:12:10,0,0
526,11/05/2022 , 02:27:10,0,0
527,11/05/2022 , 02:42:10,0,0
528,11/05/2022 , 02:57:10,0,0
529,11/05/2022 , 03:12:10,0,0
530,11/05/2022 , 03:27:10,0,0
531,11/05/2022 , 03:42:10,0,0
532,11/05/2022 , 03:57:10,0,0
533,11/05/2022 , 04:12:10,0,0
534,11/05/2022 , 04:27:10,0,0
535,11/05/2022 , 04:42:10,0,0
536,11/05/2022 , 04:57:10,0,0
537,11/05/2022 , 05:12:10,0,0
538,11/05/2022 , 05:27:10,0,0
539,11/05/2022 , 05:42:10,0,0
540,11/05/2022 , 05:57:10,0,0
541,11/05/2022 , 06:12:10,0,0
542,11/05/2022 , 06:27:10,0,0
543,11/05/2022 , 06:42:10,0,0
544,11/05/2022 , 06:57:10,0,0
545,11/05/2022 , 07:12:10,0,0
546,11/05/2022 , 07:27:10,0,0
547,11/05/2022 , 07:42:10,0,0
548,11/05/2022 , 07:57:10,0,0
549,11/05/2022 , 08:12:10,0,0
550,11/05/2022 , 08:27:10,0,0
551,11/05/2022 , 08:42:10,0,0
552,11/05/2022 , 08:57:10,0,0
553,11/05/2022 , 09:12:10,0,0
554,11/05/2022 , 09:27:10,0,0
555,11/05/2022 , 09:42:10,0,0
556,11/05/2022 , 09:57:10,0,0
557,11/05/2022 , 10:12:10,0,0
558,11/05/2022 , 10:27:10,0,0
559,11/05/2022 , 10:42:10,0,0
560,11/05/2022 , 10:57:10,0,0
561,11/05/2022 , 11:12:10,0,0
562,11/05/2022 , 11:27:10,0,0
563,11/05/2022 , 11:42:10,0,0
564,11/05/2022 , 11:57:10,0,0
565,11/05/2022 , 12:12:10,0,0
566,11/05/2022 , 12:27:10,1,1
567,11/05/2022 , 12:42:10,1,1
568,11/05/2022 , 12:57:10,1,1
569,11/05/2022 , 13:12:10,4,4
570,11/05/2022 , 13:27:10,302,302
571,11/05/2022 , 13:42:10,589,589
572,11/05/2022 , 13:57:10,767,767
573,11/05/2022 , 14:12:10,18,18
574,11/05/2022 , 14:27:10,13,13
575,11/05/2022 , 14:42:10,39,39
576,11/05/2022 , 14:57:10,89,89
577,11/05/2022 , 15:12:10,157,157
578,11/05/2022 , 15:27:10,510,510
579,11/05/2022 , 15:42:10,7,7
580,11/05/2022 , 15:57:10,40,40
581,11/05/2022 , 16:12:10,28,28
582,11/05/2022 , 16:27:10,43,43
583,11/05/2022 , 16:42:10,40,40
584,11/05/2022 , 16:57:10,0,0
585,11/05/2022 , 17:12:10,0,0
586,11/05/2022 , 17:27:10,0,0
587,11/05/2022 , 17:42:10,0,0
588,11/05/2022 , 17:57:10,0,0
589,11/05/2022 , 18:12:10,0,0
590,11/05/2022 , 18:27:10,0,0
591,11/05/2022 , 18:42:10,0,0
592,11/05/2022 , 18:57:10,0,0
593,11/05/2022 , 19:12:10,0,0
594,11/05/2022 , 19:27:10,0,0
595,11/05/2022 , 19:42:10,0,0
596,11/05/2022 , 19:57:10,0,0
597,11/05/2022 , 20:12:10,0,0
598,11/05/2022 , 20:27:10,0,0
599,11/05/2022 , 20:42:10,0,0
600,11/05/2022 , 20:57:10,0,0
601,11/05/2022 , 21:12:10,0,0
602,11/05/2022 , 21:27:10,0,0
603,11/05/2022 , 21:42:10,0,0
604,11/05/2022 , 21:57:10,0,0
605,11/05/2022 , 22:12:10,0,0
606,11/05/2022 , 22:27:10,0,0
607,11/05/2022 , 22:42:10,0,0
608,11/05/2022 , 22:57:10,0,0
609,11/05/2022 , 23:12:10,0,0
610,11/05/2022 , 23:27:10,0,0
611,11/05/2022 , 23:42:10,0,0
612,11/05/2022 , 23:57:10,0,0
613,12/05/2022 , 00:12:10,0,0
614,12/05/2022 , 00:27:10,0,0
615,12/05/2022 , 00:42:10,0,0
616,12/05/2022 , 00:57:10,0,0
617,12/05/2022 , 01:12:10,0,0
618,12/05/2022 , 01:27:10,0,0
619,12/05/2022 , 01:42:10,0,0
620,12/05/2022 , 01:57:10,0,0
621,12/05/2022 , 02:12:10,0,0
622,12/05/2022 , 02:27:10,0,0
623,12/05/2022 , 02:42:10,0,0
624,12/05/2022 , 02:57:10,0,0
625,12/05/2022 , 03:12:10,0,0
626,12/05/2022 , 03:27:10,0,0
627,12/05/2022 , 03:42:10,0,0
628,12/05/2022 , 03:57:10,0,0
629,12/05/2022 , 04:12:10,0,0
630,12/05/2022 , 04:27:10,0,0
631,12/05/2022 , 04:42:10,0,0
632,12/05/2022 , 04:57:10,0,0
633,12/05/2022 , 05:12:10,0,0
634,12/05/2022 , 05:27:10,0,0
635,12/05/2022 , 05:42:10,0,0
636,12/05/2022 , 05:57:10,0,0
637,12/05/2022 , 06:12:10,0,0
638,12/05/2022 , 06:27:10,0,0
639,12/05/2022 , 06:42:10,0,0
640,12/05/2022 , 06:57:10,0,0
641,12/05/2022 , 07:12:10,0,0
642,12/05/2022 , 07:27:10,0,0
643,12/05/2022 , 07:42:10,0,0
644,12/05/2022 , 07:57:10,0,0
645,12/05/2022 , 08:12:10,0,0
646,12/05/2022 , 08:27:10,0,0
647,12/05/2022 , 08:42:10,0,0
648,12/05/2022 , 08:57:10,0,0
649,12/05/2022 , 09:12:10,0,0
650,12/05/2022 , 09:27:10,0,0
651,12/05/2022 , 09:42:10,0,0
652,12/05/2022 , 09:57:10,0,0
