agency_cd,site_no,datetime,tz_cd,1760_00060,1760_00060_cd
USGS,15484000,10/23/2022 5:15,AKDT,1570,P
USGS,15484000,10/23/2022 5:30,AKDT,1570,P
USGS,15484000,10/23/2022 5:45,AKDT,1570,P
USGS,15484000,10/23/2022 6:00,AKDT,1560,P
USGS,15484000,10/23/2022 6:15,AKDT,1560,P
USGS,15484000,10/23/2022 6:30,AKDT,1560,P
USGS,15484000,10/23/2022 6:45,AKDT,1560,P
USGS,15484000,10/23/2022 7:00,AKDT,1560,P
USGS,15484000,10/23/2022 7:15,AKDT,1560,P
USGS,15484000,10/23/2022 7:30,AKDT,1560,P
USGS,15484000,10/23/2022 7:45,AKDT,1560,P
USGS,15484000,10/23/2022 8:00,AKDT,1560,P
USGS,15484000,10/23/2022 8:15,AKDT,1560,P
USGS,15484000,10/23/2022 8:30,AKDT,1560,P
USGS,15484000,10/23/2022 8:45,AKDT,1560,P
USGS,15484000,10/23/2022 9:00,AKDT,1560,P
USGS,15484000,10/23/2022 9:15,AKDT,1560,P
USGS,15484000,10/23/2022 9:30,AKDT,1550,P
USGS,15484000,10/23/2022 9:45,AKDT,1550,P
USGS,15484000,10/23/2022 10:00,AKDT,1550,P
USGS,15484000,10/23/2022 10:15,AKDT,1550,P
USGS,15484000,10/23/2022 10:30,AKDT,1550,P
USGS,15484000,10/23/2022 10:45,AKDT,1550,P
USGS,15484000,10/23/2022 11:00,AKDT,1550,P
USGS,15484000,10/23/2022 11:15,AKDT,1550,P
USGS,15484000,10/23/2022 11:30,AKDT,1550,P
USGS,15484000,10/23/2022 11:45,AKDT,1550,P
USGS,15484000,10/23/2022 12:00,AKDT,1550,P
USGS,15484000,10/23/2022 12:15,AKDT,1550,P
USGS,15484000,10/23/2022 12:30,AKDT,1550,P
USGS,15484000,10/23/2022 12:45,AKDT,1540,P
USGS,15484000,10/23/2022 13:00,AKDT,1550,P
USGS,15484000,10/23/2022 13:15,AKDT,1540,P
USGS,15484000,10/23/2022 13:30,AKDT,1540,P
USGS,15484000,10/23/2022 13:45,AKDT,1540,P
USGS,15484000,10/23/2022 14:00,AKDT,1540,P
USGS,15484000,10/23/2022 14:15,AKDT,1540,P
USGS,15484000,10/23/2022 14:30,AKDT,1540,P
USGS,15484000,10/23/2022 14:45,AKDT,1540,P
USGS,15484000,10/23/2022 15:00,AKDT,1540,P
USGS,15484000,10/23/2022 15:15,AKDT,1530,P
USGS,15484000,10/23/2022 15:30,AKDT,1530,P
USGS,15484000,10/23/2022 15:45,AKDT,1530,P
USGS,15484000,10/23/2022 16:00,AKDT,1530,P
USGS,15484000,10/23/2022 16:15,AKDT,1530,P
USGS,15484000,10/23/2022 16:30,AKDT,1510,P
USGS,15484000,10/23/2022 16:45,AKDT,1510,P
USGS,15484000,10/23/2022 17:00,AKDT,1510,P
USGS,15484000,10/23/2022 17:15,AKDT,1500,P
USGS,15484000,10/23/2022 17:30,AKDT,1500,P
USGS,15484000,10/23/2022 17:45,AKDT,1500,P
USGS,15484000,10/23/2022 18:00,AKDT,1490,P
USGS,15484000,10/23/2022 18:15,AKDT,1490,P
USGS,15484000,10/23/2022 18:30,AKDT,1490,P
USGS,15484000,10/23/2022 18:45,AKDT,1490,P
USGS,15484000,10/23/2022 19:00,AKDT,1490,P
USGS,15484000,10/23/2022 19:15,AKDT,1490,P
USGS,15484000,10/23/2022 19:30,AKDT,1480,P
USGS,15484000,10/23/2022 19:45,AKDT,1480,P
USGS,15484000,10/23/2022 20:00,AKDT,1480,P
USGS,15484000,10/23/2022 20:15,AKDT,1470,P
USGS,15484000,10/23/2022 20:30,AKDT,1470,P
USGS,15484000,10/23/2022 20:45,AKDT,1470,P
USGS,15484000,10/23/2022 21:00,AKDT,1470,P
USGS,15484000,10/23/2022 21:15,AKDT,1460,P
USGS,15484000,10/23/2022 21:30,AKDT,1460,P
USGS,15484000,10/23/2022 21:45,AKDT,1460,P
USGS,15484000,10/23/2022 22:00,AKDT,1460,P
USGS,15484000,10/23/2022 22:15,AKDT,1460,P
USGS,15484000,10/23/2022 22:30,AKDT,1460,P
USGS,15484000,10/23/2022 22:45,AKDT,1450,P
USGS,15484000,10/23/2022 23:00,AKDT,1450,P
USGS,15484000,10/23/2022 23:15,AKDT,1450,P
USGS,15484000,10/23/2022 23:30,AKDT,1450,P
USGS,15484000,10/23/2022 23:45,AKDT,1450,P
USGS,15484000,10/24/2022 0:00,AKDT,1450,P
USGS,15484000,10/24/2022 0:15,AKDT,1450,P
USGS,15484000,10/24/2022 0:30,AKDT,1440,P
USGS,15484000,10/24/2022 0:45,AKDT,1440,P
USGS,15484000,10/24/2022 1:00,AKDT,1440,P
USGS,15484000,10/24/2022 1:15,AKDT,1440,P
USGS,15484000,10/24/2022 1:30,AKDT,1440,P
USGS,15484000,10/24/2022 1:45,AKDT,1440,P
USGS,15484000,10/24/2022 2:00,AKDT,1440,P
USGS,15484000,10/24/2022 2:15,AKDT,1440,P
USGS,15484000,10/24/2022 2:30,AKDT,1440,P
USGS,15484000,10/24/2022 2:45,AKDT,1420,P
USGS,15484000,10/24/2022 3:00,AKDT,1440,P
USGS,15484000,10/24/2022 3:15,AKDT,1440,P
USGS,15484000,10/24/2022 3:30,AKDT,1420,P
USGS,15484000,10/24/2022 3:45,AKDT,1420,P
USGS,15484000,10/24/2022 4:00,AKDT,1420,P
USGS,15484000,10/24/2022 4:15,AKDT,1420,P
USGS,15484000,10/24/2022 4:30,AKDT,1420,P
USGS,15484000,10/24/2022 4:45,AKDT,1410,P
USGS,15484000,10/24/2022 5:00,AKDT,1420,P
USGS,15484000,10/24/2022 5:15,AKDT,1410,P
USGS,15484000,10/24/2022 5:30,AKDT,1410,P
USGS,15484000,10/24/2022 5:45,AKDT,1410,P
USGS,15484000,10/24/2022 6:00,AKDT,1410,P
USGS,15484000,10/24/2022 6:15,AKDT,1410,P
USGS,15484000,10/24/2022 6:30,AKDT,1410,P
USGS,15484000,10/24/2022 6:45,AKDT,1410,P
USGS,15484000,10/24/2022 7:00,AKDT,1410,P
USGS,15484000,10/24/2022 7:15,AKDT,1410,P
USGS,15484000,10/24/2022 7:30,AKDT,1410,P
USGS,15484000,10/24/2022 7:45,AKDT,1400,P
USGS,15484000,10/24/2022 8:00,AKDT,1400,P
USGS,15484000,10/24/2022 8:15,AKDT,1400,P
USGS,15484000,10/24/2022 8:30,AKDT,1400,P
USGS,15484000,10/24/2022 8:45,AKDT,1400,P
USGS,15484000,10/24/2022 9:00,AKDT,1400,P
USGS,15484000,10/24/2022 9:15,AKDT,1400,P
USGS,15484000,10/24/2022 9:30,AKDT,1400,P
USGS,15484000,10/24/2022 9:45,AKDT,1400,P
USGS,15484000,10/24/2022 10:00,AKDT,1390,P
USGS,15484000,10/24/2022 10:15,AKDT,1390,P
USGS,15484000,10/24/2022 10:30,AKDT,1380,P
USGS,15484000,10/24/2022 10:45,AKDT,1370,P
USGS,15484000,10/24/2022 11:00,AKDT,1360,P
USGS,15484000,10/24/2022 11:15,AKDT,1360,P
USGS,15484000,10/24/2022 11:30,AKDT,1360,P
USGS,15484000,10/24/2022 11:45,AKDT,1370,P
USGS,15484000,10/24/2022 12:00,AKDT,1370,P
USGS,15484000,10/24/2022 12:15,AKDT,1370,P
USGS,15484000,10/24/2022 12:30,AKDT,1370,P
USGS,15484000,10/24/2022 12:45,AKDT,1370,P
USGS,15484000,10/24/2022 13:00,AKDT,1370,P
USGS,15484000,10/24/2022 13:15,AKDT,1360,P
USGS,15484000,10/24/2022 13:30,AKDT,1360,P
USGS,15484000,10/24/2022 13:45,AKDT,1360,P
USGS,15484000,10/24/2022 14:00,AKDT,1360,P
USGS,15484000,10/24/2022 14:15,AKDT,1350,P
USGS,15484000,10/24/2022 14:30,AKDT,1350,P
USGS,15484000,10/24/2022 14:45,AKDT,1350,P
USGS,15484000,10/24/2022 15:00,AKDT,1350,P
USGS,15484000,10/24/2022 15:15,AKDT,1340,P
USGS,15484000,10/24/2022 15:30,AKDT,1340,P
USGS,15484000,10/24/2022 15:45,AKDT,1340,P
USGS,15484000,10/24/2022 16:00,AKDT,1340,P
USGS,15484000,10/24/2022 16:15,AKDT,1340,P
USGS,15484000,10/24/2022 16:30,AKDT,1330,P
USGS,15484000,10/24/2022 16:45,AKDT,1330,P
USGS,15484000,10/24/2022 17:00,AKDT,1330,P
USGS,15484000,10/24/2022 17:15,AKDT,1330,P
USGS,15484000,10/24/2022 17:30,AKDT,1320,P
USGS,15484000,10/24/2022 17:45,AKDT,1320,P
USGS,15484000,10/24/2022 18:00,AKDT,1310,P:e
USGS,15484000,10/25/2022 6:00,AKDT,1280,P:e
USGS,15484000,10/25/2022 18:00,AKDT,1260,P:e
USGS,15484000,10/26/2022 6:00,AKDT,1240,P:e
USGS,15484000,10/26/2022 18:00,AKDT,1230,P:e
USGS,15484000,10/27/2022 6:00,AKDT,1220,P:e
USGS,15484000,10/27/2022 18:00,AKDT,1210,P:e
USGS,15484000,10/28/2022 6:00,AKDT,1200,P:e
USGS,15484000,10/28/2022 18:00,AKDT,1200,P:e
USGS,15484000,10/29/2022 6:00,AKDT,1190,P:e
USGS,15484000,10/29/2022 18:00,AKDT,1180,P:e
USGS,15484000,10/30/2022 6:00,AKDT,1170,P:e
USGS,15484000,10/30/2022 18:00,AKDT,1160,P:e
USGS,15484000,10/31/2022 6:00,AKDT,1150,P:e
USGS,15484000,10/31/2022 18:00,AKDT,1150,P:e
USGS,15484000,11/1/2022 6:00,AKDT,1140,P:e
USGS,15484000,11/1/2022 18:00,AKDT,1130,P:e
USGS,15484000,11/2/2022 6:00,AKDT,1120,P:e
USGS,15484000,11/2/2022 18:00,AKDT,1120,P:e
USGS,15484000,11/3/2022 6:00,AKDT,1110,P:e
USGS,15484000,11/3/2022 18:00,AKDT,1110,P:e
USGS,15484000,11/4/2022 6:00,AKDT,1100,P:e
USGS,15484000,11/4/2022 18:00,AKDT,1100,P:e
USGS,15484000,11/5/2022 6:00,AKDT,1090,P:e
USGS,15484000,11/5/2022 18:00,AKDT,1090,P:e
USGS,15484000,11/6/2022 5:00,AKST,1080,P:e
USGS,15484000,11/6/2022 17:00,AKST,1080,P:e
USGS,15484000,11/7/2022 5:00,AKST,1070,P:e
USGS,15484000,11/7/2022 17:00,AKST,1070,P:e
USGS,15484000,11/8/2022 5:00,AKST,1060,P:e
USGS,15484000,11/8/2022 17:00,AKST,1060,P:e
USGS,15484000,11/9/2022 5:00,AKST,1060,P:e
USGS,15484000,11/9/2022 17:00,AKST,1050,P:e
USGS,15484000,11/10/2022 5:00,AKST,1040,P:e
USGS,15484000,11/10/2022 17:00,AKST,1040,P:e
USGS,15484000,11/11/2022 5:00,AKST,1040,P:e
USGS,15484000,11/11/2022 17:00,AKST,1030,P:e
USGS,15484000,11/12/2022 5:00,AKST,1030,P:e
USGS,15484000,11/12/2022 17:00,AKST,1020,P:e
USGS,15484000,11/13/2022 5:00,AKST,1020,P:e
USGS,15484000,11/13/2022 17:00,AKST,1010,P:e
USGS,15484000,11/14/2022 5:00,AKST,1010,P:e
USGS,15484000,11/14/2022 17:00,AKST,1000,P:e
USGS,15484000,11/15/2022 5:00,AKST,Ice,P
USGS,15484000,11/15/2022 16:45,AKST,Ice,P
USGS,15484000,11/15/2022 17:00,AKST,Ice,P
USGS,15484000,11/15/2022 17:15,AKST,Ice,P
USGS,15484000,11/15/2022 17:30,AKST,Ice,P
USGS,15484000,11/15/2022 17:45,AKST,Ice,P
USGS,15484000,11/15/2022 18:00,AKST,Ice,P
USGS,15484000,11/15/2022 18:15,AKST,Ice,P
USGS,15484000,11/15/2022 18:30,AKST,Ice,P
USGS,15484000,11/15/2022 18:45,AKST,Ice,P
USGS,15484000,11/15/2022 19:00,AKST,Ice,P
USGS,15484000,11/15/2022 19:15,AKST,Ice,P
USGS,15484000,11/15/2022 19:30,AKST,Ice,P
USGS,15484000,11/15/2022 19:45,AKST,Ice,P
USGS,15484000,11/15/2022 20:00,AKST,Ice,P
USGS,15484000,11/15/2022 20:15,AKST,Ice,P
USGS,15484000,11/15/2022 20:30,AKST,Ice,P
USGS,15484000,11/15/2022 20:45,AKST,Ice,P
USGS,15484000,11/15/2022 21:00,AKST,Ice,P
USGS,15484000,11/15/2022 21:15,AKST,Ice,P
USGS,15484000,11/15/2022 21:30,AKST,Ice,P
USGS,15484000,11/15/2022 21:45,AKST,Ice,P
USGS,15484000,11/15/2022 22:00,AKST,Ice,P
USGS,15484000,11/15/2022 22:15,AKST,Ice,P
USGS,15484000,11/15/2022 22:30,AKST,Ice,P
USGS,15484000,11/15/2022 22:45,AKST,Ice,P
USGS,15484000,11/15/2022 23:00,AKST,Ice,P
USGS,15484000,11/15/2022 23:15,AKST,Ice,P
USGS,15484000,11/15/2022 23:30,AKST,Ice,P
USGS,15484000,11/15/2022 23:45,AKST,Ice,P
USGS,15484000,11/16/2022 0:00,AKST,Ice,P
USGS,15484000,11/16/2022 0:15,AKST,Ice,P
USGS,15484000,11/16/2022 0:30,AKST,Ice,P
USGS,15484000,11/16/2022 0:45,AKST,Ice,P
USGS,15484000,11/16/2022 1:00,AKST,Ice,P
USGS,15484000,11/16/2022 1:15,AKST,Ice,P
USGS,15484000,11/16/2022 1:30,AKST,Ice,P
USGS,15484000,11/16/2022 1:45,AKST,Ice,P
USGS,15484000,11/16/2022 2:00,AKST,Ice,P
USGS,15484000,11/16/2022 2:15,AKST,Ice,P
USGS,15484000,11/16/2022 2:30,AKST,Ice,P
USGS,15484000,11/16/2022 2:45,AKST,Ice,P
USGS,15484000,11/16/2022 3:00,AKST,Ice,P
USGS,15484000,11/16/2022 3:15,AKST,Ice,P
USGS,15484000,11/16/2022 3:30,AKST,Ice,P
USGS,15484000,11/16/2022 3:45,AKST,Ice,P
USGS,15484000,11/16/2022 4:00,AKST,Ice,P
USGS,15484000,11/16/2022 4:15,AKST,Ice,P
USGS,15484000,11/16/2022 4:30,AKST,Ice,P
USGS,15484000,11/16/2022 4:45,AKST,Ice,P
USGS,15484000,11/16/2022 5:00,AKST,Ice,P
USGS,15484000,11/16/2022 5:15,AKST,Ice,P
USGS,15484000,11/16/2022 5:30,AKST,Ice,P
USGS,15484000,11/16/2022 5:45,AKST,Ice,P
USGS,15484000,11/16/2022 6:00,AKST,Ice,P
USGS,15484000,11/16/2022 6:15,AKST,Ice,P
USGS,15484000,11/16/2022 6:30,AKST,Ice,P
USGS,15484000,11/16/2022 6:45,AKST,Ice,P
USGS,15484000,11/16/2022 7:00,AKST,Ice,P
USGS,15484000,11/16/2022 7:15,AKST,Ice,P
USGS,15484000,11/16/2022 7:30,AKST,Ice,P
USGS,15484000,11/16/2022 7:45,AKST,Ice,P
USGS,15484000,11/16/2022 8:00,AKST,Ice,P
USGS,15484000,11/16/2022 8:15,AKST,Ice,P
USGS,15484000,11/16/2022 8:30,AKST,Ice,P
USGS,15484000,11/16/2022 8:45,AKST,Ice,P
USGS,15484000,11/16/2022 9:00,AKST,Ice,P
USGS,15484000,11/16/2022 9:15,AKST,Ice,P
USGS,15484000,11/16/2022 9:30,AKST,Ice,P
USGS,15484000,11/16/2022 9:45,AKST,Ice,P
USGS,15484000,11/16/2022 10:00,AKST,Ice,P
USGS,15484000,11/16/2022 10:15,AKST,Ice,P
USGS,15484000,11/16/2022 10:30,AKST,Ice,P
USGS,15484000,11/16/2022 10:45,AKST,Ice,P
USGS,15484000,11/16/2022 11:00,AKST,Ice,P
USGS,15484000,11/16/2022 11:15,AKST,Ice,P
USGS,15484000,11/16/2022 11:30,AKST,Ice,P
USGS,15484000,11/16/2022 11:45,AKST,Ice,P
USGS,15484000,11/16/2022 12:00,AKST,Ice,P
USGS,15484000,11/16/2022 12:15,AKST,Ice,P
USGS,15484000,11/16/2022 12:30,AKST,Ice,P
USGS,15484000,11/16/2022 12:45,AKST,Ice,P
USGS,15484000,11/16/2022 13:00,AKST,Ice,P
USGS,15484000,11/16/2022 13:15,AKST,Ice,P
USGS,15484000,11/16/2022 13:30,AKST,Ice,P
USGS,15484000,11/16/2022 13:45,AKST,Ice,P
USGS,15484000,11/16/2022 14:00,AKST,Ice,P
USGS,15484000,11/16/2022 14:15,AKST,Ice,P
USGS,15484000,11/16/2022 14:30,AKST,Ice,P
USGS,15484000,11/16/2022 14:45,AKST,Ice,P
USGS,15484000,11/16/2022 15:00,AKST,Ice,P
USGS,15484000,11/16/2022 15:15,AKST,Ice,P
USGS,15484000,11/16/2022 15:30,AKST,Ice,P
USGS,15484000,11/16/2022 15:45,AKST,Ice,P
USGS,15484000,11/16/2022 16:00,AKST,Ice,P
USGS,15484000,11/16/2022 16:15,AKST,Ice,P
USGS,15484000,11/16/2022 16:30,AKST,Ice,P
USGS,15484000,11/16/2022 16:45,AKST,Ice,P
USGS,15484000,11/16/2022 17:00,AKST,Ice,P
USGS,15484000,11/16/2022 17:15,AKST,Ice,P
USGS,15484000,11/16/2022 17:30,AKST,Ice,P
USGS,15484000,11/16/2022 17:45,AKST,Ice,P
USGS,15484000,11/16/2022 18:00,AKST,Ice,P
USGS,15484000,11/16/2022 18:15,AKST,Ice,P
USGS,15484000,11/16/2022 18:30,AKST,Ice,P
USGS,15484000,11/16/2022 18:45,AKST,Ice,P
USGS,15484000,11/16/2022 19:00,AKST,Ice,P
USGS,15484000,11/16/2022 19:15,AKST,Ice,P
USGS,15484000,11/16/2022 19:30,AKST,Ice,P
USGS,15484000,11/16/2022 19:45,AKST,Ice,P
USGS,15484000,11/16/2022 20:00,AKST,Ice,P
USGS,15484000,11/16/2022 20:15,AKST,Ice,P
USGS,15484000,11/16/2022 20:30,AKST,Ice,P
USGS,15484000,11/16/2022 20:45,AKST,Ice,P
USGS,15484000,11/16/2022 21:00,AKST,Ice,P
USGS,15484000,11/16/2022 21:15,AKST,Ice,P
USGS,15484000,11/16/2022 21:30,AKST,Ice,P
USGS,15484000,11/16/2022 21:45,AKST,Ice,P
USGS,15484000,11/16/2022 22:00,AKST,Ice,P
USGS,15484000,11/16/2022 22:15,AKST,Ice,P
USGS,15484000,11/16/2022 22:30,AKST,Ice,P
USGS,15484000,11/16/2022 22:45,AKST,Ice,P
USGS,15484000,11/16/2022 23:00,AKST,Ice,P
USGS,15484000,11/16/2022 23:15,AKST,Ice,P
USGS,15484000,11/16/2022 23:30,AKST,Ice,P
USGS,15484000,11/16/2022 23:45,AKST,Ice,P
USGS,15484000,11/17/2022 0:00,AKST,Ice,P
USGS,15484000,11/17/2022 0:15,AKST,Ice,P
USGS,15484000,11/17/2022 0:30,AKST,Ice,P
USGS,15484000,11/17/2022 0:45,AKST,Ice,P
USGS,15484000,11/17/2022 1:00,AKST,Ice,P
USGS,15484000,11/17/2022 1:15,AKST,Ice,P
USGS,15484000,11/17/2022 1:30,AKST,Ice,P
USGS,15484000,11/17/2022 1:45,AKST,Ice,P
USGS,15484000,11/17/2022 2:00,AKST,Ice,P
USGS,15484000,11/17/2022 2:15,AKST,Ice,P
USGS,15484000,11/17/2022 2:30,AKST,Ice,P
USGS,15484000,11/17/2022 2:45,AKST,Ice,P
USGS,15484000,11/17/2022 3:00,AKST,Ice,P
USGS,15484000,11/17/2022 3:15,AKST,Ice,P
USGS,15484000,11/17/2022 3:30,AKST,Ice,P
USGS,15484000,11/17/2022 3:45,AKST,Ice,P
USGS,15484000,11/17/2022 4:00,AKST,Ice,P
USGS,15484000,11/17/2022 4:15,AKST,Ice,P
USGS,15484000,11/17/2022 4:30,AKST,Ice,P
USGS,15484000,11/17/2022 4:45,AKST,Ice,P
USGS,15484000,11/17/2022 5:00,AKST,Ice,P
USGS,15484000,11/17/2022 5:15,AKST,Ice,P
USGS,15484000,11/17/2022 5:30,AKST,Ice,P
USGS,15484000,11/17/2022 5:45,AKST,Ice,P
USGS,15484000,11/17/2022 6:00,AKST,Ice,P
USGS,15484000,11/17/2022 6:15,AKST,Ice,P
USGS,15484000,11/17/2022 6:30,AKST,Ice,P
USGS,15484000,11/17/2022 6:45,AKST,Ice,P
USGS,15484000,11/17/2022 7:00,AKST,Ice,P
USGS,15484000,11/17/2022 7:15,AKST,Ice,P
USGS,15484000,11/17/2022 7:30,AKST,Ice,P
USGS,15484000,11/17/2022 7:45,AKST,Ice,P
USGS,15484000,11/17/2022 8:00,AKST,Ice,P
USGS,15484000,11/17/2022 8:15,AKST,Ice,P
USGS,15484000,11/17/2022 8:30,AKST,Ice,P
USGS,15484000,11/17/2022 8:45,AKST,Ice,P
USGS,15484000,11/17/2022 9:00,AKST,Ice,P
USGS,15484000,11/17/2022 9:15,AKST,Ice,P
USGS,15484000,11/17/2022 9:30,AKST,Ice,P
USGS,15484000,11/17/2022 9:45,AKST,Ice,P
USGS,15484000,11/17/2022 10:00,AKST,Ice,P
USGS,15484000,11/17/2022 10:15,AKST,Ice,P
USGS,15484000,11/17/2022 10:30,AKST,Ice,P
USGS,15484000,11/17/2022 10:45,AKST,Ice,P
USGS,15484000,11/17/2022 11:00,AKST,Ice,P
USGS,15484000,11/17/2022 11:15,AKST,Ice,P
USGS,15484000,11/17/2022 11:30,AKST,Ice,P
USGS,15484000,11/17/2022 11:45,AKST,Ice,P
USGS,15484000,11/17/2022 12:00,AKST,Ice,P
USGS,15484000,11/17/2022 12:15,AKST,Ice,P
USGS,15484000,11/17/2022 12:30,AKST,Ice,P
USGS,15484000,11/17/2022 12:45,AKST,Ice,P
USGS,15484000,11/17/2022 13:00,AKST,Ice,P
USGS,15484000,11/17/2022 13:15,AKST,Ice,P
USGS,15484000,11/17/2022 13:30,AKST,Ice,P
USGS,15484000,11/17/2022 13:45,AKST,Ice,P
USGS,15484000,11/17/2022 14:00,AKST,Ice,P
USGS,15484000,11/17/2022 14:15,AKST,Ice,P
USGS,15484000,11/17/2022 14:30,AKST,Ice,P
USGS,15484000,11/17/2022 14:45,AKST,Ice,P
USGS,15484000,11/17/2022 15:00,AKST,Ice,P
USGS,15484000,11/17/2022 15:15,AKST,Ice,P
USGS,15484000,11/17/2022 15:30,AKST,Ice,P
USGS,15484000,11/17/2022 15:45,AKST,Ice,P
USGS,15484000,11/17/2022 16:00,AKST,Ice,P
USGS,15484000,11/17/2022 16:15,AKST,Ice,P
USGS,15484000,11/17/2022 16:30,AKST,Ice,P
USGS,15484000,11/17/2022 16:45,AKST,Ice,P
USGS,15484000,11/17/2022 17:00,AKST,Ice,P
USGS,15484000,11/17/2022 17:15,AKST,Ice,P
USGS,15484000,11/17/2022 17:30,AKST,Ice,P
USGS,15484000,11/17/2022 17:45,AKST,Ice,P
USGS,15484000,11/17/2022 18:00,AKST,Ice,P
USGS,15484000,11/17/2022 18:15,AKST,Ice,P
USGS,15484000,11/17/2022 18:30,AKST,Ice,P
USGS,15484000,11/17/2022 18:45,AKST,Ice,P
USGS,15484000,11/17/2022 19:00,AKST,Ice,P
USGS,15484000,11/17/2022 19:15,AKST,Ice,P
USGS,15484000,11/17/2022 19:30,AKST,Ice,P
USGS,15484000,11/17/2022 19:45,AKST,Ice,P
USGS,15484000,11/17/2022 20:00,AKST,Ice,P
USGS,15484000,11/17/2022 20:15,AKST,Ice,P
USGS,15484000,11/17/2022 20:30,AKST,Ice,P
USGS,15484000,11/17/2022 20:45,AKST,Ice,P
USGS,15484000,11/17/2022 21:00,AKST,Ice,P
USGS,15484000,11/17/2022 21:15,AKST,Ice,P
USGS,15484000,11/17/2022 21:30,AKST,Ice,P
USGS,15484000,11/17/2022 21:45,AKST,Ice,P
USGS,15484000,11/17/2022 22:00,AKST,Ice,P
USGS,15484000,11/17/2022 22:15,AKST,Ice,P
USGS,15484000,11/17/2022 22:30,AKST,Ice,P
USGS,15484000,11/17/2022 22:45,AKST,Ice,P
USGS,15484000,11/17/2022 23:00,AKST,Ice,P
USGS,15484000,11/17/2022 23:15,AKST,Ice,P
USGS,15484000,11/17/2022 23:30,AKST,Ice,P
USGS,15484000,11/17/2022 23:45,AKST,Ice,P
USGS,15484000,11/18/2022 0:00,AKST,Ice,P
USGS,15484000,11/18/2022 0:15,AKST,Ice,P
USGS,15484000,11/18/2022 0:30,AKST,Ice,P
USGS,15484000,11/18/2022 0:45,AKST,Ice,P
USGS,15484000,11/18/2022 1:00,AKST,Ice,P
USGS,15484000,11/18/2022 1:15,AKST,Ice,P
USGS,15484000,11/18/2022 1:30,AKST,Ice,P
USGS,15484000,11/18/2022 1:45,AKST,Ice,P
USGS,15484000,11/18/2022 2:00,AKST,Ice,P
USGS,15484000,11/18/2022 2:15,AKST,Ice,P
USGS,15484000,11/18/2022 2:30,AKST,Ice,P
USGS,15484000,11/18/2022 2:45,AKST,Ice,P
USGS,15484000,11/18/2022 3:00,AKST,Ice,P
USGS,15484000,11/18/2022 3:15,AKST,Ice,P
USGS,15484000,11/18/2022 3:30,AKST,Ice,P
USGS,15484000,11/18/2022 3:45,AKST,Ice,P
USGS,15484000,11/18/2022 4:00,AKST,Ice,P
USGS,15484000,11/18/2022 4:15,AKST,Ice,P
USGS,15484000,11/18/2022 4:30,AKST,Ice,P
USGS,15484000,11/18/2022 4:45,AKST,Ice,P
USGS,15484000,11/18/2022 5:00,AKST,Ice,P
USGS,15484000,11/18/2022 5:15,AKST,Ice,P
USGS,15484000,11/18/2022 5:30,AKST,Ice,P
USGS,15484000,11/18/2022 5:45,AKST,Ice,P
USGS,15484000,11/18/2022 6:00,AKST,Ice,P
USGS,15484000,11/18/2022 6:15,AKST,Ice,P
USGS,15484000,11/18/2022 6:30,AKST,Ice,P
USGS,15484000,11/18/2022 6:45,AKST,Ice,P
USGS,15484000,11/18/2022 7:00,AKST,Ice,P
USGS,15484000,11/18/2022 7:15,AKST,Ice,P
USGS,15484000,11/18/2022 7:30,AKST,Ice,P
USGS,15484000,11/18/2022 7:45,AKST,Ice,P
USGS,15484000,11/18/2022 8:00,AKST,Ice,P
USGS,15484000,11/18/2022 8:15,AKST,Ice,P
USGS,15484000,11/18/2022 8:30,AKST,Ice,P
USGS,15484000,11/18/2022 8:45,AKST,Ice,P
USGS,15484000,11/18/2022 9:00,AKST,Ice,P
USGS,15484000,11/18/2022 9:15,AKST,Ice,P
USGS,15484000,11/18/2022 9:30,AKST,Ice,P
USGS,15484000,11/18/2022 9:45,AKST,Ice,P
USGS,15484000,11/18/2022 10:00,AKST,Ice,P
USGS,15484000,11/18/2022 10:15,AKST,Ice,P
USGS,15484000,11/18/2022 10:30,AKST,Ice,P
USGS,15484000,11/18/2022 10:45,AKST,Ice,P
USGS,15484000,11/18/2022 11:00,AKST,Ice,P
USGS,15484000,11/18/2022 11:15,AKST,Ice,P
USGS,15484000,11/18/2022 11:30,AKST,Ice,P
USGS,15484000,11/18/2022 11:45,AKST,Ice,P
USGS,15484000,11/18/2022 12:00,AKST,Ice,P
USGS,15484000,11/18/2022 12:15,AKST,Ice,P
USGS,15484000,11/18/2022 12:30,AKST,Ice,P
USGS,15484000,11/18/2022 12:45,AKST,Ice,P
USGS,15484000,11/18/2022 13:00,AKST,Ice,P
USGS,15484000,11/18/2022 13:15,AKST,Ice,P
USGS,15484000,11/18/2022 13:30,AKST,Ice,P
USGS,15484000,11/18/2022 13:45,AKST,Ice,P
USGS,15484000,11/18/2022 14:00,AKST,Ice,P
USGS,15484000,11/18/2022 14:15,AKST,Ice,P
USGS,15484000,11/18/2022 14:30,AKST,Ice,P
USGS,15484000,11/18/2022 14:45,AKST,Ice,P
USGS,15484000,11/18/2022 15:00,AKST,Ice,P
USGS,15484000,11/18/2022 15:15,AKST,Ice,P
USGS,15484000,11/18/2022 15:30,AKST,Ice,P
USGS,15484000,11/18/2022 15:45,AKST,Ice,P
USGS,15484000,11/18/2022 16:00,AKST,Ice,P
USGS,15484000,11/18/2022 16:15,AKST,Ice,P
USGS,15484000,11/18/2022 16:30,AKST,Ice,P
