"Plot Title: 20574421_MOOS_atmo"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20574421, SEN S/N: 20574421)","Temp, °C (LGR S/N: 20574421, SEN S/N: 20574421)"
3520,07/17/20 06:45:00 AM,98.622,12.401
3521,07/17/20 07:00:00 AM,98.627,12.497
3522,07/17/20 07:15:00 AM,98.628,12.690
3523,07/17/20 07:30:00 AM,98.640,13.076
3524,07/17/20 07:45:00 AM,98.647,13.365
3525,07/17/20 08:00:00 AM,98.648,13.558
3526,07/17/20 08:15:00 AM,98.648,13.558
3527,07/17/20 08:30:00 AM,98.662,13.654
3528,07/17/20 08:45:00 AM,98.654,13.846
3529,07/17/20 09:00:00 AM,98.668,13.942
3530,07/17/20 09:15:00 AM,98.641,14.134
3531,07/17/20 09:30:00 AM,98.648,14.613
3532,07/17/20 09:45:00 AM,98.649,14.804
3533,07/17/20 10:00:00 AM,98.655,15.282
3534,07/17/20 10:15:00 AM,98.646,15.664
3535,07/17/20 10:30:00 AM,98.656,15.855
3536,07/17/20 10:45:00 AM,98.680,16.523
3537,07/17/20 11:00:00 AM,98.671,17.094
3538,07/17/20 11:15:00 AM,98.675,16.999
3539,07/17/20 11:30:00 AM,98.684,17.379
3540,07/17/20 11:45:00 AM,98.689,17.475
3541,07/17/20 12:00:00 PM,98.694,17.189
3542,07/17/20 12:15:00 PM,98.703,17.570
3543,07/17/20 12:30:00 PM,98.723,19.187
3544,07/17/20 12:45:00 PM,98.727,19.282
3545,07/17/20 01:00:00 PM,98.739,18.331
3546,07/17/20 01:15:00 PM,98.736,17.665
3547,07/17/20 01:30:00 PM,98.760,19.377
3548,07/17/20 01:45:00 PM,98.749,19.758
3549,07/17/20 02:00:00 PM,98.750,20.424
3550,07/17/20 02:15:00 PM,98.757,20.805
3551,07/17/20 02:30:00 PM,98.743,20.901
3552,07/17/20 02:45:00 PM,98.743,20.901
3553,07/17/20 03:00:00 PM,98.740,20.615
3554,07/17/20 03:15:00 PM,98.717,20.519
3555,07/17/20 03:30:00 PM,98.722,20.424
3556,07/17/20 03:45:00 PM,98.718,20.329
3557,07/17/20 04:00:00 PM,98.731,20.424
3558,07/17/20 04:15:00 PM,98.709,20.138
3559,07/17/20 04:30:00 PM,98.709,20.138
3560,07/17/20 04:45:00 PM,98.704,20.234
3561,07/17/20 05:00:00 PM,98.697,20.710
3562,07/17/20 05:15:00 PM,98.689,20.519
3563,07/17/20 05:30:00 PM,98.680,20.329
3564,07/17/20 05:45:00 PM,98.678,20.710
3565,07/17/20 06:00:00 PM,98.699,20.329
3566,07/17/20 06:15:00 PM,98.709,20.138
3567,07/17/20 06:30:00 PM,98.674,19.758
3568,07/17/20 06:45:00 PM,98.680,19.472
3569,07/17/20 07:00:00 PM,98.670,19.472
3570,07/17/20 07:15:00 PM,98.661,19.472
3571,07/17/20 07:30:00 PM,98.661,19.472
3572,07/17/20 07:45:00 PM,98.662,19.282
3573,07/17/20 08:00:00 PM,98.677,18.996
3574,07/17/20 08:15:00 PM,98.677,18.806
3575,07/17/20 08:30:00 PM,98.659,18.616
3576,07/17/20 08:45:00 PM,98.664,18.331
3577,07/17/20 09:00:00 PM,98.670,18.045
3578,07/17/20 09:15:00 PM,98.661,17.855
3579,07/17/20 09:30:00 PM,98.656,17.570
3580,07/17/20 09:45:00 PM,98.652,17.094
3581,07/17/20 10:00:00 PM,98.685,16.808
3582,07/17/20 10:15:00 PM,98.694,16.427
3583,07/17/20 10:30:00 PM,98.680,16.141
3584,07/17/20 10:45:00 PM,98.684,15.855
3585,07/17/20 11:00:00 PM,98.702,15.664
3586,07/17/20 11:15:00 PM,98.688,15.378
3587,07/17/20 11:30:00 PM,98.696,14.996
3588,07/17/20 11:45:00 PM,98.709,14.709
3589,07/18/20 12:00:00 AM,98.723,14.613
3590,07/18/20 12:15:00 AM,98.741,14.421
3591,07/18/20 12:30:00 AM,98.754,14.325
3592,07/18/20 12:45:00 AM,98.768,14.230
3593,07/18/20 01:00:00 AM,98.771,13.942
3594,07/18/20 01:15:00 AM,98.770,13.750
3595,07/18/20 01:30:00 AM,98.779,13.558
3596,07/18/20 01:45:00 AM,98.783,13.461
3597,07/18/20 02:00:00 AM,98.787,13.365
3598,07/18/20 02:15:00 AM,98.791,13.269
3599,07/18/20 02:30:00 AM,98.795,13.173
3600,07/18/20 02:45:00 AM,98.808,13.076
3601,07/18/20 03:00:00 AM,98.813,12.980
3602,07/18/20 03:15:00 AM,98.826,12.883
3603,07/18/20 03:30:00 AM,98.815,12.690
3604,07/18/20 03:45:00 AM,98.819,12.594
3605,07/18/20 04:00:00 AM,98.842,12.497
3606,07/18/20 04:15:00 AM,98.861,12.497
3607,07/18/20 04:30:00 AM,98.870,12.497
3608,07/18/20 04:45:00 AM,98.883,12.401
3609,07/18/20 05:00:00 AM,98.874,12.401
3610,07/18/20 05:15:00 AM,98.874,12.401
3611,07/18/20 05:30:00 AM,98.889,12.497
3612,07/18/20 05:45:00 AM,98.889,12.497
3613,07/18/20 06:00:00 AM,98.913,12.594
3614,07/18/20 06:15:00 AM,98.933,12.787
3615,07/18/20 06:30:00 AM,98.943,12.980
3616,07/18/20 06:45:00 AM,98.954,13.173
3617,07/18/20 07:00:00 AM,98.945,13.173
3618,07/18/20 07:15:00 AM,98.958,13.076
3619,07/18/20 07:30:00 AM,98.962,12.980
3620,07/18/20 07:45:00 AM,98.981,12.980
3621,07/18/20 08:00:00 AM,98.977,13.076
3622,07/18/20 08:15:00 AM,98.992,13.365
3623,07/18/20 08:30:00 AM,99.027,13.654
3624,07/18/20 08:45:00 AM,99.037,13.846
3625,07/18/20 09:00:00 AM,99.024,14.134
3626,07/18/20 09:15:00 AM,99.038,14.038
3627,07/18/20 09:30:00 AM,99.048,14.230
3628,07/18/20 09:45:00 AM,99.058,14.230
3629,07/18/20 10:00:00 AM,99.053,14.325
3630,07/18/20 10:15:00 AM,99.053,14.325
3631,07/18/20 10:30:00 AM,99.040,14.421
3632,07/18/20 10:45:00 AM,99.056,14.900
3633,07/18/20 11:00:00 AM,99.057,15.282
3634,07/18/20 11:15:00 AM,99.053,15.760
3635,07/18/20 11:30:00 AM,99.054,16.523
3636,07/18/20 11:45:00 AM,99.059,16.808
3637,07/18/20 12:00:00 PM,99.064,16.903
3638,07/18/20 12:15:00 PM,99.050,16.999
3639,07/18/20 12:30:00 PM,99.040,17.379
3640,07/18/20 12:45:00 PM,99.038,18.521
3641,07/18/20 01:00:00 PM,99.058,19.758
3642,07/18/20 01:15:00 PM,99.059,20.424
3643,07/18/20 01:30:00 PM,99.055,20.329
3644,07/18/20 01:45:00 PM,99.047,20.996
3645,07/18/20 02:00:00 PM,99.033,20.901
3646,07/18/20 02:15:00 PM,99.028,20.996
3647,07/18/20 02:30:00 PM,99.007,20.519
3648,07/18/20 02:45:00 PM,98.984,19.567
3649,07/18/20 03:00:00 PM,98.988,17.665
3650,07/18/20 03:15:00 PM,98.979,16.713
3651,07/18/20 03:30:00 PM,98.975,17.189
3652,07/18/20 03:45:00 PM,98.960,17.665
3653,07/18/20 04:00:00 PM,98.974,18.140
3654,07/18/20 04:15:00 PM,98.969,18.236
3655,07/18/20 04:30:00 PM,98.972,18.901
3656,07/18/20 04:45:00 PM,98.990,19.092
3657,07/18/20 05:00:00 PM,98.989,19.472
3658,07/18/20 05:15:00 PM,98.983,19.758
3659,07/18/20 05:30:00 PM,98.982,19.948
3660,07/18/20 05:45:00 PM,98.990,20.138
3661,07/18/20 06:00:00 PM,98.983,19.758
3662,07/18/20 06:15:00 PM,98.970,19.472
3663,07/18/20 06:30:00 PM,98.975,19.377
3664,07/18/20 06:45:00 PM,98.984,19.567
3665,07/18/20 07:00:00 PM,98.985,19.187
3666,07/18/20 07:15:00 PM,98.996,18.806
3667,07/18/20 07:30:00 PM,98.996,18.616
3668,07/18/20 07:45:00 PM,98.996,18.806
3669,07/18/20 08:00:00 PM,99.001,18.521
3670,07/18/20 08:15:00 PM,99.001,18.331
3671,07/18/20 08:30:00 PM,98.992,18.140
3672,07/18/20 08:45:00 PM,98.988,17.855
3673,07/18/20 09:00:00 PM,98.993,17.570
3674,07/18/20 09:15:00 PM,98.979,17.284
3675,07/18/20 09:30:00 PM,98.979,16.903
3676,07/18/20 09:45:00 PM,99.021,16.427
3677,07/18/20 10:00:00 PM,99.007,16.523
3678,07/18/20 10:15:00 PM,99.031,17.189
3679,07/18/20 10:30:00 PM,99.026,17.094
3680,07/18/20 10:45:00 PM,99.012,16.427
3681,07/18/20 11:00:00 PM,99.011,15.664
3682,07/18/20 11:15:00 PM,99.013,14.804
3683,07/18/20 11:30:00 PM,99.024,13.942
3684,07/18/20 11:45:00 PM,99.048,13.365
3685,07/19/20 12:00:00 AM,99.054,12.787
3686,07/19/20 12:15:00 AM,99.070,12.401
3687,07/19/20 12:30:00 AM,99.091,12.110
3688,07/19/20 12:45:00 AM,99.095,12.013
3689,07/19/20 01:00:00 AM,99.106,12.207
3690,07/19/20 01:15:00 AM,99.135,12.401
3691,07/19/20 01:30:00 AM,99.139,12.304
3692,07/19/20 01:45:00 AM,99.171,12.207
3693,07/19/20 02:00:00 AM,99.156,12.110
3694,07/19/20 02:15:00 AM,99.170,12.013
3695,07/19/20 02:30:00 AM,99.170,12.013
3696,07/19/20 02:45:00 AM,99.164,11.916
3697,07/19/20 03:00:00 AM,99.163,11.722
3698,07/19/20 03:15:00 AM,99.174,11.431
3699,07/19/20 03:30:00 AM,99.170,11.041
3700,07/19/20 03:45:00 AM,99.203,10.651
3701,07/19/20 04:00:00 AM,99.214,10.357
3702,07/19/20 04:15:00 AM,99.199,10.259
3703,07/19/20 04:30:00 AM,99.203,10.161
3704,07/19/20 04:45:00 AM,99.208,10.259
3705,07/19/20 05:00:00 AM,99.211,10.455
3706,07/19/20 05:15:00 AM,99.216,10.553
3707,07/19/20 05:30:00 AM,99.209,10.748
3708,07/19/20 05:45:00 AM,99.217,11.041
3709,07/19/20 06:00:00 AM,99.219,11.236
3710,07/19/20 06:15:00 AM,99.234,11.334
3711,07/19/20 06:30:00 AM,99.235,11.528
3712,07/19/20 06:45:00 AM,99.237,11.722
3713,07/19/20 07:00:00 AM,99.235,12.013
3714,07/19/20 07:15:00 AM,99.219,12.401
3715,07/19/20 07:30:00 AM,99.224,12.980
3716,07/19/20 07:45:00 AM,99.222,13.461
3717,07/19/20 08:00:00 AM,99.239,13.942
3718,07/19/20 08:15:00 AM,99.231,14.325
3719,07/19/20 08:30:00 AM,99.241,14.517
3720,07/19/20 08:45:00 AM,99.237,14.613
3721,07/19/20 09:00:00 AM,99.243,14.900
3722,07/19/20 09:15:00 AM,99.239,15.378
3723,07/19/20 09:30:00 AM,99.235,15.664
3724,07/19/20 09:45:00 AM,99.236,16.237
3725,07/19/20 10:00:00 AM,99.246,16.427
3726,07/19/20 10:15:00 AM,99.241,16.713
3727,07/19/20 10:30:00 AM,99.237,16.808
3728,07/19/20 10:45:00 AM,99.241,17.665
3729,07/19/20 11:00:00 AM,99.244,18.711
3730,07/19/20 11:15:00 AM,99.242,19.282
3731,07/19/20 11:30:00 AM,99.251,20.519
3732,07/19/20 11:45:00 AM,99.257,21.091
3733,07/19/20 12:00:00 PM,99.258,20.901
3734,07/19/20 12:15:00 PM,99.251,20.519
3735,07/19/20 12:30:00 PM,99.245,20.805
3736,07/19/20 12:45:00 PM,99.249,21.569
3737,07/19/20 01:00:00 PM,99.272,21.664
3738,07/19/20 01:15:00 PM,99.274,23.292
3739,07/19/20 01:30:00 PM,99.268,23.388
3740,07/19/20 01:45:00 PM,99.255,23.773
3741,07/19/20 02:00:00 PM,99.261,24.158
3742,07/19/20 02:15:00 PM,99.228,23.100
3743,07/19/20 02:30:00 PM,99.194,22.717
3744,07/19/20 02:45:00 PM,99.182,22.429
3745,07/19/20 03:00:00 PM,99.156,22.238
3746,07/19/20 03:15:00 PM,99.125,21.951
3747,07/19/20 03:30:00 PM,99.106,21.951
3748,07/19/20 03:45:00 PM,99.085,21.664
3749,07/19/20 04:00:00 PM,99.065,21.855
3750,07/19/20 04:15:00 PM,99.073,22.046
3751,07/19/20 04:30:00 PM,99.051,21.760
3752,07/19/20 04:45:00 PM,99.050,21.951
3753,07/19/20 05:00:00 PM,99.039,22.142
3754,07/19/20 05:15:00 PM,99.028,22.333
3755,07/19/20 05:30:00 PM,99.015,22.238
3756,07/19/20 05:45:00 PM,98.988,22.046
3757,07/19/20 06:00:00 PM,98.980,21.855
3758,07/19/20 06:15:00 PM,98.971,21.855
3759,07/19/20 06:30:00 PM,98.952,21.855
3760,07/19/20 06:45:00 PM,98.944,21.664
3761,07/19/20 07:00:00 PM,98.925,21.664
3762,07/19/20 07:15:00 PM,98.935,21.664
3763,07/19/20 07:30:00 PM,98.905,21.855
3764,07/19/20 07:45:00 PM,98.911,21.760
3765,07/19/20 08:00:00 PM,98.899,21.473
3766,07/19/20 08:15:00 PM,98.877,21.187
3767,07/19/20 08:30:00 PM,98.886,21.187
3768,07/19/20 08:45:00 PM,98.861,20.805
3769,07/19/20 09:00:00 PM,98.853,20.424
3770,07/19/20 09:15:00 PM,98.851,19.948
3771,07/19/20 09:30:00 PM,98.839,19.282
3772,07/19/20 09:45:00 PM,98.813,18.711
3773,07/19/20 10:00:00 PM,98.786,18.140
3774,07/19/20 10:15:00 PM,98.787,17.379
3775,07/19/20 10:30:00 PM,98.788,16.808
3776,07/19/20 10:45:00 PM,98.778,16.237
3777,07/19/20 11:00:00 PM,98.758,15.664
3778,07/19/20 11:15:00 PM,98.762,15.187
3779,07/19/20 11:30:00 PM,98.742,14.804
3780,07/19/20 11:45:00 PM,98.754,14.325
3781,07/20/20 12:00:00 AM,98.728,13.654
3782,07/20/20 12:15:00 AM,98.730,13.173
3783,07/20/20 12:30:00 AM,98.722,12.690
3784,07/20/20 12:45:00 AM,98.704,12.207
3785,07/20/20 01:00:00 AM,98.720,11.819
3786,07/20/20 01:15:00 AM,98.707,11.431
3787,07/20/20 01:30:00 AM,98.694,11.041
3788,07/20/20 01:45:00 AM,98.703,10.553
3789,07/20/20 02:00:00 AM,98.695,10.259
3790,07/20/20 02:15:00 AM,98.696,9.965
3791,07/20/20 02:30:00 AM,98.716,9.669
3792,07/20/20 02:45:00 AM,98.702,9.275
3793,07/20/20 03:00:00 AM,98.721,8.978
3794,07/20/20 03:15:00 AM,98.703,8.680
3795,07/20/20 03:30:00 AM,98.722,8.382
3796,07/20/20 03:45:00 AM,98.710,8.182
3797,07/20/20 04:00:00 AM,98.731,7.782
3798,07/20/20 04:15:00 AM,98.747,7.582
3799,07/20/20 04:30:00 AM,98.746,7.280
3800,07/20/20 04:45:00 AM,98.740,7.179
3801,07/20/20 05:00:00 AM,98.743,7.079
3802,07/20/20 05:15:00 AM,98.749,6.877
3803,07/20/20 05:30:00 AM,98.733,6.775
3804,07/20/20 05:45:00 AM,98.749,6.877
3805,07/20/20 06:00:00 AM,98.746,6.978
3806,07/20/20 06:15:00 AM,98.740,7.179
3807,07/20/20 06:30:00 AM,98.753,7.381
3808,07/20/20 06:45:00 AM,98.778,7.782
3809,07/20/20 07:00:00 AM,98.775,8.182
3810,07/20/20 07:15:00 AM,98.758,8.978
3811,07/20/20 07:30:00 AM,98.771,9.965
3812,07/20/20 07:45:00 AM,98.774,10.651
3813,07/20/20 08:00:00 AM,98.778,11.528
3814,07/20/20 08:15:00 AM,98.783,12.110
3815,07/20/20 08:30:00 AM,98.778,12.690
3816,07/20/20 08:45:00 AM,98.791,13.269
3817,07/20/20 09:00:00 AM,98.808,13.750
3818,07/20/20 09:15:00 AM,98.810,14.325
3819,07/20/20 09:30:00 AM,98.803,14.900
3820,07/20/20 09:45:00 AM,98.809,15.378
3821,07/20/20 10:00:00 AM,98.815,15.855
3822,07/20/20 10:15:00 AM,98.815,16.427
3823,07/20/20 10:30:00 AM,98.830,17.094
3824,07/20/20 10:45:00 AM,98.848,17.855
3825,07/20/20 11:00:00 AM,98.846,18.616
3826,07/20/20 11:15:00 AM,98.844,19.377
3827,07/20/20 11:30:00 AM,98.864,20.234
3828,07/20/20 11:45:00 AM,98.872,20.424
3829,07/20/20 12:00:00 PM,98.870,21.473
3830,07/20/20 12:15:00 PM,98.876,21.378
3831,07/20/20 12:30:00 PM,98.873,21.760
3832,07/20/20 12:45:00 PM,98.879,22.812
3833,07/20/20 01:00:00 PM,98.834,21.282
3834,07/20/20 01:15:00 PM,98.873,22.429
3835,07/20/20 01:30:00 PM,98.870,22.812
3836,07/20/20 01:45:00 PM,98.842,22.142
3837,07/20/20 02:00:00 PM,98.845,22.429
3838,07/20/20 02:15:00 PM,98.837,22.238
3839,07/20/20 02:30:00 PM,98.843,22.621
3840,07/20/20 02:45:00 PM,98.842,22.812
3841,07/20/20 03:00:00 PM,98.843,22.621
3842,07/20/20 03:15:00 PM,98.857,22.046
3843,07/20/20 03:30:00 PM,98.853,21.951
3844,07/20/20 03:45:00 PM,98.826,21.091
3845,07/20/20 04:00:00 PM,98.830,21.187
3846,07/20/20 04:15:00 PM,98.813,21.664
3847,07/20/20 04:30:00 PM,98.812,21.855
3848,07/20/20 04:45:00 PM,98.814,22.142
3849,07/20/20 05:00:00 PM,98.829,22.046
3850,07/20/20 05:15:00 PM,98.831,22.333
3851,07/20/20 05:30:00 PM,98.839,22.525
3852,07/20/20 05:45:00 PM,98.825,21.951
3853,07/20/20 06:00:00 PM,98.817,21.760
3854,07/20/20 06:15:00 PM,98.817,21.760
3855,07/20/20 06:30:00 PM,98.833,21.473
3856,07/20/20 06:45:00 PM,98.826,21.091
3857,07/20/20 07:00:00 PM,98.810,20.710
3858,07/20/20 07:15:00 PM,98.828,19.853
3859,07/20/20 07:30:00 PM,98.858,19.472
3860,07/20/20 07:45:00 PM,98.874,18.806
3861,07/20/20 08:00:00 PM,98.857,17.665
3862,07/20/20 08:15:00 PM,98.830,16.713
3863,07/20/20 08:30:00 PM,98.853,16.618
3864,07/20/20 08:45:00 PM,98.867,16.523
3865,07/20/20 09:00:00 PM,98.881,16.237
3866,07/20/20 09:15:00 PM,98.909,16.046
3867,07/20/20 09:30:00 PM,98.927,15.855
3868,07/20/20 09:45:00 PM,98.936,15.664
3869,07/20/20 10:00:00 PM,98.931,15.378
3870,07/20/20 10:15:00 PM,98.935,15.091
3871,07/20/20 10:30:00 PM,98.948,14.996
3872,07/20/20 10:45:00 PM,98.957,14.804
3873,07/20/20 11:00:00 PM,98.971,14.709
3874,07/20/20 11:15:00 PM,98.984,14.613
3875,07/20/20 11:30:00 PM,98.975,14.613
3876,07/20/20 11:45:00 PM,98.984,14.613
3877,07/21/20 12:00:00 AM,99.003,14.613
3878,07/21/20 12:15:00 AM,99.002,14.421
3879,07/21/20 12:30:00 AM,99.016,14.325
3880,07/21/20 12:45:00 AM,99.025,14.325
3881,07/21/20 01:00:00 AM,99.039,14.230
3882,07/21/20 01:15:00 AM,99.043,14.134
3883,07/21/20 01:30:00 AM,99.057,14.038
3884,07/21/20 01:45:00 AM,99.089,13.942
3885,07/21/20 02:00:00 AM,99.080,13.942
3886,07/21/20 02:15:00 AM,99.089,13.942
3887,07/21/20 02:30:00 AM,99.084,13.846
3888,07/21/20 02:45:00 AM,99.079,13.750
3889,07/21/20 03:00:00 AM,99.088,13.750
3890,07/21/20 03:15:00 AM,99.083,13.654
3891,07/21/20 03:30:00 AM,99.078,13.558
3892,07/21/20 03:45:00 AM,99.086,13.365
3893,07/21/20 04:00:00 AM,99.081,13.269
3894,07/21/20 04:15:00 AM,99.085,13.173
3895,07/21/20 04:30:00 AM,99.075,13.173
3896,07/21/20 04:45:00 AM,99.061,13.076
3897,07/21/20 05:00:00 AM,99.061,13.076
3898,07/21/20 05:15:00 AM,99.055,12.980
3899,07/21/20 05:30:00 AM,99.041,12.883
3900,07/21/20 05:45:00 AM,99.059,12.883
3901,07/21/20 06:00:00 AM,99.059,12.883
3902,07/21/20 06:15:00 AM,99.063,12.787
3903,07/21/20 06:30:00 AM,99.077,12.690
3904,07/21/20 06:45:00 AM,99.090,12.594
3905,07/21/20 07:00:00 AM,99.103,12.497
3906,07/21/20 07:15:00 AM,99.102,12.304
3907,07/21/20 07:30:00 AM,99.115,12.207
3908,07/21/20 07:45:00 AM,99.128,12.110
3909,07/21/20 08:00:00 AM,99.142,12.013
3910,07/21/20 08:15:00 AM,99.140,11.819
3911,07/21/20 08:30:00 AM,99.148,11.625
3912,07/21/20 08:45:00 AM,99.166,11.625
3913,07/21/20 09:00:00 AM,99.161,11.528
3914,07/21/20 09:15:00 AM,99.183,11.431
3915,07/21/20 09:30:00 AM,99.178,11.334
3916,07/21/20 09:45:00 AM,99.196,11.334
3917,07/21/20 10:00:00 AM,99.183,11.431
3918,07/21/20 10:15:00 AM,99.191,11.722
3919,07/21/20 10:30:00 AM,99.204,11.625
3920,07/21/20 10:45:00 AM,99.207,11.528
3921,07/21/20 11:00:00 AM,99.217,11.528
3922,07/21/20 11:15:00 AM,99.226,11.528
3923,07/21/20 11:30:00 AM,99.232,11.625
3924,07/21/20 11:45:00 AM,99.237,11.722
3925,07/21/20 12:00:00 PM,99.243,11.819
3926,07/21/20 12:15:00 PM,99.258,11.916
3927,07/21/20 12:30:00 PM,99.271,11.819
3928,07/21/20 12:45:00 PM,99.286,11.916
3929,07/21/20 01:00:00 PM,99.287,12.110
3930,07/21/20 01:15:00 PM,99.311,12.207
3931,07/21/20 01:30:00 PM,99.311,12.207
3932,07/21/20 01:45:00 PM,99.302,12.207
3933,07/21/20 02:00:00 PM,99.298,12.304
3934,07/21/20 02:15:00 PM,99.304,12.401
3935,07/21/20 02:30:00 PM,99.310,12.690
3936,07/21/20 02:45:00 PM,99.333,12.594
3937,07/21/20 03:00:00 PM,99.328,12.497
3938,07/21/20 03:15:00 PM,99.337,12.497
3939,07/21/20 03:30:00 PM,99.324,12.594
3940,07/21/20 03:45:00 PM,99.338,12.690
3941,07/21/20 04:00:00 PM,99.338,12.690
3942,07/21/20 04:15:00 PM,99.328,12.497
3943,07/21/20 04:30:00 PM,99.345,12.304
3944,07/21/20 04:45:00 PM,99.356,12.013
3945,07/21/20 05:00:00 PM,99.351,11.916
3946,07/21/20 05:15:00 PM,99.362,12.110
3947,07/21/20 05:30:00 PM,99.379,11.916
3948,07/21/20 05:45:00 PM,99.359,11.722
3949,07/21/20 06:00:00 PM,99.362,11.625
3950,07/21/20 06:15:00 PM,99.351,11.431
3951,07/21/20 06:30:00 PM,99.364,11.334
3952,07/21/20 06:45:00 PM,99.359,11.236
3953,07/21/20 07:00:00 PM,99.362,11.139
3954,07/21/20 07:15:00 PM,99.366,11.041
3955,07/21/20 07:30:00 PM,99.376,11.041
3956,07/21/20 07:45:00 PM,99.366,11.041
3957,07/21/20 08:00:00 PM,99.348,11.041
3958,07/21/20 08:15:00 PM,99.362,11.139
3959,07/21/20 08:30:00 PM,99.362,11.139
3960,07/21/20 08:45:00 PM,99.349,11.236
3961,07/21/20 09:00:00 PM,99.362,11.139
3962,07/21/20 09:15:00 PM,99.372,11.139
3963,07/21/20 09:30:00 PM,99.362,11.139
3964,07/21/20 09:45:00 PM,99.376,11.041
3965,07/21/20 10:00:00 PM,99.376,11.041
3966,07/21/20 10:15:00 PM,99.385,11.041
3967,07/21/20 10:30:00 PM,99.361,10.944
3968,07/21/20 10:45:00 PM,99.355,10.846
3969,07/21/20 11:00:00 PM,99.355,10.846
3970,07/21/20 11:15:00 PM,99.368,10.748
3971,07/21/20 11:30:00 PM,99.371,10.651
3972,07/21/20 11:45:00 PM,99.384,10.553
3973,07/22/20 12:00:00 AM,99.388,10.455
3974,07/22/20 12:15:00 AM,99.379,10.455
3975,07/22/20 12:30:00 AM,99.382,10.357
3976,07/22/20 12:45:00 AM,99.373,10.357
3977,07/22/20 01:00:00 AM,99.379,10.455
3978,07/22/20 01:15:00 AM,99.379,10.455
3979,07/22/20 01:30:00 AM,99.369,10.455
3980,07/22/20 01:45:00 AM,99.369,10.455
3981,07/22/20 02:00:00 AM,99.382,10.357
3982,07/22/20 02:15:00 AM,99.373,10.357
3983,07/22/20 02:30:00 AM,99.386,10.259
3984,07/22/20 02:45:00 AM,99.389,10.161
3985,07/22/20 03:00:00 AM,99.389,10.161
3986,07/22/20 03:15:00 AM,99.371,10.161
3987,07/22/20 03:30:00 AM,99.371,10.161
3988,07/22/20 03:45:00 AM,99.350,9.965
3989,07/22/20 04:00:00 AM,99.353,9.866
3990,07/22/20 04:15:00 AM,99.353,9.866
3991,07/22/20 04:30:00 AM,99.338,9.768
3992,07/22/20 04:45:00 AM,99.338,9.768
3993,07/22/20 05:00:00 AM,99.351,9.669
3994,07/22/20 05:15:00 AM,99.332,9.669
3995,07/22/20 05:30:00 AM,99.338,9.768
3996,07/22/20 05:45:00 AM,99.338,9.768
3997,07/22/20 06:00:00 AM,99.344,9.866
3998,07/22/20 06:15:00 AM,99.340,9.965
3999,07/22/20 06:30:00 AM,99.324,10.161
4000,07/22/20 06:45:00 AM,99.330,10.259
4001,07/22/20 07:00:00 AM,99.332,10.455
4002,07/22/20 07:15:00 AM,99.319,10.553
4003,07/22/20 07:30:00 AM,99.325,10.651
4004,07/22/20 07:45:00 AM,99.325,10.651
4005,07/22/20 08:00:00 AM,99.312,10.748
4006,07/22/20 08:15:00 AM,99.302,10.748
4007,07/22/20 08:30:00 AM,99.314,10.944
4008,07/22/20 08:45:00 AM,99.317,10.846
4009,07/22/20 09:00:00 AM,99.308,10.846
4010,07/22/20 09:15:00 AM,99.304,10.944
4011,07/22/20 09:30:00 AM,99.306,11.139
4012,07/22/20 09:45:00 AM,99.312,11.236
4013,07/22/20 10:00:00 AM,99.308,11.334
4014,07/22/20 10:15:00 AM,99.306,11.625
4015,07/22/20 10:30:00 AM,99.304,11.916
4016,07/22/20 10:45:00 AM,99.293,12.207
4017,07/22/20 11:00:00 AM,99.289,12.304
4018,07/22/20 11:15:00 AM,99.298,12.304
4019,07/22/20 11:30:00 AM,99.302,12.207
4020,07/22/20 11:45:00 AM,99.272,12.497
4021,07/22/20 12:00:00 PM,99.265,12.883
4022,07/22/20 12:15:00 PM,99.248,13.076
4023,07/22/20 12:30:00 PM,99.249,13.269
4024,07/22/20 12:45:00 PM,99.272,15.473
4025,07/22/20 01:00:00 PM,99.288,17.855
4026,07/22/20 01:15:00 PM,99.273,18.140
4027,07/22/20 01:30:00 PM,99.238,14.996
4028,07/22/20 01:45:00 PM,99.224,14.900
4029,07/22/20 02:00:00 PM,99.198,15.855
4030,07/22/20 02:15:00 PM,99.185,14.517
4031,07/22/20 02:30:00 PM,99.173,13.942
4032,07/22/20 02:45:00 PM,99.159,13.173
4033,07/22/20 03:00:00 PM,99.151,13.365
4034,07/22/20 03:15:00 PM,99.139,13.654
4035,07/22/20 03:30:00 PM,99.122,13.173
4036,07/22/20 03:45:00 PM,99.131,13.173
4037,07/22/20 04:00:00 PM,99.138,13.461
4038,07/22/20 04:15:00 PM,99.138,13.461
4039,07/22/20 04:30:00 PM,99.118,13.269
4040,07/22/20 04:45:00 PM,99.107,13.750
4041,07/22/20 05:00:00 PM,99.107,14.804
4042,07/22/20 05:15:00 PM,99.120,14.709
4043,07/22/20 05:30:00 PM,99.132,15.282
4044,07/22/20 05:45:00 PM,99.123,15.664
4045,07/22/20 06:00:00 PM,99.109,15.569
4046,07/22/20 06:15:00 PM,99.095,15.473
4047,07/22/20 06:30:00 PM,99.099,15.569
4048,07/22/20 06:45:00 PM,99.090,15.569
4049,07/22/20 07:00:00 PM,99.085,15.473
4050,07/22/20 07:15:00 PM,99.090,15.569
4051,07/22/20 07:30:00 PM,99.071,15.569
4052,07/22/20 07:45:00 PM,99.089,14.996
4053,07/22/20 08:00:00 PM,99.087,14.613
