"","datetimeAK","discharge","depth"
"2208",2022-05-26 10:15:00,NA,NA
"2209",2022-05-26 10:30:00,NA,NA
"2210",2022-05-26 10:45:00,NA,NA
"2211",2022-05-26 11:00:00,NA,NA
"2212",2022-05-26 11:15:00,NA,NA
"2213",2022-05-26 11:30:00,NA,NA
"2214",2022-05-26 11:45:00,NA,NA
"2215",2022-05-26 12:00:00,NA,NA
"2216",2022-05-26 12:15:00,NA,NA
"2217",2022-05-26 12:30:00,NA,NA
"2218",2022-05-26 12:45:00,NA,NA
"2219",2022-05-26 13:00:00,NA,NA
"2220",2022-05-26 13:15:00,NA,NA
"2221",2022-05-26 13:30:00,NA,NA
"2222",2022-05-26 13:45:00,NA,NA
"2223",2022-05-26 14:00:00,NA,NA
"2224",2022-05-26 14:15:00,NA,NA
"2225",2022-05-26 14:30:00,NA,NA
"2226",2022-05-26 14:45:00,NA,NA
"2227",2022-05-26 15:00:00,NA,NA
"2228",2022-05-26 15:15:00,NA,NA
"2229",2022-05-26 15:30:00,NA,NA
"2230",2022-05-26 15:45:00,NA,NA
"2231",2022-05-26 16:00:00,NA,NA
"2232",2022-05-26 16:15:00,NA,NA
"2233",2022-05-26 16:30:00,NA,NA
"2234",2022-05-26 16:45:00,NA,NA
"2235",2022-05-26 17:00:00,NA,NA
"2236",2022-05-26 17:15:00,NA,NA
"2237",2022-05-26 17:30:00,NA,NA
"2238",2022-05-26 17:45:00,NA,NA
"2239",2022-05-26 18:00:00,NA,NA
"2240",2022-05-26 18:15:00,NA,NA
"2241",2022-05-26 18:30:00,NA,NA
"2242",2022-05-26 18:45:00,NA,NA
"2243",2022-05-26 19:00:00,NA,NA
"2244",2022-05-26 19:15:00,NA,NA
"2245",2022-05-26 19:30:00,NA,NA
"2246",2022-05-26 19:45:00,NA,NA
"2247",2022-05-26 20:00:00,NA,NA
"2248",2022-05-26 20:15:00,NA,NA
"2249",2022-05-26 20:30:00,NA,NA
"2250",2022-05-26 20:45:00,NA,NA
"2251",2022-05-26 21:00:00,NA,NA
"2252",2022-05-26 21:15:00,NA,NA
"2253",2022-05-26 21:30:00,NA,NA
"2254",2022-05-26 21:45:00,NA,NA
"2255",2022-05-26 22:00:00,NA,NA
"2256",2022-05-26 22:15:00,NA,NA
"2257",2022-05-26 22:30:00,NA,NA
"2258",2022-05-26 22:45:00,NA,NA
"2259",2022-05-26 23:00:00,NA,NA
"2260",2022-05-26 23:15:00,NA,NA
"2261",2022-05-26 23:30:00,NA,NA
"2262",2022-05-26 23:45:00,NA,NA
"2263",2022-05-27 00:00:00,NA,NA
"2264",2022-05-27 00:15:00,NA,NA
"2265",2022-05-27 00:30:00,NA,NA
"2266",2022-05-27 00:45:00,NA,NA
"2267",2022-05-27 01:00:00,NA,NA
"2268",2022-05-27 01:15:00,NA,NA
"2269",2022-05-27 01:30:00,NA,NA
"2270",2022-05-27 01:45:00,NA,NA
"2271",2022-05-27 02:00:00,NA,NA
"2272",2022-05-27 02:15:00,NA,NA
"2273",2022-05-27 02:30:00,NA,NA
"2274",2022-05-27 02:45:00,NA,NA
"2275",2022-05-27 03:00:00,NA,NA
"2276",2022-05-27 03:15:00,NA,NA
"2277",2022-05-27 03:30:00,NA,NA
"2278",2022-05-27 03:45:00,NA,NA
"2279",2022-05-27 04:00:00,NA,NA
"2280",2022-05-27 04:15:00,NA,NA
"2281",2022-05-27 04:30:00,NA,NA
"2282",2022-05-27 04:45:00,NA,NA
"2283",2022-05-27 05:00:00,NA,NA
"2284",2022-05-27 05:15:00,NA,NA
"2285",2022-05-27 05:30:00,NA,NA
"2286",2022-05-27 05:45:00,NA,NA
"2287",2022-05-27 06:00:00,NA,NA
"2288",2022-05-27 06:15:00,NA,NA
"2289",2022-05-27 06:30:00,NA,NA
"2290",2022-05-27 06:45:00,NA,NA
"2291",2022-05-27 07:00:00,NA,NA
"2292",2022-05-27 07:15:00,NA,NA
"2293",2022-05-27 07:30:00,NA,NA
"2294",2022-05-27 07:45:00,NA,NA
"2295",2022-05-27 08:00:00,NA,NA
"2296",2022-05-27 08:15:00,NA,NA
"2297",2022-05-27 08:30:00,NA,NA
"2298",2022-05-27 08:45:00,NA,NA
"2299",2022-05-27 09:00:00,NA,NA
"2300",2022-05-27 09:15:00,NA,NA
"2301",2022-05-27 09:30:00,NA,NA
"2302",2022-05-27 09:45:00,NA,NA
"2303",2022-05-27 10:00:00,NA,NA
"2304",2022-05-27 10:15:00,NA,NA
"2305",2022-05-27 10:30:00,NA,NA
"2306",2022-05-27 10:45:00,NA,NA
"2307",2022-05-27 11:00:00,NA,NA
"2308",2022-05-27 11:15:00,NA,NA
"2309",2022-05-27 11:30:00,NA,NA
"2310",2022-05-27 11:45:00,NA,NA
"2311",2022-05-27 12:00:00,NA,NA
"2312",2022-05-27 12:15:00,NA,NA
"2313",2022-05-27 12:30:00,NA,NA
"2314",2022-05-27 12:45:00,NA,NA
"2315",2022-05-27 13:00:00,NA,NA
"2316",2022-05-27 13:15:00,NA,NA
"2317",2022-05-27 13:30:00,NA,NA
"2318",2022-05-27 13:45:00,NA,NA
"2319",2022-05-27 14:00:00,NA,NA
"2320",2022-05-27 14:15:00,NA,NA
"2321",2022-05-27 14:30:00,NA,NA
"2322",2022-05-27 14:45:00,NA,NA
"2323",2022-05-27 15:00:00,NA,NA
"2324",2022-05-27 15:15:00,NA,NA
"2325",2022-05-27 15:30:00,NA,NA
"2326",2022-05-27 15:45:00,NA,NA
"2327",2022-05-27 16:00:00,NA,NA
"2328",2022-05-27 16:15:00,NA,NA
"2329",2022-05-27 16:30:00,NA,NA
"2330",2022-05-27 16:45:00,NA,NA
"2331",2022-05-27 17:00:00,NA,NA
"2332",2022-05-27 17:15:00,NA,NA
"2333",2022-05-27 17:30:00,NA,NA
"2334",2022-05-27 17:45:00,NA,NA
"2335",2022-05-27 18:00:00,NA,NA
"2336",2022-05-27 18:15:00,NA,NA
"2337",2022-05-27 18:30:00,NA,NA
"2338",2022-05-27 18:45:00,NA,NA
"2339",2022-05-27 19:00:00,NA,NA
"2340",2022-05-27 19:15:00,NA,NA
"2341",2022-05-27 19:30:00,NA,NA
"2342",2022-05-27 19:45:00,NA,NA
"2343",2022-05-27 20:00:00,NA,NA
"2344",2022-05-27 20:15:00,NA,NA
"2345",2022-05-27 20:30:00,NA,NA
"2346",2022-05-27 20:45:00,NA,NA
"2347",2022-05-27 21:00:00,NA,NA
"2348",2022-05-27 21:15:00,NA,NA
"2349",2022-05-27 21:30:00,NA,NA
"2350",2022-05-27 21:45:00,NA,NA
"2351",2022-05-27 22:00:00,NA,NA
"2352",2022-05-27 22:15:00,NA,NA
"2353",2022-05-27 22:30:00,NA,NA
"2354",2022-05-27 22:45:00,NA,NA
"2355",2022-05-27 23:00:00,NA,NA
"2356",2022-05-27 23:15:00,NA,NA
"2357",2022-05-27 23:30:00,NA,NA
"2358",2022-05-27 23:45:00,NA,NA
"2359",2022-05-28 00:00:00,NA,NA
"2360",2022-05-28 00:15:00,NA,NA
"2361",2022-05-28 00:30:00,NA,NA
"2362",2022-05-28 00:45:00,NA,NA
"2363",2022-05-28 01:00:00,NA,NA
"2364",2022-05-28 01:15:00,NA,NA
"2365",2022-05-28 01:30:00,NA,NA
"2366",2022-05-28 01:45:00,NA,NA
"2367",2022-05-28 02:00:00,NA,NA
"2368",2022-05-28 02:15:00,NA,NA
"2369",2022-05-28 02:30:00,NA,NA
"2370",2022-05-28 02:45:00,NA,NA
"2371",2022-05-28 03:00:00,NA,NA
"2372",2022-05-28 03:15:00,NA,NA
"2373",2022-05-28 03:30:00,NA,NA
"2374",2022-05-28 03:45:00,NA,NA
"2375",2022-05-28 04:00:00,NA,NA
"2376",2022-05-28 04:15:00,NA,NA
"2377",2022-05-28 04:30:00,NA,NA
"2378",2022-05-28 04:45:00,NA,NA
"2379",2022-05-28 05:00:00,NA,NA
"2380",2022-05-28 05:15:00,NA,NA
"2381",2022-05-28 05:30:00,NA,NA
"2382",2022-05-28 05:45:00,NA,NA
"2383",2022-05-28 06:00:00,NA,NA
"2384",2022-05-28 06:15:00,NA,NA
"2385",2022-05-28 06:30:00,NA,NA
"2386",2022-05-28 06:45:00,NA,NA
"2387",2022-05-28 07:00:00,NA,NA
"2388",2022-05-28 07:15:00,NA,NA
"2389",2022-05-28 07:30:00,NA,NA
"2390",2022-05-28 07:45:00,NA,NA
"2391",2022-05-28 08:00:00,NA,NA
"2392",2022-05-28 08:15:00,NA,NA
"2393",2022-05-28 08:30:00,NA,NA
"2394",2022-05-28 08:45:00,NA,NA
"2395",2022-05-28 09:00:00,NA,NA
"2396",2022-05-28 09:15:00,NA,NA
"2397",2022-05-28 09:30:00,NA,NA
"2398",2022-05-28 09:45:00,NA,NA
"2399",2022-05-28 10:00:00,NA,NA
"2400",2022-05-28 10:15:00,NA,NA
"2401",2022-05-28 10:30:00,NA,NA
"2402",2022-05-28 10:45:00,NA,NA
"2403",2022-05-28 11:00:00,NA,NA
"2404",2022-05-28 11:15:00,NA,NA
"2405",2022-05-28 11:30:00,NA,NA
"2406",2022-05-28 11:45:00,NA,NA
"2407",2022-05-28 12:00:00,NA,NA
"2408",2022-05-28 12:15:00,NA,NA
"2409",2022-05-28 12:30:00,NA,NA
"2410",2022-05-28 12:45:00,NA,NA
"2411",2022-05-28 13:00:00,NA,NA
"2412",2022-05-28 13:15:00,NA,NA
"2413",2022-05-28 13:30:00,NA,NA
"2414",2022-05-28 13:45:00,NA,NA
"2415",2022-05-28 14:00:00,NA,NA
"2416",2022-05-28 14:15:00,NA,NA
"2417",2022-05-28 14:30:00,NA,NA
"2418",2022-05-28 14:45:00,NA,NA
"2419",2022-05-28 15:00:00,NA,NA
"2420",2022-05-28 15:15:00,NA,NA
"2421",2022-05-28 15:30:00,NA,NA
"2422",2022-05-28 15:45:00,NA,NA
"2423",2022-05-28 16:00:00,NA,NA
"2424",2022-05-28 16:15:00,NA,NA
"2425",2022-05-28 16:30:00,NA,NA
"2426",2022-05-28 16:45:00,NA,NA
"2427",2022-05-28 17:00:00,NA,NA
"2428",2022-05-28 17:15:00,NA,NA
"2429",2022-05-28 17:30:00,NA,NA
"2430",2022-05-28 17:45:00,NA,NA
"2431",2022-05-28 18:00:00,NA,NA
"2432",2022-05-28 18:15:00,NA,NA
"2433",2022-05-28 18:30:00,NA,NA
"2434",2022-05-28 18:45:00,NA,NA
"2435",2022-05-28 19:00:00,NA,NA
"2436",2022-05-28 19:15:00,NA,NA
"2437",2022-05-28 19:30:00,NA,NA
"2438",2022-05-28 19:45:00,NA,NA
"2439",2022-05-28 20:00:00,NA,NA
"2440",2022-05-28 20:15:00,NA,NA
"2441",2022-05-28 20:30:00,NA,NA
"2442",2022-05-28 20:45:00,NA,NA
"2443",2022-05-28 21:00:00,NA,NA
"2444",2022-05-28 21:15:00,NA,NA
"2445",2022-05-28 21:30:00,NA,NA
"2446",2022-05-28 21:45:00,NA,NA
"2447",2022-05-28 22:00:00,NA,NA
"2448",2022-05-28 22:15:00,NA,NA
"2449",2022-05-28 22:30:00,NA,NA
"2450",2022-05-28 22:45:00,NA,NA
"2451",2022-05-28 23:00:00,NA,NA
"2452",2022-05-28 23:15:00,NA,NA
"2453",2022-05-28 23:30:00,NA,NA
"2454",2022-05-28 23:45:00,NA,NA
"2455",2022-05-29 00:00:00,NA,NA
"2456",2022-05-29 00:15:00,NA,NA
"2457",2022-05-29 00:30:00,NA,NA
"2458",2022-05-29 00:45:00,NA,NA
"2459",2022-05-29 01:00:00,NA,NA
"2460",2022-05-29 01:15:00,NA,NA
"2461",2022-05-29 01:30:00,NA,NA
"2462",2022-05-29 01:45:00,NA,NA
"2463",2022-05-29 02:00:00,NA,NA
"2464",2022-05-29 02:15:00,NA,NA
"2465",2022-05-29 02:30:00,NA,NA
"2466",2022-05-29 02:45:00,NA,NA
"2467",2022-05-29 03:00:00,NA,NA
"2468",2022-05-29 03:15:00,NA,NA
"2469",2022-05-29 03:30:00,NA,NA
"2470",2022-05-29 03:45:00,NA,NA
"2471",2022-05-29 04:00:00,NA,NA
"2472",2022-05-29 04:15:00,NA,NA
"2473",2022-05-29 04:30:00,NA,NA
"2474",2022-05-29 04:45:00,NA,NA
"2475",2022-05-29 05:00:00,NA,NA
"2476",2022-05-29 05:15:00,NA,NA
"2477",2022-05-29 05:30:00,NA,NA
"2478",2022-05-29 05:45:00,NA,NA
"2479",2022-05-29 06:00:00,NA,NA
"2480",2022-05-29 06:15:00,NA,NA
"2481",2022-05-29 06:30:00,NA,NA
"2482",2022-05-29 06:45:00,NA,NA
"2483",2022-05-29 07:00:00,NA,NA
"2484",2022-05-29 07:15:00,NA,NA
"2485",2022-05-29 07:30:00,NA,NA
"2486",2022-05-29 07:45:00,NA,NA
"2487",2022-05-29 08:00:00,NA,NA
"2488",2022-05-29 08:15:00,NA,NA
"2489",2022-05-29 08:30:00,NA,NA
"2490",2022-05-29 08:45:00,NA,NA
"2491",2022-05-29 09:00:00,NA,NA
"2492",2022-05-29 09:15:00,NA,NA
"2493",2022-05-29 09:30:00,NA,NA
"2494",2022-05-29 09:45:00,NA,NA
"2495",2022-05-29 10:00:00,NA,NA
"2496",2022-05-29 10:15:00,NA,NA
"2497",2022-05-29 10:30:00,NA,NA
"2498",2022-05-29 10:45:00,NA,NA
"2499",2022-05-29 11:00:00,NA,NA
"2500",2022-05-29 11:15:00,NA,NA
"2501",2022-05-29 11:30:00,NA,NA
"2502",2022-05-29 11:45:00,NA,NA
"2503",2022-05-29 12:00:00,NA,NA
"2504",2022-05-29 12:15:00,NA,NA
"2505",2022-05-29 12:30:00,NA,NA
"2506",2022-05-29 12:45:00,NA,NA
"2507",2022-05-29 13:00:00,NA,NA
"2508",2022-05-29 13:15:00,NA,NA
"2509",2022-05-29 13:30:00,NA,NA
"2510",2022-05-29 13:45:00,NA,NA
"2511",2022-05-29 14:00:00,NA,NA
"2512",2022-05-29 14:15:00,NA,NA
"2513",2022-05-29 14:30:00,NA,NA
"2514",2022-05-29 14:45:00,NA,NA
"2515",2022-05-29 15:00:00,NA,NA
"2516",2022-05-29 15:15:00,NA,NA
"2517",2022-05-29 15:30:00,NA,NA
"2518",2022-05-29 15:45:00,NA,NA
"2519",2022-05-29 16:00:00,NA,NA
"2520",2022-05-29 16:15:00,NA,NA
"2521",2022-05-29 16:30:00,NA,NA
"2522",2022-05-29 16:45:00,NA,NA
"2523",2022-05-29 17:00:00,NA,NA
"2524",2022-05-29 17:15:00,NA,NA
"2525",2022-05-29 17:30:00,NA,NA
"2526",2022-05-29 17:45:00,NA,NA
"2527",2022-05-29 18:00:00,NA,NA
"2528",2022-05-29 18:15:00,NA,NA
"2529",2022-05-29 18:30:00,NA,NA
"2530",2022-05-29 18:45:00,NA,NA
"2531",2022-05-29 19:00:00,NA,NA
"2532",2022-05-29 19:15:00,NA,NA
"2533",2022-05-29 19:30:00,NA,NA
"2534",2022-05-29 19:45:00,NA,NA
"2535",2022-05-29 20:00:00,NA,NA
"2536",2022-05-29 20:15:00,NA,NA
"2537",2022-05-29 20:30:00,NA,NA
"2538",2022-05-29 20:45:00,NA,NA
"2539",2022-05-29 21:00:00,NA,NA
"2540",2022-05-29 21:15:00,NA,NA
"2541",2022-05-29 21:30:00,NA,NA
"2542",2022-05-29 21:45:00,NA,NA
"2543",2022-05-29 22:00:00,NA,NA
"2544",2022-05-29 22:15:00,NA,NA
"2545",2022-05-29 22:30:00,NA,NA
"2546",2022-05-29 22:45:00,NA,NA
"2547",2022-05-29 23:00:00,NA,NA
"2548",2022-05-29 23:15:00,NA,NA
"2549",2022-05-29 23:30:00,NA,NA
"2550",2022-05-29 23:45:00,NA,NA
"2551",2022-05-30 00:00:00,NA,NA
"2552",2022-05-30 00:15:00,NA,NA
"2553",2022-05-30 00:30:00,NA,NA
"2554",2022-05-30 00:45:00,NA,NA
"2555",2022-05-30 01:00:00,NA,NA
"2556",2022-05-30 01:15:00,NA,NA
"2557",2022-05-30 01:30:00,NA,NA
"2558",2022-05-30 01:45:00,NA,NA
"2559",2022-05-30 02:00:00,NA,NA
"2560",2022-05-30 02:15:00,NA,NA
"2561",2022-05-30 02:30:00,NA,NA
"2562",2022-05-30 02:45:00,NA,NA
"2563",2022-05-30 03:00:00,NA,NA
"2564",2022-05-30 03:15:00,NA,NA
"2565",2022-05-30 03:30:00,NA,NA
"2566",2022-05-30 03:45:00,NA,NA
"2567",2022-05-30 04:00:00,NA,NA
"2568",2022-05-30 04:15:00,NA,NA
"2569",2022-05-30 04:30:00,NA,NA
"2570",2022-05-30 04:45:00,NA,NA
"2571",2022-05-30 05:00:00,NA,NA
"2572",2022-05-30 05:15:00,NA,NA
"2573",2022-05-30 05:30:00,NA,NA
"2574",2022-05-30 05:45:00,NA,NA
"2575",2022-05-30 06:00:00,NA,NA
"2576",2022-05-30 06:15:00,NA,NA
"2577",2022-05-30 06:30:00,NA,NA
"2578",2022-05-30 06:45:00,NA,NA
"2579",2022-05-30 07:00:00,NA,NA
"2580",2022-05-30 07:15:00,NA,NA
"2581",2022-05-30 07:30:00,NA,NA
"2582",2022-05-30 07:45:00,NA,NA
"2583",2022-05-30 08:00:00,NA,NA
"2584",2022-05-30 08:15:00,NA,NA
"2585",2022-05-30 08:30:00,NA,NA
"2586",2022-05-30 08:45:00,NA,NA
"2587",2022-05-30 09:00:00,NA,NA
"2588",2022-05-30 09:15:00,NA,NA
"2589",2022-05-30 09:30:00,NA,NA
"2590",2022-05-30 09:45:00,NA,NA
"2591",2022-05-30 10:00:00,NA,NA
"2592",2022-05-30 10:15:00,NA,NA
"2593",2022-05-30 10:30:00,NA,NA
"2594",2022-05-30 10:45:00,NA,NA
"2595",2022-05-30 11:00:00,NA,NA
"2596",2022-05-30 11:15:00,NA,NA
"2597",2022-05-30 11:30:00,NA,NA
"2598",2022-05-30 11:45:00,NA,NA
"2599",2022-05-30 12:00:00,NA,NA
"2600",2022-05-30 12:15:00,NA,NA
"2601",2022-05-30 12:30:00,NA,NA
"2602",2022-05-30 12:45:00,NA,NA
"2603",2022-05-30 13:00:00,NA,NA
"2604",2022-05-30 13:15:00,NA,NA
"2605",2022-05-30 13:30:00,NA,NA
"2606",2022-05-30 13:45:00,NA,NA
"2607",2022-05-30 14:00:00,NA,NA
"2608",2022-05-30 14:15:00,NA,NA
"2609",2022-05-30 14:30:00,NA,NA
"2610",2022-05-30 14:45:00,NA,NA
"2611",2022-05-30 15:00:00,NA,NA
"2612",2022-05-30 15:15:00,NA,NA
"2613",2022-05-30 15:30:00,NA,NA
"2614",2022-05-30 15:45:00,NA,NA
"2615",2022-05-30 16:00:00,NA,NA
"2616",2022-05-30 16:15:00,NA,NA
"2617",2022-05-30 16:30:00,NA,NA
"2618",2022-05-30 16:45:00,NA,NA
"2619",2022-05-30 17:00:00,NA,NA
"2620",2022-05-30 17:15:00,NA,NA
"2621",2022-05-30 17:30:00,NA,NA
"2622",2022-05-30 17:45:00,NA,NA
"2623",2022-05-30 18:00:00,NA,NA
"2624",2022-05-30 18:15:00,NA,NA
"2625",2022-05-30 18:30:00,NA,NA
"2626",2022-05-30 18:45:00,NA,NA
"2627",2022-05-30 19:00:00,NA,NA
"2628",2022-05-30 19:15:00,NA,NA
"2629",2022-05-30 19:30:00,NA,NA
"2630",2022-05-30 19:45:00,NA,NA
"2631",2022-05-30 20:00:00,NA,NA
"2632",2022-05-30 20:15:00,NA,NA
"2633",2022-05-30 20:30:00,NA,NA
"2634",2022-05-30 20:45:00,NA,NA
"2635",2022-05-30 21:00:00,NA,NA
"2636",2022-05-30 21:15:00,NA,NA
"2637",2022-05-30 21:30:00,NA,NA
"2638",2022-05-30 21:45:00,NA,NA
"2639",2022-05-30 22:00:00,NA,NA
"2640",2022-05-30 22:15:00,NA,NA
"2641",2022-05-30 22:30:00,NA,NA
"2642",2022-05-30 22:45:00,NA,NA
"2643",2022-05-30 23:00:00,NA,NA
"2644",2022-05-30 23:15:00,NA,NA
"2645",2022-05-30 23:30:00,NA,NA
"2646",2022-05-30 23:45:00,NA,NA
"2647",2022-05-31 00:00:00,NA,NA
"2648",2022-05-31 00:15:00,NA,NA
"2649",2022-05-31 00:30:00,NA,NA
"2650",2022-05-31 00:45:00,NA,NA
"2651",2022-05-31 01:00:00,NA,NA
"2652",2022-05-31 01:15:00,NA,NA
"2653",2022-05-31 01:30:00,NA,NA
"2654",2022-05-31 01:45:00,NA,NA
"2655",2022-05-31 02:00:00,NA,NA
"2656",2022-05-31 02:15:00,NA,NA
"2657",2022-05-31 02:30:00,NA,NA
"2658",2022-05-31 02:45:00,NA,NA
"2659",2022-05-31 03:00:00,NA,NA
"2660",2022-05-31 03:15:00,NA,NA
"2661",2022-05-31 03:30:00,NA,NA
"2662",2022-05-31 03:45:00,NA,NA
"2663",2022-05-31 04:00:00,NA,NA
"2664",2022-05-31 04:15:00,NA,NA
"2665",2022-05-31 04:30:00,NA,NA
"2666",2022-05-31 04:45:00,NA,NA
"2667",2022-05-31 05:00:00,NA,NA
"2668",2022-05-31 05:15:00,NA,NA
"2669",2022-05-31 05:30:00,NA,NA
"2670",2022-05-31 05:45:00,NA,NA
"2671",2022-05-31 06:00:00,NA,NA
"2672",2022-05-31 06:15:00,NA,NA
"2673",2022-05-31 06:30:00,NA,NA
"2674",2022-05-31 06:45:00,NA,NA
"2675",2022-05-31 07:00:00,NA,NA
"2676",2022-05-31 07:15:00,NA,NA
"2677",2022-05-31 07:30:00,NA,NA
"2678",2022-05-31 07:45:00,NA,NA
"2679",2022-05-31 08:00:00,NA,NA
"2680",2022-05-31 08:15:00,NA,NA
"2681",2022-05-31 08:30:00,NA,NA
"2682",2022-05-31 08:45:00,NA,NA
"2683",2022-05-31 09:00:00,NA,NA
"2684",2022-05-31 09:15:00,NA,NA
"2685",2022-05-31 09:30:00,NA,NA
"2686",2022-05-31 09:45:00,NA,NA
"2687",2022-05-31 10:00:00,NA,NA
"2688",2022-05-31 10:15:00,NA,NA
"2689",2022-05-31 10:30:00,NA,NA
"2690",2022-05-31 10:45:00,NA,NA
"2691",2022-05-31 11:00:00,NA,NA
"2692",2022-05-31 11:15:00,NA,NA
"2693",2022-05-31 11:30:00,NA,NA
"2694",2022-05-31 11:45:00,NA,NA
"2695",2022-05-31 12:00:00,NA,NA
"2696",2022-05-31 12:15:00,NA,NA
"2697",2022-05-31 12:30:00,NA,NA
"2698",2022-05-31 12:45:00,NA,NA
"2699",2022-05-31 13:00:00,NA,NA
"2700",2022-05-31 13:15:00,NA,NA
"2701",2022-05-31 13:30:00,NA,NA
"2702",2022-05-31 13:45:00,NA,NA
"2703",2022-05-31 14:00:00,NA,NA
"2704",2022-05-31 14:15:00,NA,NA
"2705",2022-05-31 14:30:00,NA,NA
"2706",2022-05-31 14:45:00,NA,NA
"2707",2022-05-31 15:00:00,NA,NA
"2708",2022-05-31 15:15:00,NA,NA
"2709",2022-05-31 15:30:00,NA,NA
"2710",2022-05-31 15:45:00,NA,NA
"2711",2022-05-31 16:00:00,NA,NA
"2712",2022-05-31 16:15:00,NA,NA
"2713",2022-05-31 16:30:00,NA,NA
"2714",2022-05-31 16:45:00,NA,NA
"2715",2022-05-31 17:00:00,NA,NA
"2716",2022-05-31 17:15:00,NA,NA
"2717",2022-05-31 17:30:00,NA,NA
"2718",2022-05-31 17:45:00,NA,NA
"2719",2022-05-31 18:00:00,NA,NA
"2720",2022-05-31 18:15:00,NA,NA
"2721",2022-05-31 18:30:00,NA,NA
"2722",2022-05-31 18:45:00,NA,NA
"2723",2022-05-31 19:00:00,NA,NA
"2724",2022-05-31 19:15:00,NA,NA
"2725",2022-05-31 19:30:00,NA,NA
"2726",2022-05-31 19:45:00,NA,NA
"2727",2022-05-31 20:00:00,NA,NA
"2728",2022-05-31 20:15:00,NA,NA
"2729",2022-05-31 20:30:00,NA,NA
"2730",2022-05-31 20:45:00,NA,NA
"2731",2022-05-31 21:00:00,NA,NA
"2732",2022-05-31 21:15:00,NA,NA
"2733",2022-05-31 21:30:00,NA,NA
"2734",2022-05-31 21:45:00,NA,NA
"2735",2022-05-31 22:00:00,NA,NA
"2736",2022-05-31 22:15:00,NA,NA
"2737",2022-05-31 22:30:00,NA,NA
"2738",2022-05-31 22:45:00,NA,NA
"2739",2022-05-31 23:00:00,NA,NA
"2740",2022-05-31 23:15:00,NA,NA
"2741",2022-05-31 23:30:00,NA,NA
"2742",2022-05-31 23:45:00,NA,NA
"2743",2022-06-01 00:00:00,NA,NA
"2744",2022-06-01 00:15:00,NA,NA
"2745",2022-06-01 00:30:00,NA,NA
"2746",2022-06-01 00:45:00,NA,NA
"2747",2022-06-01 01:00:00,NA,NA
"2748",2022-06-01 01:15:00,NA,NA
"2749",2022-06-01 01:30:00,NA,NA
"2750",2022-06-01 01:45:00,NA,NA
"2751",2022-06-01 02:00:00,NA,NA
"2752",2022-06-01 02:15:00,NA,NA
"2753",2022-06-01 02:30:00,NA,NA
"2754",2022-06-01 02:45:00,NA,NA
"2755",2022-06-01 03:00:00,NA,NA
"2756",2022-06-01 03:15:00,NA,NA
"2757",2022-06-01 03:30:00,NA,NA
"2758",2022-06-01 03:45:00,NA,NA
"2759",2022-06-01 04:00:00,NA,NA
"2760",2022-06-01 04:15:00,NA,NA
"2761",2022-06-01 04:30:00,NA,NA
"2762",2022-06-01 04:45:00,NA,NA
"2763",2022-06-01 05:00:00,NA,NA
"2764",2022-06-01 05:15:00,NA,NA
"2765",2022-06-01 05:30:00,NA,NA
"2766",2022-06-01 05:45:00,NA,NA
"2767",2022-06-01 06:00:00,NA,NA
"2768",2022-06-01 06:15:00,NA,NA
"2769",2022-06-01 06:30:00,NA,NA
"2770",2022-06-01 06:45:00,NA,NA
"2771",2022-06-01 07:00:00,NA,NA
"2772",2022-06-01 07:15:00,NA,NA
"2773",2022-06-01 07:30:00,NA,NA
"2774",2022-06-01 07:45:00,NA,NA
"2775",2022-06-01 08:00:00,NA,NA
"2776",2022-06-01 08:15:00,NA,NA
"2777",2022-06-01 08:30:00,NA,NA
"2778",2022-06-01 08:45:00,NA,NA
"2779",2022-06-01 09:00:00,NA,NA
"2780",2022-06-01 09:15:00,NA,NA
"2781",2022-06-01 09:30:00,NA,NA
"2782",2022-06-01 09:45:00,NA,NA
"2783",2022-06-01 10:00:00,NA,NA
"2784",2022-06-01 10:15:00,NA,NA
"2785",2022-06-01 10:30:00,NA,NA
"2786",2022-06-01 10:45:00,NA,NA
"2787",2022-06-01 11:00:00,NA,NA
"2788",2022-06-01 11:15:00,NA,NA
"2789",2022-06-01 11:30:00,NA,NA
"2790",2022-06-01 11:45:00,NA,NA
"2791",2022-06-01 12:00:00,NA,NA
"2792",2022-06-01 12:15:00,NA,NA
"2793",2022-06-01 12:30:00,NA,NA
"2794",2022-06-01 12:45:00,NA,NA
"2795",2022-06-01 13:00:00,NA,NA
"2796",2022-06-01 13:15:00,NA,NA
"2797",2022-06-01 13:30:00,NA,NA
"2798",2022-06-01 13:45:00,NA,NA
"2799",2022-06-01 14:00:00,NA,NA
"2800",2022-06-01 14:15:00,NA,NA
"2801",2022-06-01 14:30:00,NA,NA
"2802",2022-06-01 14:45:00,NA,NA
"2803",2022-06-01 15:00:00,NA,NA
"2804",2022-06-01 15:15:00,NA,NA
"2805",2022-06-01 15:30:00,NA,NA
"2806",2022-06-01 15:45:00,NA,NA
"2807",2022-06-01 16:00:00,NA,NA
"2808",2022-06-01 16:15:00,NA,NA
"2809",2022-06-01 16:30:00,NA,NA
"2810",2022-06-01 16:45:00,NA,NA
"2811",2022-06-01 17:00:00,NA,NA
"2812",2022-06-01 17:15:00,NA,NA
"2813",2022-06-01 17:30:00,NA,NA
"2814",2022-06-01 17:45:00,NA,NA
