Site Name ,POKE11619
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11619


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

454,19/05/2019 , 05:00:00,449,449
455,19/05/2019 , 05:15:00,669,669
456,19/05/2019 , 05:30:00,1065,1065
457,19/05/2019 , 05:45:00,1406,1406
458,19/05/2019 , 06:00:00,1746,1746
459,19/05/2019 , 06:15:00,2111,2111
460,19/05/2019 , 06:30:00,2271,2271
461,19/05/2019 , 06:45:00,2662,2662
462,19/05/2019 , 07:00:00,3212,3212
463,19/05/2019 , 07:15:00,4877,4877
464,19/05/2019 , 07:30:00,3515,3515
465,19/05/2019 , 07:45:00,2702,2702
466,19/05/2019 , 08:00:00,6076,6076
467,19/05/2019 , 08:15:00,11816,11816
468,19/05/2019 , 08:30:00,9528,9528
469,19/05/2019 , 08:45:00,9259,9259
470,19/05/2019 , 09:00:00,5993,5993
471,19/05/2019 , 09:15:00,14707,14707
472,19/05/2019 , 09:30:00,16600,16600
473,19/05/2019 , 09:45:00,18123,18123
474,19/05/2019 , 10:00:00,19553,19553
475,19/05/2019 , 10:15:00,21296,21296
476,19/05/2019 , 10:30:00,22206,22206
477,19/05/2019 , 10:45:00,23729,23729
478,19/05/2019 , 11:00:00,25553,25553
479,19/05/2019 , 11:15:00,26635,26635
480,19/05/2019 , 11:30:00,27310,27310
481,19/05/2019 , 11:45:00,28612,28612
482,19/05/2019 , 12:00:00,29749,29749
483,19/05/2019 , 12:15:00,29677,29677
484,19/05/2019 , 12:30:00,26839,26839
485,19/05/2019 , 12:45:00,29913,29913
486,19/05/2019 , 13:00:00,29275,29275
487,19/05/2019 , 13:15:00,36566,36566
488,19/05/2019 , 13:30:00,37788,37788
489,19/05/2019 , 13:45:00,35084,35084
490,19/05/2019 , 14:00:00,35859,35859
491,19/05/2019 , 14:15:00,41427,41427
492,19/05/2019 , 14:30:00,41996,41996
493,19/05/2019 , 14:45:00,30879,30879
494,19/05/2019 , 15:00:00,42594,42594
495,19/05/2019 , 15:15:00,40455,40455
