Site Name ,AZ1
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,6365


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

272,16/06/2022 , 10:30:00,3471,3471
273,16/06/2022 , 10:45:00,2492,2492
274,16/06/2022 , 11:00:00,2718,2718
275,16/06/2022 , 11:15:00,1529,1529
276,16/06/2022 , 11:30:00,2030,2030
277,16/06/2022 , 11:45:00,2255,2255
278,16/06/2022 , 12:00:00,2547,2547
279,16/06/2022 , 12:15:00,3296,3296
280,16/06/2022 , 12:30:00,3505,3505
281,16/06/2022 , 12:45:00,2478,2478
282,16/06/2022 , 13:00:00,2882,2882
283,16/06/2022 , 13:15:00,2737,2737
284,16/06/2022 , 13:30:00,2929,2929
285,16/06/2022 , 13:45:00,3661,3661
286,16/06/2022 , 14:00:00,3358,3358
287,16/06/2022 , 14:15:00,2995,2995
288,16/06/2022 , 14:30:00,3619,3619
289,16/06/2022 , 14:45:00,3060,3060
290,16/06/2022 , 15:00:00,3486,3486
291,16/06/2022 , 15:15:00,2042,2042
292,16/06/2022 , 15:30:00,2738,2738
293,16/06/2022 , 15:45:00,2368,2368
294,16/06/2022 , 16:00:00,4351,4351
295,16/06/2022 , 16:15:00,2248,2248
296,16/06/2022 , 16:30:00,2113,2113
297,16/06/2022 , 16:45:00,1791,1791
298,16/06/2022 , 17:00:00,1683,1683
299,16/06/2022 , 17:15:00,1636,1636
300,16/06/2022 , 17:30:00,2259,2259
301,16/06/2022 , 17:45:00,3312,3312
302,16/06/2022 , 18:00:00,3159,3159
303,16/06/2022 , 18:15:00,1612,1612
304,16/06/2022 , 18:30:00,1740,1740
305,16/06/2022 , 18:45:00,1224,1224
306,16/06/2022 , 19:00:00,1487,1487
307,16/06/2022 , 19:15:00,1844,1844
308,16/06/2022 , 19:30:00,2042,2042
309,16/06/2022 , 19:45:00,1445,1445
310,16/06/2022 , 20:00:00,929,929
311,16/06/2022 , 20:15:00,1276,1276
312,16/06/2022 , 20:30:00,1423,1423
313,16/06/2022 , 20:45:00,888,888
314,16/06/2022 , 21:00:00,366,366
315,16/06/2022 , 21:15:00,306,306
316,16/06/2022 , 21:30:00,355,355
317,16/06/2022 , 21:45:00,198,198
318,16/06/2022 , 22:00:00,188,188
319,16/06/2022 , 22:15:00,203,203
320,16/06/2022 , 22:30:00,173,173
321,16/06/2022 , 22:45:00,155,155
322,16/06/2022 , 23:00:00,127,127
323,16/06/2022 , 23:15:00,109,109
324,16/06/2022 , 23:30:00,85,85
325,16/06/2022 , 23:45:00,63,63
326,16/06/2022 , 24:00:00,46,46
327,17/06/2022 , 00:15:00,34,34
328,17/06/2022 , 00:30:00,27,27
329,17/06/2022 , 00:45:00,20,20
330,17/06/2022 , 01:00:00,17,17
331,17/06/2022 , 01:15:00,13,13
332,17/06/2022 , 01:30:00,13,13
333,17/06/2022 , 01:45:00,11,11
334,17/06/2022 , 02:00:00,12,12
335,17/06/2022 , 02:15:00,12,12
336,17/06/2022 , 02:30:00,14,14
337,17/06/2022 , 02:45:00,17,17
338,17/06/2022 , 03:00:00,22,22
339,17/06/2022 , 03:15:00,28,28
340,17/06/2022 , 03:30:00,39,39
341,17/06/2022 , 03:45:00,59,59
342,17/06/2022 , 04:00:00,83,83
343,17/06/2022 , 04:15:00,132,132
344,17/06/2022 , 04:30:00,205,205
345,17/06/2022 , 04:45:00,215,215
346,17/06/2022 , 05:00:00,256,256
347,17/06/2022 , 05:15:00,366,366
348,17/06/2022 , 05:30:00,458,458
349,17/06/2022 , 05:45:00,478,478
350,17/06/2022 , 06:00:00,563,563
351,17/06/2022 , 06:15:00,658,658
352,17/06/2022 , 06:30:00,757,757
353,17/06/2022 , 06:45:00,887,887
354,17/06/2022 , 07:00:00,1060,1060
355,17/06/2022 , 07:15:00,1709,1709
356,17/06/2022 , 07:30:00,3106,3106
357,17/06/2022 , 07:45:00,1246,1246
358,17/06/2022 , 08:00:00,5293,5293
359,17/06/2022 , 08:15:00,1431,1431
360,17/06/2022 , 08:30:00,4716,4716
361,17/06/2022 , 08:45:00,3191,3191
362,17/06/2022 , 09:00:00,11508,11508
363,17/06/2022 , 09:15:00,9884,9884
364,17/06/2022 , 09:30:00,4884,4884
365,17/06/2022 , 09:45:00,6242,6242
366,17/06/2022 , 10:00:00,3636,3636
367,17/06/2022 , 10:15:00,2069,2069
368,17/06/2022 , 10:30:00,4101,4101
369,17/06/2022 , 10:45:00,2288,2288
370,17/06/2022 , 11:00:00,4044,4044
371,17/06/2022 , 11:15:00,5678,5678
372,17/06/2022 , 11:30:00,2588,2588
373,17/06/2022 , 11:45:00,2784,2784
374,17/06/2022 , 12:00:00,2073,2073
375,17/06/2022 , 12:15:00,2081,2081
376,17/06/2022 , 12:30:00,1881,1881
377,17/06/2022 , 12:45:00,1301,1301
378,17/06/2022 , 13:00:00,1453,1453
379,17/06/2022 , 13:15:00,1313,1313
