Site Name ,AZ2
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,7922


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

281,11/08/2022 , 11:30:00,3607,3607
282,11/08/2022 , 11:45:00,9485,9485
283,11/08/2022 , 12:00:00,3042,3042
284,11/08/2022 , 12:15:00,2958,2958
285,11/08/2022 , 12:30:00,4688,4688
286,11/08/2022 , 12:45:00,10505,10505
287,11/08/2022 , 13:00:00,2574,2574
288,11/08/2022 , 13:15:00,2559,2559
289,11/08/2022 , 13:30:00,13045,13045
290,11/08/2022 , 13:45:00,35152,35152
291,11/08/2022 , 14:00:00,28760,28760
292,11/08/2022 , 14:15:00,25765,25765
293,11/08/2022 , 14:30:00,7454,7454
294,11/08/2022 , 14:45:00,23813,23813
295,11/08/2022 , 15:00:00,10839,10839
296,11/08/2022 , 15:15:00,11709,11709
297,11/08/2022 , 15:30:00,5008,5008
298,11/08/2022 , 15:45:00,4279,4279
299,11/08/2022 , 16:00:00,4019,4019
300,11/08/2022 , 16:15:00,4667,4667
301,11/08/2022 , 16:30:00,4592,4592
302,11/08/2022 , 16:45:00,9354,9354
303,11/08/2022 , 17:00:00,5620,5620
304,11/08/2022 , 17:15:00,2107,2107
305,11/08/2022 , 17:30:00,2152,2152
306,11/08/2022 , 17:45:00,2876,2876
307,11/08/2022 , 18:00:00,2640,2640
308,11/08/2022 , 18:15:00,2283,2283
309,11/08/2022 , 18:30:00,3864,3864
310,11/08/2022 , 18:45:00,5257,5257
311,11/08/2022 , 19:00:00,14922,14922
312,11/08/2022 , 19:15:00,10919,10919
313,11/08/2022 , 19:30:00,2575,2575
314,11/08/2022 , 19:45:00,3294,3294
315,11/08/2022 , 20:00:00,2422,2422
316,11/08/2022 , 20:15:00,1227,1227
317,11/08/2022 , 20:30:00,986,986
318,11/08/2022 , 20:45:00,747,747
319,11/08/2022 , 21:00:00,599,599
320,11/08/2022 , 21:15:00,388,388
321,11/08/2022 , 21:30:00,274,274
322,11/08/2022 , 21:45:00,235,235
323,11/08/2022 , 22:00:00,179,179
324,11/08/2022 , 22:15:00,123,123
325,11/08/2022 , 22:30:00,79,79
326,11/08/2022 , 22:45:00,42,42
327,11/08/2022 , 23:00:00,21,21
328,11/08/2022 , 23:15:00,5,5
329,11/08/2022 , 23:30:00,1,1
330,11/08/2022 , 23:45:00,0,0
331,11/08/2022 , 24:00:00,0,0
332,12/08/2022 , 00:15:00,0,0
333,12/08/2022 , 00:30:00,0,0
334,12/08/2022 , 00:45:00,0,0
335,12/08/2022 , 01:00:00,0,0
336,12/08/2022 , 01:15:00,0,0
337,12/08/2022 , 01:30:00,0,0
338,12/08/2022 , 01:45:00,0,0
339,12/08/2022 , 02:00:00,0,0
340,12/08/2022 , 02:15:00,0,0
341,12/08/2022 , 02:30:00,0,0
342,12/08/2022 , 02:45:00,0,0
343,12/08/2022 , 03:00:00,0,0
344,12/08/2022 , 03:15:00,0,0
345,12/08/2022 , 03:30:00,0,0
346,12/08/2022 , 03:45:00,0,0
347,12/08/2022 , 04:00:00,0,0
348,12/08/2022 , 04:15:00,0,0
349,12/08/2022 , 04:30:00,0,0
350,12/08/2022 , 04:45:00,0,0
351,12/08/2022 , 05:00:00,7,7
352,12/08/2022 , 05:15:00,31,31
353,12/08/2022 , 05:30:00,44,44
354,12/08/2022 , 05:45:00,65,65
355,12/08/2022 , 06:00:00,105,105
356,12/08/2022 , 06:15:00,133,133
357,12/08/2022 , 06:30:00,205,205
358,12/08/2022 , 06:45:00,344,344
359,12/08/2022 , 07:00:00,462,462
360,12/08/2022 , 07:15:00,624,624
361,12/08/2022 , 07:30:00,785,785
362,12/08/2022 , 07:45:00,806,806
363,12/08/2022 , 08:00:00,894,894
364,12/08/2022 , 08:15:00,945,945
365,12/08/2022 , 08:30:00,1111,1111
366,12/08/2022 , 08:45:00,1252,1252
367,12/08/2022 , 09:00:00,1450,1450
368,12/08/2022 , 09:15:00,1917,1917
369,12/08/2022 , 09:30:00,1983,1983
370,12/08/2022 , 09:45:00,1933,1933
371,12/08/2022 , 10:00:00,1977,1977
372,12/08/2022 , 10:15:00,2375,2375
373,12/08/2022 , 10:30:00,2785,2785
374,12/08/2022 , 10:45:00,2610,2610
375,12/08/2022 , 11:00:00,3186,3186
376,12/08/2022 , 11:15:00,5098,5098
377,12/08/2022 , 11:30:00,5434,5434
378,12/08/2022 , 11:45:00,4148,4148
379,12/08/2022 , 12:00:00,4893,4893
380,12/08/2022 , 12:15:00,5424,5424
381,12/08/2022 , 12:30:00,4970,4970
382,12/08/2022 , 12:45:00,8595,8595
383,12/08/2022 , 13:00:00,5681,5681
384,12/08/2022 , 13:15:00,5667,5667
385,12/08/2022 , 13:30:00,4420,4420
386,12/08/2022 , 13:45:00,9043,9043
387,12/08/2022 , 14:00:00,10057,10057
388,12/08/2022 , 14:15:00,4334,4334
389,12/08/2022 , 14:30:00,6039,6039
390,12/08/2022 , 14:45:00,22542,22542
391,12/08/2022 , 15:00:00,8747,8747
