Site Name ,MOOS11617
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11617


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

321,11/05/2019 , 19:15:00,3651,3651
322,11/05/2019 , 19:30:00,3022,3022
323,11/05/2019 , 19:45:00,2674,2674
324,11/05/2019 , 20:00:00,1787,1787
325,11/05/2019 , 20:15:00,3235,3235
326,11/05/2019 , 20:30:00,3109,3109
327,11/05/2019 , 20:45:00,2339,2339
328,11/05/2019 , 21:00:00,2135,2135
329,11/05/2019 , 21:15:00,1771,1771
330,11/05/2019 , 21:30:00,1443,1443
331,11/05/2019 , 21:45:00,863,863
332,11/05/2019 , 22:00:00,591,591
333,11/05/2019 , 22:15:00,398,398
334,11/05/2019 , 22:30:00,252,252
335,11/05/2019 , 22:45:00,133,133
336,11/05/2019 , 23:00:00,62,62
337,11/05/2019 , 23:15:00,34,34
338,11/05/2019 , 23:30:00,17,17
339,11/05/2019 , 23:45:00,4,4
340,11/05/2019 , 24:00:00,2,2
341,12/05/2019 , 00:15:00,0,0
342,12/05/2019 , 00:30:00,0,0
343,12/05/2019 , 00:45:00,0,0
344,12/05/2019 , 01:00:00,0,0
345,12/05/2019 , 01:15:00,0,0
346,12/05/2019 , 01:30:00,0,0
347,12/05/2019 , 01:45:00,0,0
348,12/05/2019 , 02:00:00,0,0
349,12/05/2019 , 02:15:00,0,0
350,12/05/2019 , 02:30:00,0,0
351,12/05/2019 , 02:45:00,0,0
352,12/05/2019 , 03:00:00,0,0
353,12/05/2019 , 03:15:00,0,0
354,12/05/2019 , 03:30:00,1,1
355,12/05/2019 , 03:45:00,2,2
356,12/05/2019 , 04:00:00,6,6
357,12/05/2019 , 04:15:00,16,16
358,12/05/2019 , 04:30:00,34,34
359,12/05/2019 , 04:45:00,65,65
360,12/05/2019 , 05:00:00,133,133
361,12/05/2019 , 05:15:00,244,244
362,12/05/2019 , 05:30:00,442,442
363,12/05/2019 , 05:45:00,539,539
364,12/05/2019 , 06:00:00,595,595
365,12/05/2019 , 06:15:00,707,707
366,12/05/2019 , 06:30:00,838,838
367,12/05/2019 , 06:45:00,950,950
368,12/05/2019 , 07:00:00,1051,1051
369,12/05/2019 , 07:15:00,1151,1151
370,12/05/2019 , 07:30:00,1269,1269
371,12/05/2019 , 07:45:00,1435,1435
372,12/05/2019 , 08:00:00,1632,1632
373,12/05/2019 , 08:15:00,2340,2340
374,12/05/2019 , 08:30:00,3899,3899
375,12/05/2019 , 08:45:00,4619,4619
376,12/05/2019 , 09:00:00,5661,5661
377,12/05/2019 , 09:15:00,6409,6409
378,12/05/2019 , 09:30:00,5446,5446
379,12/05/2019 , 09:45:00,5867,5867
380,12/05/2019 , 10:00:00,6883,6883
381,12/05/2019 , 10:15:00,11051,11051
382,12/05/2019 , 10:30:00,13517,13517
383,12/05/2019 , 10:45:00,14792,14792
384,12/05/2019 , 11:00:00,8927,8927
385,12/05/2019 , 11:15:00,6562,6562
386,12/05/2019 , 11:30:00,22235,22235
387,12/05/2019 , 11:45:00,14943,14943
388,12/05/2019 , 12:00:00,36725,36725
389,12/05/2019 , 12:15:00,32611,32611
390,12/05/2019 , 12:30:00,38761,38761
391,12/05/2019 , 12:45:00,32020,32020
392,12/05/2019 , 13:00:00,28537,28537
393,12/05/2019 , 13:15:00,24711,24711
394,12/05/2019 , 13:30:00,32610,32610
395,12/05/2019 , 13:45:00,26032,26032
396,12/05/2019 , 14:00:00,29172,29172
397,12/05/2019 , 14:15:00,34246,34246
398,12/05/2019 , 14:30:00,11055,11055
399,12/05/2019 , 14:45:00,10097,10097
400,12/05/2019 , 15:00:00,9239,9239
401,12/05/2019 , 15:15:00,8688,8688
402,12/05/2019 , 15:30:00,7808,7808
403,12/05/2019 , 15:45:00,10055,10055
404,12/05/2019 , 16:00:00,10154,10154
405,12/05/2019 , 16:15:00,14013,14013
406,12/05/2019 , 16:30:00,9461,9461
407,12/05/2019 , 16:45:00,7751,7751
408,12/05/2019 , 17:00:00,4864,4864
409,12/05/2019 , 17:15:00,6170,6170
410,12/05/2019 , 17:30:00,5893,5893
411,12/05/2019 , 17:45:00,2646,2646
412,12/05/2019 , 18:00:00,3050,3050
413,12/05/2019 , 18:15:00,2730,2730
414,12/05/2019 , 18:30:00,3290,3290
415,12/05/2019 , 18:45:00,3108,3108
416,12/05/2019 , 19:00:00,3185,3185
417,12/05/2019 , 19:15:00,2953,2953
418,12/05/2019 , 19:30:00,2505,2505
419,12/05/2019 , 19:45:00,2401,2401
420,12/05/2019 , 20:00:00,2062,2062
421,12/05/2019 , 20:15:00,2597,2597
422,12/05/2019 , 20:30:00,2208,2208
423,12/05/2019 , 20:45:00,1886,1886
424,12/05/2019 , 21:00:00,1561,1561
425,12/05/2019 , 21:15:00,1284,1284
426,12/05/2019 , 21:30:00,1033,1033
427,12/05/2019 , 21:45:00,928,928
428,12/05/2019 , 22:00:00,791,791
429,12/05/2019 , 22:15:00,561,561
430,12/05/2019 , 22:30:00,383,383
431,12/05/2019 , 22:45:00,220,220
432,12/05/2019 , 23:00:00,109,109
433,12/05/2019 , 23:15:00,55,55
434,12/05/2019 , 23:30:00,26,26
435,12/05/2019 , 23:45:00,11,11
436,12/05/2019 , 24:00:00,5,5
437,13/05/2019 , 00:15:00,2,2
438,13/05/2019 , 00:30:00,0,0
439,13/05/2019 , 00:45:00,1,1
440,13/05/2019 , 01:00:00,0,0
441,13/05/2019 , 01:15:00,0,0
442,13/05/2019 , 01:30:00,0,0
443,13/05/2019 , 01:45:00,0,0
444,13/05/2019 , 02:00:00,0,0
445,13/05/2019 , 02:15:00,0,0
446,13/05/2019 , 02:30:00,0,0
447,13/05/2019 , 02:45:00,0,0
448,13/05/2019 , 03:00:00,0,0
449,13/05/2019 , 03:15:00,0,0
450,13/05/2019 , 03:30:00,2,2
451,13/05/2019 , 03:45:00,6,6
452,13/05/2019 , 04:00:00,14,14
453,13/05/2019 , 04:15:00,29,29
454,13/05/2019 , 04:30:00,62,62
455,13/05/2019 , 04:45:00,128,128
456,13/05/2019 , 05:00:00,241,241
457,13/05/2019 , 05:15:00,383,383
458,13/05/2019 , 05:30:00,565,565
459,13/05/2019 , 05:45:00,763,763
460,13/05/2019 , 06:00:00,930,930
461,13/05/2019 , 06:15:00,1014,1014
462,13/05/2019 , 06:30:00,1309,1309
463,13/05/2019 , 06:45:00,1751,1751
464,13/05/2019 , 07:00:00,2199,2199
465,13/05/2019 , 07:15:00,2625,2625
466,13/05/2019 , 07:30:00,3144,3144
467,13/05/2019 , 07:45:00,3620,3620
468,13/05/2019 , 08:00:00,3547,3547
469,13/05/2019 , 08:15:00,3498,3498
470,13/05/2019 , 08:30:00,4338,4338
471,13/05/2019 , 08:45:00,5264,5264
472,13/05/2019 , 09:00:00,5406,5406
473,13/05/2019 , 09:15:00,5631,5631
474,13/05/2019 , 09:30:00,5600,5600
475,13/05/2019 , 09:45:00,7282,7282
476,13/05/2019 , 10:00:00,9267,9267
477,13/05/2019 , 10:15:00,10151,10151
478,13/05/2019 , 10:30:00,14910,14910
479,13/05/2019 , 10:45:00,15684,15684
480,13/05/2019 , 11:00:00,15273,15273
481,13/05/2019 , 11:15:00,10058,10058
482,13/05/2019 , 11:30:00,23444,23444
